method,evaluation_index,seed,input_path,output_path,gate_probability,gate_applied,accepted_steps,fallback_count,backtracking_count,maximum_wrapped_displacement_angstrom,minimum_distance_angstrom,input_hash,output_hash,atomic_numbers_unchanged,cell_unchanged,exact_baseline_fallback
A0_E3G,42,41042,/data/dxl/results/a0_e3g_compat64/generation/A0/41042/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/42/refined_structure.extxyz,0.9855376049095883,True,5,0,0,0.04079950940907184,2.2714173380630283,4f99e5da2c8afb301eaf431fd2f27ac5646d96c5f511853b4faadaf700decfcd,96540732695b3ff43c0b9605adcc3b028f99f835689882a2ec72f886b8f81e17,True,True,False
A0_E3G,43,41043,/data/dxl/results/a0_e3g_compat64/generation/A0/41043/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/43/refined_structure.extxyz,0.01514424517545329,False,0,0,0,0.0,3.722447815574439,4047ac1731cde6d12408104a42d2eaa5f0335a014d37a1e415249764c4a6ba32,4047ac1731cde6d12408104a42d2eaa5f0335a014d37a1e415249764c4a6ba32,True,True,True
A0_E3G,44,41044,/data/dxl/results/a0_e3g_compat64/generation/A0/41044/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/44/refined_structure.extxyz,0.07960899410645104,False,0,0,0,0.0,4.0446191179281294,f5de445b7be25426d249eae72d9a2b790980eae7a9b7e2028d47a32b956c4be1,f5de445b7be25426d249eae72d9a2b790980eae7a9b7e2028d47a32b956c4be1,True,True,True
A0_E3G,45,41045,/data/dxl/results/a0_e3g_compat64/generation/A0/41045/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/45/refined_structure.extxyz,0.08480443608840174,False,0,0,0,0.0,2.879854489580322,90e372b9b3a49266df5eb16b6d2474e054d28728659c0879483c43028481c5b4,90e372b9b3a49266df5eb16b6d2474e054d28728659c0879483c43028481c5b4,True,True,True
A0_E3G,46,41046,/data/dxl/results/a0_e3g_compat64/generation/A0/41046/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/46/refined_structure.extxyz,0.9349415945176823,True,5,0,0,0.014532549787979503,2.040254851463175,dff7e05c768ff4975d386611091e4c429df8d2f9c4785ac2bd1069d2f1939935,0b7fdcf4234a2628bc314531b2e603c1c9cdf20833e97209412cdf5ecb844ce4,True,True,False
A0_E3G,47,41047,/data/dxl/results/a0_e3g_compat64/generation/A0/41047/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/47/refined_structure.extxyz,0.7094413169953431,True,5,0,0,0.008719787552073494,1.9143536249756892,503e2ba2ea7f38f285457905b6361a7d5a2d6315629592f72228c6de892fe74d,5203fff0f8c48e3af849d5bf7e2b2de18665d1a60c067b7dd7acf90afed499db,True,True,False
A0_E3G,48,41048,/data/dxl/results/a0_e3g_compat64/generation/A0/41048/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/48/refined_structure.extxyz,0.9772324532280634,True,5,0,0,0.012872278946115655,2.624225021426179,c5a6996022946b2042acfea2f8136d61d20be7d67f9d778094bc067adf2b6695,af04c16fbe8ad892101c6df7747d425e94dccc168221b4468d5e405d1587c339,True,True,False
A0_E3G,49,41049,/data/dxl/results/a0_e3g_compat64/generation/A0/41049/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/49/refined_structure.extxyz,0.8331329934382371,True,5,0,0,0.0028206076654683733,2.376423174075278,91b7b4b1af3fc790865a4fd04f616ed5c0b17ded7fabbffc2f16629047cc9e50,17b4249ceeacd12c2b2f5276af2be1063bbb6409368f25da669742432ff6634d,True,True,False
A0_E3G,50,41050,/data/dxl/results/a0_e3g_compat64/generation/A0/41050/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/50/refined_structure.extxyz,0.9824766009984643,True,5,0,0,0.019865593368336973,2.216255310478132,f8e08c4085551c531a30ae6501eb0ad975ba3b30eed7e3e6bd91d9533fdbdb3b,8d05794af2802203fd480c3a8f70ee990ff7310bccb9e6e5e33ef6de45cd5af7,True,True,False
A0_E3G,51,41051,/data/dxl/results/a0_e3g_compat64/generation/A0/41051/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/51/refined_structure.extxyz,0.1295965246107461,False,0,0,0,0.0,1.9429956434324083,aa963627eff89a37f3ebbe0879183175bdfe9451bd34cc411a527e99b4a027c3,aa963627eff89a37f3ebbe0879183175bdfe9451bd34cc411a527e99b4a027c3,True,True,True
A0_E3G,52,41052,/data/dxl/results/a0_e3g_compat64/generation/A0/41052/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/52/refined_structure.extxyz,0.9618321661779204,True,5,0,0,0.01128237869497815,3.449131730704515,c85f2497aae1beac4813212f34e4f6dd34aa116e803b8afe982f396c17622234,1e3510d428480ab95b4380437cbc058b2b86111cfc967e6cfc001265971f79e7,True,True,False
A0_E3G,53,41053,/data/dxl/results/a0_e3g_compat64/generation/A0/41053/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/53/refined_structure.extxyz,0.8902908917152464,True,5,0,0,0.014304756280084213,1.345433416138763,eea2b0b5e6118d240e5e816aae20624aa5fd8abcc8481382920e7e6e37d2898b,9bd4b628f639cb6331a8af3fce970bce661a7b26fa523398594a72bc4f397b30,True,True,False
A0_E3G,54,41054,/data/dxl/results/a0_e3g_compat64/generation/A0/41054/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/54/refined_structure.extxyz,0.05228396322463349,False,0,0,0,0.0,2.448932388456169,c5bcbe0f420edf6ebeb152c2d9e9a213796dd85fa74f93620c7a2cf609807af5,c5bcbe0f420edf6ebeb152c2d9e9a213796dd85fa74f93620c7a2cf609807af5,True,True,True
A0_E3G,55,41055,/data/dxl/results/a0_e3g_compat64/generation/A0/41055/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/55/refined_structure.extxyz,0.7666487887140697,True,5,0,0,0.020137862167601456,2.127313092792237,444e1bac62db4cbc5a39dc89db6b2fdf248ee2f1d7a4322012860e53e97e556d,a6d4e8f3d2e2b596bbfae046fff58a959153650514dd04c9d6d117ad702951f2,True,True,False
A0_E3G,56,41056,/data/dxl/results/a0_e3g_compat64/generation/A0/41056/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/56/refined_structure.extxyz,0.04779186225325555,False,0,0,0,0.0,3.409949232919084,a00f6d5bb41aeb23dee7a3ea4d129a62ceccfec825221cd367f38371c981ac26,a00f6d5bb41aeb23dee7a3ea4d129a62ceccfec825221cd367f38371c981ac26,True,True,True
A0_E3G,57,41057,/data/dxl/results/a0_e3g_compat64/generation/A0/41057/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/57/refined_structure.extxyz,0.058998558397246166,False,0,0,0,0.0,2.4321474853291947,1b2c17de84d290d19d96d1b0cfe49fa9e567bfa7e56683ec7261d58080f8c0ec,1b2c17de84d290d19d96d1b0cfe49fa9e567bfa7e56683ec7261d58080f8c0ec,True,True,True
A0_E3G,58,41058,/data/dxl/results/a0_e3g_compat64/generation/A0/41058/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/58/refined_structure.extxyz,0.04649856377994025,False,0,0,0,0.0,2.444981255722538,951df1dfa6843341ac8e90158c9b810eeb94c901e34fdd11ebb1450b579120d5,951df1dfa6843341ac8e90158c9b810eeb94c901e34fdd11ebb1450b579120d5,True,True,True
A0_E3G,59,41059,/data/dxl/results/a0_e3g_compat64/generation/A0/41059/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/59/refined_structure.extxyz,0.7829877800267983,True,5,0,0,0.016496559546945292,2.546693227698026,ccca6ef195f68f63f79162c6e6e940e76c5e1f8ccc534105ea1c31c39e81821d,a8e3522da72b9d6da71868cd99cfb1cb99be8865f58c2eb84f8c656e121e5e1a,True,True,False
A0_E3G,60,41060,/data/dxl/results/a0_e3g_compat64/generation/A0/41060/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/60/refined_structure.extxyz,0.9960288355111377,True,5,0,0,0.025432852907188407,1.628595961683789,f723d591ce1626bcba1f9369683ed984b149c952a3a553d83eef7604c8740e61,7217dfefa01d45a1c39b59c25d465fd02d346f006319a928ccbe6951d592e349,True,True,False
A0_E3G,61,41061,/data/dxl/results/a0_e3g_compat64/generation/A0/41061/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/61/refined_structure.extxyz,0.8558099527574816,True,5,0,0,0.016589969041442644,2.8951996554516657,190d74ce89a9b20ebb5db4d2a612192879cd731d449243e6e83cf018438a9e38,3bb2d13264819e3674e374d95ee0d5dfe53eed1848e27fef03d6e0871174aa33,True,True,False
A0_E3G,62,41062,/data/dxl/results/a0_e3g_compat64/generation/A0/41062/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/62/refined_structure.extxyz,0.48863276050804183,False,0,0,0,0.0,3.5695256878934742,0ab457f2caf87904c32962f6bbc88053c0483cc9729edf236345841be828ba99,0ab457f2caf87904c32962f6bbc88053c0483cc9729edf236345841be828ba99,True,True,True
A0_E3G,63,41063,/data/dxl/results/a0_e3g_compat64/generation/A0/41063/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/63/refined_structure.extxyz,0.9486191859817205,True,5,0,0,0.0005754835207023154,2.4573860860038237,b1b8c12a6ca2b4fcc01c2fc70da77064b9d3a2fa4f7f1a5d04880b1f74b4ddb7,b7c2181137701784926c327e729b54f399372d4dc4e0de50fde7bab257422e42,True,True,False
