method,seed,pool_id,candidate_seed,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,pre_relax_max_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,pre_relax_minimum_distance_angstrom,pre_relax_short_bond,pre_relax_abnormal_cell,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
A0,33,33,50033,-119.2470474243164,-5.96235237121582,0.04434192553162575,0.2754468204334614,True,2.378274086979218,82,Fe7O6F7,F-Fe-O,1.8932752783511675,False,False,0.29904751878253677,0.03504963058611947,False,False,False,False,True,True,True,True,True,True,True,0.29904751878253677,0.29904751878253677
A0,34,34,50034,-27.93769073486328,-6.98442268371582,0.020137375220656395,0.024950745792927918,True,0.11499188304878771,4,AlFe2Si,Al-Fe-Si,2.4356994465091466,False,False,0.009488858682871637,0.0011891229610637062,False,True,False,False,True,False,False,True,True,False,True,0.009488858682871637,0.0
A0,35,35,50035,-138.0848846435547,-9.205658976236979,0.04199523106217384,0.1784446491322867,True,0.9915834149578586,40,Eu8Pt7,Eu-Pt,2.8717554574306123,False,False,0.05350801513209369,0.031217186680632315,True,True,True,True,True,True,True,True,True,True,True,0.05350801513209369,0.0
A0,36,36,50036,-57.15089416503906,-6.350099351671007,0.04886440932750702,0.11515708849665608,True,0.7251561899902299,26,Fe2Ni6Ge,Fe-Ge-Ni,2.4283547949505975,False,False,0.07823396931074544,0.005159527676684892,True,True,True,True,True,True,True,True,True,True,True,0.07823396931074544,0.07823396931074544
A0,37,37,50037,-80.59107208251953,-8.059107208251953,0.04132326319813728,0.22267883197269966,True,0.6940866030054167,26,CaEu2FeO6,Ca-Eu-Fe-O,1.9080293236271788,False,False,0.21927114038400397,0.023567945848056583,False,False,True,True,True,True,True,True,True,True,True,0.21927114038400397,0.21927114038400397
A0,38,38,50038,-90.0410385131836,-7.503419876098633,0.04823914170265198,0.5698003167253273,True,1.8051364549901336,63,RbEu2(FeO2)3,Eu-Fe-O-Rb,1.9443946910868195,False,False,0.22284162398937646,0.05484258510513667,False,False,True,True,True,True,True,True,True,True,False,0.22284162398937646,0.22284162398937646
A0,39,39,50039,-88.7991943359375,-8.072654030539773,0.05020952597260475,0.2008507981308959,True,0.5524832619121298,20,Eu2Ge2O7,Eu-Ge-O,1.7784822739383384,False,False,0.057290636452840715,0.003675219249023172,False,True,True,True,True,False,False,True,True,False,True,0.057290636452840715,0.0
A0,40,40,50040,-97.27678680419922,-9.727678680419922,0.041962482035160065,0.17116461587088921,True,0.3679486270993948,13,Eu2TaMnO6,Eu-Mn-O-Ta,1.9994799835883268,False,False,-0.00025488328427591966,0.00482420990106631,False,True,True,True,True,False,False,True,True,False,True,-0.00025488328427591966,0.0
A0,41,41,50041,-41.19610595703125,-6.866017659505208,0.02023320086300373,0.028355867976048735,True,0.1740851360373199,6,Co5Ni,Co-Ni,2.4758882226163164,False,False,0.04232222022489651,0.0022183105393433376,False,True,True,True,True,False,False,True,True,False,True,0.04232222022489651,0.023197770891563607
A0,42,42,50042,-39.00431823730469,-6.500719706217448,0.04368409886956215,0.27057264264836317,True,0.5048727870453149,19,EuMgP,Eu-Mg-P,2.4778994475163776,False,False,0.09040662170495661,0.06619019049129014,True,True,False,False,True,True,True,True,True,True,True,0.09040662170495661,0.0
A0,43,43,50043,-54.81901550292969,-6.852376937866211,0.033961452543735504,0.03904866462531392,True,0.11095081991516054,4,Fe3Ni5,Fe-Ni,2.4963323174914573,False,False,0.016862212549237476,0.0012628912352684889,False,True,True,True,True,False,False,True,True,False,True,0.016862212549237476,0.0
