method,seed,pool_id,candidate_seed,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,pre_relax_max_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,pre_relax_minimum_distance_angstrom,pre_relax_short_bond,pre_relax_abnormal_cell,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
A0_E3G,0,0,50000,-129.78343200683594,-9.270245143345424,0.04331617429852486,0.19052475229951782,True,1.3434798680245876,41,Eu9As4P,As-Eu-P,2.9658748861503597,False,False,0.09767613068851055,0.04146118657208541,True,True,False,False,True,True,True,True,True,True,False,0.09767613068851055,0.09767613068851055
A0_E3G,1,1,50001,-93.59772491455078,-6.68555177961077,0.04734053090214729,0.3965650335849646,True,6.535624727956019,240,Mn4H3O7,H-Mn-O,0.9833383320278655,False,False,0.21033662433687716,0.3114610682399118,False,False,True,True,True,True,True,True,True,True,True,0.21033662433687716,0.21033662433687716
A0_E3G,2,2,50002,-88.3298568725586,-9.814428541395399,0.0417177714407444,0.3505551793287306,True,1.2819501699414104,43,CaEu2GdO5,Ca-Eu-Gd-O,2.203810019491873,False,False,0.0908809234783412,0.03477026742417383,True,True,True,True,True,True,True,True,True,True,False,0.0908809234783412,0.0908809234783412
A0_E3G,3,3,50003,-110.89596557617188,-11.089596557617188,0.028586290776729584,0.4979294562723071,True,4.632024479098618,149,SmGd3O6,Gd-O-Sm,2.219369413526413,False,False,0.09849572237540549,1.2709464636766337,True,True,True,True,True,True,True,True,True,True,True,0.09849572237540549,0.09849572237540549
A0_E3G,4,4,50004,-97.54257202148438,-9.754257202148438,0.042077187448740005,0.5342180870769849,True,8.525621386012062,314,Eu3TaMnO5,Eu-Mn-O-Ta,1.8872652186432552,False,False,0.35583240204727495,0.5889775594919631,False,False,True,True,True,True,True,True,True,True,True,0.35583240204727495,0.35583240204727495
A0_E3G,5,5,50005,-32.1500244140625,-8.037506103515625,0.03160146251320839,0.035461006298193425,True,0.5229998260037974,14,Eu2AgRh,Ag-Eu-Rh,3.085523871822921,False,False,0.043122566654687944,0.003833755155493979,False,True,True,True,True,False,False,True,True,False,True,0.043122566654687944,0.021317632179686186
A0_E3G,6,6,50006,-65.23220825195312,-6.523220825195312,0.0499727688729763,0.2455294636711439,True,0.9098994269734249,19,LiMnV2(OF2)2,F-Li-Mn-O-V,1.9394024191874977,False,False,0.2633894152065892,0.025748624336270107,False,False,True,True,True,True,True,True,True,True,False,0.2633894152065892,0.2633894152065892
A0_E3G,7,7,50007,-126.31368255615234,-9.022405896868024,0.045080240815877914,0.45157336052275676,True,1.5529589300276712,52,Eu5(OF2)3,Eu-F-O,2.252955213492448,False,False,-0.008595538014771975,0.03658955400790888,True,True,False,False,True,True,True,True,True,True,True,-0.008595538014771975,0.0
A0_E3G,8,8,50008,-26.05821990966797,-6.514554977416992,0.004430992528796196,0.005568907149763062,True,0.3363172779791057,12,Eu2MgIn,Eu-In-Mg,3.4762450237364897,False,False,0.0031095702369716705,0.0021597134564655296,False,True,True,True,True,False,False,True,True,False,True,0.0031095702369716705,0.0031095702369716705
A0_E3G,9,9,50009,-78.21617889404297,-7.821617889404297,0.017349328845739365,0.023017817507542126,True,0.3182665950153023,11,MnO,Mn-O,2.2357754884368077,False,False,0.16602918111004072,0.0004911409076275324,False,False,True,True,True,False,False,True,True,False,True,0.16602918111004072,0.0
