method,seed,pool_id,candidate_seed,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,pre_relax_max_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
Q3_E3_PCR,29,29,32029,-48.1754264831543,-8.029237747192383,0.034036874771118164,0.03948563579935532,True,0.1863990220008418,7,GdCo4Ni,Co-Gd-Ni,0.19673833992402479,0.0009877994162406038,False,False,True,True,True,True,True,True,True,True,True,0.19673833992402479,0.19673833992402479
Q3_E3_PCR,30,30,32030,-77.17111206054688,-9.64638900756836,0.0281093530356884,0.1750673070829385,True,0.5014982250286266,18,Eu2NF,Eu-F-N,0.07386517492925826,0.005785274933278902,True,True,True,True,True,True,True,True,True,True,True,0.07386517492925826,0.07386517492925826
Q3_E3_PCR,31,31,32031,-94.44821166992188,-8.586201060901988,0.03562392294406891,0.40627062305716183,True,0.9684907670598477,35,Eu3(Mn3Ge)2,Eu-Ge-Mn,0.38347214822191233,0.06470422872976249,False,False,True,True,True,True,True,True,True,True,True,0.38347214822191233,0.38347214822191233
Q3_E3_PCR,32,32,32032,-27.101743698120117,-6.775435924530029,0.007014421280473471,0.008054204979069338,True,0.32020347099751234,12,Eu2CdPb,Cd-Eu-Pb,0.04655723811072754,0.0014954649947088903,False,True,True,True,True,False,False,True,True,False,True,0.04655723811072754,0.0
Q3_E3_PCR,33,33,32033,-63.7348518371582,-9.104978833879743,0.014080209657549858,0.08267567732726169,True,0.4831369260791689,17,Eu4Ge2O,Eu-Ge-O,0.07455428910696149,0.016006204031958602,True,True,True,True,True,True,True,True,True,True,True,0.07455428910696149,0.07455428910696149
Q3_E3_PCR,34,34,32034,-101.45703887939453,-7.804387606107271,0.04748549312353134,0.27753044389411785,True,1.3785950050223619,50,TbDyFe11,Dy-Fe-Tb,0.12370184865468481,0.04992284532744679,False,False,True,True,True,True,True,True,True,True,True,0.12370184865468481,0.12370184865468481
Q3_E3_PCR,35,35,32035,-72.73210906982422,-7.273210906982422,0.042554982006549835,0.21123369770173103,True,1.4586770000169054,50,MnFe2WO6,Fe-Mn-O-W,0.2147403933514731,0.02502034819698121,False,False,True,True,True,False,False,True,True,False,True,0.2147403933514731,0.2147403933514731
Q3_E3_PCR,36,36,32036,-102.2879409790039,-8.523995081583658,0.04356962814927101,0.26783398132119285,True,0.640425750054419,22,Eu5P5Pt2,Eu-P-Pt,0.19408263727197728,0.030223022725836983,False,False,False,False,True,True,True,True,True,True,True,0.19408263727197728,0.08358724309197285
Q3_E3_PCR,37,37,32037,-111.08467864990234,-9.25705655415853,0.04794532060623169,0.09239096782578785,True,0.408670247066766,15,NdEu5,Eu-Nd,0.1336449591456823,0.010634468963321984,False,False,True,True,True,True,True,True,True,True,True,0.1336449591456823,0.1336449591456823
Q3_E3_PCR,38,38,32038,-120.62798309326172,-6.701554616292317,0.049939777702093124,0.39859600671246154,True,2.693475854001008,91,MnOF,F-Mn-O,0.19782003006311122,0.04296460762785808,False,False,True,True,True,True,True,True,True,True,True,0.19782003006311122,0.19782003006311122
