loss_val,pos_val,cell_val,atomic_numbers_val,loss_diffusion_val,loss_repa_alignment_val,loss_repa_weighted_val,repa_positive_cosine_val,epoch,step,loss_train_step,pos_train_step,cell_train_step,atomic_numbers_train_step,loss_diffusion_train_step,loss_repa_alignment_train_step,loss_repa_weighted_train_step,repa_positive_cosine_train_step,loss_train_epoch,pos_train_epoch,cell_train_epoch,atomic_numbers_train_epoch,loss_diffusion_train_epoch,loss_repa_alignment_train_epoch,loss_repa_weighted_train_epoch,repa_positive_cosine_train_epoch
,,,,,,,,25,1349,2.6154379844665527,2.153963088989258,0.06795792281627655,0.09187059104442596,0.3752248287200928,2.240212917327881,2.240212917327881,0.6554980874061584,,,,,,,,
,,,,,,,,25,1359,3.3526718616485596,1.6580344438552856,0.019251065328717232,0.1387232542037964,0.3237777352333069,3.0288944244384766,3.0288944244384766,0.572228193283081,,,,,,,,
,,,,,,,,25,1369,2.990413188934326,2.746866464614868,0.015461254864931107,0.11423937231302261,0.40438732504844666,2.5860259532928467,2.5860259532928467,0.6113078594207764,,,,,,,,
2.4185421466827393,2.6396679878234863,0.030359651893377304,0.10833410173654556,0.4026605188846588,2.0158817768096924,2.0158817768096924,0.6304212212562561,25,1374,,,,,,,,,,,,,,,,
,,,,,,,,25,1377,,,,,,,,,2.89041805267334,2.532146453857422,0.024710429832339287,0.1085493266582489,0.3864744007587433,2.503943920135498,2.503943920135498,0.6246173977851868
,,,,,,,,26,1379,2.8787946701049805,2.6000983715057373,0.09634213149547577,0.11014291644096375,0.4664948880672455,2.412299633026123,2.412299633026123,0.6336824893951416,,,,,,,,
,,,,,,,,26,1389,2.174596071243286,2.612558126449585,0.017450731247663498,0.061267733573913574,0.3399742841720581,1.8346219062805176,1.8346219062805176,0.692123293876648,,,,,,,,
,,,,,,,,26,1399,2.972852945327759,2.8149099349975586,0.01935342326760292,0.11071737855672836,0.4115617871284485,2.561291217803955,2.561291217803955,0.6248471736907959,,,,,,,,
,,,,,,,,26,1409,3.1418795585632324,2.116722583770752,0.017183121293783188,0.11844243109226227,0.3472978174686432,2.794581890106201,2.794581890106201,0.5927907228469849,,,,,,,,
,,,,,,,,26,1419,2.524451971054077,3.717284679412842,0.024780072271823883,0.07580552995204926,0.47231408953666687,2.052137613296509,2.052137613296509,0.674662172794342,,,,,,,,
,,,,,,,,26,1429,3.4678730964660645,1.942542552947998,0.05558377504348755,0.15004068613052368,0.39987868070602417,3.0679943561553955,3.0679943561553955,0.552378237247467,,,,,,,,
,,,,,,,,26,1430,,,,,,,,,2.9102489948272705,2.595568895339966,0.026106761768460274,0.10932470113039017,0.39498835802078247,2.5152604579925537,2.5152604579925537,0.6225946545600891
2.5399372577667236,2.4723401069641113,0.02418988011777401,0.1177128478884697,0.38913676142692566,2.1508007049560547,2.1508007049560547,0.6132951974868774,27,1437,,,,,,,,,,,,,,,,
,,,,,,,,27,1439,2.4266092777252197,2.0928564071655273,0.018232712522149086,0.07993689924478531,0.30745524168014526,2.1191539764404297,2.1191539764404297,0.6644242405891418,,,,,,,,
,,,,,,,,27,1449,2.529278516769409,2.517760992050171,0.07573743909597397,0.08583185076713562,0.4133453667163849,2.1159329414367676,2.1159329414367676,0.6573808193206787,,,,,,,,
,,,,,,,,27,1459,3.440376043319702,1.3053333759307861,0.02462531067430973,0.1449364572763443,0.3000950813293457,3.1402809619903564,3.1402809619903564,0.5585998296737671,,,,,,,,
,,,,,,,,27,1469,2.5314245223999023,2.46879243850708,0.01807919517159462,0.08784632384777069,0.3528047502040863,2.178619861602783,2.178619861602783,0.6517082452774048,,,,,,,,
,,,,,,,,27,1479,2.526219367980957,3.587986707687378,0.02265981212258339,0.07477211952209473,0.45623061060905457,2.06998872756958,2.06998872756958,0.6640914082527161,,,,,,,,
,,,,,,,,27,1483,,,,,,,,,2.873605728149414,2.527456521987915,0.025189897045493126,0.10880421847105026,0.38673973083496094,2.486865997314453,2.486865997314453,0.6257592439651489
,,,,,,,,28,1489,3.2908411026000977,2.1172001361846924,0.014534495770931244,0.13985729217529297,0.3661118149757385,2.924729347229004,2.924729347229004,0.5702622532844543,,,,,,,,
2.526681423187256,2.4688549041748047,0.02938724122941494,0.11812205612659454,0.39439481496810913,2.1322860717773438,2.1322860717773438,0.6147486567497253,28,1499,,,,,,,,,,,,,,,,
,,,,,,,,28,1499,3.1708784103393555,5.205845355987549,0.029964357614517212,0.10700685530900955,0.6575557589530945,2.513322591781616,2.513322591781616,0.6172810196876526,,,,,,,,
,,,,,,,,28,1509,2.7738959789276123,2.3774893283843994,0.0169737096875906,0.1068468689918518,0.36156949400901794,2.4123263359069824,2.4123263359069824,0.6416707038879395,,,,,,,,
,,,,,,,,28,1519,3.7628934383392334,2.828991413116455,0.03018694929778576,0.15745969116687775,0.47054576873779297,3.2923476696014404,3.2923476696014404,0.5379736423492432,,,,,,,,
,,,,,,,,28,1529,3.1636762619018555,2.295422315597534,0.03255148604512215,0.14061713218688965,0.40271085500717163,2.760965585708618,2.760965585708618,0.5976091027259827,,,,,,,,
,,,,,,,,28,1536,,,,,,,,,2.9056642055511475,2.5689938068389893,0.02598528191447258,0.11011924594640732,0.3930038809776306,2.512660264968872,2.512660264968872,0.6226559281349182
,,,,,,,,29,1539,2.5696465969085693,3.0541133880615234,0.02132372558116913,0.08312317728996277,0.40985822677612305,2.159788131713867,2.159788131713867,0.6610645651817322,,,,,,,,
,,,,,,,,29,1549,2.5188944339752197,2.573272466659546,0.015055347234010696,0.07917636632919312,0.35155895352363586,2.1673355102539062,2.1673355102539062,0.6616437435150146,,,,,,,,
,,,,,,,,29,1559,2.0572075843811035,2.4762442111968994,0.03731473907828331,0.0626906156539917,0.34762975573539734,1.7095777988433838,1.7095777988433838,0.7074876427650452,,,,,,,,
2.491225242614746,2.689236640930176,0.026577960699796677,0.11302489042282104,0.40852653980255127,2.0826988220214844,2.0826988220214844,0.6219608187675476,29,1562,,,,,,,,,,,,,,,,
,,,,,,,,29,1569,3.1942262649536133,2.7294023036956787,0.02057928778231144,0.13038566708564758,0.42390522360801697,2.7703211307525635,2.7703211307525635,0.6000030636787415,,,,,,,,
,,,,,,,,29,1579,3.878347396850586,1.7014321088790894,0.02373390831053257,0.17619480192661285,0.3700718879699707,3.508275032043457,3.508275032043457,0.5202970504760742,,,,,,,,
,,,,,,,,29,1589,2.381026029586792,2.316765308380127,0.023376286029815674,0.08268498629331589,0.3377377986907959,2.043288469314575,2.043288469314575,0.6739527583122253,,,,,,,,
,,,,,,,,29,1589,,,,,,,,,2.888922929763794,2.5483486652374268,0.024996111169457436,0.10936783999204636,0.3891988694667816,2.4997239112854004,2.4997239112854004,0.6247135400772095
,,,,,,,,30,1599,3.1668386459350586,1.609729528427124,0.01358343567699194,0.122840017080307,0.2973964214324951,2.8694424629211426,2.8694424629211426,0.5768041014671326,,,,,,,,
,,,,,,,,30,1609,2.9925458431243896,2.85335636138916,0.02570531889796257,0.10704554617404938,0.41808652877807617,2.5744593143463135,2.5744593143463135,0.6139470338821411,,,,,,,,
,,,,,,,,30,1619,3.15553879737854,1.8905442953109741,0.010885335505008698,0.13362903892993927,0.333568811416626,2.821969985961914,2.821969985961914,0.5948862433433533,,,,,,,,
2.476318836212158,2.5313594341278076,0.025018014013767242,0.11490185558795929,0.39305582642555237,2.0832629203796387,2.0832629203796387,0.6210463643074036,30,1624,,,,,,,,,,,,,,,,
,,,,,,,,30,1629,3.024071216583252,1.8655400276184082,0.017814304679632187,0.12844020128250122,0.3328085243701935,2.6912624835968018,2.6912624835968018,0.6113969087600708,,,,,,,,
,,,,,,,,30,1639,2.628694772720337,2.0029497146606445,0.01782076433300972,0.09913301467895508,0.31724876165390015,2.311446189880371,2.311446189880371,0.6388165950775146,,,,,,,,
,,,,,,,,30,1642,,,,,,,,,2.8431758880615234,2.5649502277374268,0.025827990844845772,0.10667949914932251,0.3890025019645691,2.4541735649108887,2.4541735649108887,0.6299903392791748
,,,,,,,,31,1649,3.636366367340088,3.1883559226989746,0.02658568136394024,0.1466403305530548,0.4920616149902344,3.1443045139312744,3.1443045139312744,0.5495837926864624,,,,,,,,
,,,,,,,,31,1659,2.85292387008667,1.9424760341644287,0.012712785042822361,0.1158490851521492,0.32280951738357544,2.5301144123077393,2.5301144123077393,0.6212234497070312,,,,,,,,
,,,,,,,,31,1669,3.5043113231658936,2.770850658416748,0.015390977263450623,0.1324525624513626,0.42492860555648804,3.0793824195861816,3.0793824195861816,0.5606774091720581,,,,,,,,
,,,,,,,,31,1679,1.9295880794525146,3.3948183059692383,0.03869418427348137,0.0532967671751976,0.4314728081226349,1.4981153011322021,1.4981153011322021,0.7307369112968445,,,,,,,,
2.5121653079986572,2.5051276683807373,0.030352232977747917,0.11678235232830048,0.39764735102653503,2.1145179271698,2.1145179271698,0.6154677867889404,31,1687,,,,,,,,,,,,,,,,
,,,,,,,,31,1689,3.45206356048584,1.9518628120422363,0.007384480908513069,0.1435687243938446,0.34613949060440063,3.105924129486084,3.105924129486084,0.5492420792579651,,,,,,,,
,,,,,,,,31,1695,,,,,,,,,2.942553758621216,2.461564779281616,0.024372592568397522,0.11418917775154114,0.384718120098114,2.5578360557556152,2.5578360557556152,0.6185818910598755
,,,,,,,,32,1699,2.592747211456299,2.6430797576904297,0.03751466050744057,0.09002427756786346,0.3918468952178955,2.2009003162384033,2.2009003162384033,0.6490477323532104,,,,,,,,
,,,,,,,,32,1709,2.689570903778076,2.3502535820007324,0.019575299695134163,0.10152336210012436,0.35612398386001587,2.333446741104126,2.333446741104126,0.6400169134140015,,,,,,,,
,,,,,,,,32,1719,3.5361204147338867,2.2860524654388428,0.022261837497353554,0.14393626153469086,0.39480337500572205,3.141317129135132,3.141317129135132,0.5630164742469788,,,,,,,,
,,,,,,,,32,1729,3.4882009029388428,2.2063112258911133,0.025875968858599663,0.15696662664413452,0.40347373485565186,3.0847272872924805,3.0847272872924805,0.5640615224838257,,,,,,,,
,,,,,,,,32,1739,3.0717921257019043,2.671268939971924,0.01544706430286169,0.1120339035987854,0.39460790157318115,2.6771843433380127,2.6771843433380127,0.6030168533325195,,,,,,,,
,,,,,,,,32,1748,,,,,,,,,2.8802883625030518,2.5107643604278564,0.02760438621044159,0.1095689982175827,0.38824981451034546,2.4920389652252197,2.4920389652252197,0.6255733370780945
2.444953680038452,2.880784034729004,0.03792185336351395,0.11135247349739075,0.43735271692276,2.007600784301758,2.007600784301758,0.6282915472984314,33,1749,,,,,,,,,,,,,,,,
,,,,,,,,33,1749,2.740732192993164,2.553896903991699,0.11266835033893585,0.10681962221860886,0.4748776853084564,2.2658543586730957,2.2658543586730957,0.6490760445594788,,,,,,,,
,,,,,,,,33,1759,3.2588107585906982,1.592349648475647,0.024282965809106827,0.12920138239860535,0.31271934509277344,2.946091890335083,2.946091890335083,0.5805622935295105,,,,,,,,
,,,,,,,,33,1769,2.0418872833251953,3.347254753112793,0.025050492957234383,0.050640180706977844,0.4104161858558655,1.6314711570739746,1.6314711570739746,0.7178782820701599,,,,,,,,
,,,,,,,,33,1779,3.0640904903411865,1.3070157766342163,0.012664847075939178,0.1345549374818802,0.2779213488101959,2.7861690521240234,2.7861690521240234,0.6039007902145386,,,,,,,,
,,,,,,,,33,1789,3.131380558013916,5.404816627502441,0.03452164679765701,0.10599549114704132,0.6809988021850586,2.4503817558288574,2.4503817558288574,0.6230509281158447,,,,,,,,
,,,,,,,,33,1799,3.2457919120788574,1.92313814163208,0.017902566120028496,0.1327410340309143,0.34295740723609924,2.902834415435791,2.902834415435791,0.5756327509880066,,,,,,,,
,,,,,,,,33,1801,,,,,,,,,2.868849277496338,2.562387704849243,0.025589464232325554,0.10890167206525803,0.3907298743724823,2.478119373321533,2.478119373321533,0.6271027326583862
,,,,,,,,34,1809,2.55610728263855,4.177529335021973,0.0376700758934021,0.07881219685077667,0.5342352390289307,2.021872043609619,2.021872043609619,0.6730883717536926,,,,,,,,
2.4970576763153076,2.5873308181762695,0.029496733099222183,0.11486566811800003,0.4030954837799072,2.0939624309539795,2.0939624309539795,0.6225160956382751,34,1812,,,,,,,,,,,,,,,,
,,,,,,,,34,1819,3.2503066062927246,2.221362352371216,0.02113467827439308,0.13627193868160248,0.37954282760620117,2.8707640171051025,2.8707640171051025,0.591569721698761,,,,,,,,
,,,,,,,,34,1829,2.6506693363189697,2.1677637100219727,0.024447564035654068,0.11564682424068451,0.35687077045440674,2.2937989234924316,2.2937989234924316,0.646572470664978,,,,,,,,
,,,,,,,,34,1839,3.7822515964508057,2.554133653640747,0.014433815144002438,0.15133914351463318,0.4211863577365875,3.36106538772583,3.36106538772583,0.527465283870697,,,,,,,,
,,,,,,,,34,1849,3.218698501586914,2.448512077331543,0.016205575317144394,0.1323326677083969,0.3933894634246826,2.8253087997436523,2.8253087997436523,0.5937291979789734,,,,,,,,
,,,,,,,,34,1854,,,,,,,,,2.9334325790405273,2.4568798542022705,0.028737349435687065,0.11305071413516998,0.38747602701187134,2.5459556579589844,2.5459556579589844,0.6194877624511719
,,,,,,,,35,1859,2.6681599617004395,4.187656402587891,0.020683087408542633,0.08308324962854385,0.522532045841217,2.145627737045288,2.145627737045288,0.66070556640625,,,,,,,,
,,,,,,,,35,1869,3.424264430999756,3.35325288772583,0.04818815365433693,0.14314435422420502,0.52665776014328,2.89760684967041,2.89760684967041,0.5897191166877747,,,,,,,,
2.3345980644226074,2.263232946395874,0.03343270346522331,0.10844831168651581,0.3682042956352234,1.9663935899734497,1.9663935899734497,0.63716721534729,35,1874,,,,,,,,,,,,,,,,
,,,,,,,,35,1879,2.8938496112823486,1.7588051557540894,0.026186097413301468,0.11966576427221298,0.3217323422431946,2.572117328643799,2.572117328643799,0.6237923502922058,,,,,,,,
,,,,,,,,35,1889,3.5727221965789795,2.387679100036621,0.02304643765091896,0.1514270305633545,0.4132414162158966,3.159480571746826,3.159480571746826,0.5494744777679443,,,,,,,,
,,,,,,,,35,1899,4.42642068862915,3.1940486431121826,0.028576675802469254,0.1990840882062912,0.5470656752586365,3.879354953765869,3.879354953765869,0.46819621324539185,,,,,,,,
,,,,,,,,35,1907,,,,,,,,,2.9295432567596436,2.4446606636047363,0.02947957068681717,0.11320127546787262,0.387146919965744,2.542396068572998,2.542396068572998,0.6204741597175598
,,,,,,,,36,1909,3.237319231033325,2.2985596656799316,0.032565366476774216,0.13211730122566223,0.39453864097595215,2.842780590057373,2.842780590057373,0.584850549697876,,,,,,,,
,,,,,,,,36,1919,2.4399542808532715,2.690678596496582,0.04296533018350601,0.07984472811222076,0.3918779492378235,2.0480761528015137,2.0480761528015137,0.6777137517929077,,,,,,,,
,,,,,,,,36,1929,2.9576635360717773,1.617440104484558,0.038317080587148666,0.12913627922534943,0.32919737696647644,2.6284661293029785,2.6284661293029785,0.6079983115196228,,,,,,,,
2.3748350143432617,2.5401010513305664,0.02875966578722,0.10879319161176682,0.39156296849250793,1.9832719564437866,1.9832719564437866,0.6324403285980225,36,1937,,,,,,,,,,,,,,,,
,,,,,,,,36,1939,2.3210179805755615,2.595399856567383,0.01903899572789669,0.0740746557712555,0.3526536226272583,1.9683642387390137,1.9683642387390137,0.6754736304283142,,,,,,,,
,,,,,,,,36,1949,3.5211734771728516,2.219327688217163,0.022206857800483704,0.148549884557724,0.3926895260810852,3.128484010696411,3.128484010696411,0.5591817498207092,,,,,,,,
,,,,,,,,36,1959,2.8337290287017822,2.3582091331481934,0.01400077622383833,0.10516585409641266,0.3549875020980835,2.4787416458129883,2.4787416458129883,0.6268359422683716,,,,,,,,
,,,,,,,,36,1960,,,,,,,,,2.922729015350342,2.3858771324157715,0.023264514282345772,0.11389605700969696,0.3757483661174774,2.5469813346862793,2.5469813346862793,0.6191021203994751
,,,,,,,,37,1969,3.4973111152648926,3.291640281677246,0.023002490401268005,0.14168781042099,0.4938543438911438,3.0034565925598145,3.0034565925598145,0.5685153007507324,,,,,,,,
,,,,,,,,37,1979,3.2675466537475586,2.808230400085449,0.013473009690642357,0.13730862736701965,0.43160465359687805,2.835941791534424,2.835941791534424,0.5970491766929626,,,,,,,,
,,,,,,,,37,1989,2.4631197452545166,2.836278200149536,0.020592346787452698,0.08161240071058273,0.38583260774612427,2.077287197113037,2.077287197113037,0.6688855886459351,,,,,,,,
2.5065526962280273,2.7078700065612793,0.035440731793642044,0.11548597365617752,0.4217137396335602,2.0848388671875,2.0848388671875,0.6228126287460327,37,1999,,,,,,,,,,,,,,,,
,,,,,,,,37,1999,3.3522439002990723,2.4751620292663574,0.017962083220481873,0.1394934207201004,0.4049716889858246,2.947272300720215,2.947272300720215,0.5715755820274353,,,,,,,,
,,,,,,,,37,2009,3.1876301765441895,1.6729660034179688,0.015480641275644302,0.13965803384780884,0.32243525981903076,2.8651952743530273,2.8651952743530273,0.5882484912872314,,,,,,,,
,,,,,,,,37,2013,,,,,,,,,2.9196674823760986,2.3675994873046875,0.024396026507019997,0.11402025073766708,0.37517622113227844,2.5444912910461426,2.5444912910461426,0.6208347082138062
,,,,,,,,38,2019,3.3690590858459473,2.2750461101531982,0.01691124401986599,0.14527593553066254,0.3896917402744293,2.979367733001709,2.979367733001709,0.5867996215820312,,,,,,,,
,,,,,,,,38,2029,3.0665831565856934,1.98074209690094,0.023382704704999924,0.12227918207645416,0.34373608231544495,2.7228472232818604,2.7228472232818604,0.5991291999816895,,,,,,,,
,,,,,,,,38,2039,3.27184796333313,1.9186989068984985,0.014500802382826805,0.13822534680366516,0.3445960581302643,2.9272518157958984,2.9272518157958984,0.5723127722740173,,,,,,,,
,,,,,,,,38,2049,2.1272857189178467,2.0274057388305664,0.029672857373952866,0.06805899739265442,0.3004724383354187,1.8268132209777832,1.8268132209777832,0.6971965432167053,,,,,,,,
,,,,,,,,38,2059,2.8092093467712402,2.335084915161133,0.016303803771734238,0.10714522004127502,0.35695749521255493,2.452252149581909,2.452252149581909,0.6352887153625488,,,,,,,,
2.483942985534668,2.538055658340454,0.025264965370297432,0.11546255648136139,0.39453309774398804,2.089409589767456,2.089409589767456,0.6240988373756409,38,2062,,,,,,,,,,,,,,,,
,,,,,,,,38,2066,,,,,,,,,2.879964590072632,2.5061702728271484,0.025622891262173653,0.11096251010894775,0.3872024118900299,2.4927618503570557,2.4927618503570557,0.6260263919830322
,,,,,,,,39,2069,2.37123703956604,3.850982666015625,0.05017949268221855,0.07369363307952881,0.5089713931083679,1.8622655868530273,1.8622655868530273,0.6852228045463562,,,,,,,,
