method,seed,pool_id,candidate_seed,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,pre_relax_max_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,pre_relax_minimum_distance_angstrom,pre_relax_short_bond,pre_relax_abnormal_cell,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull,formal_seed
A0_E3G,33,33,20033,-47.384376525878906,-6.769196646554129,0.0029057958163321,0.0049434653685342,True,0.3020275300368666,12,Eu3PbI3,Eu-I-Pb,3.2934664455441127,False,False,0.078663251060167,0.001794352358376,True,True,False,False,True,True,True,True,True,True,True,0.078663251060167,0.078663251060167,20033
A0_E3G,34,34,20034,-90.23025512695312,-7.519187927246094,0.0497218258678913,0.1224265759482383,True,0.6065108450129628,27,ErFe3,Er-Fe,2.456758820174868,False,False,0.0829042813146614,0.0056651797643804,True,True,True,True,True,True,True,True,True,True,True,0.0829042813146614,0.0,20034
A0_E3G,35,35,20035,-63.09818649291992,-7.010909610324436,0.0490893349051475,0.1545495488738984,True,0.8823449449846521,35,Fe5Pd4,Fe-Pd,2.5812675955331223,False,False,0.0734707089649688,0.0137739785181096,True,True,True,True,True,True,True,True,True,True,True,0.0734707089649688,0.0,20035
A0_E3G,36,36,20036,-50.57992172241211,-12.644980430603027,0.0123917926102876,0.0151377807247766,True,0.0985459979856386,4,Gd2NO,Gd-N-O,2.466867404992912,False,False,0.0306727464118452,0.0010479734815673,False,True,True,True,True,False,False,True,True,False,True,0.0306727464118452,0.0,20036
A0_E3G,37,37,20037,-90.88031005859376,-7.573359171549479,0.0467938855290412,0.1310382871948987,True,0.4291985769523307,17,Nd2DyMn2Fe7,Dy-Fe-Mn-Nd,2.4165540607615448,False,False,0.1066798212585791,0.005305949342214,False,False,True,True,True,True,True,True,True,True,False,0.1066798212585791,0.1066798212585791,20037
A0_E3G,38,38,20038,-117.0541000366211,-6.503005557590061,0.0466220788657665,0.3303301576210137,True,1.0681336909765378,39,Mn3OF5,F-Mn-O,1.9431474910563704,False,False,0.1495133611085446,0.0069768126655788,False,False,True,True,True,False,False,True,True,False,True,0.1495133611085446,0.1495133611085446,20038
A0_E3G,39,39,20039,-94.45802307128906,-5.903626441955566,0.0439146868884563,0.4917981829605581,True,1.5392107309307903,55,Li3MnFe2(HO4)2,Fe-H-Li-Mn-O,0.9815510520132612,False,False,0.1732956839076083,0.0697923942714127,False,False,True,True,True,True,True,True,True,True,False,0.1732956839076083,0.1732956839076083,20039
A0_E3G,40,40,20040,-23.74653625488281,-5.936634063720703,0.0019399127922952,0.0021763234153467,True,0.2028812010539695,7,Eu2ZnHg,Eu-Hg-Zn,3.333191280682788,False,False,0.0244505836674608,0.0014023938154514,False,True,True,True,True,False,False,True,True,False,True,0.0244505836674608,0.0244505836674608,20040
A0_E3G,41,41,20041,-42.63379287719727,-7.105632146199544,0.022853335365653,0.1012551365413988,True,0.4162263029720634,16,FeCoNi,Co-Fe-Ni,2.4533894118408988,False,False,0.0949392025792406,0.0084240861912884,False,True,True,True,True,False,False,True,True,False,True,0.0949392025792406,0.0942537104022402,20041
A0_E3G,42,42,20042,-80.81260681152344,-8.979178534613716,0.049351867288351,0.0527928883241536,True,0.2483556710649281,9,Eu6CuAs2,As-Cu-Eu,3.0786158559921537,False,False,0.0870654131128194,0.0036385853550168,True,True,False,False,True,True,True,True,True,True,True,0.0870654131128194,0.0870654131128194,20042
