task_id,config,seed,output_dir,physical_gpu,gpu_slot,workers_per_gpu,start_time_unix,finish_time_unix,elapsed_seconds,model_load_seconds,sampling_seconds,predictor_forward_count,corrector_forward_count,corrector_skipped_count,corrector_calibration_count,corrector_fallback_count,corrector_rescue_count,physical_model_forward_count,corrector_skip_rate,calibration_rate,fallback_rate,rescue_rate,gpu_utilization_mean,gpu_utilization_max,gpu_power_mean,gpu_power_max,peak_gpu_memory_bytes,cpu_utilization,composition_valid,basic_structure_valid,rng_state_hash,initial_atomic_numbers_hash,initial_pos_hash,initial_cell_hash,initial_state_hash,final_structure_hash,extxyz_sha256
A0_seed_14020,A0,14020,/data/dxl/results/budget_aware_gating/development/generation/A0/14020,4,2,4,1784886674.1086698,1784886865.6583862,188.43780503497692,2.941401908174157e-05,191.54968740296317,1000,1000,0,0,0,0,2000,0.0,0.0,0.0,0.0,85.36363636363636,91,119.94477272727272,126.14,551550976,97.45721201269167,False,True,b28e3349bed283f425a9a3234ddd581c66925741f0a6222959782a3e6f5ce2fe,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,a186fd916597c345912b418924ce71610ab1c3de6698c549acfa2b713f0880d4,c7a732949b4f98f7cc2dd2013f1b78a09f2fd7db57f63fde8354d77f61827697,9a66f1a857f0fb453dc57ce4bad7078ebe7d9e4b553a35dc22a874a65c958cfd,14529d66f916fa077277c324b86930d2e57d97c136bf8e753b21faefda56d75c,a6c7e79299a66fd505da881b3544ec13e2b2dfd7d87651bc3d759a662567122a
A0_seed_14021,A0,14021,/data/dxl/results/budget_aware_gating/development/generation/A0/14021,5,2,4,1784886673.8515706,1784886873.1909206,198.37612980196718,3.8457976188510656e-05,199.33931150403805,1000,1000,0,0,0,0,2000,0.0,0.0,0.0,0.0,87.14893617021276,92,122.55851063829783,129.35,566231040,97.69995743009908,True,True,f5a5e392c778c0ea5a9f2f9de0820107bff463e269aae103fa19f708f9520962,9b7553cb6795635870fd4f2ed15dc2bea66777572b8c01d0796f038a562df413,9d7434ff092776db4cc2560120e9210f187e26c0341a703bd48ed769f95a7fff,995b57e5cc0842ee37e7ce9ef487d7049d017d8512d7f70282eb826984eb6212,31e0716ddcb1f401f749d6f8076f3135742d8021cb32496fe7f3a66483beb43a,f2a65f27d916f1713960155175357e7484b6e97acee29e0acc48a10087ddabee,8f286d35cc74adc39f82744da844e245bd407da1367765d403a4c1641c0daf5f
A0_seed_14022,A0,14022,/data/dxl/results/budget_aware_gating/development/generation/A0/14022,6,2,4,1784886673.7665384,1784886866.9142857,192.31185981200542,3.536196891218424e-05,193.14771269104676,1000,1000,0,0,0,0,2000,0.0,0.0,0.0,0.0,86.8409090909091,92,111.36318181818187,117.82,551550976,97.58162390059987,True,True,e9bda9713aee1ae6bfbd0e2fa06ad9d084b4df09ddaac8aae62558ce6473bb2d,be5a7f6dd478753b2a6278d5088493dbf753bcec38573252b4deaf4701c8fc39,2a4dbe8d85c819f6163a9696cc3d33a58573b2289561b1bebfd0289781682c9e,026a07ca7c1e587d4f1c4b28417ad23de13063034597e9cec11eef2727b2ebfb,88b984d794e9be5d4bf52a72662dd0f18874bfd31b6cf8f61aec5cf08c2500ca,83e4975337ef724543f82cac2eae725402d28d15b4a61ac86b9d664034bcd03e,bf0c326c428c2754c6b35e9e46da32ec279e683830b80c1d5df891aebd41d157
A0_seed_14023,A0,14023,/data/dxl/results/budget_aware_gating/development/generation/A0/14023,7,2,4,1784886673.8857648,1784886878.3941622,203.91862763901008,4.04610182158649e-05,204.5083568659611,1000,1000,0,0,0,0,2000,0.0,0.0,0.0,0.0,87.42,92,131.03560000000004,138.56,593494016,97.76187411819507,False,True,c4e2db0058a9af11bd652eb1be6485e9508fde9bf2b13137ac6b916998a6e644,4586c4f906958bc450dbbbec20f526484822118ac7ce0dcb236e35180ed607f3,00b3b813999fa0399b5702d165e3ef1e28d66f1ff3d40a3ea1800590c617be12,81e7a18292e136a6bf695b1b6acae5c8a7d7be8f714a7623d7a18f787d855446,3b250c0c147b5502e62d5b6e9517a2ebaf909f5fd37dba3705622c53d0a81c24,1b69cb2e45d557747e85a4bc42f8b9ec812fb0ad583c513ba028ad391102449e,d0859b81e83b0c07c6984a3a984280b33271bb49ba8c96354ab0b14c54cbc7d3
A0_seed_14024,A0,14024,/data/dxl/results/budget_aware_gating/development/generation/A0/14024,0,3,4,1784886674.0590737,1784886931.5402937,257.1682357119862,4.0301005356013775e-05,257.48117921996163,1000,1000,0,0,0,0,2000,0.0,0.0,0.0,0.0,90.1195652173913,93,163.12532608695653,168.6,593494016,98.29935387825878,True,True,43ea3d264c932f670bef80f1cb879faebd8328eee54910afc16a028468a35a6c,f8c31ab8b1b12a6a00bd5df0d8470ad61994a7325b80508c6e1ee17947fa911b,b0843d5f0ae34b4c920a0060eba2c00778f3dce639526ae3200464505048b036,b8b65b09fe92926b2d381acaf252ef6410648397105949b85149c01233a5a3f8,a2aaa67980f435b393715868a2e1fa4f283de6fc469fe3d66875a0d32dca5e9d,ea4b4dc3de1fdb8b6f1999ec3149b978a350a8ebe862b9888503de312b253d9d,4df592ba23a4ffd2742f851461542559bdc52f1d43acfe5ab86de596363e3f81
A0_seed_14025,A0,14025,/data/dxl/results/budget_aware_gating/development/generation/A0/14025,1,3,4,1784886674.0068228,1784886862.633422,187.93322589801392,2.716097515076399e-05,188.62657119799405,1000,1000,0,0,0,0,2000,0.0,0.0,0.0,0.0,86.90697674418605,92,130.31558139534883,136.8,551550976,97.70625469423207,True,True,4f6964ceff3baa5dc5fda3674c91efd43b4cc5b2efeb0812bc542ab252a34eff,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,5311791830866223f4650af34cfd0abdb5458e74c24b401aa7d31e8c51743724,5ec7478aec93cfe40c396cb2968bccbf9c9faf27152997209382c40005490d9a,b234bd44f34442c5085560a566d235d36a6fc61b5a7b38ba24ba85cc5a6038df,db1d218e02e64ea647d410f98a393d9637a41558466eda86c508d13df149b193,994ad76b10b0a1d23339e423567a8b0104966125d1cfed712293ab93be8d1746
A0_seed_14026,A0,14026,/data/dxl/results/budget_aware_gating/development/generation/A0/14026,2,3,4,1784886673.5396717,1784886878.004524,203.53968275297666,2.6148976758122444e-05,204.46482589206425,1000,1000,0,0,0,0,2000,0.0,0.0,0.0,0.0,86.5,91,133.5116,141.08,589299712,97.63159569584907,True,True,b22f703544612dce5a0d3e59cf07ff4beb9f447ccb977490419645b07bb87661,7981046bc6b3af77d05fc4d8201cf2204670bf96d1007bc31ce6d6db5b0ff9c1,3cad9cf173cfb008342b8c4830fd3f118e3c90683340d4c176767ffb019ec567,8b35070cd903ae30d27fc1c6f1b1b4c9d477c88a9cea9bdcf1c0116238cc8560,959b06affccb3dfe1145e4987d9fbf55984592a52b166b0ca454e9d17bf4fb99,1211a19e2f5e05e3a9eedb13eb7e05f793439ec59c4b137258064f979a3fa87f,d12263563798f012f5bcb4814f3ceb0cbeba6e51ab75279ee1ddfe12c5247b79
A0_seed_14027,A0,14027,/data/dxl/results/budget_aware_gating/development/generation/A0/14027,3,3,4,1784886673.7050803,1784886879.16089,205.1457970259944,2.365600084885955e-05,205.45578614104306,1000,1000,0,0,0,0,2000,0.0,0.0,0.0,0.0,87.38,91,130.50699999999998,138.91,593494016,97.90860774278948,True,True,04cca7915c2e4936d18737277211b3184d3a6e6505b1318124bfa048029e16bf,f8c31ab8b1b12a6a00bd5df0d8470ad61994a7325b80508c6e1ee17947fa911b,ae18579e939b72f48d5f3eb3f36a785cbceaa99f4a38065f64334d8b444d78af,981d92446b51778f66af4d3766ae0b2a7da05eef014a2fce53177d7f31795ef1,cd7b13e3f6bdf31e84bce62dc5481163b6b5294416877eaa93c6678a294b56a4,76e7c285cfcc53e5844f445c0ffb5e49de66afb43a5b21106a4fbf815b3f6870,e5c9a42fb383563c9fa34576fa25f607c37c3a0692a954b422ac0e18e165207a
A0_seed_14028,A0,14028,/data/dxl/results/budget_aware_gating/development/generation/A0/14028,4,3,4,1784886674.12371,1784886866.2424936,190.2740627049934,2.7260975912213326e-05,192.1187568610767,1000,1000,0,0,0,0,2000,0.0,0.0,0.0,0.0,85.3409090909091,91,119.70386363636364,127.39,551550976,97.40296846625132,True,True,b254c6789335a278dd85b9c2a6a8cad4f8d4736d3a6e325653007d640551a1e4,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,58d5d60f78f9d780f97c82dd0f4a17db7d29228cbdd98201678198e4b9f9bcc7,4a988d73c89dd629d3a975ed28cfedea4d28a8a0a2cdce381aed9e8742605405,ff61620080c51a2d52422b63ddabcb71fe3e05c330a3122e6eda819757e33ff4,a6a213e50c124443641673040bb7253b3ba452c3656cfd44bf8ba8944cad555e,14b6514fc6468a5f06c45396f4120d136d48c386cc5c403233abb4c1bf04b410
A0_seed_14029,A0,14029,/data/dxl/results/budget_aware_gating/development/generation/A0/14029,5,3,4,1784886674.0525038,1784886875.5271068,200.66627244802658,2.6669004000723362e-05,201.47457708296133,1000,1000,0,0,0,0,2000,0.0,0.0,0.0,0.0,87.27083333333333,92,122.06437499999998,130.27,566231040,97.86678538211483,True,True,9a763ff23c85a5c2e50b2aa812ad43c13d6a563d4056ec08d59ed137163d601f,258ce0a9e50bb69ade6f393f9f5b530b0f228df8339ff7d0d75670aad9d614b0,575fe1f6fc8d9280bdfd665248be227d7ea132b8382d7b865e2b70771c30d8b0,2b7a05e06bb7a457fc6faa48d14b0ad22143ffac743743067f5dc4a0a298159a,2de8eac3dcc607b8dfe91cfeb6a5b3d5decfabd33550a18300aa461e18981f3b,b11663f18c52bbfd332c00c097fcdf81c9c0dad8c02d006fdca086a0cb8a3b22,08d9822baa4e342a8adbe8c64ee802cb8b4d1f425c2a7c75cdab97368b6d045e
A0_seed_14030,A0,14030,/data/dxl/results/budget_aware_gating/development/generation/A0/14030,6,3,4,1784886674.013549,1784886866.6281285,192.30479992902838,2.747104736045003e-05,192.61455149797257,1000,1000,0,0,0,0,2000,0.0,0.0,0.0,0.0,86.95454545454545,92,111.38931818181821,117.82,551550976,97.68883623826933,True,True,cd2d79dd7e80dac802f28a5bd33e995d9865ae80e17b30d95e4b7b84f19cff61,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,d304d198e2f652be85e9f552bb687cc6fe52972cad7220cb4f6dfe1a6582c60c,f8f8e189756faae73438ea6302c8dacd9a597e99ab375e6485ebdbc5a7785d6c,5d9d60ecf333e9535f9e7b0f6c27bd6ecb290783283c5bddfd0bc84c8fcdd3fa,022fec51b63a28d37f0505bd835628d9d997bd9cbd7a22a73b9b65c28efa3d30,951feed28fa05acd16d794e3a82eff257f490646a4a82ae96426aedfaf0bee74
A0_seed_14031,A0,14031,/data/dxl/results/budget_aware_gating/development/generation/A0/14031,7,3,4,1784886673.8505719,1784886880.0021455,205.12349007697776,2.5117944460362196e-05,206.151549070084,1000,1000,0,0,0,0,2000,0.0,0.0,0.0,0.0,86.4,91,130.9026,138.95,566231040,97.80038857359312,True,True,92018c1eab62ed4250489746b910decbd0ec7c7fda2f8687cc22575563d55099,258ce0a9e50bb69ade6f393f9f5b530b0f228df8339ff7d0d75670aad9d614b0,c5879b113908700ad7aa0b0c822c01a717a381d713a26cd71692f6e68fb6e1b6,d3fa84d00ad12496f0833cfe922e85a3390ef8b1ec785414b6e96d290d60d4cf,7381a0ed49725e8853d77cec22e8ecc160f3a9f919c0bc22624375f2da88daab,6bbf1a17ca9cdf8498dfdf1ea698a8ca4073719afd051f86f95d46d26882b6d3,f9730178f100721b829c536596ad1f44a8b08e9106c34d72167b1e5b46136c2d
G1_seed_14000,G1,14000,/data/dxl/results/budget_aware_gating/development/generation/G1/14000,0,0,4,1784886943.7031486,1784887170.666767,226.6530695669935,2.760201459750533e-05,226.96359016897622,1000,730,270,50,1,0,1730,0.27,0.05,0.001,0.0,89.98850574712644,93,161.690459770115,169.51,740294656,98.17259820574843,False,True,cea11bf8abdde40fdb61d5b8a53d6579350f2f1aa73301fb246e833fbf6560a2,00fd9cb7d9a57eff57e9aa81525286d4585e3b355310c90678a446d552829406,110e02b754567a4b1c59e752a3998a27be43c2c39a61dc201752afc7cf58e1f7,74b8fbf4ea050bf94f23c5fb5c18fcbf719017fc5748534ed9817ca1e26e4c57,bb3d31a430cd324ba6b89648ea82a660004398ce810248650c4c11bee6580e0c,fd2da93dbde0ca0f42b7af1d4dd816a9d4b5d393b23c4b84856d13e737bfa2c8,e399fdb0cae9925facebc51dfbc1a7395e4644c2e9c362387bd4306b18bcebc5
G1_seed_14001,G1,14001,/data/dxl/results/budget_aware_gating/development/generation/G1/14001,1,0,4,1784886942.371963,1784887104.0631874,160.11285543697886,2.3794942535459995e-05,161.69120015506633,1000,730,270,54,8,0,1730,0.27,0.054,0.008,0.0,84.975,92,128.51700000000005,137.95,566231040,98.81844989097486,True,True,b69d8f688ca28651a11d5aa02a0f4f185cbaacd690b9fc4fe9c97c6f56daba1f,258ce0a9e50bb69ade6f393f9f5b530b0f228df8339ff7d0d75670aad9d614b0,2a95ae971137db2dd1efab0b33c5679b121296081ee4b0c0c4e4a2a3fdccbf05,203306fd116613d14a692ab90833ee2b479db8a09ad30c74b41e6b1016139bcd,9f005f0990d9c42d915e53aab7bee53f49dd4ec99a71d0f5539dec40bc4d2058,3d0a4a2b81135376faeea22e0031bf9571dd73bc51ea857a9d0e697aff62e831,987a9f02cf8a1691e1c42d8034d85ed9abfdee3e3f2be073db2f2287f45b8ee0
G1_seed_14002,G1,14002,/data/dxl/results/budget_aware_gating/development/generation/G1/14002,2,0,4,1784886943.3664975,1784887129.9062617,186.22843022301095,2.7061032596975565e-05,186.5397357029724,1000,785,215,41,9,0,1785,0.215,0.041,0.009,0.0,84.86792452830188,92,132.58622641509436,141.95,566231040,97.64735975824728,True,True,014357f4d5dfc5bf2e4f09d0bdb882dcd08a1fbe410637d1e32383adec209208,258ce0a9e50bb69ade6f393f9f5b530b0f228df8339ff7d0d75670aad9d614b0,fb8968fa67ed9b4a5248f5f263ec0915d8d28d1c9e688ab71d1425b8e4f2b060,a4929aee26e81576dd812e5cba0a7f01ae80bbb03e10ba86f3e67f0370031100,fe506af84c7ef875b0b6da503995166e535f927c89b9de35bb11112cf8ce0d00,7ee1c40e2cbc2a8f5da8fe129a0d509fdefc47d4944e19ab4afc559c9f397e1d,76b5575ec19a1d3c2f718de1770d5dd566b5a1b55abc599245fc296f3bcea5c3
G1_seed_14003,G1,14003,/data/dxl/results/budget_aware_gating/development/generation/G1/14003,3,0,4,1784886942.9014478,1784887122.5037389,179.29035523202037,2.5658984668552876e-05,179.60226520802826,1000,730,270,54,4,0,1730,0.27,0.054,0.004,0.0,86.0,91,129.40148936170212,137.18,589299712,97.90450918335321,True,True,62f7acbf025c95ea0b46b2c4c8ce6b2756123fc144cb45619eeb5c8c6e71c523,7981046bc6b3af77d05fc4d8201cf2204670bf96d1007bc31ce6d6db5b0ff9c1,499746405671768129f4970a9ebf6a488b02b4f6fad9395d1e4a7baf7a5a3aa4,de98249f5d0c046d248bce11d141ff6a89dce514ed03200aa1a844474e361a7f,87aac982e7419e326fcc806ae59b9dadb031dd94d6358e1f8e824ccf7f59c8e1,5dc1b4808e8d8b9b782122d07df2b7a9822b4b3f225b24f3e7f234a9d00ac327,eb911ed09c1446a418aefd1e8af0f21d1bae9241ba3d976e9ed9946a787ed78e
G1_seed_14004,G1,14004,/data/dxl/results/budget_aware_gating/development/generation/G1/14004,4,0,4,1784886943.446615,1784887112.1149375,167.35094799398212,2.5457993615418673e-05,168.66829703503754,1000,748,252,49,17,0,1748,0.252,0.049,0.017,0.0,85.02380952380952,91,118.46690476190473,124.7,551550976,97.32459794303458,True,True,c6ab3e58a7988609fbb902a8e4a1352eddf9206bc63b347b38eebf343818c4ad,8ba2d47dfbceefc5fca1108e069ae02e1d2b0c48e961933c36c82de166d7efc6,b3776ea93aff9ae024192b00cfbde4be52109a083051485298880289a15cac24,1b1193ac0d64974afdf4408b08baf642e5d35757dbeb17a85bca0d6eda561201,d4655b6ad684dc27e571fe672fe1ec72cee5f2f9f1140cdbca66bd4fcf7b63c3,afcf0a919f331d252fc04fb301611ddeb2b90be2a312f12ae32df190e222be73,16023118e89bd0aeb674d66c16dbcfbb32b1e9db913a993a51743e70e21ad67b
G1_seed_14005,G1,14005,/data/dxl/results/budget_aware_gating/development/generation/G1/14005,5,0,4,1784886943.358442,1784887116.056858,172.38701619801577,2.508697798475623e-05,172.69839022203814,1000,788,212,41,31,0,1788,0.212,0.041,0.031,0.0,87.0,92,123.12232558139537,128.69,551550976,97.35604524079683,False,True,53c990771bbee9c54e89a6a2db344d4598e8fd93e6e1410fe9420c67d22237b5,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,c436294a03d66cdb4ac0ca6e8b78eada3b508748a02243f2d46078ceb99943ff,731abfb87b701632f3917a8ce876d1e4df7f265bf8cca0fe9537fd9e4a672e90,546cd564abd587ef7d39ec42d495214b30006ef9203f13377121f2565757cfe4,55bb5a2d681d50d2db1c9fde3ec8e80fceb3b0b7f7349b73c00b5e6f18887586,84e2a13246316875aca64449f957d3b9e32c720f35b827651d4ad16bcb2305f3
G1_seed_14006,G1,14006,/data/dxl/results/budget_aware_gating/development/generation/G1/14006,6,0,4,1784886943.4895687,1784887108.041094,164.24018476501806,2.3684988263994455e-05,164.5515012120013,1000,730,270,54,7,0,1730,0.27,0.054,0.007,0.0,87.6,92,114.09099999999998,118.89,551550976,97.45017689610512,True,True,35169bf3bc226398d71054ce18b943468ecdb32fc883c38c51f57617cdd2dd2c,be5a7f6dd478753b2a6278d5088493dbf753bcec38573252b4deaf4701c8fc39,301dbcac4ffaadb45c9996be054b0215c30bcdafcd5896f8acfa4f47d32f464e,fe898660b8d891e78bcbc35bb4030a7658aec6a69c5f84dfdc1ed585f62e64fe,fdaf0dffb85c90744f3e943bb487022cadecfa4c61c8a00245fcf5a80e5d5998,821c309f3b70f1c7ec2c139f7419f1cae4f9f28ff69b0607b478b4dbeda2977e,9f90162725587e4fd5a05005d68fcba3c995ce3981918c9489c8a205f4664c1a
G1_seed_14007,G1,14007,/data/dxl/results/budget_aware_gating/development/generation/G1/14007,7,0,4,1784886943.5095916,1784887119.7741463,175.95438617601758,2.2333988454192877e-05,176.26453214604408,1000,730,270,54,6,0,1730,0.27,0.054,0.006,0.0,88.24444444444444,92,133.01311111111116,137.47,566231040,97.5752657903341,True,True,9071a25b798e27c8cbcb4c5ba886dc2dc3e932ff6da779d423cf68e6ac42ee3f,9b7553cb6795635870fd4f2ed15dc2bea66777572b8c01d0796f038a562df413,e471be3ccf401b262c277d25f287fd81ccad2054b9f0e11a59c37810f1bbff3b,3b908d77f82072948907a1bf4b0209cee8455152afc21a9b9d873f795a9b00a3,2ff77d205f0e44c66cfdbdc4317dc695ef930b20d0fb71a6c3b7d17b6ef3b381,a877c3b869de4f3afdbb90343adeee6e5832ebaf9166f86345bebc8dc2de9909,21d71869a5b2bba459605aa1ff01a88180014c59de62d8eaea03a6b6a2e03345
G1_seed_14008,G1,14008,/data/dxl/results/budget_aware_gating/development/generation/G1/14008,0,1,4,1784886943.893156,1784887170.710889,226.50565236300463,2.2164022084325552e-05,226.81771041295724,1000,730,270,52,1,0,1730,0.27,0.052,0.001,0.0,89.8953488372093,93,162.23023255813948,168.6,721420288,98.19680182132544,True,True,8c32982ae9a56c646702005bbd100079eb3802a1ed2f7a7b51999a77c11c025e,a6e265b21ff0808f721d6dc405155023d5c15521580308c6a248a07db58b7c07,78a2bccfe5b7937760d7c7189c6e9203568f2a49c61f2958060e868f7cd137fc,12d63640b8195cd4fcd916eb803804f35c47f9b3fa9b7f87e2d909aa63701f75,406f8473f0e34ac16f01f487deac87f72357d7f3770ac2598940eaddd2eb3349,d5e633a1b8b25dd37c957a1b8a1709cf6b212a82b0cd3c6fbe1928ab12e32ccd,1c12baaedab4b016d1d3c9f8acce42f1a914d562df71885edb22ad559514cfac
G1_seed_14009,G1,14009,/data/dxl/results/budget_aware_gating/development/generation/G1/14009,1,1,4,1784886943.5381997,1784887112.5951588,168.30257879401324,2.4356995709240437e-05,169.0569345340482,1000,758,242,47,10,0,1758,0.242,0.047,0.01,0.0,85.71428571428571,93,130.72809523809522,137.88,566231040,97.39133091692746,True,True,6f02c78c30874abbd7f44b4af40dbec9d665d967cc473983851291dcdcee688b,258ce0a9e50bb69ade6f393f9f5b530b0f228df8339ff7d0d75670aad9d614b0,3899eca4f5a6ca2987cacc3e57009bae2ae971d97220a0590f1094b6e47a2b89,83b7d567cf1d76ba0dfa7a9e8e10952484baafc4e1157eb77172153b71b6b6a6,726ceb8d5edea149cac0dddcf4bcbd3eaba522ea3228007d0af6c653947fd13e,14cbba181fb02af967c28e27374fbff08948c5e5b48c86f7e019cf680e9a4025,d77a74109fc87bebc3078388e2c2766e57c65b0319071b498950708019144734
G1_seed_14010,G1,14010,/data/dxl/results/budget_aware_gating/development/generation/G1/14010,2,1,4,1784886943.9706128,1784887128.3119724,184.03083168104058,3.8308033253997564e-05,184.3413208059501,1000,782,218,42,8,0,1782,0.218,0.042,0.008,0.0,87.62745098039215,92,134.5929411764706,142.16,589299712,97.66189381380498,False,True,59a51f150c68554ba8dba81ee9870f3564f32f6ee17076c9274c148ac31ab8d9,7981046bc6b3af77d05fc4d8201cf2204670bf96d1007bc31ce6d6db5b0ff9c1,fb5e2076fde353b2f02cd1a263fb719177f86d90c625569bd428dd9d08b123ee,cae7365a68070b2c2c008c1c5462a3824f4221b326b24e8b839b38806c65e03f,c49c6c9f2e7a6af3d128b5f333bdbf5651703c68da11ee3cda35dcf216c036c1,623c879ecbc2ecb1b9f01bb3f00ab5d1f80d8e4b4967b2ea4a72ff882273051f,b3f3230f8034e04b124757ae66e0eb11c8bab9f1662e1d35a964df9b27562e3a
G1_seed_14011,G1,14011,/data/dxl/results/budget_aware_gating/development/generation/G1/14011,3,1,4,1784886943.5283241,1784887128.0978024,184.25764168496244,2.2754014935344458e-05,184.56945499801077,1000,789,211,42,22,0,1789,0.211,0.042,0.022,0.0,85.38461538461539,91,130.91634615384615,137.55,551550976,97.70108786358783,True,True,e375cf84afb248894856c8a06fb7bdbb7c8880335e26c34fc4c21715ace3ef33,8ba2d47dfbceefc5fca1108e069ae02e1d2b0c48e961933c36c82de166d7efc6,58de3b0871875f4ddc796c7092f83cd48deee9c5f74a9c4f0e6e7b1e1d62290e,e8af86c793ae1d68e15feae5ad603d396df22e5fa08cc4d83985930ffaadbcb3,86ca31502867957e4a8e58951a79035107a9f08c09a94ada98c1bcb5db6d648a,c3b8de7fc7d6c67b86e7093751c68de2e39e9a3e3ebe2684180549cc5a8f694f,9e10f8eedb7bf58b6647ac4b048689213694f85c2c532f4192c6de8a66da31f4
G1_seed_14012,G1,14012,/data/dxl/results/budget_aware_gating/development/generation/G1/14012,4,1,4,1784886943.099022,1784887112.895601,169.48566398699768,2.4187029339373112e-05,169.7965550859808,1000,730,270,55,20,0,1730,0.27,0.055,0.02,0.0,85.0,91,117.69547619047619,125.29,761266176,96.65314464919415,True,True,7c34c61ec83ebebf950440afb73fc22ebd60cc2623a3fc041e25616adf4fba4f,be5a7f6dd478753b2a6278d5088493dbf753bcec38573252b4deaf4701c8fc39,33e2ecdde74a9fa2590ff980744362225b2283a057f4f4ab18f1a07c90e48c5c,bee178df54af23e4d711d419b7f32565200b163773d0092db5cb52c0830bf859,09002c31c674fe8a020f64c321df0178042675ef44570bcf87edd8b89df1a197,44ebf564bdf00552a8713fc4d225b83094d2edd434ee4684a965b96d64ec30cd,6b05bb25754a2c39a362f45d391dda495092af4649183fd9559d486c2cac48db
G1_seed_14013,G1,14013,/data/dxl/results/budget_aware_gating/development/generation/G1/14013,5,1,4,1784886943.5750005,1784887113.2030203,168.21111181704327,2.4878012482076883e-05,169.62799426697893,1000,730,270,52,6,0,1730,0.27,0.052,0.006,0.0,88.26190476190476,92,123.86595238095238,129.25,593494016,97.33683975948288,False,True,4cb9e3dfd9ab38e0131d0a00270e599857470fbb36e215c2ddc66391ce0c273e,f8c31ab8b1b12a6a00bd5df0d8470ad61994a7325b80508c6e1ee17947fa911b,e654c2e681b2b013970ad01d4bc3bcd50b90455eba4efeacbec7555c39e27ec0,c81d6bdbb8722fae82e37a4a6b3abfc60aa8174b9472e636d30070b40c3f778e,a7f679ee564d96c7e19debe6cf6e2829666ca6e1cbb6891f1b7a0d422fcd4037,04e9cca05e72ea0b753e55084c8299cd5c316dc5b16e774620cddb8ebb525ced,98be266cf2387a7a181423822826b159b1c079c13a43ff4190814cd4bd418da8
G1_seed_14014,G1,14014,/data/dxl/results/budget_aware_gating/development/generation/G1/14014,6,1,4,1784886941.422874,1784887090.830314,148.50413383700652,2.497801324352622e-05,149.4074144329643,1000,730,270,55,7,0,1730,0.27,0.055,0.007,0.0,84.70270270270271,93,109.89432432432434,118.23,551550976,100.41793429782547,True,True,bec014bc32c6b60e343c9b7ef62a481721d3b333ffa4f6b8fc75a9e532c271f8,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,c3d3d8d5e244bcd14caa1a4f72b3afab45ce42759037afc5595c6fc4a5a55583,75d772776cb0ab3c8d4d553f838c971675812b263e0aa0d5b55fec327bfd8fd4,0ff27fd7a96d72002439514124aa42a4800c391673caa1b40e16e19c76c64ff4,089451b75d7bb8cd003d38fc61e1845739adf84ac05a8d789c554f73875af5b9,bdfa8c32c6fa9bbac20d7f63cad4995cdf493c82b8919df24833f00f50c50a7b
G1_seed_14015,G1,14015,/data/dxl/results/budget_aware_gating/development/generation/G1/14015,7,1,4,1784886943.6704574,1784887120.846992,176.86677438596962,2.6129011530429125e-05,177.1765078990138,1000,793,207,37,20,0,1793,0.207,0.037,0.02,0.0,87.23913043478261,91,132.8971739130435,137.7,593494016,97.55757136863785,True,True,c4de0c04c2ce55767cc60f6641b0cbe2a4bf3b607e1959bdbb48d5177c95876d,f8c31ab8b1b12a6a00bd5df0d8470ad61994a7325b80508c6e1ee17947fa911b,80748f0fa1914d86863ba77b0121b2aab42c144fabc29dcc545acd2654ce1969,3ff810b0a51f02a9a8c7004b306df0a9493d32bb2fc119a94f23748cf81241bf,11daf688e3638919408d4c683bb212ce275a16a62970e1c2090acdaa9d15805f,aa563a01d9833eafdd73dd4dbc372a2de70d31fed1996f716c0fdb699005c153,7634fea5c00b84391f7b56f97adab1ab867a8f1effd2e17315b89c42cfe41823
G1_seed_14016,G1,14016,/data/dxl/results/budget_aware_gating/development/generation/G1/14016,0,2,4,1784886943.7697916,1784887170.007492,225.91544612200232,2.2104009985923767e-05,226.2376778049511,1000,730,270,53,0,0,1730,0.27,0.053,0.0,0.0,89.87058823529412,93,162.31082352941175,168.6,721420288,97.74267473626026,False,True,0b073438f33981811d8a68bc32261b7c90f8081f41dc5d700a032d2a1b2883ed,a6e265b21ff0808f721d6dc405155023d5c15521580308c6a248a07db58b7c07,2e2e0022f97adef49925200a54122d90a6f8107c961651c93291f242edbc9e4e,4f64d53ad7aaa4f6604620b2a2738d1ecdc2d273a61a479981115e7a7fb42514,43a6a558c6635712a157539be9b2185d20b5152961dbc1614fd9af180cc61192,1768b6b1ec02f0546d888a19615b8b19dcd4f343650fe68c01a9fe54dd2b7212,801472ae933df6ef63e3b8c43f1da7a226f93ac2bc2b451409668e972254254d
