task_id,config,seed,status,attempt,real_failure_count,input_path,input_hash,output_path,output_hash,physical_gpu,gpu_slot,worker_pid,worker_pgid,checkpoint,checkpoint_sha256,relax_config_hash,start_time,finish_time,elapsed,steps,energy,energy_per_atom,maximum_force,converged,return_code,failure_reason
G1_seed_14003,G1,14003,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14003/generated_crystals.extxyz,5dc1b4808e8d8b9b782122d07df2b7a9822b4b3f225b24f3e7f234a9d00ac327,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14003/relaxed_structure.extxyz,162e2ece352cdf5ce703be83b318052557c623042a5143f9ac2a9b6dc1327944,3,1,2885525,2885525,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:23+08:00,2026-07-24T18:03:23+08:00,0.5492543680011295,19,-75.74993896484375,-7.574993896484375,0.048520538955926895,True,0,
G1_seed_14004,G1,14004,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14004/generated_crystals.extxyz,afcf0a919f331d252fc04fb301611ddeb2b90be2a312f12ae32df190e222be73,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14004/relaxed_structure.extxyz,c7d0c9b8a55e3a93820cb05f6c34f04b9e745886757c7e316adc63b0296e8acc,2,0,2885522,2885522,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:23+08:00,2026-07-24T18:03:24+08:00,0.8146383480052464,29,-43.25144958496094,-8.650289916992188,0.04493052139878273,True,0,
G1_seed_14005,G1,14005,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14005/generated_crystals.extxyz,55bb5a2d681d50d2db1c9fde3ec8e80fceb3b0b7f7349b73c00b5e6f18887586,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14005/relaxed_structure.extxyz,b60051d8afbb6874747d0332b670893d2a5760d0e6746a6a55dbc2a73726f637,5,1,2885529,2885529,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:23+08:00,2026-07-24T18:03:23+08:00,0.40175176598131657,12,-29.099376678466797,-7.274844169616699,0.037815291434526443,True,0,
G1_seed_14006,G1,14006,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14006/generated_crystals.extxyz,821c309f3b70f1c7ec2c139f7419f1cae4f9f28ff69b0607b478b4dbeda2977e,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14006/relaxed_structure.extxyz,6b47f5483c2254fadfac15e9963a2dec79e5c2b4f20ccb4594196e0d501d5299,4,1,2885527,2885527,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:23+08:00,2026-07-24T18:03:24+08:00,0.7244525740388781,25,-38.06022262573242,-6.34337043762207,0.04734287038445473,True,0,
G1_seed_14007,G1,14007,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14007/generated_crystals.extxyz,a877c3b869de4f3afdbb90343adeee6e5832ebaf9166f86345bebc8dc2de9909,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14007/relaxed_structure.extxyz,2b5b2bd7df5036ff4fc5dcb5c0ffb1db34f9cd446afaf0f421fd7db256b45401,3,0,2885524,2885524,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:23+08:00,2026-07-24T18:03:23+08:00,0.08284366899169981,3,-86.57188415527344,-9.619098239474827,0.04228759557008743,True,0,
G1_seed_14008,G1,14008,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14008/generated_crystals.extxyz,d5e633a1b8b25dd37c957a1b8a1709cf6b212a82b0cd3c6fbe1928ab12e32ccd,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14008/relaxed_structure.extxyz,315b380012d110f5394b2d5fed5e1522ed02646a5a16db41252d91408556aa53,7,1,2885533,2885533,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:23+08:00,2026-07-24T18:03:38+08:00,15.382202195003629,500,-172.87908935546875,-9.604393853081596,0.04523148015141487,False,0,
G1_seed_14009,G1,14009,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14009/generated_crystals.extxyz,14cbba181fb02af967c28e27374fbff08948c5e5b48c86f7e019cf680e9a4025,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14009/relaxed_structure.extxyz,d077201a2437f0e1a29bf526624420ea3dcaab9f6f5f8f90b5d18faab5904b16,3,0,2885524,2885524,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:23+08:00,2026-07-24T18:03:24+08:00,1.4245066599687561,50,-55.977806091308594,-6.997225761413574,0.029521385207772255,True,0,
G1_seed_14010,G1,14010,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14010/generated_crystals.extxyz,623c879ecbc2ecb1b9f01bb3f00ab5d1f80d8e4b4967b2ea4a72ff882273051f,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14010/relaxed_structure.extxyz,e83af80dce0fa05d5715fcfd9915f7005dcda4957ac71127c1ab88fea0520a99,4,0,2885526,2885526,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:23+08:00,2026-07-24T18:03:24+08:00,0.973856808966957,33,-78.00679016113281,-7.800679016113281,0.027800260111689568,True,0,
G1_seed_14011,G1,14011,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14011/generated_crystals.extxyz,c3b8de7fc7d6c67b86e7093751c68de2e39e9a3e3ebe2684180549cc5a8f694f,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14011/relaxed_structure.extxyz,0a41bd416ff56070f37e445f452903751ac25396ddebaef16054d5943f29a934,1,1,2885521,2885521,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:23+08:00,2026-07-24T18:03:24+08:00,0.4824048970476724,16,-40.80864334106445,-8.161728668212891,0.03270765766501427,True,0,
G1_seed_14012,G1,14012,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14012/generated_crystals.extxyz,44ebf564bdf00552a8713fc4d225b83094d2edd434ee4684a965b96d64ec30cd,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14012/relaxed_structure.extxyz,975608111933bbc8b793087e132e03463709747911c7686cdc49bacc68f7f39f,3,1,2885525,2885525,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:23+08:00,2026-07-24T18:03:24+08:00,0.7051148299942724,25,-36.490482330322266,-6.081747055053711,0.048716530203819275,True,0,
G1_seed_14013,G1,14013,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14013/generated_crystals.extxyz,04e9cca05e72ea0b753e55084c8299cd5c316dc5b16e774620cddb8ebb525ced,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14013/relaxed_structure.extxyz,43a81fd0c73d22860df60a5f8e72732e4b1d8ac92386e43c624e5e93d5ad4afd,7,0,2885532,2885532,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:23+08:00,2026-07-24T18:03:24+08:00,0.9733466129982844,34,-89.27020263671875,-7.4391835530598955,0.048675764352083206,True,0,
G1_seed_14014,G1,14014,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14014/generated_crystals.extxyz,089451b75d7bb8cd003d38fc61e1845739adf84ac05a8d789c554f73875af5b9,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14014/relaxed_structure.extxyz,e3293103add18e5ba6c9e999de61e2ddf8df78870f55d5325724e795af9ae2fa,5,1,2885529,2885529,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:23+08:00,2026-07-24T18:03:24+08:00,0.9620084509951994,31,-40.18901824951172,-10.04725456237793,0.016651755198836327,True,0,
G1_seed_14015,G1,14015,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14015/generated_crystals.extxyz,aa563a01d9833eafdd73dd4dbc372a2de70d31fed1996f716c0fdb699005c153,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14015/relaxed_structure.extxyz,9d37256810ae43e84733cdc98f45ebf3def49e4d720fda49c2af50b75fcaa5b8,5,0,2885528,2885528,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:24+08:00,0.7428600830025971,18,-83.39454650878906,-6.949545542399089,0.01735265739262104,True,0,
G1_seed_14016,G1,14016,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14016/generated_crystals.extxyz,1768b6b1ec02f0546d888a19615b8b19dcd4f343650fe68c01a9fe54dd2b7212,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14016/relaxed_structure.extxyz,4dc311ee881ca131b12ad24e7c95dfede905ef44ce363e4a89f3cb3ac442808a,2,0,2885522,2885522,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:25+08:00,1.6424835310317576,60,-161.8008270263672,-8.988934834798178,0.02655877359211445,True,0,
G1_seed_14017,G1,14017,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14017/generated_crystals.extxyz,d24529ed2b0db2612af201d84bd33f92c958e4bd80910378f48a1ed934769310,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14017/relaxed_structure.extxyz,53c1556f6a74056225d2b7a5587a70d0f6a303cd039e7bdee81857f58f43584c,1,1,2885521,2885521,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:24+08:00,0.14238071703584865,5,-27.30988121032715,-6.827470302581787,0.0053843348287045956,True,0,
G1_seed_14018,G1,14018,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14018/generated_crystals.extxyz,f343db3bfd4621f9b9dc4641ba38d7fb075ce922e27a07c233a1bd7b60b5b53f,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14018/relaxed_structure.extxyz,72e1f7736f83953d286faee0961e75f5364f59864b0800773901ee9741f37f11,1,0,2885520,2885520,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:25+08:00,1.1638088710024022,40,-97.81057739257812,-9.781057739257813,0.04446490854024887,True,0,
G1_seed_14019,G1,14019,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14019/generated_crystals.extxyz,e956966b836c7ffe897dc7e79a7e87291f3db3ea96fd735184c6840c42425108,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14019/relaxed_structure.extxyz,745f8c5ee6e36d0581060944c5e468c844707c3e4ff8b8f6d9bff2afa1786239,4,1,2885527,2885527,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:24+08:00,0.5974247120320797,20,-59.99461364746094,-6.666068183051215,0.04748765751719475,True,0,
G1_seed_14020,G1,14020,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14020/generated_crystals.extxyz,cd0a235ac64bf28319c10c2e62e481832c59454b36dbeaee91e19c4188060ee9,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14020/relaxed_structure.extxyz,8179468dd116a6d11e16bece576ac9d249d87b289d4fcee39c7b9cd7d9e11a3f,6,1,2885531,2885531,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:24+08:00,0.06170765502611175,2,-34.19550704956055,-8.548876762390137,0.0016274251975119114,True,0,
G1_seed_14021,G1,14021,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14021/generated_crystals.extxyz,2d596df7b9ba90132f8514ca34ffebc720179b7334440cf3feeb1515f9d2f7e0,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14021/relaxed_structure.extxyz,f56786f5f8138d84db564fed2c5c5dd7fb87d5993c452a6de273fd1a482c4444,6,1,2885531,2885531,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:24+08:00,0.6737466149497777,21,-75.75279998779297,-8.41697777642144,0.03139737248420715,True,0,
G1_seed_14022,G1,14022,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14022/generated_crystals.extxyz,ff01297659afbd7b3874f5d44680dc2d6957d1fa7579aaf6df3d1113f2b4a247,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14022/relaxed_structure.extxyz,6f7fb8b4facb287466351c0cf9452390b6421712d72f1c1c1aaf6cb85ee6164d,1,1,2885521,2885521,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:24+08:00,0.2871565179666504,10,-44.29450988769531,-7.382418314615886,0.03298677131533623,True,0,
G1_seed_14023,G1,14023,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14023/generated_crystals.extxyz,d7a75d46daf094bd08bf813d8e92b41fd1f22bbc848343f91ad3d93b95951fb0,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14023/relaxed_structure.extxyz,90b58c7e3402e901d07f20ea11e03dbbbec7fcefcc6ebb819f264e61da38270a,0,1,2885519,2885519,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:26+08:00,2.395095034968108,84,-70.76080322265625,-6.43280029296875,0.04636365547776222,True,0,
G1_seed_14024,G1,14024,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14024/generated_crystals.extxyz,fa2ab3c994d454dfa516a47f16bc8ccc0d9413d7afa644a82b9381406fc55fde,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14024/relaxed_structure.extxyz,ad101747a49610a34910d1b97915dacde6495129d439abd1796642f2ea6f9a27,3,1,2885525,2885525,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:26+08:00,2.1406677839695476,77,-87.69926452636719,-7.308272043863933,0.04863036796450615,True,0,
G1_seed_14025,G1,14025,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14025/generated_crystals.extxyz,228af5e5485236cc546fe92cfc351e37496c7633c2bca5f4a2049222dc63f86b,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14025/relaxed_structure.extxyz,228af5e5485236cc546fe92cfc351e37496c7633c2bca5f4a2049222dc63f86b,1,1,2885521,2885521,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:24+08:00,0.028878237993922085,1,-32.39111328125,-8.0977783203125,0.0013568593421950936,True,0,
G1_seed_14026,G1,14026,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14026/generated_crystals.extxyz,a3f35b39a4223167047a3942304d9de44bf20d2729f7c07116f7e329afefddac,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14026/relaxed_structure.extxyz,f87af5971e565698ac011a1382c451ec126faa5095e9225b49519fe62f9b9c5c,4,0,2885526,2885526,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:25+08:00,0.5929279249976389,20,-68.24317932128906,-6.824317932128906,0.025745786726474762,True,0,
G1_seed_14027,G1,14027,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14027/generated_crystals.extxyz,4fdadeabdc518eb8c9f3dcf6d61d6c7ce1907e1d4c08bc08aedc020556df4a1c,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14027/relaxed_structure.extxyz,1fd06c441caed2d673e5d30723a75d2ef5ab106d8a52edd414c602f493ad0a6d,1,1,2885521,2885521,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:31+08:00,6.5007630420150235,252,-97.20932006835938,-8.100776672363281,0.04338403791189194,True,0,
G1_seed_14028,G1,14028,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14028/generated_crystals.extxyz,8e1b2979ecd4bd6338d3f30d941c95c0ce73e8d1a7cca9836e72847f04eaf42d,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14028/relaxed_structure.extxyz,4b77a595203e572a741d7cbf665cc88e4b3ae5bb606a0377764a06a01968855a,7,0,2885532,2885532,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:24+08:00,0.16906536498572677,6,-36.358089447021484,-9.089522361755371,0.002336538629606366,True,0,
G1_seed_14029,G1,14029,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14029/generated_crystals.extxyz,8d47c02cbf72db8cfc1f9abfa01452676e5cb8dbb2090f0ba56d9b3c178b737c,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14029/relaxed_structure.extxyz,b8d3cb8603da0f91984e5702e3bcf89856b1b815e18b7907b7abed2494cc88ce,4,1,2885527,2885527,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:26+08:00,1.2666618909570388,43,-56.01327896118164,-7.001659870147705,0.044864263385534286,True,0,
G1_seed_14030,G1,14030,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14030/generated_crystals.extxyz,98ed8ada3c439dd99de3947cc551a07a0388b9d55130929c16a104a88c72566e,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14030/relaxed_structure.extxyz,5e930a310369413b23c40c7b17eff9551b989e94332e4677a0d37be14f9869b5,5,1,2885529,2885529,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:25+08:00,0.2863372979918495,9,-33.801048278808594,-8.450262069702148,0.0065794438123703,True,0,
G1_seed_14031,G1,14031,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G1/14031/generated_crystals.extxyz,f610a225103b7c069fc9e8eb54f89c86ee8948bc357a569722ab10052b479fea,/data/dxl/results/budget_aware_gating/development/relaxed/G1/14031/relaxed_structure.extxyz,08b2cf8609040c861e2a076579290ab5422d258645407b7d4289107861f70a8e,5,0,2885528,2885528,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:26+08:00,1.8187371109961532,62,-54.503787994384766,-6.812973499298096,0.030026033520698547,True,0,
G2_seed_14000,G2,14000,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14000/generated_crystals.extxyz,30858e0bb4d19afd0624c34a38d5050ee0ebba8ec6af9ee6cb407404f36dc601,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14000/relaxed_structure.extxyz,ae0feb27043bb869bf0d138529c37a2c23d2544e82908e0ebfb377ab75b5ecd6,7,0,2885532,2885532,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:27+08:00,2.187343224999495,76,-186.41326904296875,-9.320663452148438,0.04913409799337387,True,0,
G2_seed_14001,G2,14001,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14001/generated_crystals.extxyz,135d7eeeaa8041adef1b9ce10518b3dadd51fa6faf0bb82e5904835531177bc9,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14001/relaxed_structure.extxyz,f74ba320eb9a0d88acd74b1c6d993ab45ff173678852321084e466ed457a51a3,6,1,2885531,2885531,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:25+08:00,0.8340193670010194,27,-54.15792465209961,-6.769740581512451,0.044132184237241745,True,0,
G2_seed_14002,G2,14002,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14002/generated_crystals.extxyz,15a7612f2588efc2ddee0c86c2a989ce1049c26bc6e5c0b86b5b28cf4214c938,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14002/relaxed_structure.extxyz,e2d1800324f10d3883b5f07189e4c231e614a837c5774f86284e626de790c96f,3,0,2885524,2885524,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:24+08:00,2026-07-24T18:03:25+08:00,0.44946306198835373,16,-73.33778381347656,-9.16722297668457,0.049654770642519,True,0,
G2_seed_14003,G2,14003,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14003/generated_crystals.extxyz,6c70eb22ccd652d878a939b668b26bade49dee3ee163dc97f62ccac9ad8c072c,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14003/relaxed_structure.extxyz,646adaf995eb6d598b24ee41151be799dfc43a2d649b93beb1ba2656fd2bb335,5,1,2885529,2885529,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:25+08:00,2026-07-24T18:03:26+08:00,1.0434736909810454,35,-95.7891616821289,-9.57891616821289,0.0440719909965992,True,0,
G2_seed_14004,G2,14004,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14004/generated_crystals.extxyz,b8c4c4766583b708c17af53f7e29ed621fcf00b067d00fd249949ec93747ad78,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14004/relaxed_structure.extxyz,917e523e81d35a0df133e958f3a4e92f83c919a5a859a34695012a96e5341b38,4,0,2885526,2885526,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:25+08:00,2026-07-24T18:03:25+08:00,0.17136023798957467,6,-40.33709716796875,-8.06741943359375,0.014103654772043228,True,0,
G2_seed_14005,G2,14005,success,1,0,/data/dxl/results/budget_aware_gating/development/generation/G2/14005/generated_crystals.extxyz,854774a9dcbed0c5d6286b2bc448ff8a63c5974fec510e1133dfa37cf7953baf,/data/dxl/results/budget_aware_gating/development/relaxed/G2/14005/relaxed_structure.extxyz,c6b4b2b1aea1ef3d0709095173f32ef8fd62b5dd29aabaecf6107259753ec195,1,0,2885520,2885520,/data/dxl/mattersim_weights/mattersim-v1.0.0-5M.pth,e3df9fa708725e3d453140646c7d1838324b347a3d1214cf1440522146f872b5,7f03d6f264731b26559d01cd047ccf8b1684febd703579905a09011620723f15,2026-07-24T18:03:25+08:00,2026-07-24T18:03:25+08:00,0.26424406096339226,9,-28.412975311279297,-7.103243827819824,0.027369720861315727,True,0,
