comparison,source_method,seed,field,sampling_progress,forward_diffusion_t,stage,rms_diff,relative_l2_diff,cosine_to_c0,c0_rms,candidate_rms
TCL_vs_C0,TCL,84000,cell,0.45,0.55,mid_30_70,0.07255836630531284,0.08072950604237761,0.9988649046121252,0.8987837268225639,0.8391813607693881
TCL_vs_C0,TCL,84001,atomic_numbers,0.45,0.55,mid_30_70,2.1884570605126465,0.1903004577814537,0.9821179788100656,11.50000943784345,11.61347596058086
TCL_vs_C0,TCL,84001,pos,0.45,0.55,mid_30_70,0.14668142762236774,0.4428085938553773,0.90189822152939,0.33125244102709167,0.33104223147543593
TCL_vs_C0,TCL,84001,cell,0.45,0.55,mid_30_70,0.04609460376474208,0.03332412138328524,0.9994977710696321,1.3832203776529957,1.3682649949301606
TCL_vs_C0,TCL,84002,atomic_numbers,0.45,0.55,mid_30_70,1.9952144394520437,0.15584857180900832,0.9882416050935394,12.802263224440516,12.265480956946973
TCL_vs_C0,TCL,84002,pos,0.45,0.55,mid_30_70,0.14689826383455393,0.3462880904608977,0.944544721126197,0.42420824706687804,0.44730831881327954
TCL_vs_C0,TCL,84002,cell,0.45,0.55,mid_30_70,0.022892532272971156,0.044041133168828336,0.9993045925207619,0.5197988931214456,0.5072549268628981
TCL_vs_C0,TCL,84003,atomic_numbers,0.45,0.55,mid_30_70,2.8964068720191922,0.2616547427961361,0.9677616436995363,11.069575277203668,11.497464672023922
TCL_vs_C0,TCL,84003,pos,0.45,0.55,mid_30_70,0.2222293229208323,0.6004022492762281,0.8121472099690143,0.3701340612709643,0.3530344407559417
TCL_vs_C0,TCL,84003,cell,0.45,0.55,mid_30_70,0.08362559486175979,0.0730214762262024,0.9977697211024796,1.1452191763791306,1.1087589416763222
TCL_vs_C0,TCL,84004,atomic_numbers,0.45,0.55,mid_30_70,2.125285782129446,0.19705083721879676,0.9804798357080609,10.785469435837113,10.715453319844809
TCL_vs_C0,TCL,84004,pos,0.45,0.55,mid_30_70,0.14082704394938847,0.35971182991588835,0.9602551371596613,0.39149961785331927,0.4647698499516765
TCL_vs_C0,TCL,84004,cell,0.45,0.55,mid_30_70,0.06035307470693471,0.08320126834228567,0.9965341264633786,0.7253864743821611,0.7216768613640909
TCL_vs_C0,TCL,84005,atomic_numbers,0.45,0.55,mid_30_70,0.9988167136850225,0.1199621449748044,0.9931564799345839,8.326099153152054,8.497246825580289
TCL_vs_C0,TCL,84005,pos,0.45,0.55,mid_30_70,0.07306126667723095,0.2356343790579871,0.9916981518617848,0.3100619993114474,0.3687114455587265
TCL_vs_C0,TCL,84005,cell,0.45,0.55,mid_30_70,0.08638019195838137,0.060499886088188674,0.9993947070889259,1.4277744561777825,1.3562387624964851
TCL_vs_C0,TCL,84006,atomic_numbers,0.45,0.55,mid_30_70,2.417453469545907,0.18397495102826034,0.9831612742388411,13.140122913659935,13.198492722722305
TCL_vs_C0,TCL,84006,pos,0.45,0.55,mid_30_70,0.18978035870366158,0.5895419888515232,0.8469228930560116,0.32191152164304615,0.3546036466741122
TCL_vs_C0,TCL,84006,cell,0.45,0.55,mid_30_70,0.10294472888596684,0.1438127084813732,0.9952860311813964,0.715824978008118,0.788464267751851
TCL_vs_C0,TCL,84007,atomic_numbers,0.45,0.55,mid_30_70,1.5930804952093893,0.15359200279621285,0.9881792529914062,10.372157835086643,10.347258540859821
TCL_vs_C0,TCL,84007,pos,0.45,0.55,mid_30_70,0.1421137317696162,0.5346396120156971,0.8451190403564491,0.2658122005472422,0.22679762346179078
TCL_vs_C0,TCL,84007,cell,0.45,0.55,mid_30_70,0.08749566997565202,0.08813120189759699,0.996140666902195,0.9927887977440338,0.996858359941718
TCL_vs_C0,GBSA-TCL,84000,atomic_numbers,0.45,0.55,mid_30_70,1.8659064549041886,0.14959916876159282,0.9888001557301586,12.47270603406742,12.204805858894064
TCL_vs_C0,GBSA-TCL,84000,pos,0.45,0.55,mid_30_70,0.19580786488499555,0.4318286218728952,0.9344086586428468,0.4534388295888126,0.5343915152471459
TCL_vs_C0,GBSA-TCL,84000,cell,0.45,0.55,mid_30_70,0.10912854674886331,0.11759088682300584,0.9940964939237352,0.9280357491743405,0.8804826015721701
TCL_vs_C0,GBSA-TCL,84001,atomic_numbers,0.45,0.55,mid_30_70,2.1313345824726686,0.15664348770041167,0.9890226445461567,13.60627635250915,14.164307503065698
TCL_vs_C0,GBSA-TCL,84001,pos,0.45,0.55,mid_30_70,0.23668928399537956,0.612430099777612,0.8144765054697433,0.38647558975518526,0.3905507289789097
TCL_vs_C0,GBSA-TCL,84001,cell,0.45,0.55,mid_30_70,0.0527904584263174,0.044266214395808995,0.9992319127589449,1.1925677211583618,1.1670977660777773
TCL_vs_C0,GBSA-TCL,84002,atomic_numbers,0.45,0.55,mid_30_70,2.5656902814823264,0.20641314889680754,0.9802834444749674,12.429878111907481,11.44295557776716
TCL_vs_C0,GBSA-TCL,84002,pos,0.45,0.55,mid_30_70,0.28258894375857,0.6336048951867543,0.77392608751228,0.4460018315914009,0.33606754458997834
TCL_vs_C0,GBSA-TCL,84002,cell,0.45,0.55,mid_30_70,0.13268408953521546,0.19641098624362838,0.9819068288068097,0.6755431153460734,0.6280994174975851
TCL_vs_C0,GBSA-TCL,84003,atomic_numbers,0.45,0.55,mid_30_70,2.3278328787887634,0.1957938130038358,0.9841731811149119,11.889205501826348,12.690921028588091
TCL_vs_C0,GBSA-TCL,84003,pos,0.45,0.55,mid_30_70,0.1625026811441736,0.31071898993498837,0.9629627135854669,0.5229892166493395,0.58437562509128
TCL_vs_C0,GBSA-TCL,84003,cell,0.45,0.55,mid_30_70,0.09644669963289643,0.13224624832826765,0.9918187247927228,0.729296300288928,0.6981351722986523
TCL_vs_C0,GBSA-TCL,84004,atomic_numbers,0.45,0.55,mid_30_70,2.2437786664657904,0.17550344656604977,0.9854078738830536,12.784812551366938,12.051319288525383
TCL_vs_C0,GBSA-TCL,84004,pos,0.45,0.55,mid_30_70,0.11844524558190828,0.4058594645211088,0.9380819743463058,0.291838076812295,0.3354831302899782
TCL_vs_C0,GBSA-TCL,84004,cell,0.45,0.55,mid_30_70,0.13620650966561204,0.18270975371384102,0.9838583686940198,0.7454802324288494,0.7609403708562724
TCL_vs_C0,GBSA-TCL,84005,atomic_numbers,0.45,0.55,mid_30_70,3.539880015012019,0.357535889647149,0.9354724775204332,9.900768335468404,9.798794473897692
TCL_vs_C0,GBSA-TCL,84005,pos,0.45,0.55,mid_30_70,0.1363290950953154,0.753737522641477,0.8917830458037709,0.18087078193685965,0.2703308168989244
TCL_vs_C0,GBSA-TCL,84005,cell,0.45,0.55,mid_30_70,0.2409177950928897,0.1252774490221767,0.9945939601703133,1.9230739209116743,1.7779034940023999
TCL_vs_C0,GBSA-TCL,84006,atomic_numbers,0.45,0.55,mid_30_70,2.9547011020167275,0.19906905604670952,0.982660547861645,14.842593624010744,13.50975837709295
TCL_vs_C0,GBSA-TCL,84006,pos,0.45,0.55,mid_30_70,0.09441482055118529,0.2534680520991906,0.9674642883447678,0.372491995615438,0.35468438774394057
TCL_vs_C0,GBSA-TCL,84006,cell,0.45,0.55,mid_30_70,0.0716970565101236,0.06552543297741668,0.998395465420615,1.0941866883174045,1.1285074721462496
TCL_vs_C0,GBSA-TCL,84007,atomic_numbers,0.45,0.55,mid_30_70,1.916544995257563,0.15198332337339632,0.9884560510043097,12.610232180204063,12.313182411406187
TCL_vs_C0,GBSA-TCL,84007,pos,0.45,0.55,mid_30_70,0.2717729108994637,0.6541843010934408,0.7944367668043478,0.4154378367765889,0.43102285801244233
TCL_vs_C0,GBSA-TCL,84007,cell,0.45,0.55,mid_30_70,0.1976904890533684,0.17414189456698145,0.9847208746154349,1.1352264746225629,1.1187608036903876
TCL_vs_C0,C0,84000,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.0495438983294543,0.16944513033596464,0.9868483421248525,12.095619946502753,12.551078856786837
TCL_vs_C0,C0,84000,pos,0.55,0.44999999999999996,mid_30_70,0.06296749092516779,0.06958965380208645,0.9979562918337056,0.9048398358791646,0.9279267903253383
TCL_vs_C0,C0,84000,cell,0.55,0.44999999999999996,mid_30_70,0.05138709717323738,0.044156188863180124,0.9995719742066784,1.1637575274547027,1.124769096441605
TCL_vs_C0,C0,84001,atomic_numbers,0.55,0.44999999999999996,mid_30_70,3.0348043131117186,0.21062501466091416,0.992592942954723,14.408565468814137,16.780936456820545
TCL_vs_C0,C0,84001,pos,0.55,0.44999999999999996,mid_30_70,0.17659813221843193,0.22059525686186612,0.9753942109408258,0.8005527169109323,0.7748565297482601
TCL_vs_C0,C0,84001,cell,0.55,0.44999999999999996,mid_30_70,0.03942589331149239,0.03983893129975941,0.9994463009436455,0.9896323025043217,0.9674014818323013
TCL_vs_C0,C0,84002,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.3841052528919704,0.10425861332590963,0.994554883010521,13.27569213457016,13.243832730014638
TCL_vs_C0,C0,84002,pos,0.55,0.44999999999999996,mid_30_70,0.08102075118057336,0.09770293061082268,0.996068653047246,0.8292560998328804,0.8601732734993438
TCL_vs_C0,C0,84002,cell,0.55,0.44999999999999996,mid_30_70,0.0431922304438787,0.0477227675526355,0.9989332340765585,0.9050654993183311,0.8931989935234198
TCL_vs_C0,C0,84003,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.120940368329935,0.2074318743946894,0.9792004253438221,10.22475631828082,10.453228638765118
TCL_vs_C0,C0,84003,pos,0.55,0.44999999999999996,mid_30_70,0.34661378075387034,0.8868767178492408,0.7349565075776368,0.39082521141657794,0.5106300338996397
TCL_vs_C0,C0,84003,cell,0.55,0.44999999999999996,mid_30_70,0.11321388565285642,0.10263135322974576,0.9966328271281586,1.1031120811534183,1.031306232121094
TCL_vs_C0,C0,84004,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.8299763437422827,0.14288953123349948,0.989741949619627,12.806930836324677,12.642792537957792
TCL_vs_C0,C0,84004,pos,0.55,0.44999999999999996,mid_30_70,0.08893029386034325,0.10264375096072698,0.9955247889414786,0.8663975451790465,0.8278064934847251
TCL_vs_C0,C0,84004,cell,0.55,0.44999999999999996,mid_30_70,0.11622687141104658,0.07145909665464088,0.997670796705534,1.6264811179011494,1.588058933356765
TCL_vs_C0,C0,84005,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.5232247277944948,0.1857779807012635,0.986336753774486,8.199167210477356,8.791202127064242
TCL_vs_C0,C0,84005,pos,0.55,0.44999999999999996,mid_30_70,0.022185037920080034,0.0519284162464968,0.9987548752546506,0.42722346498631536,0.4328509676331106
TCL_vs_C0,C0,84005,cell,0.55,0.44999999999999996,mid_30_70,0.10848196148544721,0.11214941805070854,0.9952643184246404,0.9672984788596667,0.9086132797967669
TCL_vs_C0,C0,84006,atomic_numbers,0.55,0.44999999999999996,mid_30_70,3.237049716593412,0.28125979121432676,0.9783988955570105,11.509109434439923,13.455437369018583
TCL_vs_C0,C0,84006,pos,0.55,0.44999999999999996,mid_30_70,0.39638446529292287,0.5794105212376213,0.8539225688239614,0.6841167889845102,0.7584652010914665
TCL_vs_C0,C0,84006,cell,0.55,0.44999999999999996,mid_30_70,0.09913521260332334,0.08979795299674805,0.9959644874793017,1.1039807623110676,1.102825166922168
TCL_vs_C0,C0,84007,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.178790907164206,0.22536903203073202,0.9767288748708043,9.667658806233415,8.77354991199604
TCL_vs_C0,C0,84007,pos,0.55,0.44999999999999996,mid_30_70,0.3646739825744369,0.6937336811349079,0.8536896494844772,0.5256685562359484,0.6896794744582448
TCL_vs_C0,C0,84007,cell,0.55,0.44999999999999996,mid_30_70,0.23992772175223026,0.3076266695628308,0.9745205368283717,0.7799314737346806,0.9242611079261507
TCL_vs_C0,TCL,84000,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.1822217441998046,0.16106234993297844,0.9917740018954291,13.548925277123267,12.112947355228698
TCL_vs_C0,TCL,84000,pos,0.55,0.44999999999999996,mid_30_70,0.09366850323227702,0.11521135673300181,0.9935528142775356,0.8130144969071965,0.8244515614751098
TCL_vs_C0,TCL,84000,cell,0.55,0.44999999999999996,mid_30_70,0.03906064502678818,0.035447420628727876,0.9995101659193624,1.101931941280151,1.119735005711619
TCL_vs_C0,TCL,84001,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.715182844913529,0.1385875320011958,0.9919567410137804,12.376169920528849,11.578201158505982
TCL_vs_C0,TCL,84001,pos,0.55,0.44999999999999996,mid_30_70,0.12394961806725639,0.12853243097320396,0.9917404356190814,0.9643450849622304,0.9644296944846356
TCL_vs_C0,TCL,84001,cell,0.55,0.44999999999999996,mid_30_70,0.0592477370943198,0.07906427667588796,0.997200085318579,0.7493616533949577,0.7280241640567273
TCL_vs_C0,TCL,84002,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.6983538435593173,0.15566000514972048,0.9889309575294546,10.910662902302795,11.303328674142197
TCL_vs_C0,TCL,84002,pos,0.55,0.44999999999999996,mid_30_70,0.2787692867359451,0.30382028249148557,0.9539979845191747,0.9175466642644489,0.8302104276029042
TCL_vs_C0,TCL,84002,cell,0.55,0.44999999999999996,mid_30_70,0.06618696833647329,0.04826061031908221,0.9996002913477692,1.3714490533556931,1.3172593478753734
TCL_vs_C0,TCL,84003,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.133924720836496,0.1678748320652447,0.9863708153433427,12.711403458066572,12.114780900616342
TCL_vs_C0,TCL,84003,pos,0.55,0.44999999999999996,mid_30_70,0.5520632396623413,0.5636715741816187,0.8609416360769356,0.9794058543112957,1.0809995320372179
TCL_vs_C0,TCL,84003,cell,0.55,0.44999999999999996,mid_30_70,0.07196779468709769,0.04585437320364266,0.9991272144469625,1.5694859543163613,1.5978044900534338
TCL_vs_C0,TCL,84004,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.6759220571573654,0.1226023423310735,0.9953301188234338,13.669576170345351,14.638981790813151
TCL_vs_C0,TCL,84004,pos,0.55,0.44999999999999996,mid_30_70,0.06612624791317667,0.08303102626883968,0.9965720994333351,0.7964040779054283,0.7993111787132399
TCL_vs_C0,TCL,84004,cell,0.55,0.44999999999999996,mid_30_70,0.02789124026415943,0.030741235853826605,0.9995635860059454,0.9072907932778371,0.9146140682489354
TCL_vs_C0,TCL,84005,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.788751448858088,0.14021088143402394,0.9903580573199133,12.757579373037341,12.910611160919261
TCL_vs_C0,TCL,84005,pos,0.55,0.44999999999999996,mid_30_70,0.08626771393418571,0.09068812584577046,0.99898132156046,0.9512569934557655,1.025117600833868
TCL_vs_C0,TCL,84005,cell,0.55,0.44999999999999996,mid_30_70,0.040974879567905416,0.08907189795181043,0.9960258646867367,0.46002028148174856,0.45766234983815524
TCL_vs_C0,TCL,84006,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.5645654601935008,0.11980674147581909,0.9928175252259376,13.059076984489069,13.048176011525342
TCL_vs_C0,TCL,84006,pos,0.55,0.44999999999999996,mid_30_70,0.08183322087994847,0.10734620577057083,0.9955498517767689,0.7623298866738633,0.7981267622547557
TCL_vs_C0,TCL,84006,cell,0.55,0.44999999999999996,mid_30_70,0.02445953971469384,0.025996498799780863,0.9997977303750268,0.9408782276057889,0.9251899751618085
TCL_vs_C0,TCL,84007,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.5152567698162644,0.22249319912091314,0.9758721249645395,11.304870349989246,11.515664074890614
TCL_vs_C0,TCL,84007,pos,0.55,0.44999999999999996,mid_30_70,0.4436450453565556,0.48207652833869313,0.882809047699288,0.920279290272484,0.9121850578062273
TCL_vs_C0,TCL,84007,cell,0.55,0.44999999999999996,mid_30_70,0.0906776931168206,0.10636261729725979,0.9953462973571162,0.8525334879960381,0.8869514409656939
TCL_vs_C0,GBSA-TCL,84000,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.4670806148350923,0.18355963563981106,0.9838260611211064,13.440213074273636,12.683904755307061
TCL_vs_C0,GBSA-TCL,84000,pos,0.55,0.44999999999999996,mid_30_70,0.17545135673662332,0.16008694804752946,0.9871184382591098,1.0959753988472076,1.0757907199851897
TCL_vs_C0,GBSA-TCL,84000,cell,0.55,0.44999999999999996,mid_30_70,0.07257759909599802,0.06551995978265947,0.9981706794793916,1.1077173938560083,1.0777209839722661
TCL_vs_C0,GBSA-TCL,84001,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.7152179010025228,0.12957013027092726,0.9920840967118071,13.23775701557183,13.555597698179257
TCL_vs_C0,GBSA-TCL,84001,pos,0.55,0.44999999999999996,mid_30_70,0.16055880617632426,0.22471426804996203,0.9748614336532679,0.7145020544072719,0.7173877655034689
TCL_vs_C0,GBSA-TCL,84001,cell,0.55,0.44999999999999996,mid_30_70,0.13265368144226705,0.1880289956202283,0.9880170492167569,0.7054958784665022,0.6212788172911347
TCL_vs_C0,GBSA-TCL,84002,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.537922161595485,0.20486580681920932,0.9804510491936114,12.388217443407527,11.439341174785934
TCL_vs_C0,GBSA-TCL,84002,pos,0.55,0.44999999999999996,mid_30_70,0.3453244217913154,0.3671752963079212,0.9314744612813539,0.9404892574845743,0.8293725072991392
TCL_vs_C0,GBSA-TCL,84002,cell,0.55,0.44999999999999996,mid_30_70,0.0623531704141378,0.0474571683424192,0.9988765487025478,1.3138830779838993,1.309046335426361
TCL_vs_C0,GBSA-TCL,84003,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.3178629534124258,0.17532728112236207,0.9845530659079879,13.220207024112668,13.137445172700966
TCL_vs_C0,GBSA-TCL,84003,pos,0.55,0.44999999999999996,mid_30_70,0.08687581248410464,0.09860987524536602,0.9951413260385285,0.8810051961625133,0.8718858600220551
TCL_vs_C0,GBSA-TCL,84003,cell,0.55,0.44999999999999996,mid_30_70,0.16953165773239054,0.12960649731871823,0.9971725588690761,1.3080490657462291,1.442478115109411
TCL_vs_C0,GBSA-TCL,84004,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.6727678586138293,0.12042501724618271,0.9946109847942629,13.89053451571628,12.964697785801018
TCL_vs_C0,GBSA-TCL,84004,pos,0.55,0.44999999999999996,mid_30_70,0.09348511043112766,0.13886588334063518,0.9909075507987477,0.6732043046297453,0.643943131521068
TCL_vs_C0,GBSA-TCL,84004,cell,0.55,0.44999999999999996,mid_30_70,0.04656263253888925,0.039477663463521676,0.9993250032603231,1.1794677914997238,1.1616224056875843
TCL_vs_C0,GBSA-TCL,84005,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.0184868533767846,0.17554051867982967,0.9845241316688559,11.498694823035846,11.437009942269928
TCL_vs_C0,GBSA-TCL,84005,pos,0.55,0.44999999999999996,mid_30_70,0.14621925207344044,0.20456761437219326,0.9875728485069455,0.7147722405727772,0.7994894577061704
TCL_vs_C0,GBSA-TCL,84005,cell,0.55,0.44999999999999996,mid_30_70,0.07624269944451015,0.14323583838775927,0.9899574132743265,0.5322878708477315,0.5392217503283845
TCL_vs_C0,GBSA-TCL,84006,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.8798632921179235,0.15258377627263522,0.9883222250631346,12.320204270990134,12.078831205710198
TCL_vs_C0,GBSA-TCL,84006,pos,0.55,0.44999999999999996,mid_30_70,0.35112565674178814,0.3706598398090094,0.930143582569372,0.9472988951884113,0.8332333579099037
TCL_vs_C0,GBSA-TCL,84006,cell,0.55,0.44999999999999996,mid_30_70,0.11482096322391681,0.11969694603071582,0.9939151948680869,0.9592639330534987,0.9084870093344066
TCL_vs_C0,GBSA-TCL,84007,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.5149085328855176,0.11824294115663593,0.9930442271598549,12.811830609649036,12.86202223251061
TCL_vs_C0,GBSA-TCL,84007,pos,0.55,0.44999999999999996,mid_30_70,0.07376999770532817,0.09898396345792708,0.9969866785193564,0.7452722150965793,0.7888486654407155
TCL_vs_C0,GBSA-TCL,84007,cell,0.55,0.44999999999999996,mid_30_70,0.10821203378293053,0.12022966495490191,0.9931356449541449,0.9000443760990335,0.9188993878508446
TCL_vs_C0,C0,84000,atomic_numbers,0.65,0.35,mid_30_70,2.35832756356506,0.19611167442146643,0.989480000908009,12.025431787894197,13.491123261376128
TCL_vs_C0,C0,84000,pos,0.65,0.35,mid_30_70,0.11405338797337299,0.12482305449341333,0.9921831501237732,0.9137205337287381,0.9091943472781435
TCL_vs_C0,C0,84000,cell,0.65,0.35,mid_30_70,0.02205507471420219,0.019901857562436998,0.9998615554479462,1.1081917677789634,1.0959385348353499
TCL_vs_C0,C0,84001,atomic_numbers,0.65,0.35,mid_30_70,3.709197694939909,0.27074284192193093,0.9906846325165358,13.700076680178535,16.778323946026216
TCL_vs_C0,C0,84001,pos,0.65,0.35,mid_30_70,0.20589106397469592,0.2265211346057998,0.9794445068340599,0.9089265084822877,0.9839258730937459
TCL_vs_C0,C0,84001,cell,0.65,0.35,mid_30_70,0.2418109906338404,0.15470880226558859,0.9954372451833347,1.5630073214497746,1.3655342480694572
TCL_vs_C0,C0,84002,atomic_numbers,0.65,0.35,mid_30_70,1.4185932079051005,0.12204869817186544,0.9933102276543007,11.623173611466784,11.08617784264972
TCL_vs_C0,C0,84002,pos,0.65,0.35,mid_30_70,0.11831315704538747,0.1177999145428759,0.9935491531316067,1.0043569004655326,1.0299032273090143
TCL_vs_C0,C0,84002,cell,0.65,0.35,mid_30_70,0.018620958178136155,0.02344370445146156,0.9998406762882037,0.794283950161949,0.8062290870664511
TCL_vs_C0,C0,84003,atomic_numbers,0.65,0.35,mid_30_70,2.040206154434016,0.19983306200668036,0.9799586135704771,10.209552583274794,9.842823328495024
TCL_vs_C0,C0,84003,pos,0.65,0.35,mid_30_70,0.21553957918426925,0.24058783236288037,0.970875220547193,0.8958872818604114,0.8894471674932976
TCL_vs_C0,C0,84003,cell,0.65,0.35,mid_30_70,0.13149724599398985,0.1541031700372946,0.988171740832873,0.8533065605474963,0.8561875171012941
TCL_vs_C0,C0,84004,atomic_numbers,0.65,0.35,mid_30_70,1.2328279303751672,0.10346106098597617,0.9946611560785886,11.91586398425078,11.940622722159226
TCL_vs_C0,C0,84004,pos,0.65,0.35,mid_30_70,0.10103817497663616,0.11201087699411302,0.9937755154290819,0.9020389598587506,0.8858965591307155
TCL_vs_C0,C0,84004,cell,0.65,0.35,mid_30_70,0.03229451425161831,0.020813576112811698,0.9998241132164015,1.5516081463646019,1.53733097022894
TCL_vs_C0,C0,84005,atomic_numbers,0.65,0.35,mid_30_70,1.538481054764992,0.12728567053432963,0.9921112100573952,12.086836234641632,12.258025824802615
TCL_vs_C0,C0,84005,pos,0.65,0.35,mid_30_70,0.030646552640055048,0.029434047154836444,0.9998682976328523,1.0411939778053718,1.066623955871449
TCL_vs_C0,C0,84005,cell,0.65,0.35,mid_30_70,0.03543268348831567,0.03947208527850893,0.999225840078153,0.8976643427452118,0.8940849841663562
TCL_vs_C0,C0,84006,atomic_numbers,0.65,0.35,mid_30_70,1.6331027609502085,0.14297635090970665,0.994070415496769,11.42218800913135,12.414831277487636
TCL_vs_C0,C0,84006,pos,0.65,0.35,mid_30_70,0.14778772158392828,0.1418296549721178,0.993697210561625,1.0420086096450123,1.125980728410128
TCL_vs_C0,C0,84006,cell,0.65,0.35,mid_30_70,0.06719384333481933,0.05438977244192428,0.9986748665516652,1.2354132094699761,1.2555185672783333
TCL_vs_C0,C0,84007,atomic_numbers,0.65,0.35,mid_30_70,1.620698505835982,0.14920696205757542,0.9888380942926996,10.862083668794174,10.827394760366063
TCL_vs_C0,C0,84007,pos,0.65,0.35,mid_30_70,0.11090173845649896,0.11324138753411396,0.9935747744520698,0.9793392757845696,0.9693247595605576
TCL_vs_C0,C0,84007,cell,0.65,0.35,mid_30_70,0.04369864981972434,0.05490822343818408,0.9990299149111145,0.795848910845212,0.821178819969923
TCL_vs_C0,TCL,84000,atomic_numbers,0.65,0.35,mid_30_70,1.3281001385260247,0.11445690302812925,0.9943815566761747,11.603495319103882,12.043428812835598
TCL_vs_C0,TCL,84000,pos,0.65,0.35,mid_30_70,0.10743745073237224,0.11161490324685971,0.9943618807236768,0.9625726279110939,0.9906761829384487
TCL_vs_C0,TCL,84000,cell,0.65,0.35,mid_30_70,0.06101415275209242,0.07170239667726187,0.998380306849414,0.8509360297497712,0.8124227195223306
TCL_vs_C0,TCL,84001,atomic_numbers,0.65,0.35,mid_30_70,1.7726542990639589,0.15716719125044043,0.991613066717271,11.278780799990857,10.17550769783775
TCL_vs_C0,TCL,84001,pos,0.65,0.35,mid_30_70,0.2615530037146225,0.28940883534772815,0.9576055163093148,0.9037492010234016,0.8904447358178379
TCL_vs_C0,TCL,84001,cell,0.65,0.35,mid_30_70,0.07565695047895145,0.0601330377575683,0.9981907911929727,1.2581594627560508,1.257034836756436
TCL_vs_C0,TCL,84002,atomic_numbers,0.65,0.35,mid_30_70,1.3720307744676457,0.12033807347057662,0.9946180407253743,11.401468669872926,12.037956310277735
TCL_vs_C0,TCL,84002,pos,0.65,0.35,mid_30_70,0.24328569353592608,0.25173689397546645,0.9682878307195657,0.9664284392085809,0.9656118818285201
TCL_vs_C0,TCL,84002,cell,0.65,0.35,mid_30_70,0.02992222764896913,0.026683245969358685,0.9996851362028927,1.1213863442000227,1.110855966478018
TCL_vs_C0,TCL,84003,atomic_numbers,0.65,0.35,mid_30_70,1.911293397838376,0.15775439471139407,0.9885408825931843,12.115626961359888,12.531937631565338
TCL_vs_C0,TCL,84003,pos,0.65,0.35,mid_30_70,0.1934783194229551,0.1975560944416657,0.9834509176125388,0.979358900416435,0.8860110082472156
TCL_vs_C0,TCL,84003,cell,0.65,0.35,mid_30_70,0.09109644494753721,0.1281647629929724,0.9918845980412457,0.7107760574763616,0.6935191167194735
TCL_vs_C0,TCL,84004,atomic_numbers,0.65,0.35,mid_30_70,1.5557995026230353,0.1225701449043501,0.9933670073466715,12.693135867932053,13.147683654881577
TCL_vs_C0,TCL,84004,pos,0.65,0.35,mid_30_70,0.06134295562339285,0.07374771750153493,0.9973030590359916,0.8317946331303895,0.835556255645658
TCL_vs_C0,TCL,84004,cell,0.65,0.35,mid_30_70,0.03983085850631991,0.03511873436431619,0.9998227097484614,1.1341769351116386,1.1003541300474637
TCL_vs_C0,TCL,84005,atomic_numbers,0.65,0.35,mid_30_70,1.678016182367416,0.13525860911832308,0.9911198802680538,12.405984308913762,12.60310277093562
TCL_vs_C0,TCL,84005,pos,0.65,0.35,mid_30_70,0.10194083594299912,0.09528769845527413,0.9954853749949927,1.0698215781845946,1.0739984195172485
TCL_vs_C0,TCL,84005,cell,0.65,0.35,mid_30_70,0.08350282007646306,0.06334454389960274,0.9983694517339826,1.3182322412615357,1.2798831393802494
TCL_vs_C0,TCL,84006,atomic_numbers,0.65,0.35,mid_30_70,1.451390744937558,0.13184749836592247,0.9935878703972892,11.008102261519186,11.684172937399453
TCL_vs_C0,TCL,84006,pos,0.65,0.35,mid_30_70,0.12363184977399311,0.10628110084057703,0.9945259494524419,1.1632533799159874,1.134283310802817
TCL_vs_C0,TCL,84006,cell,0.65,0.35,mid_30_70,0.05675036639441189,0.04506705003729325,0.9998710499552987,1.259242980125183,1.206055322594993
TCL_vs_C0,TCL,84007,atomic_numbers,0.65,0.35,mid_30_70,1.5192888386112413,0.1470895889206226,0.9914978950414701,10.329003226945796,10.949563559844659
TCL_vs_C0,TCL,84007,pos,0.65,0.35,mid_30_70,0.13729253445850714,0.12513159163728615,0.9922197834353742,1.0971852324588935,1.10244090341818
TCL_vs_C0,TCL,84007,cell,0.65,0.35,mid_30_70,0.058716409623457234,0.11199286154805503,0.9949919561170862,0.5242870734065724,0.5481438545709535
