comparison,kind,field_or_block,seed,sampling_progress,forward_diffusion_t,stage,mean_abs_diff,rms_diff,relative_l2_diff,cosine_to_c0,one_minus_cosine,candidate_to_c0_norm_ratio,c0_rms,candidate_rms
FT0_vs_C0,conditional_hidden,gemnet_h4,83010,0.05,0.95,early_0_30_high_to_mid_noise,0.5332682183351132,0.7431149584892408,1.0461289232081634,0.6542682943816995,0.34573170561830047,1.3770772075847726,0.7103473979194938,0.9782032111420864
FT0_vs_C0,cfg2_score,atomic_numbers,83011,0.05,0.95,early_0_30_high_to_mid_noise,4.248934633578036,4.793310353658937,0.42400362769687533,0.9324187519592034,0.06758124804079657,1.1541929734216358,11.304880525894283,13.048013668358273
FT0_vs_C0,cfg2_score,pos,83011,0.05,0.95,early_0_30_high_to_mid_noise,0.0033798464509244594,0.004201666983684557,0.586656923315205,0.9072187564758531,0.09278124352414685,1.3161346619811976,0.007162051305797071,0.009426223974447222
FT0_vs_C0,cfg2_score,cell,83011,0.05,0.95,early_0_30_high_to_mid_noise,0.052445544136895075,0.06631371798175512,0.07798663918872285,0.997473480469558,0.0025265195304420285,0.9652980219334985,0.850321525220237,0.8208136863025701
FT0_vs_C0,conditional_hidden,gemnet_h1,83011,0.05,0.95,early_0_30_high_to_mid_noise,0.19318534904480344,0.26969959684273037,0.1996573671319716,0.9802311450279421,0.019768854972057937,1.0069923470349886,1.3508121474148336,1.3602574947286366
FT0_vs_C0,conditional_hidden,gemnet_h2,83011,0.05,0.95,early_0_30_high_to_mid_noise,0.20387657062159223,0.2657265037801066,0.3122338215751209,0.9528576134504522,0.04714238654954783,1.0265297984723272,0.8510497115258057,0.8736278888625175
FT0_vs_C0,conditional_hidden,gemnet_h3,83011,0.05,0.95,early_0_30_high_to_mid_noise,0.3874434455999503,0.5183910007777912,0.6817634592801909,0.8115089057407683,0.18849109425923172,1.1627184137360318,0.7603678280515512,0.8840936748880114
FT0_vs_C0,conditional_hidden,gemnet_h4,83011,0.05,0.95,early_0_30_high_to_mid_noise,0.66729675983976,0.9383236740739775,1.204454639438471,0.6134379814199479,0.3865620185800521,1.522842806299076,0.7790444267053791,1.1863622009956745
FT0_vs_C0,cfg2_score,atomic_numbers,83012,0.05,0.95,early_0_30_high_to_mid_noise,2.6014415269736015,2.8463608614250555,0.27585515022499096,0.9743673641213699,0.025632635878630072,1.1340164297950464,10.318316910536296,11.701140904380225
FT0_vs_C0,cfg2_score,pos,83012,0.05,0.95,early_0_30_high_to_mid_noise,0.0066522508238752685,0.00769472669855087,0.27876450150489124,0.9700358149307969,0.029964185069203064,0.8333642028537973,0.02760296471398406,0.023003322685270822
FT0_vs_C0,cfg2_score,cell,83012,0.05,0.95,early_0_30_high_to_mid_noise,0.024233228630489774,0.03175286014662199,0.026326337797349206,0.9996553621535897,0.0003446378464102562,1.001635045018305,1.2061252267992695,1.2080972958427993
FT0_vs_C0,conditional_hidden,gemnet_h1,83012,0.05,0.95,early_0_30_high_to_mid_noise,0.18616328397413895,0.24951983403552072,0.18752523431145451,0.9824365543762335,0.01756344562376655,1.001072457311536,1.3305933729489503,1.332020377540451
FT0_vs_C0,conditional_hidden,gemnet_h2,83012,0.05,0.95,early_0_30_high_to_mid_noise,0.20188723624542035,0.260135955344064,0.29511352980114197,0.9585026908976654,0.04149730910233462,1.0347877086256363,0.8814775639712372,0.9121421486267045
FT0_vs_C0,conditional_hidden,gemnet_h3,83012,0.05,0.95,early_0_30_high_to_mid_noise,0.3758015839588126,0.5181316015784481,0.6883933051355086,0.8318691519265877,0.16813084807341228,1.2391671122485737,0.7526679845854325,0.9326814129406842
FT0_vs_C0,conditional_hidden,gemnet_h4,83012,0.05,0.95,early_0_30_high_to_mid_noise,0.3882234282374455,0.5160903735937578,0.7155740414044746,0.814187497864315,0.185812502135685,1.2324547454590613,0.7212256785905966,0.8888780101259125
FT0_vs_C0,cfg2_score,atomic_numbers,83013,0.05,0.95,early_0_30_high_to_mid_noise,4.383746566293952,4.598431063625916,0.4278647929769198,0.9391676390614982,0.06083236093850175,1.1943227591934098,10.747392959424845,12.835856013436107
FT0_vs_C0,cfg2_score,pos,83013,0.05,0.95,early_0_30_high_to_mid_noise,0.003301753222735392,0.003982206799663349,0.1842183615237832,0.9829978951186051,0.017002104881394864,0.9681228646945875,0.02161677460772135,0.020927693758684415
FT0_vs_C0,cfg2_score,cell,83013,0.05,0.95,early_0_30_high_to_mid_noise,0.027507208287715912,0.031063369832307824,0.046267074205750214,0.9993048115336894,0.000695188466310559,0.9719050212070758,0.6713925694581132,0.6525298094574605
FT0_vs_C0,conditional_hidden,gemnet_h1,83013,0.05,0.95,early_0_30_high_to_mid_noise,0.1873277832217631,0.25364902716729987,0.18621804827674443,0.9825817464075479,0.017418253592452082,0.9945838244487494,1.362107644852684,1.3547302307284614
FT0_vs_C0,conditional_hidden,gemnet_h2,83013,0.05,0.95,early_0_30_high_to_mid_noise,0.20328228991597067,0.26159277778528367,0.3031774779980988,0.9557542304012441,0.044245769598755924,1.0291213353949935,0.8628371062144787,0.8879640749757967
FT0_vs_C0,conditional_hidden,gemnet_h3,83013,0.05,0.95,early_0_30_high_to_mid_noise,0.33501350393220025,0.4222343162950712,0.5686623479233037,0.869707709988223,0.130292290011777,1.1521406520445678,0.7425044366609242,0.8554695458005016
FT0_vs_C0,conditional_hidden,gemnet_h4,83013,0.05,0.95,early_0_30_high_to_mid_noise,0.5061753652685089,0.7074581752999857,0.9981837186072432,0.6883735572055288,0.31162644279447116,1.3741059323726754,0.7087454564848004,0.9738913362979439
FT0_vs_C0,cfg2_score,atomic_numbers,83014,0.05,0.95,early_0_30_high_to_mid_noise,3.1297577976426405,3.5599816581117105,0.234253115182466,0.9820918074437683,0.01790819255623166,1.121299710311587,15.197158233472134,17.040569124751656
FT0_vs_C0,cfg2_score,pos,83014,0.05,0.95,early_0_30_high_to_mid_noise,0.0029306355001473866,0.004003620559292359,0.25606775870488624,0.9732238188136708,0.026776181186329184,0.8603730387791108,0.015635004498580643,0.013451936331768896
FT0_vs_C0,cfg2_score,cell,83014,0.05,0.95,early_0_30_high_to_mid_noise,0.06018482314215766,0.08063947703479758,0.06729420532843691,0.9993589854737578,0.0006410145262422118,0.9423774804223455,1.1983123456355207,1.1292625690389928
FT0_vs_C0,conditional_hidden,gemnet_h1,83014,0.05,0.95,early_0_30_high_to_mid_noise,0.2143844326599612,0.31917665451436494,0.23295505371737418,0.9732765464295237,0.02672345357047634,1.0124593600376293,1.3701211861305935,1.3871920192837783
FT0_vs_C0,conditional_hidden,gemnet_h2,83014,0.05,0.95,early_0_30_high_to_mid_noise,0.22128037378369925,0.2950198292646448,0.341873561283283,0.9436978179407436,0.05630218205925641,1.0299712407929589,0.8629501157013587,0.8888138014113562
FT0_vs_C0,conditional_hidden,gemnet_h3,83014,0.05,0.95,early_0_30_high_to_mid_noise,0.3328892808600092,0.42303712812030914,0.5496087484096935,0.8661162885351298,0.13388371146487021,1.0946490030298797,0.7697059578188613,0.8425578593525759
FT0_vs_C0,conditional_hidden,gemnet_h4,83014,0.05,0.95,early_0_30_high_to_mid_noise,0.6344236461708559,0.9015224688027268,0.7698495815411658,0.7658651667911827,0.23413483320881734,1.1892064379934997,1.1710371615685815,1.3926049316669908
FT0_vs_C0,cfg2_score,atomic_numbers,83015,0.05,0.95,early_0_30_high_to_mid_noise,2.6009434635554673,3.0966406374345854,0.2301194676053793,0.9731760786068258,0.026823921393174244,0.9783383788248432,13.45666522549437,13.165172041098806
FT0_vs_C0,cfg2_score,pos,83015,0.05,0.95,early_0_30_high_to_mid_noise,0.0020710889116993974,0.0025903161396110368,0.39423949645898126,0.9320069495216471,0.06799305047835291,1.087125402727181,0.006570412561087843,0.0071428624015563505
FT0_vs_C0,cfg2_score,cell,83015,0.05,0.95,early_0_30_high_to_mid_noise,0.04594441130757332,0.051580974277171454,0.05695926821458238,0.9991885622136005,0.0008114377863994715,0.958912749446842,0.9055764916580512,0.8683688434502469
FT0_vs_C0,conditional_hidden,gemnet_h1,83015,0.05,0.95,early_0_30_high_to_mid_noise,0.20835460497970462,0.30289225139823805,0.22202488814792443,0.975868014716853,0.024131985283146973,1.0160355775569583,1.364226569034169,1.3861027299871784
FT0_vs_C0,conditional_hidden,gemnet_h2,83015,0.05,0.95,early_0_30_high_to_mid_noise,0.211808586464119,0.28047280576434463,0.3295795574029246,0.9478668825684669,0.05213311743153315,1.031975810322749,0.8510018278271276,0.87821330085804
FT0_vs_C0,conditional_hidden,gemnet_h3,83015,0.05,0.95,early_0_30_high_to_mid_noise,0.3676768368905761,0.5058062414047819,0.6899942651026018,0.8106305971413934,0.1893694028586066,1.1756155980610103,0.7330586165517897,0.8617951439113093
FT0_vs_C0,conditional_hidden,gemnet_h4,83015,0.05,0.95,early_0_30_high_to_mid_noise,0.6338646277783171,0.8901970681339786,0.9228545768653899,0.6917115536220512,0.30828844637794883,1.266276992415259,0.9646125082433493,1.2214666257845281
