phase,step,epoch,loss_train_step,loss_diffusion_train_step,loss_repa_alignment_train_step,loss_repa_weighted_train_step,loss_train_epoch,loss_diffusion_train_epoch,loss_repa_alignment_train_epoch,loss_repa_weighted_train_epoch,loss_val
V1-D,2269,44,0.5564960837364197,0.3631966114044189,1.932994365692139,0.1932994574308395,,,,,
V1-D,2279,44,0.6269136667251587,0.3480469882488251,2.788666248321533,0.2788666188716888,,,,,
V1-D,2289,44,0.5991259217262268,0.3538125455379486,2.453133344650269,0.2453133314847946,,,,,
V1-D,2295,44,,,,,0.5622189044952393,0.3377774059772491,2.244415521621704,0.2244415432214737,
V1-D,2299,45,0.5865445733070374,0.3504631519317627,2.360815048217773,0.2360814958810806,,,,,
V1-D,2309,45,0.5458858013153076,0.3320639729499817,2.13821792602539,0.2138217985630035,,,,,
V1-D,2319,45,0.6626812815666199,0.4419053196907043,2.207760095596313,0.2207760065793991,,,,,
V1-D,2329,45,0.5764691829681396,0.3502716422080993,2.2619752883911133,0.2261975407600402,,,,,
V1-D,2339,45,0.5402814149856567,0.3359583020210266,2.043231248855591,0.2043231129646301,,,,,
V1-D,2346,45,,,,,0.560030996799469,0.3378338813781738,2.221970558166504,0.2221970409154892,
V1-D,2349,46,0.6000823974609375,0.3761551678180694,2.239272356033325,0.223927229642868,,,,,
V1-D,2359,46,0.5728050470352173,0.319936454296112,2.528685569763184,0.2528685629367828,,,,,
V1-D,2369,46,0.6265009045600891,0.3653311133384704,2.6116979122161865,0.261169821023941,,,,,
V1-D,2379,46,0.627839982509613,0.3671711683273315,2.6066882610321045,0.2606688141822815,,,,,
V1-D,2389,46,0.5512955784797668,0.3404161632061004,2.1087937355041504,0.2108793705701828,,,,,
V1-D,2397,46,,,,,0.5694254040718079,0.340602308511734,2.2882304191589355,0.2288230508565902,
V1-D,2399,47,0.6503106355667114,0.3828124105930328,2.674983024597168,0.2674983143806457,,,,,
V1-D,2409,47,0.6090936064720154,0.3924831449985504,2.1661040782928467,0.2166104018688202,,,,,
V1-D,2419,47,0.5506460666656494,0.3234307169914245,2.272152900695801,0.2272152751684188,,,,,
V1-D,2429,47,0.5614421963691711,0.3457701206207275,2.1567208766937256,0.2156720906496048,,,,,
V1-D,2439,47,0.5624399781227112,0.3231166899204254,2.393232822418213,0.2393232733011245,,,,,
V1-D,2448,47,,,,,0.5579463839530945,0.3337953090667724,2.2415108680725098,0.2241510450839996,
V1-D,2449,48,0.5476798415184021,0.3061583340167999,2.41521430015564,0.2415214627981186,,,,,
V1-D,2459,48,0.6531531810760498,0.4151314496994018,2.3802173137664795,0.2380217462778091,,,,,
V1-D,2469,48,0.5349024534225464,0.3526678681373596,1.8223453760147093,0.182234525680542,,,,,
V1-D,2479,48,0.6049168109893799,0.3149189352989197,2.8999786376953125,0.2899978756904602,,,,,
V1-D,2489,48,0.5879994630813599,0.3185341358184814,2.694653987884521,0.2694653868675232,,,,,
V1-D,2499,48,0.564903736114502,0.3306541442871094,2.342496633529663,0.2342496663331985,,,,,
V1-D,2499,48,,,,,,,,,0.3172757923603058
V1-D,2499,48,,,,,0.5658063888549805,0.3368527293205261,2.289536476135254,0.2289536446332931,
V1-D,2509,49,0.575394868850708,0.3426834642887115,2.327113389968872,0.2327113449573516,,,,,
V1-D,2519,49,0.5638575553894043,0.3231844007968902,2.406731605529785,0.2406731694936752,,,,,
V1-D,2529,49,0.580174446105957,0.3506636917591095,2.295107126235962,0.2295107245445251,,,,,
V1-D,2539,49,0.5655511617660522,0.3282496333122253,2.3730156421661377,0.2373015582561493,,,,,
V1-D,2549,49,0.5365900993347168,0.304991215467453,2.3159890174865723,0.2315989136695861,,,,,
V1-D,2550,49,,,,,0.5585734844207764,0.3342012763023376,2.243721008300781,0.2243721187114715,
V1-D,2559,50,0.5853966474533081,0.3077119886875152,2.776846647262573,0.2776846885681152,,,,,
V1-D,2569,50,0.5641612410545349,0.3235804736614227,2.4058079719543457,0.2405807971954345,,,,,
V1-D,2579,50,0.5238288640975952,0.3214895129203796,2.023393392562866,0.2023393660783767,,,,,
V1-D,2589,50,0.5168902277946472,0.3096155822277069,2.072746753692627,0.2072746753692627,,,,,
V1-D,2599,50,0.5444994568824768,0.320493996143341,2.2400543689727783,0.2240054458379745,,,,,
V1-D,2601,50,,,,,0.5493321418762207,0.3252465426921844,2.2408556938171387,0.2240855693817138,
V1-D,2609,51,0.5189526081085205,0.3328877985477447,1.8606480360031128,0.1860648095607757,,,,,
V1-D,2619,51,0.5915572643280029,0.34354168176651,2.48015570640564,0.2480155974626541,,,,,
V1-D,2629,51,0.5604009032249451,0.3776801824569702,1.8272072076797483,0.1827207207679748,,,,,
V1-D,2639,51,0.5499155521392822,0.3428459763526916,2.0706961154937744,0.2070696055889129,,,,,
V1-D,2649,51,0.5366390347480774,0.2993547916412353,2.37284255027771,0.2372842729091644,,,,,
V1-D,2652,51,,,,,0.5552550554275513,0.3324449956417084,2.228100538253784,0.2228100746870041,
V1-D,2659,52,0.5438411831855774,0.3336915969848633,2.1014962196350098,0.2101496160030365,,,,,
V1-D,2669,52,0.5084289908409119,0.2915565073490143,2.16872501373291,0.2168724834918975,,,,,
V1-D,2679,52,0.5986987948417664,0.3420478701591491,2.5665085315704346,0.2566508650779724,,,,,
V1-D,2689,52,0.5378624200820923,0.326632022857666,2.1123034954071045,0.2112303525209427,,,,,
V1-D,2699,52,0.5829542279243469,0.3479637503623962,2.349904775619507,0.2349904477596283,,,,,
V1-D,2703,52,,,,,0.5614423751831055,0.3350229561328888,2.2641942501068115,0.2264194041490554,
V1-D,2709,53,0.5488344430923462,0.2767045199871063,2.721298933029175,0.2721298933029175,,,,,
V1-D,2719,53,0.5605810880661011,0.3401240110397339,2.2045702934265137,0.2204570323228836,,,,,
V1-D,2729,53,0.5792797207832336,0.3597537279129028,2.195260524749756,0.2195260524749755,,,,,
V1-D,2739,53,0.5359362363815308,0.3139955401420593,2.2194063663482666,0.2219406366348266,,,,,
V1-D,2749,53,0.543644905090332,0.3492412567138672,1.9440362453460691,0.1944036334753036,,,,,
V1-D,2749,53,,,,,,,,,0.2979205548763275
V1-D,2754,53,,,,,0.5606300830841064,0.3339583575725555,2.266716957092285,0.2266717255115509,
V1-D,2759,54,0.5051841139793396,0.3002139627933502,2.04970121383667,0.2049701362848281,,,,,
V1-D,2769,54,0.5500727891921997,0.3226097226142883,2.274630546569824,0.2274630516767501,,,,,
V1-D,2779,54,0.541642427444458,0.315525472164154,2.261169195175171,0.2261169254779815,,,,,
V1-D,2789,54,0.5988203883171082,0.36452317237854,2.3429718017578125,0.2342971712350845,,,,,
V1-D,2799,54,0.4913422167301178,0.263317197561264,2.280250310897827,0.2280250191688537,,,,,
V1-D,2805,54,,,,,0.5586711168289185,0.3343773186206817,2.2429370880126958,0.2242936939001083,
V1-D,2809,55,0.617289125919342,0.3798508942127228,2.374382972717285,0.237438291311264,,,,,
V1-D,2819,55,0.6405979990959167,0.4069529473781585,2.33644962310791,0.233644962310791,,,,,
V1-D,2829,55,0.5720489025115967,0.3665373921394348,2.055115222930908,0.2055115401744842,,,,,
V1-D,2839,55,0.5611953735351562,0.3122420608997345,2.489532947540283,0.2489533275365829,,,,,
V1-D,2849,55,0.4966181516647339,0.2823050320148468,2.1431310176849365,0.214313119649887,,,,,
V1-D,2856,55,,,,,0.5603051781654358,0.3309312462806701,2.293739557266236,0.2293739914894104,
V1-D,2859,56,0.6052572727203369,0.3662709593772888,2.3898630142211914,0.2389862835407257,,,,,
V1-D,2869,56,0.581366240978241,0.3492535054683685,2.321126699447632,0.2321126908063888,,,,,
V1-D,2879,56,0.5433655381202698,0.3230053186416626,2.2036025524139404,0.2203602492809295,,,,,
V1-D,2889,56,0.5282053351402283,0.3195769786834717,2.0862836837768555,0.2086283564567566,,,,,
V1-D,2899,56,0.5589756965637207,0.3880897164344787,1.7088598012924194,0.1708859950304031,,,,,
V1-D,2907,56,,,,,0.5527100563049316,0.3349926173686981,2.1771748065948486,0.2177174687385559,
V1-D,2909,57,0.556349515914917,0.3218053579330444,2.345442056655884,0.2345442026853561,,,,,
V1-D,2919,57,0.5659433007240295,0.3168526291847229,2.490906238555908,0.249090626835823,,,,,
V1-D,2929,57,0.6119175553321838,0.3342014849185943,2.777160406112671,0.2777160704135895,,,,,
V1-D,2939,57,0.6048121452331543,0.3971868753433227,2.0762531757354736,0.2076253294944763,,,,,
V1-D,2949,57,0.5440032482147217,0.3426557779312134,2.013474941253662,0.2013475000858307,,,,,
V1-D,2958,57,,,,,0.5687097311019897,0.3390535414218902,2.296561479568481,0.2296561747789383,
V1-D,2959,58,0.5473869442939758,0.291829764842987,2.555572509765625,0.2555572390556335,,,,,
V1-D,2969,58,0.5722145438194275,0.342030256986618,2.301841974258423,0.2301842272281646,,,,,
V1-D,2979,58,0.5773824453353882,0.3381519317626953,2.392305612564087,0.2392305731773376,,,,,
V1-D,2989,58,0.5284357070922852,0.3431513011455536,1.852843999862671,0.1852844059467315,,,,,
V1-D,2999,58,0.6131342053413391,0.3510971963405609,2.620370388031006,0.2620370388031006,,,,,
V1-D,2999,58,,,,,,,,,0.3384614586830139
V1-D,3009,58,0.5520097017288208,0.3387219607830047,2.132877349853516,0.2132877260446548,,,,,
V1-D,3009,58,,,,,0.5609822273254395,0.3360131978988647,2.249689817428589,0.2249689996242523,
V1-D,3019,59,0.6213734745979309,0.3558378219604492,2.6553571224212646,0.2655357122421264,,,,,
V1-D,3029,59,0.5476253628730774,0.3073415160179138,2.402838468551636,0.2402838468551635,,,,,
V1-D,3039,59,0.5651324987411499,0.3359944224357605,2.2913806438446045,0.2291380614042282,,,,,
V1-D,3049,59,0.6189119815826416,0.3586190342903137,2.6029295921325684,0.2602929472923279,,,,,
V1-D,3059,59,0.5544756650924683,0.3400760293006897,2.143996238708496,0.2143996059894561,,,,,
V1-D,3060,59,,,,,0.5502786636352539,0.3314104974269867,2.1886823177337646,0.2188682109117508,
V1-D,3069,60,0.5063425898551941,0.3227375149726867,1.8360508680343628,0.1836050748825073,,,,,
V1-D,3079,60,0.4956472218036651,0.2890439033508301,2.066032886505127,0.2066032886505127,,,,,
V1-D,3089,60,0.6853755116462708,0.4060394167900085,2.7933614253997803,0.279336154460907,,,,,
V1-D,3099,60,0.4946174919605255,0.2759995460510254,2.1861791610717773,0.2186179310083389,,,,,
V1-D,3109,60,0.5795537233352661,0.3454002737998962,2.3415346145629883,0.234153464436531,,,,,
V1-D,3111,60,,,,,0.5718663334846497,0.3483878970146179,2.2347841262817383,0.2234784364700317,
V1-D,3119,61,0.5131900310516357,0.3308221399784088,1.823678731918335,0.1823678761720657,,,,,
V1-D,3129,61,0.5940502882003784,0.3578652739524841,2.361849784851074,0.2361849844455719,,,,,
V1-D,3139,61,0.6192463636398315,0.4017380177974701,2.1750829219818115,0.2175083011388778,,,,,
V1-D,3149,61,0.5959566831588745,0.3517842590808868,2.441724300384521,0.2441724687814712,,,,,
V1-D,3159,61,0.5775306820869446,0.3261030912399292,2.514276027679444,0.2514275908470154,,,,,
V1-D,3162,61,,,,,0.5615811347961426,0.3402363657951355,2.213447332382202,0.2213447391986847,
V1-D,3169,62,0.5506132245063782,0.3032791912555694,2.473339796066284,0.2473339736461639,,,,,
V1-D,3179,62,0.4828347265720367,0.2824706137180328,2.003641366958618,0.2003641426563263,,,,,
V1-D,3189,62,0.5951777100563049,0.3408271968364715,2.5435051918029785,0.2543505132198334,,,,,
V1-D,3199,62,0.5593401789665222,0.3281860947608948,2.3115408420562744,0.2311540991067886,,,,,
V1-D,3209,62,0.535289466381073,0.3156206607818603,2.196688175201416,0.2196687906980514,,,,,
V1-D,3213,62,,,,,0.5672174096107483,0.3397676944732666,2.2744977474212646,0.2274497747421264,
V1-D,3219,63,0.464337021112442,0.3026593327522278,1.616776704788208,0.161677673459053,,,,,
V1-D,3229,63,0.5612354278564453,0.3704065382480621,1.9082887172698972,0.1908288598060608,,,,,
V1-D,3239,63,0.536325991153717,0.3409025967121124,1.954234004020691,0.1954233944416046,,,,,
V1-D,3249,63,0.5859192609786987,0.3321132957935333,2.53805947303772,0.253805935382843,,,,,
V1-D,3249,63,,,,,,,,,0.3354886174201965
V1-D,3259,63,0.4695821404457092,0.2683311998844147,2.012509346008301,0.2012509256601333,,,,,
V1-D,3264,63,,,,,0.5504199862480164,0.3362669050693512,2.141531229019165,0.2141531407833099,
V1-D,3269,64,0.5269739031791687,0.3004805147647857,2.264934062957764,0.2264934182167053,,,,,
V1-D,3279,64,0.551072359085083,0.3376191854476928,2.1345319747924805,0.2134531885385513,,,,,
V1-D,3289,64,0.513491690158844,0.3027681410312652,2.1072354316711426,0.2107235342264175,,,,,
V1-D,3299,64,0.5866040587425232,0.351511001586914,2.35093092918396,0.2350930869579315,,,,,
V1-D,3309,64,0.5635778903961182,0.3380126059055328,2.25565242767334,0.2255652397871017,,,,,
V1-D,3315,64,,,,,0.5529294013977051,0.3337943255901336,2.1913511753082275,0.219135120511055,
V1-D,3319,65,0.5891335606575012,0.3341475129127502,2.5498602390289307,0.2549860179424286,,,,,
V1-D,3329,65,0.5084969401359558,0.2936883270740509,2.148085832595825,0.2148085981607437,,,,,
V1-D,3339,65,0.5080679059028625,0.3209297060966491,1.871381878852844,0.1871381849050521,,,,,
V1-D,3349,65,0.5319045782089233,0.2981307208538055,2.3377387523651123,0.233773872256279,,,,,
V1-D,3359,65,0.5418887138366699,0.3285275995731354,2.1336112022399902,0.2133611291646957,,,,,
V1-D,3366,65,,,,,0.5654228329658508,0.3377014994621277,2.2772133350372314,0.2277213335037231,
V1-D,3369,66,0.5463634133338928,0.3233716487884521,2.229917287826538,0.2229917496442794,,,,,
V1-D,3379,66,0.6227343082427979,0.3704048097133636,2.5232951641082764,0.2523294985294342,,,,,
V1-D,3389,66,0.5017532110214233,0.3147475719451904,1.8700569868087769,0.1870056837797165,,,,,
V1-D,3399,66,0.5556983351707458,0.2970826625823974,2.586157321929932,0.2586157321929931,,,,,
V1-D,3409,66,0.6081417798995972,0.3560992777347564,2.5204248428344727,0.2520425021648407,,,,,
V1-D,3417,66,,,,,0.5570456385612488,0.3315270841121673,2.255185604095459,0.2255185842514038,
V1-D,3419,67,0.589597225189209,0.3649183511734009,2.246788024902344,0.2246787846088409,,,,,
V1-D,3429,67,0.5501739978790283,0.3395875096321106,2.105865001678467,0.2105865031480789,,,,,
V1-D,3439,67,0.5860573053359985,0.3582759499549866,2.277812957763672,0.2277813106775283,,,,,
V1-D,3449,67,0.5888035297393799,0.3795080780982971,2.0929551124572754,0.2092955112457275,,,,,
V1-D,3459,67,0.5067184567451477,0.3015499711036682,2.051685094833374,0.2051685154438018,,,,,
V1-D,3468,67,,,,,0.5672429203987122,0.3450588583946228,2.221841335296631,0.2221841067075729,
V1-D,3469,68,0.576790988445282,0.341903418302536,2.3488752841949463,0.2348875403404235,,,,,
V1-D,3479,68,0.5118129849433899,0.3120718896389007,1.9974106550216677,0.1997410506010055,,,,,
V1-D,3489,68,0.520520806312561,0.2955620288848877,2.249588251113892,0.2249588221311569,,,,,
V1-D,3499,68,0.5203449130058289,0.299003392457962,2.2134149074554443,0.2213414907455444,,,,,
V1-D,3499,68,,,,,,,,,0.328551173210144
V1-D,3509,68,0.520614743232727,0.2937832772731781,2.268315315246582,0.2268315106630325,,,,,
V1-D,3519,68,0.529610812664032,0.3210044205188751,2.086064338684082,0.2086064517498016,,,,,
V1-D,3519,68,,,,,0.556058943271637,0.3327549993991852,2.233039617538452,0.2233039438724517,
V1-D,3529,69,0.582921028137207,0.3439641296863556,2.3895692825317383,0.238956943154335,,,,,
V1-D,3539,69,0.5056483149528503,0.3138168454170227,1.9183144569396973,0.1918314397335052,,,,,
V1-D,3549,69,0.5643113851547241,0.3312537670135498,2.3305766582489014,0.2330576628446579,,,,,
V1-D,3559,69,0.5840321779251099,0.3357407450675964,2.482914447784424,0.2482914328575134,,,,,
V1-D,3569,69,0.4934005439281463,0.3389716744422912,1.5442887544631958,0.1544288843870163,,,,,
V1-D,3570,69,,,,,0.5428375005722046,0.3302159905433655,2.1262149810791016,0.2126214951276779,
V1-D,3579,70,0.5273538827896118,0.3239532709121704,2.034006357192993,0.2034006118774414,,,,,
V1-D,3589,70,0.5495316982269287,0.3411665558815002,2.083651065826416,0.208365112543106,,,,,
V1-D,3599,70,0.5770570039749146,0.3403307199478149,2.367262840270996,0.236726313829422,,,,,
V1-D,3609,70,0.6177036762237549,0.3926366865634918,2.2506699562072754,0.2250670045614242,,,,,
V1-D,3619,70,0.5934697389602661,0.3732578158378601,2.2021193504333496,0.2202119529247284,,,,,
V1-D,3621,70,,,,,0.5635358095169067,0.336321622133255,2.272141218185425,0.2272140979766845,
V1-D,3629,71,0.5321637392044067,0.342803418636322,1.8936026096343996,0.1893602758646011,,,,,
V1-D,3639,71,0.5539035797119141,0.3598376512527466,1.9406589269638064,0.1940658837556839,,,,,
V1-D,3649,71,0.526018500328064,0.3376729488372803,1.8834562301635744,0.1883456408977508,,,,,
V1-D,3659,71,0.5854479074478149,0.3583278954029083,2.27120041847229,0.2271200269460678,,,,,
V1-D,3669,71,0.5236197113990784,0.2968648374080658,2.2675485610961914,0.2267548590898513,,,,,
V1-D,3672,71,,,,,0.5495646595954895,0.3292542994022369,2.2031030654907227,0.2203103005886078,
V1-D,3679,72,0.5244178771972656,0.3279911279678345,1.9642674922943115,0.1964267492294311,,,,,
V1-D,3689,72,0.4766494035720825,0.286519855260849,1.9012953042984009,0.1901295185089111,,,,,
V1-D,3699,72,0.547136127948761,0.3488592207431793,1.9827691316604612,0.1982769072055816,,,,,
V1-D,3709,72,0.5289442539215088,0.3469685316085815,1.819757580757141,0.1819757670164108,,,,,
V1-D,3719,72,0.4825301766395569,0.2708552777767181,2.116749763488769,0.2116749584674835,,,,,
V1-D,3723,72,,,,,0.5493022203445435,0.3352002501487732,2.141019582748413,0.2141019999980926,
V1-D,3729,73,0.5422911643981934,0.3530535995960235,1.8923760652542116,0.1892376095056533,,,,,
V1-D,3739,73,0.5563167333602905,0.3349210619926452,2.213956594467163,0.2213956713676452,,,,,
V1-D,3749,73,0.6184295415878296,0.3994343876838684,2.1899518966674805,0.2189951986074447,,,,,
V1-D,3749,73,,,,,,,,,0.3239478468894958
V1-D,3759,73,0.6191465854644775,0.4163873791694641,2.0275919437408447,0.2027591913938522,,,,,
V1-D,3769,73,0.5917304158210754,0.3781830966472626,2.1354727745056152,0.2135473191738128,,,,,
V1-D,3774,73,,,,,0.5536519885063171,0.3317655324935913,2.218865156173706,0.2218865007162094,
V1-D,3779,74,0.4918591380119324,0.2940846681594848,1.977744460105896,0.1977744549512863,,,,,
V1-D,3789,74,0.5864058136940002,0.3259743750095367,2.6043143272399902,0.2604314088821411,,,,,
V1-D,3799,74,0.5976371765136719,0.3847154676914215,2.129217624664306,0.2129217386245727,,,,,
V1-D,3809,74,0.5785760879516602,0.3201503157615661,2.5842576026916504,0.258425772190094,,,,,
V1-D,3819,74,0.4710338115692138,0.2867029309272766,1.8433088064193728,0.184330865740776,,,,,
V1-D,3825,74,,,,,0.5577639937400818,0.33539679646492,2.223672389984131,0.2223672270774841,
V1-D,3829,75,0.6183378100395203,0.3693152964115143,2.490225076675415,0.2490225136280059,,,,,
V1-D,3839,75,0.5267959833145142,0.3417998552322387,1.8499610424041748,0.1849961131811142,,,,,
V1-D,3849,75,0.6067147254943848,0.3573336005210876,2.4938113689422607,0.2493811249732971,,,,,
V1-D,3859,75,0.4882787466049194,0.3276501893997192,1.6062850952148438,0.1606285274028778,,,,,
V1-D,3869,75,0.5390599966049194,0.3225217461585998,2.165381908416748,0.2165381908416748,,,,,
V1-D,3876,75,,,,,0.5568066239356995,0.340326577425003,2.1648006439208984,0.2164800614118576,
V1-D,3879,76,0.4983494579792022,0.2959130704402923,2.0243635177612305,0.2024363428354263,,,,,
V1-D,3889,76,0.5883179903030396,0.3391900658607483,2.491279602050781,0.2491279542446136,,,,,
V1-D,3899,76,0.5663567185401917,0.3196851015090942,2.466715812683105,0.2466716021299362,,,,,
V1-D,3909,76,0.5570250153541565,0.3291090130805969,2.2791593074798584,0.2279159277677536,,,,,
V1-D,3919,76,0.4886602461338043,0.2923988401889801,1.9626142978668213,0.1962614357471466,,,,,
V1-D,3927,76,,,,,0.5476767420768738,0.3290453255176544,2.186314582824707,0.2186314761638641,
V1-D,3929,77,0.52237868309021,0.308860719203949,2.135179281234741,0.2135179340839386,,,,,
V1-D,3939,77,0.5036502480506897,0.2992231547832489,2.0442709922790527,0.204427108168602,,,,,
V1-D,3949,77,0.5553205013275146,0.3478972315788269,2.074233055114746,0.2074233144521713,,,,,
V1-D,3959,77,0.6410841941833496,0.3683781623840332,2.727060079574585,0.2727060317993164,,,,,
V1-D,3969,77,0.5331498980522156,0.2848130166530609,2.4833688735961914,0.2483368963003158,,,,,
V1-D,3978,77,,,,,0.549899697303772,0.3333344459533691,2.165652275085449,0.2165652066469192,
V1-D,3979,78,0.5492825508117676,0.3257539868354797,2.235285520553589,0.2235285490751266,,,,,
V1-D,3989,78,0.5751721858978271,0.3440397381782532,2.3113245964050293,0.2311324626207351,,,,,
V1-D,3999,78,0.4879046082496643,0.2948150634765625,1.9308947324752808,0.193089485168457,,,,,
V1-D,3999,78,,,,,,,,,0.2999155819416046
V1-D,4009,78,0.5446974635124207,0.3420224189758301,2.026749849319458,0.2026749849319458,,,,,
V1-D,4019,78,0.5744640827178955,0.2972781062126159,2.771860122680664,0.2771860361099243,,,,,
V1-D,4029,78,0.4888628423213959,0.2851179242134094,2.0374488830566406,0.203744888305664,,,,,
V1-D,4029,78,,,,,0.5411412715911865,0.3258171379566192,2.1532416343688965,0.2153241783380508,
V1-D,4039,79,0.4956050217151642,0.2963181734085083,1.992868542671204,0.199286863207817,,,,,
V1-D,4049,79,0.5773158073425293,0.356096088886261,2.2121970653533936,0.2212197035551071,,,,,
V1-D,4059,79,0.6220520734786987,0.3707763850688934,2.512756824493408,0.2512757182121277,,,,,
V1-D,4069,79,0.5335894823074341,0.3501931130886078,1.8339635133743288,0.1833963692188263,,,,,
V1-D,4079,79,0.620060920715332,0.4110805988311767,2.0898027420043945,0.2089802771806717,,,,,
V1-D,4080,79,,,,,0.55401211977005,0.3333998620510101,2.2061221599578857,0.2206122130155563,
V1-D,4089,80,0.5903783440589905,0.3365591466426849,2.538191795349121,0.2538191676139831,,,,,
V1-D,4099,80,0.5653413534164429,0.3657262325286865,1.9961508512496948,0.1996151059865951,,,,,
V1-D,4109,80,0.5373571515083313,0.3307389914989471,2.066181898117065,0.2066181898117065,,,,,
V1-D,4119,80,0.4702988266944885,0.2789017558097839,1.913970947265625,0.1913970708847046,,,,,
V1-D,4129,80,0.5074514746665955,0.2918311059474945,2.156203508377075,0.2156203538179397,,,,,
V1-D,4131,80,,,,,0.5516716241836548,0.3319212198257446,2.197503566741944,0.2197503894567489,
V1-D,4139,81,0.502075731754303,0.3304730057716369,1.7160277366638184,0.1716027557849884,,,,,
V1-D,4149,81,0.5801172852516174,0.368499606847763,2.1161768436431885,0.2116176635026931,,,,,
V1-D,4159,81,0.4632468223571777,0.2988400161266327,1.644067645072937,0.1644067615270614,,,,,
V1-D,4169,81,0.6040074825286865,0.357521653175354,2.4648585319519043,0.2464858591556549,,,,,
V1-D,4179,81,0.4520038366317749,0.3091438114643097,1.428600192070007,0.1428600251674652,,,,,
V1-D,4182,81,,,,,0.5526236891746521,0.3347410559654236,2.1788270473480225,0.2178827226161956,
V1-D,4189,82,0.4783441424369812,0.2706092894077301,2.077348470687866,0.2077348679304123,,,,,
V1-D,4199,82,0.5755282640457153,0.3743602335453033,2.011680603027344,0.2011680603027343,,,,,
V1-D,4209,82,0.5740823745727539,0.3269772231578827,2.4710516929626465,0.2471051812171936,,,,,
V1-D,4219,82,0.5042834281921387,0.2936154007911682,2.106680631637573,0.2106680423021316,,,,,
V1-D,4229,82,0.6023830771446228,0.3628801703453064,2.395028829574585,0.2395028918981552,,,,,
V1-D,4233,82,,,,,0.5514481663703918,0.3282507658004761,2.231973886489868,0.2231974303722381,
V1-D,4239,83,0.4991119503974914,0.3224527835845947,1.766591191291809,0.1766591072082519,,,,,
V1-D,4249,83,0.662204921245575,0.3912373483181,2.7096755504608154,0.270967572927475,,,,,
V1-D,4249,83,,,,,,,,,0.3657635152339935
V1-D,4259,83,0.5678888559341431,0.3508441746234894,2.1704463958740234,0.2170446664094925,,,,,
V1-D,4269,83,0.5936648845672607,0.343169242143631,2.5049564838409424,0.2504956722259521,,,,,
V1-D,4279,83,0.6253659725189209,0.3674316704273224,2.57934308052063,0.2579343318939209,,,,,
V1-D,4284,83,,,,,0.5590615272521973,0.337902158498764,2.2115938663482666,0.2211594134569168,
V1-D,4289,84,0.5570704340934753,0.3762389123439789,1.808315396308899,0.1808315515518188,,,,,
V1-D,4299,84,0.6208322048187256,0.3737235963344574,2.471085786819458,0.247108593583107,,,,,
V1-D,4309,84,0.5553960800170898,0.3634086847305298,1.919873595237732,0.1919873505830764,,,,,
V1-D,4319,84,0.4543300271034241,0.2728897929191589,1.8144022226333616,0.1814402341842651,,,,,
V1-D,4329,84,0.5641534328460693,0.3390800058841705,2.250734329223633,0.2250734269618988,,,,,
V1-D,4335,84,,,,,0.5640196204185486,0.3442386984825134,2.197809219360352,0.2197809219360351,
V1-D,4339,85,0.5171235799789429,0.3266180455684662,1.9050556421279907,0.190505564212799,,,,,
V1-D,4349,85,0.5511305928230286,0.3555487990379333,1.9558182954788208,0.1955818235874176,,,,,
V1-D,4359,85,0.5702352523803711,0.3695001304149627,2.0073516368865967,0.2007351815700531,,,,,
V1-D,4369,85,0.6351842880249023,0.3915568590164184,2.436274290084839,0.243627443909645,,,,,
V1-D,4379,85,0.5264617800712585,0.3426995873451233,1.837621569633484,0.1837621629238128,,,,,
V1-D,4386,85,,,,,0.5640825629234314,0.3417009711265564,2.2238149642944336,0.2223814725875854,
V1-D,4389,86,0.5610042214393616,0.3386722207069397,2.223320245742798,0.2223320305347442,,,,,
V1-D,4399,86,0.591357409954071,0.3327063918113708,2.5865108966827397,0.2586511075496673,,,,,
V1-D,4409,86,0.522058367729187,0.3136335015296936,2.084248781204224,0.2084248811006546,,,,,
V1-D,4419,86,0.5657362937927246,0.3545017540454864,2.112345695495605,0.2112345695495605,,,,,
V1-D,4429,86,0.5960336327552795,0.3743658661842346,2.216677665710449,0.2216677516698837,,,,,
V1-D,4437,86,,,,,0.561545193195343,0.3333225548267364,2.282226085662842,0.2282225787639618,
V1-D,4439,87,0.5782128572463989,0.3540546894073486,2.241581439971924,0.2241581678390503,,,,,
V1-D,4449,87,0.563213586807251,0.3496360182762146,2.135775566101074,0.2135775536298751,,,,,
V1-D,4459,87,0.5777547955513,0.3754630386829376,2.0229172706604004,0.2022917121648788,,,,,
V1-D,4469,87,0.6103286743164062,0.3853633105754852,2.2496533393859863,0.2249653488397598,,,,,
V1-D,4479,87,0.4664975106716156,0.2874146103858948,1.7908289432525637,0.179082915186882,,,,,
V1-D,4488,87,,,,,0.5539862513542175,0.3349021375179291,2.1908414363861084,0.2190841436386108,
V1-D,4489,88,0.5477159023284912,0.3647465407848358,1.8296931982040403,0.1829693168401718,,,,,
V1-D,4499,88,0.5686730742454529,0.3674156963825226,2.0125732421875,0.2012573331594467,,,,,
V1-D,4499,88,,,,,,,,,0.3339909315109253
V1-D,4509,88,0.5389555096626282,0.309796005487442,2.291594982147217,0.2291595339775085,,,,,
V1-D,4519,88,0.523235023021698,0.3315040469169616,1.917310118675232,0.1917310208082199,,,,,
V1-D,4529,88,0.5377926230430603,0.3240403831005096,2.137521982192993,0.2137521803379058,,,,,
V1-D,4539,88,0.5926957130432129,0.3221821188926697,2.7051355838775635,0.2705135941505432,,,,,
