branch_id,outcome_kind,seed,decision_ordinal,sampling_step,decision_t_norm,candidate_action,candidate_cfg,formula,num_atoms,geometric_valid,minimum_periodic_distance_angstrom,validity_reason,chgnet_success,chgnet_mag_density,target_mag_density,property_absolute_error,normalized_property_error,oracle_objective,structure_valid,surrogate_property_eval,dft_verified,e_hull,stable,nus,novel,unique,rmsd,pre_relaxation_max_force,relaxation_steps,quality_success,evaluation_valid
816000:100:DOWN:SHORT,SHORT,816000,0.0,100.0,0.8999999761581421,DOWN,1.75,Eu3Ni,4,True,1.3990289630646755,,True,0.3392462800305879,0.1,0.2392462800305879,2.392462800305879,2.392462800305879,True,True,False,0.06170415161621179,True,False,False,True,1.4793305401685486,129.70864868164062,81.0,True,True
816000:100:KEEP:SHORT,SHORT,816000,0.0,100.0,0.8999999761581421,KEEP,2.0,Eu4,4,True,1.422792052085209,,True,0.582250201002623,0.1,0.482250201002623,4.822502010026231,4.822502010026231,True,True,False,0.1082579342578125,False,False,True,True,1.7429992810767034,151.32815551757812,98.0,True,True
816000:100:UP:SHORT,SHORT,816000,0.0,100.0,0.8999999761581421,UP,2.25,Eu4,4,True,1.089151120309782,,True,0.8740256302828168,0.1,0.7740256302828168,7.740256302828167,7.740256302828167,True,True,False,0.03606383483154296,True,False,False,True,1.4293506923611796,337.26715087890625,65.0,True,True
816000:250:DOWN:SHORT,SHORT,816000,1.0,250.0,0.75,DOWN,1.75,Eu4,4,True,1.1707302359917753,,True,0.3281180073481692,0.1,0.2281180073481692,2.281180073481692,2.281180073481692,True,True,False,0.6271664349291992,False,False,True,True,1.8169500858282093,451.8545837402344,58.0,True,True
816000:250:KEEP:SHORT,SHORT,816000,1.0,250.0,0.75,KEEP,2.0,Eu4,4,True,1.5274759757153211,,True,0.3531659410074749,0.1,0.2531659410074749,2.531659410074749,2.531659410074749,True,True,False,0.037889167473144525,True,True,True,True,1.621946458181833,138.39251708984375,69.0,True,True
816000:250:UP:SHORT,SHORT,816000,1.0,250.0,0.75,UP,2.25,Eu4,4,True,0.8392350631421454,,True,0.3275151174787625,0.1,0.2275151174787625,2.275151174787625,2.275151174787625,True,True,False,0.07249514739257812,True,True,True,True,1.5913323074989567,1434.0994873046875,74.0,True,True
816000:400:DOWN:SHORT,SHORT,816000,2.0,400.0,0.5999999642372131,DOWN,1.75,Eu4,4,True,2.8275054530280315,,True,0.1479321096859377,0.1,0.0479321096859377,0.4793210968593772,0.4793210968593772,True,True,False,0.12519137541992187,False,False,True,True,0.6545740896328086,2.149680852890014,51.0,True,True
816000:400:KEEP:SHORT,SHORT,816000,2.0,400.0,0.5999999642372131,KEEP,2.0,Eu4,4,True,2.1901653180714016,,True,0.1748663140740723,0.1,0.0748663140740723,0.7486631407407235,0.7486631407407235,True,True,False,0.041685744926757806,True,True,True,True,1.301820606449128,11.94607639312744,95.0,True,True
816000:400:UP:SHORT,SHORT,816000,2.0,400.0,0.5999999642372131,UP,2.25,Eu4,4,True,0.8564087741578953,,True,0.134288638994954,0.1,0.034288638994954,0.3428863899495407,0.3428863899495407,True,True,False,0.2496325222705078,False,False,True,True,2.0421606449957377,1497.818359375,71.0,True,True
816000:550:DOWN:SHORT,SHORT,816000,3.0,550.0,0.4500000178813934,DOWN,1.75,Eu3Li,4,True,3.667601512652094,,True,0.1291472407759879,0.1,0.0291472407759879,0.291472407759879,0.291472407759879,True,True,False,0.10931318255777889,False,False,False,True,0.024364485464545085,0.0902895629405975,23.0,True,True
816000:550:KEEP:SHORT,SHORT,816000,3.0,550.0,0.4500000178813934,KEEP,2.0,Eu2LiN,4,True,3.022191278311084,,True,0.1150563996695369,0.1,0.0150563996695369,0.1505639966953693,0.1505639966953693,True,True,False,0.07891223070719455,True,True,True,True,0.4558113492276362,1.7182979583740234,38.0,True,True
816000:550:UP:SHORT,SHORT,816000,3.0,550.0,0.4500000178813934,UP,2.25,Eu3Li,4,True,3.0450930892300816,,True,0.170512060441283,0.1,0.070512060441283,0.7051206044128305,0.7051206044128305,True,True,False,0.12477033587809139,False,False,False,True,0.056460355402325385,0.9679790139198304,37.0,True,True
816000:700:DOWN:SHORT,SHORT,816000,4.0,700.0,0.3000000119209289,DOWN,1.75,Eu2I2,4,True,3.331509173327059,,True,0.0942506362329331,0.1,0.0057493637670668,0.0574936376706682,0.0574936376706682,True,True,False,0.10628577423095731,False,False,True,True,0.007828880144345594,0.0401073135435581,24.0,True,True
816000:700:KEEP:SHORT,SHORT,816000,4.0,700.0,0.3000000119209289,KEEP,2.0,Eu2I2,4,True,3.3297495183375285,,True,0.0943540303957925,0.1,0.0056459696042074,0.0564596960420746,0.0564596960420746,True,True,False,0.10628958892822293,False,False,True,True,0.00793805368576729,0.0484534688293933,18.0,True,True
816000:700:UP:SHORT,SHORT,816000,4.0,700.0,0.3000000119209289,UP,2.25,Eu2I2,4,True,3.327410121780712,,True,0.0944581128935269,0.1,0.005541887106473,0.0554188710647306,0.0554188710647306,True,True,False,0.106299125671387,False,False,True,True,0.008640978192214188,0.056734200567007,18.0,True,True
816000:800:DOWN:SHORT,SHORT,816000,5.0,800.0,0.2000000029802322,DOWN,1.75,Eu2I2,4,True,3.3774196164974954,,True,0.0907563368431779,0.1,0.009243663156822,0.0924366315682208,0.0924366315682208,True,True,False,0.10655375671386746,False,False,True,False,0.008569582687405332,0.0697897970676422,33.0,True,True
816000:800:KEEP:SHORT,SHORT,816000,5.0,800.0,0.2000000029802322,KEEP,2.0,Eu2I2,4,True,3.3806023841499284,,True,0.0903194640562555,0.1,0.0096805359437444,0.0968053594374446,0.0968053594374446,True,True,False,0.10655184936523465,False,False,True,False,0.009181258987975038,0.0629096999764442,34.0,True,True
816000:800:UP:SHORT,SHORT,816000,5.0,800.0,0.2000000029802322,UP,2.25,Eu2I2,4,True,3.385216367737766,,True,0.0900414348770571,0.1,0.0099585651229428,0.0995856512294286,0.0995856512294286,True,True,False,0.10656329345703153,False,False,True,False,0.008983236651277966,0.0596345625817775,34.0,True,True
816000:900:DOWN:SHORT,SHORT,816000,6.0,900.0,0.1000000014901161,DOWN,1.75,Eu2I2,4,True,3.390950839584699,,True,0.0943774652640676,0.1,0.0056225347359323,0.0562253473593231,0.0562253473593231,True,True,False,0.10628863525390653,False,False,True,False,0.0014474768290664733,0.0132317962124943,13.0,True,True
816000:900:KEEP:SHORT,SHORT,816000,6.0,900.0,0.1000000014901161,KEEP,2.0,Eu2I2,4,True,3.393031247049626,,True,0.094198135643556,0.1,0.0058018643564439,0.0580186435644393,0.0580186435644393,True,True,False,0.10629054260253934,False,False,True,False,0.001544190919425663,0.0130029991269111,13.0,True,True
816000:900:UP:SHORT,SHORT,816000,6.0,900.0,0.1000000014901161,UP,2.25,Eu2I2,4,True,3.396804486144862,,True,0.0938821521876151,0.1,0.0061178478123848,0.0611784781238484,0.0611784781238484,True,True,False,0.10629244995117215,False,False,True,False,0.0016985691102347838,0.0129020633175969,13.0,True,True
816000:950:DOWN:SHORT,SHORT,816000,7.0,950.0,0.050000000745058,DOWN,1.75,Eu2I2,4,True,3.3730682165744104,,True,0.0960834141962557,0.1,0.0039165858037442,0.0391658580374428,0.0391658580374428,True,True,False,0.10630198669433621,False,False,True,False,0.002272721150681531,0.0105574820190668,12.0,True,True
816000:950:KEEP:SHORT,SHORT,816000,7.0,950.0,0.050000000745058,KEEP,2.0,Eu2I2,4,True,3.3764017551603973,,True,0.0958924654638793,0.1,0.0041075345361206,0.0410753453612064,0.0410753453612064,True,True,False,0.10630341720581082,False,False,True,False,0.0025181471276391697,0.0098427720367908,12.0,True,True
816000:950:UP:SHORT,SHORT,816000,7.0,950.0,0.050000000745058,UP,2.25,Eu2I2,4,True,3.376273390116327,,True,0.095821533066909,0.1,0.0041784669330909,0.0417846693309095,0.0417846693309095,True,True,False,0.10630198669433621,False,False,True,False,0.0006092547766901388,0.0119183585047721,12.0,True,True
816001:100:DOWN:SHORT,SHORT,816001,0.0,100.0,0.8999999761581421,DOWN,1.75,Eu3,3,True,0.5068564741745658,,True,0.284784362054029,0.1,0.184784362054029,1.84784362054029,1.84784362054029,True,True,False,0.17409579436523437,False,False,True,True,1.7392629785099971,4321.0146484375,84.0,True,True
816001:100:KEEP:SHORT,SHORT,816001,0.0,100.0,0.8999999761581421,KEEP,2.0,Eu3,3,True,1.517652684803193,,True,0.2411986635806122,0.1,0.1411986635806122,1.4119866358061224,1.4119866358061224,True,True,False,0.03620466073893169,True,False,False,True,1.7061625917008303,143.6700897216797,82.0,True,True
816001:100:UP:SHORT,SHORT,816001,0.0,100.0,0.8999999761581421,UP,2.25,Eu3,3,True,2.558987774654357,,True,0.2325412741502981,0.1,0.1325412741502981,1.3254127415029815,1.3254127415029815,True,True,False,0.03628476938150982,True,False,False,False,0.6875910146642923,3.814842700958252,61.0,True,True
816001:250:DOWN:SHORT,SHORT,816001,1.0,250.0,0.75,DOWN,1.75,Eu3,3,True,2.182212628960309,,True,0.2582765187943027,0.1,0.1582765187943027,1.5827651879430271,1.5827651879430271,True,True,False,0.16888873259765624,False,False,True,True,1.0300750832090868,9.881558418273926,55.0,True,True
816001:250:KEEP:SHORT,SHORT,816001,1.0,250.0,0.75,KEEP,2.0,Eu3,3,True,0.8224286771507723,,True,0.2752181095444559,0.1,0.1752181095444559,1.7521810954445596,1.7521810954445596,True,True,False,0.5219402360970058,False,False,True,True,1.9498767772556214,1592.1845703125,49.0,True,True
816001:250:UP:SHORT,SHORT,816001,1.0,250.0,0.75,UP,2.25,Eu3,3,True,1.2510659842055358,,True,0.3057140004768405,0.1,0.2057140004768405,2.057140004768405,2.057140004768405,True,True,False,0.0935319312467442,True,True,True,True,1.6608717085359053,293.031982421875,111.0,True,True
816001:400:DOWN:SHORT,SHORT,816001,2.0,400.0,0.5999999642372131,DOWN,1.75,EuFe2,3,True,1.6015546603670106,,True,0.181374980895402,0.1,0.081374980895402,0.8137498089540207,0.8137498089540207,True,True,False,0.37664495858072833,False,False,True,True,1.4185397518642338,52.39617919921875,76.0,True,True
816001:400:KEEP:SHORT,SHORT,816001,2.0,400.0,0.5999999642372131,KEEP,2.0,Eu3,3,True,1.390291614781899,,True,0.3523827905148343,0.1,0.2523827905148342,2.5238279051483423,2.5238279051483423,True,True,False,0.16876984119954486,False,False,True,True,1.6639742023413866,189.68463134765625,62.0,True,True
816001:400:UP:SHORT,SHORT,816001,2.0,400.0,0.5999999642372131,UP,2.25,Eu3,3,True,1.837541296750911,,True,0.3466322521919626,0.1,0.2466322521919626,2.466322521919626,2.466322521919626,True,True,False,0.21569888274414062,False,False,True,False,1.6501412219527458,39.895015716552734,54.0,True,True
816001:550:DOWN:SHORT,SHORT,816001,3.0,550.0,0.4500000178813934,DOWN,1.75,CGdGe,3,True,2.210668951260125,,True,0.1065227580137454,0.1,0.0065227580137454,0.0652275801374545,0.0652275801374545,True,True,False,0.49922946420605463,False,False,True,True,0.18074239927557398,1.4146348237991333,43.0,True,True
816001:550:KEEP:SHORT,SHORT,816001,3.0,550.0,0.4500000178813934,KEEP,2.0,CoGdGe,3,True,2.34851056969255,,True,0.108313049063746,0.1,0.008313049063746,0.0831304906374602,0.0831304906374602,True,True,False,0.015355296035211907,True,True,True,True,0.41593447512529125,1.7901349067687988,44.0,True,True
816001:550:UP:SHORT,SHORT,816001,3.0,550.0,0.4500000178813934,UP,2.25,CBeGd,3,True,2.249599381991088,,True,0.1017494490332946,0.1,0.0017494490332945,0.0174944903329458,0.0174944903329458,True,True,False,0.04640303229817633,True,False,False,True,0.28706628325715156,1.4368852376937866,47.0,True,True
816001:700:DOWN:SHORT,SHORT,816001,4.0,700.0,0.3000000119209289,DOWN,1.75,H2Gd,3,True,2.27008398917905,,True,0.1868083576174899,0.1,0.0868083576174899,0.8680835761748995,0.8680835761748995,True,True,False,0.009787854114583716,True,False,False,True,0.006174645793610556,0.1251676678657531,8.0,True,True
816001:700:KEEP:SHORT,SHORT,816001,4.0,700.0,0.3000000119209289,KEEP,2.0,H2Gd,3,True,2.2768841758050624,,True,0.1860772128710408,0.1,0.0860772128710407,0.8607721287104078,0.8607721287104078,True,True,False,0.009797390857747779,True,False,False,True,0.005900865251274281,0.1157562881708145,8.0,True,True
816001:700:UP:SHORT,SHORT,816001,4.0,700.0,0.3000000119209289,UP,2.25,H2Gd,3,True,2.2770004163417985,,True,0.1855183757483615,0.1,0.0855183757483615,0.8551837574836157,0.8551837574836157,True,True,False,0.009761151233724341,True,False,False,True,0.005695472797319919,0.114608533680439,8.0,True,True
816001:800:DOWN:SHORT,SHORT,816001,5.0,800.0,0.2000000029802322,DOWN,1.75,H2Gd,3,True,2.2842722757903133,,True,0.1867626181565337,0.1,0.0867626181565337,0.8676261815653374,0.8676261815653374,True,True,False,0.009575502633463628,True,False,False,False,0.001984344202027163,0.0536796785891056,3.0,True,True
816001:800:KEEP:SHORT,SHORT,816001,5.0,800.0,0.2000000029802322,KEEP,2.0,H2Gd,3,True,2.284814181007778,,True,0.1866997461752741,0.1,0.0866997461752741,0.866997461752741,0.866997461752741,True,True,False,0.009578681547851353,True,False,False,False,0.002046176245857696,0.0534050054848194,3.0,True,True
816001:800:UP:SHORT,SHORT,816001,5.0,800.0,0.2000000029802322,UP,2.25,H2Gd,3,True,2.2853624380568425,,True,0.1866403134679576,0.1,0.0866403134679576,0.8664031346795761,0.8664031346795761,True,True,False,0.009581860462239966,True,False,False,False,0.0021181821724385,0.0530350096523761,3.0,True,True
816001:900:DOWN:SHORT,SHORT,816001,6.0,900.0,0.1000000014901161,DOWN,1.75,H2Gd,3,True,2.293615397753132,,True,0.1875298121521054,0.1,0.0875298121521054,0.8752981215210542,0.8752981215210542,True,True,False,0.009532269397786841,True,False,False,False,0.0011351976844914287,0.0178577471524477,3.0,True,True
816001:900:KEEP:SHORT,SHORT,816001,6.0,900.0,0.1000000014901161,KEEP,2.0,H2Gd,3,True,2.2939726812296457,,True,0.1873781927933164,0.1,0.0873781927933164,0.8737819279331646,0.8737819279331646,True,True,False,0.009551978666991978,True,False,False,False,0.001392850789685134,0.0182555392384529,2.0,True,True
816001:900:UP:SHORT,SHORT,816001,6.0,900.0,0.1000000014901161,UP,2.25,H2Gd,3,True,2.294331534497847,,True,0.1872271378835695,0.1,0.0872271378835695,0.8722713788356953,0.8722713788356953,True,True,False,0.009551342884114966,True,False,False,False,0.0014323287831679782,0.0186646841466426,2.0,True,True
816001:950:DOWN:SHORT,SHORT,816001,7.0,950.0,0.050000000745058,DOWN,1.75,H2Gd,3,True,2.295960910742078,,True,0.1878907688856828,0.1,0.0878907688856828,0.8789076888568281,0.8789076888568281,True,True,False,0.009578681547851353,True,False,False,False,0.0014880049521652245,0.0132387233898043,2.0,True,True
816001:950:KEEP:SHORT,SHORT,816001,7.0,950.0,0.050000000745058,KEEP,2.0,H2Gd,3,True,2.2966166308525557,,True,0.1877225178931589,0.1,0.0877225178931589,0.877225178931589,0.877225178931589,True,True,False,0.009576138416341529,True,False,False,False,0.0015051740092370195,0.0136225260794162,2.0,True,True
816001:950:UP:SHORT,SHORT,816001,7.0,950.0,0.050000000745058,UP,2.25,H2Gd,3,True,2.297275826137119,,True,0.1875544478314896,0.1,0.0875544478314896,0.8755444783148963,0.8755444783148963,True,True,False,0.009574866850585728,True,False,False,False,0.0015239490697719676,0.0140409348532557,2.0,True,True
816002:100:DOWN:SHORT,SHORT,816002,0.0,100.0,0.8999999761581421,DOWN,1.75,CoEu3,4,True,0.9878999674666152,,True,1.630178476153148,0.1,1.530178476153148,15.30178476153148,15.30178476153148,True,True,False,1.1892198217456045,False,False,True,True,0.08299036793531062,1219.85693359375,4.0,True,True
816002:100:KEEP:SHORT,SHORT,816002,0.0,100.0,0.8999999761581421,KEEP,2.0,CoEu3,4,False,,nonpositive_or_small_cell,False,,0.1,,,10.0,False,True,False,,False,False,False,False,,,,False,False
816002:100:UP:SHORT,SHORT,816002,0.0,100.0,0.8999999761581421,UP,2.25,Eu4,4,False,,nonpositive_or_small_cell,False,,0.1,,,10.0,False,True,False,,False,False,False,False,,,,False,False
816002:250:DOWN:SHORT,SHORT,816002,1.0,250.0,0.75,DOWN,1.75,Eu4,4,True,0.9668577305346244,,True,0.4184108857248836,0.1,0.3184108857248836,3.184108857248836,3.184108857248836,True,True,False,0.03674571196777343,True,False,False,True,1.5103799480462505,989.3402709960938,84.0,True,True
816002:250:KEEP:SHORT,SHORT,816002,1.0,250.0,0.75,KEEP,2.0,Eu4,4,True,1.6167098307287997,,True,0.4012538727466085,0.1,0.3012538727466085,3.0125387274660853,3.0125387274660853,True,True,False,0.1080157009814453,False,False,True,False,1.6275299085158568,117.76863861083984,71.0,True,True
816002:250:UP:SHORT,SHORT,816002,1.0,250.0,0.75,UP,2.25,Eu4,4,True,0.5186496500323093,,True,0.3176537747558257,0.1,0.2176537747558257,2.176537747558257,2.176537747558257,True,True,False,0.6845680920336914,False,False,True,True,1.9439483400847999,4187.08056640625,51.0,True,True
816002:400:DOWN:SHORT,SHORT,816002,2.0,400.0,0.5999999642372131,DOWN,1.75,Fe3Ni,4,True,1.782778703390732,,True,0.1234452117059299,0.1,0.0234452117059299,0.2344521170592993,0.2344521170592993,True,True,False,0.047790355095214565,True,False,False,True,0.8905051501693112,6.182038307189941,72.0,True,True
816002:400:KEEP:SHORT,SHORT,816002,2.0,400.0,0.5999999642372131,KEEP,2.0,Fe4,4,True,0.6469033111611012,,True,0.2306324701999206,0.1,0.1306324701999206,1.3063247019992064,1.3063247019992064,True,True,False,-0.007819213583983853,True,False,False,True,1.0227841421429131,2651.6826171875,81.0,True,True
816002:400:UP:SHORT,SHORT,816002,2.0,400.0,0.5999999642372131,UP,2.25,Fe4,4,True,1.016330604354608,,True,0.217566221156339,0.1,0.117566221156339,1.1756622115633903,1.1756622115633903,True,True,False,-0.00769523592285104,True,False,False,True,0.9018987527951325,588.3137817382812,82.0,True,True
816002:550:DOWN:SHORT,SHORT,816002,3.0,550.0,0.4500000178813934,DOWN,1.75,CrFe3,4,True,2.371858079573092,,True,0.1347923077250178,0.1,0.0347923077250178,0.3479230772501787,0.3479230772501787,True,True,False,0.06435031528320323,True,False,False,True,0.13316398560824416,0.6513844132423401,30.0,True,True
816002:550:KEEP:SHORT,SHORT,816002,3.0,550.0,0.4500000178813934,KEEP,2.0,CrFe3,4,True,2.338547338341463,,True,0.1141907981451343,0.1,0.0141907981451342,0.1419079814513429,0.1419079814513429,True,True,False,0.06435031528320323,True,False,False,True,0.1925950708508113,0.9591537117958068,31.0,True,True
816002:550:UP:SHORT,SHORT,816002,3.0,550.0,0.4500000178813934,UP,2.25,CrFe3,4,True,2.343983295928568,,True,0.1322770667336518,0.1,0.0322770667336518,0.3227706673365182,0.3227706673365182,True,True,False,0.06427878970947276,True,False,False,True,0.33769160850615154,0.9169957637786864,69.0,True,True
816002:700:DOWN:SHORT,SHORT,816002,4.0,700.0,0.3000000119209289,DOWN,1.75,CrFe3,4,True,2.45708899730711,,True,0.1487329392065962,0.1,0.0487329392065961,0.4873293920659619,0.4873293920659619,True,True,False,0.0659782373413087,True,False,False,False,0.020545913074448478,0.3672786056995392,20.0,True,True
816002:700:KEEP:SHORT,SHORT,816002,4.0,700.0,0.3000000119209289,KEEP,2.0,CrFe3,4,True,2.4535053217161447,,True,0.1494471122851007,0.1,0.0494471122851006,0.4944711228510068,0.4944711228510068,True,True,False,0.06599063510742198,True,False,False,False,0.021681797499244825,0.3888197243213653,19.0,True,True
816002:700:UP:SHORT,SHORT,816002,4.0,700.0,0.3000000119209289,UP,2.25,CrFe3,4,True,2.454849173451258,,True,0.1502099645215081,0.1,0.0502099645215081,0.5020996452150811,0.5020996452150811,True,True,False,0.0659791910156251,True,False,False,False,0.02044787795167119,0.3594741225242615,20.0,True,True
816002:800:DOWN:SHORT,SHORT,816002,5.0,800.0,0.2000000029802322,DOWN,1.75,CrFe3,4,True,2.503320497631257,,True,0.1643879745318644,0.1,0.0643879745318644,0.6438797453186442,0.6438797453186442,True,True,False,0.06597156162109385,True,False,False,False,0.022802266970811006,0.4238462448120117,22.0,True,True
816002:800:KEEP:SHORT,SHORT,816002,5.0,800.0,0.2000000029802322,KEEP,2.0,CrFe3,4,True,2.48528107128417,,True,0.1625123846226262,0.1,0.0625123846226262,0.6251238462262626,0.6251238462262626,True,True,False,0.06596870059814464,True,False,False,False,0.024761582025666612,0.4346008002758026,27.0,True,True
816002:800:UP:SHORT,SHORT,816002,5.0,800.0,0.2000000029802322,UP,2.25,CrFe3,4,True,2.518890297726288,,True,0.166751991211749,0.1,0.066751991211749,0.6675199121174904,0.6675199121174904,True,True,False,0.06599540347900401,True,False,False,False,0.02196480730274956,0.4223260879516601,22.0,True,True
816002:900:DOWN:SHORT,SHORT,816002,6.0,900.0,0.1000000014901161,DOWN,1.75,CrFe2Zn,4,True,2.4599900593241952,,True,0.0867412489898442,0.1,0.0132587510101557,0.1325875101015579,0.1325875101015579,True,True,False,0.08366446608805322,True,False,False,True,0.034325963493060545,0.3844713270664215,25.0,True,True
816002:900:KEEP:SHORT,SHORT,816002,6.0,900.0,0.1000000014901161,KEEP,2.0,CrFe2Zn,4,True,2.459348104864004,,True,0.0867255147641829,0.1,0.013274485235817,0.1327448523581702,0.1327448523581702,True,True,False,0.08366541976236963,True,False,False,True,0.03423012136137439,0.3882264494895935,25.0,True,True
816002:900:UP:SHORT,SHORT,816002,6.0,900.0,0.1000000014901161,UP,2.25,CrFe2Zn,4,True,2.4587300350237005,,True,0.086706507191341,0.1,0.013293492808659,0.13293492808659,0.13293492808659,True,True,False,0.08366732711100244,True,False,False,True,0.03415630645405339,0.392139732837677,25.0,True,True
816002:950:DOWN:SHORT,SHORT,816002,7.0,950.0,0.050000000745058,DOWN,1.75,CrFe3,4,True,2.4728254590986896,,True,0.1443842798436415,0.1,0.0443842798436414,0.4438427984364149,0.4438427984364149,True,True,False,0.04274386997070323,True,False,False,False,0.0009595038040259445,0.0470298863947391,6.0,True,True
816002:950:KEEP:SHORT,SHORT,816002,7.0,950.0,0.050000000745058,KEEP,2.0,CrFe3,4,True,2.472972442065829,,True,0.1443972300083644,0.1,0.0443972300083644,0.443972300083644,0.443972300083644,True,True,False,0.04274386997070323,True,False,False,False,0.0009098402162882679,0.0462316647171974,6.0,True,True
816002:950:UP:SHORT,SHORT,816002,7.0,950.0,0.050000000745058,UP,2.25,CrFe3,4,True,2.473100843622303,,True,0.1444088235068216,0.1,0.0444088235068216,0.4440882350682162,0.4440882350682162,True,True,False,0.042742916296386824,True,False,False,False,0.000872424211191075,0.045472078025341,6.0,True,True
816003:100:DOWN:SHORT,SHORT,816003,0.0,100.0,0.8999999761581421,DOWN,1.75,Al6Eu5Si,12,False,0.1819015167891358,minimum_distance_below_0.5A,False,,0.1,,,10.0,False,True,False,,False,False,False,False,,,,False,False
816003:100:KEEP:SHORT,SHORT,816003,0.0,100.0,0.8999999761581421,KEEP,2.0,Al6Eu5Ge,12,True,1.534333513517956,,True,0.0725323949037344,0.1,0.0274676050962655,0.2746760509626554,0.2746760509626554,True,True,False,0.2627271483138012,False,False,True,True,1.6722672770064368,61.7141227722168,659.0,True,True
816003:100:UP:SHORT,SHORT,816003,0.0,100.0,0.8999999761581421,UP,2.25,Al6Eu5Si,12,True,0.7856771965839227,,True,0.0633296725091293,0.1,0.0366703274908706,0.3667032749087063,0.3667032749087063,True,True,False,0.1566352185487192,False,False,True,True,1.7814271618192246,140.85174560546875,1135.0,True,True
816003:250:DOWN:SHORT,SHORT,816003,1.0,250.0,0.75,DOWN,1.75,Al6Eu4Si2,12,True,0.7120506566296604,,True,0.0877194358090175,0.1,0.0122805641909824,0.1228056419098246,0.1228056419098246,True,True,False,0.22041834678385452,False,False,True,True,1.7387767234891622,757.8893432617188,1391.0,True,True
816003:250:KEEP:SHORT,SHORT,816003,1.0,250.0,0.75,KEEP,2.0,Al6Eu4GeSi,12,True,0.6294191602407009,,True,0.0978208115907365,0.1,0.0021791884092635,0.0217918840926351,0.0217918840926351,True,True,False,0.20540573527832073,False,False,True,True,1.556437432404772,742.7861938476562,804.0,True,True
816003:250:UP:SHORT,SHORT,816003,1.0,250.0,0.75,UP,2.25,Al5Eu5GeSi,12,True,0.8365924820569662,,True,0.1078843626747201,0.1,0.0078843626747201,0.0788436267472017,0.0788436267472017,True,True,False,0.21580751626301886,False,False,True,True,1.532059767436956,335.17144775390625,376.0,True,True
816003:400:DOWN:SHORT,SHORT,816003,2.0,400.0,0.5999999642372131,DOWN,1.75,Al4Eu5Ga3,12,True,1.2068867030702912,,True,0.1169146524111932,0.1,0.0169146524111932,0.1691465241119323,0.1691465241119323,True,True,False,0.09835716700846309,True,True,True,True,1.5082448226161327,81.74044799804688,430.0,True,True
816003:400:KEEP:SHORT,SHORT,816003,2.0,400.0,0.5999999642372131,KEEP,2.0,Al5Eu3Ga4,12,False,0.4513132759186949,minimum_distance_below_0.5A,False,,0.1,,,10.0,False,True,False,,False,False,False,False,,,,False,False
816003:400:UP:SHORT,SHORT,816003,2.0,400.0,0.5999999642372131,UP,2.25,Al3Eu5Ga4,12,True,0.5264586067367878,,True,0.1222916130727769,0.1,0.0222916130727769,0.2229161307277695,0.2229161307277695,True,True,False,0.12108592284830699,False,False,True,True,1.476563399919546,4157.50341796875,559.0,True,True
816003:550:DOWN:SHORT,SHORT,816003,3.0,550.0,0.4500000178813934,DOWN,1.75,Al4Eu4Ga4,12,True,1.816542877618379,,True,0.0877439847435243,0.1,0.0122560152564756,0.1225601525647565,0.1225601525647565,True,True,False,0.14414959010416606,False,False,True,True,1.4731282965060788,19.6968936920166,325.0,True,True
816003:550:KEEP:SHORT,SHORT,816003,3.0,550.0,0.4500000178813934,KEEP,2.0,Al4Eu6Ga2,12,True,2.248490493879116,,True,0.1388883679183458,0.1,0.0388883679183458,0.3888836791834588,0.3888836791834588,True,True,False,0.08430497004882831,True,True,True,True,1.1720286230828425,6.91564416885376,230.0,True,True
816003:550:UP:SHORT,SHORT,816003,3.0,550.0,0.4500000178813934,UP,2.25,Al3Eu7Ga2,12,True,2.35006965411911,,True,0.1602221032461598,0.1,0.0602221032461597,0.6022210324615979,0.6022210324615979,True,True,False,0.0751497183805343,True,True,True,True,1.598881052748597,2.647572755813598,331.0,True,True
816003:700:DOWN:SHORT,SHORT,816003,4.0,700.0,0.3000000119209289,DOWN,1.75,Al5Eu4Ga2O,12,True,2.4285968579667347,,True,0.1011786639199874,0.1,0.0011786639199874,0.0117866391998743,0.0117866391998743,True,True,False,0.31170042304687495,False,False,True,True,0.45719332919739253,2.067657709121704,208.0,True,True
816003:700:KEEP:SHORT,SHORT,816003,4.0,700.0,0.3000000119209289,KEEP,2.0,Al5Eu4Ga2O,12,True,2.4340013380175427,,True,0.099334696985254,0.1,0.0006653030147459,0.0066530301474596,0.0066530301474596,True,True,False,0.31102585741373723,False,False,True,True,0.42709039206302807,1.9274590015411377,230.0,True,True
816003:700:UP:SHORT,SHORT,816003,4.0,700.0,0.3000000119209289,UP,2.25,Al5Eu4Ga2O,12,True,2.4211170801796773,,True,0.0991785896994807,0.1,0.0008214103005192,0.0082141030051921,0.0082141030051921,True,True,False,0.31064756660156245,False,False,True,True,0.4157326545531415,1.771804928779602,216.0,True,True
816003:800:DOWN:SHORT,SHORT,816003,5.0,800.0,0.2000000029802322,DOWN,1.75,Al5Eu4Ga2O,12,True,2.396338152267612,,True,0.1010621886450604,0.1,0.0010621886450603,0.0106218864506039,0.0106218864506039,True,True,False,0.31775625495605464,False,False,True,False,0.3996410877200306,0.8613347411155701,296.0,True,True
