seed,C0_formula,C0_num_atoms,C0_maxF_ev_per_a,C0_atomic_force_mean_ev_per_a,C0_rmsd_a,C0_e_hull_ev_per_atom,C0_stable,C0_nus,C0_novel,C0_unique,C0_mag_density_a3,C0_mag_absolute_error_a3,C0_mag_hit,C0_valid,C0_minimum_periodic_distance_a,C0_generation_seconds,C0_end_to_end_generation_seconds,C0_mattergen_score_calls,C0_guidance_calls,C0_guidance_accepted,C0_guidance_fallbacks,C0_guidance_seconds,C0_relaxation_steps,C0_surrogate_property_eval,C0_dft_verified,C0_actual_mattersim_calls,C0_failed_mattersim_calls,C0_peak_allocated_bytes,C0_initial_mattersim_calls,C0_candidate_mattersim_calls,C0_retry_mattersim_calls,C0_failed_candidate_calls,A0_formula,A0_num_atoms,A0_maxF_ev_per_a,A0_atomic_force_mean_ev_per_a,A0_rmsd_a,A0_e_hull_ev_per_atom,A0_stable,A0_nus,A0_novel,A0_unique,A0_mag_density_a3,A0_mag_absolute_error_a3,A0_mag_hit,A0_valid,A0_minimum_periodic_distance_a,A0_generation_seconds,A0_end_to_end_generation_seconds,A0_mattergen_score_calls,A0_guidance_calls,A0_guidance_accepted,A0_guidance_fallbacks,A0_guidance_seconds,A0_relaxation_steps,A0_surrogate_property_eval,A0_dft_verified,A0_actual_mattersim_calls,A0_failed_mattersim_calls,A0_peak_allocated_bytes,A0_initial_mattersim_calls,A0_candidate_mattersim_calls,A0_retry_mattersim_calls,A0_failed_candidate_calls,B0_formula,B0_num_atoms,B0_maxF_ev_per_a,B0_atomic_force_mean_ev_per_a,B0_rmsd_a,B0_e_hull_ev_per_atom,B0_stable,B0_nus,B0_novel,B0_unique,B0_mag_density_a3,B0_mag_absolute_error_a3,B0_mag_hit,B0_valid,B0_minimum_periodic_distance_a,B0_generation_seconds,B0_end_to_end_generation_seconds,B0_mattergen_score_calls,B0_guidance_calls,B0_guidance_accepted,B0_guidance_fallbacks,B0_guidance_seconds,B0_relaxation_steps,B0_surrogate_property_eval,B0_dft_verified,B0_actual_mattersim_calls,B0_failed_mattersim_calls,B0_peak_allocated_bytes,B0_initial_mattersim_calls,B0_candidate_mattersim_calls,B0_retry_mattersim_calls,B0_failed_candidate_calls,AB_formula,AB_num_atoms,AB_maxF_ev_per_a,AB_atomic_force_mean_ev_per_a,AB_rmsd_a,AB_e_hull_ev_per_atom,AB_stable,AB_nus,AB_novel,AB_unique,AB_mag_density_a3,AB_mag_absolute_error_a3,AB_mag_hit,AB_valid,AB_minimum_periodic_distance_a,AB_generation_seconds,AB_end_to_end_generation_seconds,AB_mattergen_score_calls,AB_guidance_calls,AB_guidance_accepted,AB_guidance_fallbacks,AB_guidance_seconds,AB_relaxation_steps,AB_surrogate_property_eval,AB_dft_verified,AB_actual_mattersim_calls,AB_failed_mattersim_calls,AB_peak_allocated_bytes,AB_initial_mattersim_calls,AB_candidate_mattersim_calls,AB_retry_mattersim_calls,AB_failed_candidate_calls
744010,Fe11O3,14,1.051181958716732,0.5891962748705158,0.2853959313540571,1.091429773549108,False,False,True,True,0.16340197633493778,0.036598023665062235,False,True,1.8542657085774932,87.23262990597868,87.23262990597868,2000,0,0,0,0.0,102,True,False,0,0,329275904,0,0,0,0,Fe10O4,14,0.7651130411402488,0.46536552417382054,0.281918644033818,0.8712421292047994,False,False,True,True,0.15862737266425414,0.04137262733574587,False,True,1.9662967833670209,87.24628283595666,87.24628283595666,2000,0,0,0,0.0,182,True,False,0,0,327992832,0,0,0,0,Fe11O3,14,1.0267723686874322,0.5511335907757561,0.2743950627150531,1.0914842692243312,False,False,True,True,0.16354497403792506,0.03645502596207495,False,True,1.8597149068610122,87.38281960005406,87.63014595006825,2000,20,20,0,1.100805222929921,89,True,False,20,0,414533632,20,0,0,0,Fe10O4,14,0.6851565148663358,0.42374841671086744,0.2780969475549307,0.8712737366964287,False,False,True,True,0.15898277515014278,0.04101722484985723,False,True,1.9691255918676376,89.08885138400365,89.25481171900174,2000,20,20,0,1.0233258561347611,173,True,False,20,0,454279168,20,0,0,0
744011,Fe3Mn,4,0.05118192404771532,0.03923411220002869,0.0006680913199252552,0.0617151803463436,True,False,False,True,0.17939949206563538,0.02060050793436463,False,True,2.4467339843497116,87.62435269297566,87.62435269297566,2000,0,0,0,0.0,4,True,False,0,0,258266112,0,0,0,0,Fe4,4,0.13489921035258917,0.08051998195314564,0.0,-0.007808723166503384,True,False,False,False,0.21161400366720676,0.011614003667206746,False,True,2.448868879314164,86.90263585100183,86.90263585100183,2000,0,0,0,0.0,9,True,False,0,0,258266112,0,0,0,0,Fe3Mn,4,0.01545991634642633,0.011983896298077196,0.0013528663415666622,0.0616694039791561,True,False,False,True,0.17889054366709778,0.021109456332902232,False,True,2.4509564898355154,87.77773029200034,88.01055202697171,2000,20,20,0,1.0841799688641913,4,True,False,20,0,337299456,20,0,0,0,Fe4,4,0.07144111170175406,0.0424073417022262,0.0,-0.007804908469237759,True,False,False,False,0.2116482582836437,0.011648258283643687,False,True,2.4539380351628988,89.78160330298124,89.92739109799732,2000,20,20,0,0.9986112769693136,10,True,False,20,0,373197312,20,0,0,0
744012,Co2Fe4,6,0.03711471481785223,0.016958504128299228,0.0008574712832611615,0.04378302034830739,True,False,False,True,0.19816058440181264,0.0018394155981873717,True,True,2.4715717659618335,84.93402314104605,84.93402314104605,2000,0,0,0,0.0,8,True,False,0,0,273178112,0,0,0,0,Co2Fe4,6,0.047212946685638045,0.028637081403332414,0.001062189449524723,0.04577683545247346,True,False,False,True,0.1978839660870024,0.0021160339129976113,True,True,2.4754133410556727,85.64358151203487,85.64358151203487,2000,0,0,0,0.0,8,True,False,0,0,273520128,0,0,0,0,Co2Fe4,6,0.01083662617915281,0.005526642500418706,0.00038781527199982914,0.043765854210612076,True,False,False,True,0.1981055840726818,0.0018944159273182049,True,True,2.4719209470564945,85.45352361898404,85.69536891096504,2000,20,20,0,0.9304604049539194,8,True,False,20,0,356630528,20,0,0,0,Co2Fe4,6,0.027834786559127772,0.0181349361427497,0.0006058256254041314,0.04575267570312569,True,False,False,True,0.19791603402946914,0.002083965970530871,True,True,2.4751160182726575,88.3092795080156,88.44415108003886,2000,20,20,0,0.6922490379656665,8,True,False,20,0,393033216,20,0,0,0
744013,Co3Fe3Gd4,10,0.18592890174231494,0.09793518363595506,0.03654526213884355,0.019988849168225187,True,True,True,True,0.19587487221267347,0.0041251277873265435,True,True,2.394452326516898,84.75202745199203,84.75202745199203,2000,0,0,0,0.0,13,True,False,0,0,300165632,0,0,0,0,Co4Fe2Gd4,10,0.3981307219767761,0.27506529014228753,0.0472433719906217,0.08789355868385584,True,True,True,True,0.17303679914994852,0.026963200850051494,False,True,2.213312860058764,85.33200231194496,85.33200231194496,2000,0,0,0,0.0,43,True,False,0,0,301640704,0,0,0,0,Co3Fe3Gd4,10,0.1636558317859315,0.08755362935430193,0.032968482768246654,0.019959857469007858,True,True,True,True,0.1958707538181849,0.004129246181815122,True,True,2.3971056171583487,85.12415034603328,85.43887880904367,2000,20,20,0,0.9153902858961374,13,True,False,20,0,366228480,20,0,0,0,Co4Fe2Gd4,10,0.30593951534628816,0.22450559410553841,0.04666298376639255,0.08790500277565272,True,True,True,True,0.1726714110069538,0.027328588993046216,False,True,2.2270091993761363,86.83764581300784,87.04309230699437,2000,20,20,0,0.8422713128966279,42,True,False,20,0,408000512,20,0,0,0
744014,Co5Fe9,14,0.12513287700295037,0.07106244396380222,0.004481761598239024,0.054736678458426447,True,True,True,True,0.19667841463922509,0.0033215853607749257,True,True,2.423008458799475,84.66042480099713,84.66042480099713,2000,0,0,0,0.0,37,True,False,0,0,331674624,0,0,0,0,Co4Fe10,14,0.3335977841764764,0.19410744946061959,0.02062051882062832,0.1693690831849901,False,False,True,True,0.18888819658839762,0.011111803411602394,False,True,2.4113176197140618,85.05912036198424,85.05912036198424,2000,0,0,0,0.0,30,True,False,0,0,327995904,0,0,0,0,Co5Fe9,14,0.06011343795761643,0.03641324632363664,0.0007984504244558581,0.05474376289620597,True,True,True,True,0.1966343711350094,0.0033656288649906163,True,True,2.4261401494696107,85.52686252899002,85.88472594396444,2000,20,20,0,1.3353125979192555,18,True,False,20,0,429855744,20,0,0,0,Co4Fe10,14,0.2783726579748632,0.16023126164380794,0.017944505463755377,0.16937398779576007,False,False,True,True,0.1890091230980328,0.010990876901967206,False,True,2.4163056251485986,85.82521283696406,85.95582204195671,2000,20,20,0,0.6999674681574106,38,True,False,20,0,459303936,20,0,0,0
744015,HFe18Mn,20,0.3771517195054856,0.20976733681794507,0.1897774477932511,0.14324142028776166,False,False,True,True,0.20334050459086242,0.0033405045908624087,True,True,1.6476621151666702,85.34135424898705,85.34135424898705,2000,0,0,0,0.0,530,True,False,0,0,374427648,0,0,0,0,Fe20,20,0.25117065113524967,0.15432849092890774,0.01556543709897342,0.08741928128906373,True,True,True,True,0.2045767328110364,0.004576732811036377,True,True,2.423812429706964,85.78637193498434,85.78637193498434,2000,0,0,0,0.0,52,True,False,0,0,375069184,0,0,0,0,HFe18Mn,20,0.30127279352079406,0.17107179487334026,0.1887343782979719,0.14324523498502728,False,False,True,True,0.2036370359607068,0.0036370359607068026,True,True,1.649964395108981,86.18735720397672,86.4361349690007,2000,20,20,0,1.3471970108803362,484,True,False,20,0,484913152,20,0,0,0,Fe20,20,0.1829502483286806,0.11103773616795114,0.01007086061042728,0.08742843656250088,True,True,True,True,0.20466129161887409,0.004661291618874075,True,True,2.431838237490398,86.60386090702377,86.72926035604905,2000,20,20,0,0.7293002750375308,50,True,False,20,0,520492032,20,0,0,0
744016,CoFe14Mn3,18,1.120167353749776,0.27291940599428527,0.02449602657180974,0.15455110314213805,False,False,True,True,0.18684369397026673,0.013156306029733278,False,True,2.195935925344944,85.85207732499111,85.85207732499111,2000,0,0,0,0.0,53,True,False,0,0,360569344,0,0,0,0,Co5Fe11Mn2,18,0.3113410417623252,0.13435277899839987,0.018038468594399646,0.07815581445080433,True,True,True,True,0.1867226807399355,0.013277319260064507,False,True,2.40682764070484,86.01658877899172,86.01658877899172,2000,0,0,0,0.0,53,True,False,0,0,357388800,0,0,0,0,CoFe14Mn3,18,0.9892710569537007,0.24346309207217212,0.022038393084748673,0.1545527985631452,False,False,True,True,0.1868207708916923,0.01317922910830771,False,True,2.1930965748687785,86.29941592202522,86.55642717302544,2000,20,20,0,1.0915453370544128,52,True,False,20,0,462173696,20,0,0,0,Co5Fe11Mn2,18,0.2581199714872573,0.10725920415600537,0.020431143718502492,0.07814394650375611,True,True,True,True,0.18666052059785057,0.01333947940214944,False,True,2.4086543502242175,86.84055080299731,86.97132462501759,2000,20,20,0,1.0082639758475125,55,True,False,20,0,518242304,20,0,0,0
744017,Gd8,8,0.013262064732574639,0.009223104960278911,0.00024222675794848176,0.01606555359863293,True,False,False,True,0.21249123707327033,0.012491237073270323,False,True,3.5796538387011116,83.8015625019907,83.8015625019907,2000,0,0,0,0.0,8,True,False,0,0,287120384,0,0,0,0,Co5Fe3,8,0.15961346496633766,0.07070804838859185,0.005086709124255485,0.06791190434204175,True,False,False,True,0.1878685163693229,0.01213148363067712,False,True,2.4300275729035814,84.42244106798898,84.42244106798898,2000,0,0,0,0.0,26,True,False,0,0,286581248,0,0,0,0,Gd8,8,0.012448354142500123,0.008666902388274188,0.00022545526476462733,0.016062692575683712,True,False,False,True,0.21247865626519466,0.012478656265194649,False,True,3.5803339189256103,84.34612602100242,84.9597028530552,2000,20,20,0,1.0419508220511489,8,True,False,20,0,352894464,20,0,0,0,Co5Fe3,8,0.10775933728694419,0.04533771295913333,0.003865314028963261,0.06789140034423902,True,False,False,True,0.1878383406439257,0.0121616593560743,False,True,2.433576082438485,85.37685108999722,85.59632245998364,2000,20,20,0,1.1154664409696124,27,True,False,20,0,413345792,20,0,0,0
744018,Co2Fe5,7,0.09599906774946307,0.055804872718162105,0.004138204083594023,0.04669277877650835,True,False,False,True,0.20112190329601276,0.0011219032960127495,True,True,2.4443229674449443,83.63933153398102,83.63933153398102,2000,0,0,0,0.0,25,True,False,0,0,281574912,0,0,0,0,Co2Fe5,7,0.12097899558313212,0.07180125777874923,0.0071773752228987036,0.06148344998883992,True,True,True,True,0.2022785138509698,0.0022785138509697767,True,True,2.4351433251873247,83.90318639500765,83.90318639500765,2000,0,0,0,0.0,21,True,False,0,0,280573952,0,0,0,0,Co2Fe5,7,0.0524544640326007,0.03213413556005399,0.002857814566803438,0.0466818796414632,True,False,False,True,0.20105228219808272,0.0010522821980827046,True,True,2.4452757700955754,84.77144712698646,85.36855046096025,2000,20,20,0,1.3515287730842829,12,True,False,20,0,365777920,20,0,0,0,Co2Fe5,7,0.08253194416386725,0.04472563684133428,0.0041676562297948685,0.06148181511858475,True,True,True,True,0.20218708384363027,0.0021870838436302553,True,True,2.439235843835252,84.70980994799174,84.8557475359994,2000,20,20,0,0.709698136895895,17,True,False,20,0,404612096,20,0,0,0
744019,Co5Fe7,12,0.10897263204871395,0.060760825752125526,0.0038185728106361174,0.05713652402018177,True,True,True,True,0.19401408755032107,0.005985912449678943,True,True,2.4233584045165513,84.79258619603934,84.79258619603934,2000,0,0,0,0.0,15,True,False,0,0,314872320,0,0,0,0,Co6Fe6,12,0.16535912677282888,0.08804775451706869,0.006797155747384801,0.05101576862955781,True,False,False,False,0.19191129528020578,0.008088704719794226,True,True,2.444571215527108,85.04986504599219,85.04986504599219,2000,0,0,0,0.0,24,True,False,0,0,315567104,0,0,0,0,Co5Fe7,12,0.05222696366701495,0.02929918127217272,0.0004607418437502057,0.05714161028320319,True,True,True,True,0.19390287990236582,0.00609712009763419,True,True,2.4243789795296027,85.21825740998611,85.46709579700837,2000,20,20,0,1.3205599829670973,6,True,False,20,0,411832832,20,0,0,0,Co6Fe6,12,0.08302847787709769,0.043503148907275434,0.0030719724267778306,0.051018311761067636,True,False,False,False,0.1916740076647998,0.008325992335200205,True,True,2.4467437405935106,85.75841203395976,85.88317906594602,2000,20,20,0,0.6958381308941171,31,True,False,20,0,447156224,20,0,0,0
744020,Co3Fe9,12,0.2008431452132208,0.06514048710323246,0.006428607589724418,0.028166377708334522,True,False,False,True,0.2020207193929415,0.002020719392941489,True,True,2.45236256849969,85.23595886694966,85.23595886694966,2000,0,0,0,0.0,40,True,False,0,0,315037184,0,0,0,0,Fe12,12,0.05405173930141009,0.0314397309453918,0.0,-0.007835743938802153,True,False,False,False,0.2125742626320785,0.012574262632078476,False,True,2.4743354222335276,85.1771639380022,85.1771639380022,2000,0,0,0,0.0,22,True,False,0,0,314832384,0,0,0,0,Co3Fe9,12,0.14099131052723995,0.04439433492359655,0.004204374250292546,0.028165106142578722,True,False,False,True,0.20193229864062998,0.0019322986406299647,True,True,2.4548651129283807,85.66769842500798,86.16987741499906,2000,20,20,0,1.3190822650212795,39,True,False,20,0,410453504,20,0,0,0,Fe12,12,0.011000904228062346,0.008774917991803573,0.0,-0.007859903688149927,True,False,False,False,0.2125735998979549,0.012573599897954896,False,True,2.4774844708088004,85.96946559299249,86.11290442803875,2000,20,20,0,0.6996691629174165,22,True,False,20,0,446417408,20,0,0,0
744021,CCoFe2Gd,5,0.01866954866377332,0.015854792252515883,0.0007795179132450832,0.17443657990234662,False,False,True,True,0.16697839056800232,0.033021609431997695,False,True,1.9692302298110849,85.5159468529746,85.5159468529746,2000,0,0,0,0.0,7,True,False,0,0,267678208,0,0,0,0,Co2Fe2Gd,5,1.3889381126028073,0.6338094531462437,0.06255775090670848,0.4080423553020829,False,False,True,True,0.2047841159197269,0.0047841159197268834,True,True,2.4677391506229,85.0735638019978,85.0735638019978,2000,0,0,0,0.0,49,True,False,0,0,268720128,0,0,0,0,CCoFe2Gd,5,0.00728561310861344,0.004408716041417525,0.0004984391653837251,0.17443505402344073,False,False,True,True,0.16697950300520875,0.03302049699479126,False,True,1.9703128358703401,85.41245359595632,85.75840333790984,2000,20,20,0,0.9048358200234361,7,True,False,20,0,341636608,20,0,0,0,Co2Fe2Gd,5,1.2639289669532079,0.5696176123058962,0.0625488137859806,0.40804693293880234,False,False,True,True,0.20487258255435198,0.004872582554351967,True,True,2.469406913319972,86.27406280097784,86.42167636996601,2000,20,20,0,0.8374667630414478,53,True,False,20,0,375079936,20,0,0,0
744022,Gd4Li,5,0.00570455654896154,0.003014888746819674,0.0030748530244059094,0.0638417281263024,True,True,True,True,0.1829919694471723,0.017008030552827708,False,True,3.383944858763192,83.48300800897414,83.48300800897414,2000,0,0,0,0.0,4,True,False,0,0,268579840,0,0,0,0,HGd4,5,0.19806440830204983,0.0929782235368431,0.04210073570366733,0.03799224894140529,True,True,True,True,0.20735274220011066,0.007352742200110646,True,True,2.2355992498252157,83.62054517900106,83.62054517900106,2000,0,0,0,0.0,13,True,False,0,0,268115456,0,0,0,0,Gd4Li,5,0.005439221172833479,0.0028799058363121813,0.0027882751323741748,0.0638417281263024,True,True,True,True,0.18302516512514794,0.016974834874852074,False,True,3.384229766470792,83.5054756969912,83.83399402699433,2000,20,20,0,0.9030670669162646,4,True,False,20,0,332198912,20,0,0,0,HGd4,5,0.1851518581056477,0.08584268006399139,0.039270397065042525,0.03798843424413967,True,True,True,True,0.2072793203591342,0.0072793203591342,True,True,2.2326246904003337,84.6716533540166,84.81287319702096,2000,20,20,0,0.8337341880542226,13,True,False,20,0,374475264,20,0,0,0
744023,CoFe6,7,0.06347040244361304,0.040982338420640384,0.0027554988792906714,0.004646514179409422,True,False,False,True,0.20578451386964744,0.0057845138696474285,True,True,2.4566559289674985,85.27132563199848,85.27132563199848,2000,0,0,0,0.0,8,True,False,0,0,281203200,0,0,0,0,Co3Fe4,7,0.11315956357820756,0.06919382438214479,0.006354102144857903,0.017617381107700503,True,False,False,True,0.19502047776316891,0.0049795222368310965,True,True,2.4593915746719786,85.3751857689931,85.3751857689931,2000,0,0,0,0.0,7,True,False,0,0,280830976,0,0,0,0,CoFe6,7,0.010558636336217855,0.007403205240526773,0.0006657853216294365,0.004615451644532698,True,False,False,True,0.2057473281970181,0.005747328197018092,True,True,2.460084207133066,85.34378835797543,85.59768320800504,2000,20,20,0,1.067502441990655,8,True,False,20,0,365569024,20,0,0,0,Co3Fe4,7,0.07140187951686497,0.03831537107393619,0.002103641329023369,0.017639179377789915,True,False,False,True,0.19492833538158955,0.005071664618410465,True,True,2.460690035481463,86.43890115397517,86.57258242799435,2000,20,20,0,0.7164157502120361,7,True,False,20,0,401831424,20,0,0,0
744024,Co4Fe6,10,0.08847101780243911,0.049387492019968816,0.0021877494859191093,0.054769842652344636,True,False,False,False,0.1950985132583186,0.004901486741681421,True,True,2.4481939796444485,84.86460886796704,84.86460886796704,2000,0,0,0,0.0,34,True,False,0,0,301763584,0,0,0,0,Co4Fe6,10,0.1433807106744373,0.07086420894938855,0.00703805051852468,0.04472803357031285,True,False,False,True,0.19488909909791752,0.005110900902082494,True,True,2.445231696301579,85.41255601699231,85.41255601699231,2000,0,0,0,0.0,29,True,False,0,0,300069888,0,0,0,0,Co4Fe6,10,0.032603185970998295,0.017108128559751322,0.0004723404524708692,0.05474313977148526,True,False,False,False,0.19508644771716022,0.004913552282839795,True,True,2.447530207696851,85.7069517840282,85.95220936799888,2000,20,20,0,1.316646425111685,7,True,False,20,0,392263168,20,0,0,0,Co4Fe6,10,0.09774155626402006,0.04555299093617761,0.0028888861058091585,0.04475321057226633,True,False,False,True,0.1947288984893685,0.0052711015106315096,True,True,2.4482944258035415,85.82150412601186,85.94419358304003,2000,20,20,0,0.6968473040615208,38,True,False,20,0,429281792,20,0,0,0
744025,Fe5Si,6,0.22877936470091922,0.14774035372078428,0.0329048945360088,0.05719191471191465,True,False,False,True,0.17111911260016557,0.028880887399834437,False,True,2.424608589383573,83.77194748300826,83.77194748300826,2000,0,0,0,0.0,7,True,False,0,0,273722880,0,0,0,0,CoFe5,6,0.04003656218265749,0.02376489789341249,0.0015698568870157687,0.010880159954753665,True,False,False,False,0.20489250786458355,0.004892507864583534,True,True,2.471553937361468,84.34840635204455,84.34840635204455,2000,0,0,0,0.0,8,True,False,0,0,273542144,0,0,0,0,Fe5Si,6,0.18664252348469493,0.11710538546187732,0.02707475872995873,0.057158218219401036,True,False,False,True,0.17129550297193716,0.028704497028062853,False,True,2.432087331291551,84.5040764180012,84.90647415496642,2000,20,20,0,1.3290790211758576,7,True,False,20,0,358404096,20,0,0,0,CoFe5,6,0.006947050340928875,0.004672650213781708,0.0009826596145849661,0.010874437908855228,True,False,False,False,0.20493286063050997,0.004932860630509961,True,True,2.472426066342119,84.65256281895563,84.77798727090703,2000,20,20,0,0.6869707041187212,8,True,False,20,0,393033216,20,0,0,0
744026,Co2Fe9,11,0.062211939315459375,0.030527567634792366,0.0015421507507859381,0.012532544579901383,True,True,True,True,0.20329106969985697,0.0032910696998569577,True,True,2.447069959865193,85.10684684902662,85.10684684902662,2000,0,0,0,0.0,13,True,False,0,0,309090304,0,0,0,0,CGd6N2O2,11,0.35264758093516435,0.18763395403509378,0.02107321544906142,0.07594752717092845,True,True,True,True,0.2228360602163339,0.022836060216333887,False,True,2.4115933827172498,86.09883073699893,86.09883073699893,2000,0,0,0,0.0,40,True,False,0,0,309488640,0,0,0,0,Co2Fe9,11,0.021218893786861277,0.010245107422360249,0.0005717513876241809,0.012503414164417137,True,True,True,True,0.2032974188469203,0.0032974188469202803,True,True,2.4482740755138415,85.79100696195383,86.04321852792054,2000,20,20,0,1.045697113731876,13,True,False,20,0,402076672,20,0,0,0,CGd6N2O2,11,0.2828267959037536,0.15288883733097203,0.017473544633016258,0.07596694744791677,True,True,True,True,0.22291099664737313,0.022910996647373116,False,True,2.414831543225375,87.2882000519894,87.42736660700757,2000,20,20,0,1.0027101931045763,36,True,False,20,0,415848448,20,0,0,0
744027,HCoFe5,7,0.14005787995521782,0.09361998920462125,0.011837776285682385,0.12275390466741065,False,False,True,True,0.19678942873701122,0.003210571262988793,True,True,1.668632804710808,83.08581443200819,83.08581443200819,2000,0,0,0,0.0,10,True,False,0,0,281388544,0,0,0,0,Co2Fe5,7,0.052659360829243836,0.023166649083709297,0.0022518109234783835,0.0377069868889528,True,False,False,True,0.19920349217111596,0.0007965078288840466,True,True,2.45772049664734,83.57016842096345,83.57016842096345,2000,0,0,0,0.0,6,True,False,0,0,281388544,0,0,0,0,HCoFe5,7,0.08531496515255105,0.05150204092044365,0.007722344842789747,0.1227310164838169,False,False,True,True,0.1969198060972103,0.003080193902789713,True,True,1.6691792376823729,83.95614126400324,84.33677566703409,2000,20,20,0,1.4129944641026668,10,True,False,20,0,369909760,20,0,0,0,Co2Fe5,7,0.01606835861252169,0.00918365001699764,0.0012674801318678843,0.03769717766741287,True,False,False,True,0.1991872342526306,0.0008127657473694094,True,True,2.459170574852331,84.74211571196793,84.86456197500229,2000,20,20,0,0.6912494131247513,7,True,False,20,0,401831424,20,0,0,0
744028,Co3Fe4,7,0.13638713638052674,0.06400909983774895,0.0051616256824345225,0.048366020895647566,True,False,False,True,0.19515635860802974,0.0048436413919702714,True,True,2.4537801563907933,83.88330309197772,83.88330309197772,2000,0,0,0,0.0,26,True,False,0,0,280830976,0,0,0,0,Co3Fe4,7,0.13621447098775702,0.05640970141587359,0.007638512274964198,0.06308203303292359,True,False,False,False,0.19550595658281467,0.004494043417185345,True,True,2.4535969990366437,84.12259549298324,84.12259549298324,2000,0,0,0,0.0,26,True,False,0,0,281201664,0,0,0,0,Co3Fe4,7,0.08319137860501051,0.036032106227107875,0.002586460851043475,0.048358391501116316,True,False,False,True,0.19512290638676683,0.0048770936132331855,True,True,2.450851602855091,84.9533943689894,85.18872898002155,2000,20,20,0,1.3142201671143994,24,True,False,20,0,365856256,20,0,0,0,Co3Fe4,7,0.07515970994357882,0.030649584444760864,0.003677180547116889,0.06308366790318054,True,False,False,False,0.19555810673028137,0.004441893269718639,True,True,2.4519626737366154,85.43316138902446,85.5590932740015,2000,20,20,0,0.7069239830016159,22,True,False,20,0,402181632,20,0,0,0
744029,CoFe5,6,0.1255479913592603,0.0543929496458325,0.0032736521432370925,0.003267295778321966,True,False,False,True,0.20495181132643842,0.0049518113264384045,True,True,2.4444823093794095,83.29620661999797,83.29620661999797,2000,0,0,0,0.0,14,True,False,0,0,273892352,0,0,0,0,Co3Fe3,6,0.06576616160370849,0.03077159568750586,0.0018479074440777784,0.06733885822916719,True,False,False,False,0.19149699971978287,0.008503000280217138,True,True,2.427788944556288,83.39676644903375,83.39676644903375,2000,0,0,0,0.0,14,True,False,0,0,273949696,0,0,0,0,CoFe5,6,0.06805655651094168,0.027178225747015783,0.0016238710608638175,0.0032692031269547783,True,False,False,True,0.20489547702254218,0.004895477022542172,True,True,2.4460401471613875,83.97947266697884,84.50728507299209,2000,20,20,0,0.9825690790894441,8,True,False,20,0,357307392,20,0,0,0,Co3Fe3,6,0.01613668422114965,0.008406028917755643,0.0008633405625656365,0.06733567931477857,True,False,False,False,0.19133551838755644,0.00866448161244357,True,True,2.4309240501971012,85.11097193701426,85.23505170905264,2000,20,20,0,1.1126993670477532,16,True,False,20,0,393936384,20,0,0,0
744030,CHFe10,12,0.580047244897881,0.2520207821206211,0.28758970740137313,0.15012402271809933,False,False,True,True,0.1826826620559108,0.01731733794408921,False,True,1.804907261780812,84.18095651495969,84.18095651495969,2000,0,0,0,0.0,220,True,False,0,0,315782656,0,0,0,0,Fe11N,12,0.49956136253749917,0.19577910811304486,0.02990512792769058,0.042905965555013026,True,True,True,True,0.1918888680562083,0.008111131943791705,True,True,1.825839004488187,84.89618107903516,84.89618107903516,2000,0,0,0,0.0,43,True,False,0,0,314449408,0,0,0,0,CHFe10,12,0.5105299646980347,0.2180642125819542,0.27736214541962595,0.1505309237597663,False,False,True,True,0.18276584736966894,0.017234152630331068,False,True,1.811080626195366,85.13949505402707,85.54640578600811,2000,20,20,0,1.3488753499696031,218,True,False,20,0,399399936,20,0,0,0,Fe11N,12,0.43200489008622145,0.170921841006998,0.027032032131976233,0.042904693989257225,True,True,True,True,0.19197889759578451,0.008021102404215497,True,True,1.8288808160041552,86.2552652140148,86.37930924800457,2000,20,20,0,0.7097861270303838,40,True,False,20,0,444290560,20,0,0,0
744031,Gd8O3,11,0.16318416979810174,0.06465512253693274,0.022411988556231954,0.09720338889204427,True,True,True,True,0.22239988150557152,0.02239988150557151,False,True,2.407321006412272,84.95620586100267,84.95620586100267,2000,0,0,0,0.0,18,True,False,0,0,309414400,0,0,0,0,Ga2Gd9,11,0.18710379895145607,0.12977890390052435,0.1322670640853629,0.04138696551846621,True,True,True,True,0.19207606959751078,0.007923930402489232,True,True,3.019196161771903,85.15107786800945,85.15107786800945,2000,0,0,0,0.0,51,True,False,0,0,311287808,0,0,0,0,Gd8O3,11,0.13722972294214583,0.053169231932887494,0.01870740179283618,0.09720061456676099,True,True,True,True,0.22231454638832618,0.022314546388326167,False,True,2.4058504344473786,85.62606508296449,85.87232227798086,2000,20,20,0,0.9152118189958856,18,True,False,20,0,372881920,20,0,0,0,Ga2Gd9,11,0.186660298349056,0.12175568473383662,0.11983150445375025,0.04136615807883537,True,True,True,True,0.19193609659065225,0.008063903409347761,True,True,3.0200098900190557,86.4850894039846,86.60934454499511,2000,20,20,0,0.8465524970670231,50,True,False,20,0,417647616,20,0,0,0
