step,loss_total,loss_base,loss_atomic_numbers,loss_pos,loss_cell,raw_atomic_tcl,raw_position_tcl,raw_position_anchor,raw_cell_anchor,weighted_atomic_tcl,weighted_position_tcl,weighted_position_anchor,weighted_cell_anchor,balance_atomic_tcl,balance_position_tcl,balance_position_anchor,balance_cell_anchor,warmup_fraction,preclip_gradient_l2,clip_triggered,t_low_mean,t_high_mean,step_seconds
197,0.3147889971733093,0.22880402207374573,0.12103334069252014,1.0325193405151367,0.0045187328942120075,2.0620646476745605,0.5152831077575684,0.001292644301429391,0.0002154831017833203,0.06873549520969391,0.017176104709506035,6.672095332760364e-05,6.639134880970232e-06,1.0,1.0,1.0,1.0,1.0,0.19834545254707336,False,0.3030979037284851,0.7863609790802002,0.2900146250613034
198,0.3709156811237335,0.31589481234550476,0.1006084457039833,2.107198715209961,0.004566483199596405,1.3061003684997559,0.3417051434516907,0.0017917725490406156,7.071559230098501e-05,0.043536681681871414,0.011390171945095062,9.224351379089057e-05,1.7719653442327399e-06,1.0,1.0,1.0,1.0,1.0,0.6315023899078369,False,0.3484088182449341,0.6788935661315918,0.29315111599862576
199,0.4074239134788513,0.33462944626808167,0.13899356126785278,1.9126152992248535,0.004374351818114519,1.9551429748535156,0.22717319428920746,0.0006634811870753765,0.00018907920457422733,0.06517143547534943,0.007572440430521965,4.272445949027315e-05,7.871885827626102e-06,1.0,1.0,1.0,1.0,1.0,0.206801176071167,False,0.29565271735191345,0.727067232131958,0.3079700809903443
200,0.3149987459182739,0.2518490254878998,0.0940651148557663,1.525795340538025,0.005204379558563232,1.6518343687057495,0.24090097844600677,0.0008585534524172544,0.00016948566189967096,0.05506115034222603,0.008030032739043236,5.291055276757106e-05,5.623435299639823e-06,1.0,1.0,1.0,1.0,1.0,0.16139888763427734,False,0.33491843938827515,0.791723906993866,0.44597716396674514
201,0.2898039221763611,0.22912189364433289,0.08606729656457901,1.386535406112671,0.004401074722409248,1.4364476203918457,0.38251620531082153,0.0008057845407165587,0.00013189010496716946,0.0478815883398056,0.012750540859997272,4.527690907707438e-05,4.639606231648941e-06,1.0,1.0,1.0,1.0,1.0,0.16367636620998383,False,0.28727251291275024,0.7046198844909668,0.29666462703607976
202,0.35907605290412903,0.2763565182685852,0.13659700751304626,1.248340368270874,0.014925464987754822,2.139219045639038,0.3404707908630371,0.0008586959447711706,0.00026047567371279,0.07130730152130127,0.011349027045071125,5.2282535762060434e-05,1.0932895747828297e-05,1.0,1.0,1.0,1.0,1.0,0.20404963195323944,False,0.26582273840904236,0.7573373913764954,0.2994731040671468
203,0.3509572446346283,0.276130735874176,0.12915408611297607,1.4415664672851562,0.002819983521476388,1.8804818391799927,0.363019734621048,0.0007320869481191039,0.00016641407273709774,0.06268273293972015,0.012100658379495144,3.9567403291584924e-05,3.543673756212229e-06,1.0,1.0,1.0,1.0,1.0,0.29266029596328735,False,0.3758828043937683,0.7685858011245728,0.3157671729568392
204,0.2945334017276764,0.22991600632667542,0.07772664725780487,1.4647610187530518,0.005713259801268578,1.5594804286956787,0.376930832862854,0.000946624088101089,0.0003906568163074553,0.051982682198286057,0.012564362026751041,5.270071414997801e-05,1.7654918337939307e-05,1.0,1.0,1.0,1.0,1.0,0.2779505252838135,False,0.1987617313861847,0.6492078304290771,0.31088169384747744
205,0.36333972215652466,0.2876618504524231,0.10228271782398224,1.7883977890014648,0.0065393513068556786,1.8656378984451294,0.4018896222114563,0.0012892128434032202,0.000620344071649015,0.062187932431697845,0.013396321795880795,7.292812369996682e-05,2.0707650037365966e-05,1.0,1.0,1.0,1.0,1.0,0.20213787257671356,False,0.30258113145828247,0.7143539786338806,0.29063335806131363
206,0.40860775113105774,0.32925817370414734,0.11230181902647018,2.088766574859619,0.008079675026237965,1.8761699199676514,0.49558234214782715,0.005342908203601837,0.00047434738371521235,0.0625390037894249,0.016519412398338318,0.0002786672848742455,1.2488383617892396e-05,1.0,1.0,1.0,1.0,1.0,0.32687294483184814,False,0.30679231882095337,0.7414846420288086,0.2939320008736104
207,0.36363065242767334,0.28344812989234924,0.09234987199306488,1.8079979419708252,0.010298460721969604,1.8969213962554932,0.5068486928939819,0.0010262109572067857,8.215305570047349e-05,0.0632307156920433,0.016894957050681114,5.475401121657342e-05,2.104230134136742e-06,1.0,1.0,1.0,1.0,1.0,0.22185444831848145,False,0.28312402963638306,0.7048547267913818,0.29610454896464944
208,0.3745740056037903,0.2893500328063965,0.11921435594558716,1.6048272848129272,0.009652924723923206,2.1056599617004395,0.44914475083351135,0.0008549970225431025,0.0003523450286593288,0.07018867135047913,0.014971492812037468,5.0622627895791084e-05,1.3189379387767985e-05,1.0,1.0,1.0,1.0,1.0,0.2345094233751297,False,0.2587253451347351,0.7801119089126587,0.291551582980901
209,0.26819369196891785,0.19568991661071777,0.11029277741909027,0.774389386177063,0.007958205416798592,1.8991447687149048,0.27494609355926514,0.0004184147692285478,0.00010435343574499711,0.0633048266172409,0.009164870716631413,3.0785638955421746e-05,3.288382686150726e-06,1.0,1.0,1.0,1.0,1.0,0.20402656495571136,False,0.28532490134239197,0.821345865726471,0.2986303670331836
210,0.40442824363708496,0.323114275932312,0.11922158300876617,1.9669309854507446,0.007199564483016729,1.9477131366729736,0.49076560139656067,0.00047898467164486647,9.018523996928707e-05,0.06492377817630768,0.01635885424911976,2.8159503926872276e-05,3.182013642799575e-06,1.0,1.0,1.0,1.0,1.0,0.16411705315113068,False,0.31222105026245117,0.7242825031280518,0.301365511957556
211,0.29879575967788696,0.2351337969303131,0.09810177236795425,1.2905852794647217,0.007973493076860905,1.5513038635253906,0.3565719723701477,0.0008107711328193545,0.00034279731335118413,0.051710132509469986,0.011885733343660831,5.1447757869027555e-05,1.4659758562629577e-05,1.0,1.0,1.0,1.0,1.0,0.23703044652938843,False,0.27796605229377747,0.6593174934387207,0.28438460803590715
212,0.32446983456611633,0.26089978218078613,0.10068511217832565,1.5595612525939941,0.004258573055267334,1.4346728324890137,0.46922290325164795,0.0019811526872217655,0.00033082853769883513,0.04782243072986603,0.01564076356589794,9.610354754840955e-05,1.075717773346696e-05,1.0,1.0,1.0,1.0,1.0,0.189055934548378,False,0.21193592250347137,0.6380696296691895,0.29963112296536565
213,0.3525554835796356,0.28827452659606934,0.10076747089624405,1.521172046661377,0.03538986295461655,1.2965433597564697,0.627105712890625,0.002328981878235936,0.0005921658594161272,0.043218113481998444,0.02090352401137352,0.00013511130237020552,2.4215361918322742e-05,1.0,1.0,1.0,1.0,1.0,0.3192642331123352,False,0.1690462976694107,0.7265778183937073,0.32192043983377516
214,0.31809201836586,0.2575192451477051,0.12362658977508545,1.2800860404968262,0.005884053651243448,1.5586233139038086,0.25333094596862793,0.003075200133025646,0.0005906391306780279,0.05195411294698715,0.008444365113973618,0.00015964686463121325,1.4660270608146675e-05,1.0,1.0,1.0,1.0,1.0,0.23379643261432648,False,0.3017813563346863,0.7217023372650146,0.29650612105615437
215,0.28074076771736145,0.22268910706043243,0.08654637634754181,1.2484986782073975,0.011292851530015469,1.3598874807357788,0.3705996870994568,0.004160150419920683,0.00293959048576653,0.045329585671424866,0.0123533234000206,0.0002507026947569102,0.00011805444955825806,1.0,1.0,1.0,1.0,1.0,0.29223138093948364,False,0.19747671484947205,0.6453278064727783,0.3038254068233073
216,0.3628185987472534,0.28519049286842346,0.10754701495170593,1.73000168800354,0.004643315449357033,1.978837013244629,0.34307339787483215,0.004028663504868746,0.00041195849189534783,0.06596123427152634,0.011435780674219131,0.00021917163394391537,1.1912381523870863e-05,1.0,1.0,1.0,1.0,1.0,0.1998109072446823,False,0.3053876459598541,0.7507418394088745,0.2904800227843225
217,0.4295138120651245,0.3446744978427887,0.16824506223201752,1.4584884643554688,0.030580608174204826,2.1499242782592773,0.3872409462928772,0.005120718851685524,0.0003604614466894418,0.07166414707899094,0.012908032163977623,0.00025858753360807896,8.544720913050696e-06,1.0,1.0,1.0,1.0,1.0,0.26808199286460876,False,0.3555903434753418,0.7951923608779907,0.2889875960536301
218,0.34148773550987244,0.27163904905319214,0.07401692867279053,1.8856068849563599,0.009061463177204132,1.7915797233581543,0.3001927137374878,0.0017326213419437408,0.0002824899274855852,0.059719327837228775,0.01000642403960228,0.00011274543066974729,1.0198674317507539e-05,1.0,1.0,1.0,1.0,1.0,0.23628397285938263,False,0.21402400732040405,0.6185556054115295,0.29552260995842516
219,0.3168352246284485,0.2536443769931793,0.08870656788349152,1.492085576057434,0.015729254111647606,1.539503812789917,0.3514518141746521,0.00264199310913682,0.0006941480096429586,0.051316797733306885,0.011715061031281948,0.00013673324428964406,2.2258587705437094e-05,1.0,1.0,1.0,1.0,1.0,0.29755857586860657,False,0.26230111718177795,0.6774909496307373,0.3003622149117291
220,0.339811235666275,0.2606046199798584,0.1333826780319214,1.2270063161849976,0.004521333146840334,2.1248388290405273,0.2489171028137207,0.001406002207659185,0.00022417792933993042,0.07082796096801758,0.008297237567603588,7.38003000151366e-05,7.622234079462942e-06,1.0,1.0,1.0,1.0,1.0,0.1874416023492813,False,0.2608119249343872,0.7441742420196533,0.2952029260341078
221,0.296285480260849,0.2272445559501648,0.10339213162660599,1.1936368942260742,0.004488732665777206,1.6718807220458984,0.39729875326156616,0.0010784869082272053,0.00011822735541500151,0.05572935938835144,0.013243292458355427,6.430795474443585e-05,3.959787591156783e-06,1.0,1.0,1.0,1.0,1.0,0.2430228590965271,False,0.2711489498615265,0.7276062965393066,0.29362018406391144
222,0.34599414467811584,0.2845141291618347,0.09945470839738846,1.7952960729599,0.005529825575649738,1.355918049812317,0.4863967299461365,0.001202405197545886,0.00027002161368727684,0.045197270810604095,0.016213225200772285,6.283446418819949e-05,6.687348104605917e-06,1.0,1.0,1.0,1.0,1.0,0.17100302875041962,False,0.3083723485469818,0.7102786302566528,0.29330003703944385
223,0.33140698075294495,0.2459249496459961,0.10949507355690002,1.034144639968872,0.033015403896570206,2.147352933883667,0.4152531027793884,0.000637552235275507,0.0011215696576982737,0.07157843559980392,0.013841770589351654,3.3403237466700375e-05,2.842451613105368e-05,1.0,1.0,1.0,1.0,1.0,0.17286798357963562,False,0.20374076068401337,0.6678336262702942,0.28788909898139536
224,0.3689459562301636,0.2947448790073395,0.06693974137306213,2.2393641471862793,0.003868740051984787,1.561642050743103,0.66087406873703,0.0018381858244538307,0.0010011768899857998,0.05205473676323891,0.02202913723886013,9.093235712498426e-05,2.6263342078891583e-05,1.0,1.0,1.0,1.0,1.0,0.18825598061084747,False,0.20161303877830505,0.7033029794692993,0.3024331131018698
225,0.4067593216896057,0.3246176838874817,0.10238315165042877,2.10353684425354,0.011880867183208466,1.9705113172531128,0.49165230989456177,0.0007773590041324496,0.0005036105285398662,0.06568371504545212,0.016388410702347755,4.5844499254599214e-05,2.3677534045418724e-05,1.0,1.0,1.0,1.0,1.0,0.28661948442459106,False,0.24292971193790436,0.7454715967178345,0.44770157197490335
226,0.335548996925354,0.2470552772283554,0.11965284496545792,1.1739474534988403,0.010007668286561966,2.32666015625,0.3269849717617035,0.0007287882617674768,7.14854832040146e-05,0.0775553435087204,0.010899499990046024,3.720990935107693e-05,1.684316885075532e-06,1.0,1.0,1.0,1.0,1.0,0.2204197198152542,False,0.24535012245178223,0.7966823577880859,0.29625642695464194
227,0.3345022201538086,0.2590433359146118,0.08393770456314087,1.6352620124816895,0.011579422280192375,1.8476685285568237,0.41486459970474243,0.0006680093356408179,0.00021019444102421403,0.06158895418047905,0.013828820548951626,3.331432890263386e-05,7.812074727553409e-06,1.0,1.0,1.0,1.0,1.0,0.20840680599212646,False,0.21518748998641968,0.7263571619987488,0.287203473970294
228,0.3575989305973053,0.29090702533721924,0.10689519345760345,1.7389106750488281,0.010120747610926628,1.584285855293274,0.40992704033851624,0.004169994965195656,0.0002480664988979697,0.05280953273177147,0.01366423536092043,0.00021022996224928647,7.90471131040249e-06,1.0,1.0,1.0,1.0,1.0,0.22692932188510895,False,0.3125610053539276,0.7413568496704102,0.28447483689524233
229,0.32719695568084717,0.2450130581855774,0.09453148394823074,1.3728675842285156,0.013194800354540348,1.9697322845458984,0.49134933948516846,0.0016567787388339639,0.001365223666653037,0.06565774977207184,0.016378311440348625,8.336706378031522e-05,6.448367639677599e-05,1.0,1.0,1.0,1.0,1.0,0.2458963692188263,False,0.26101154088974,0.7161611318588257,0.2895138629246503
230,0.39224910736083984,0.30267661809921265,0.1457468569278717,1.5380370616912842,0.0031260328833013773,2.328070640563965,0.3574240207672119,0.0010268911719322205,0.0002006197173614055,0.07760235667228699,0.011914134956896305,4.891626667813398e-05,7.084469871188048e-06,1.0,1.0,1.0,1.0,1.0,0.2510516941547394,False,0.24792000651359558,0.7886413335800171,0.2963638158980757
231,0.4003071188926697,0.3204881548881531,0.11288914084434509,2.009861469268799,0.006612900644540787,1.7390873432159424,0.6520763635635376,0.0021718796342611313,0.00015244277892634273,0.057969581335783005,0.02173588052392006,0.00010965789260808378,3.860493961838074e-06,1.0,1.0,1.0,1.0,1.0,0.23834840953350067,False,0.3349851667881012,0.7110708951950073,0.2970739910379052
232,0.3439708650112152,0.27552902698516846,0.10384778678417206,1.6847398281097412,0.003207254223525524,1.6119345426559448,0.4386140704154968,0.0011210553348064423,0.00038056535413488746,0.05373115465044975,0.014620469883084297,7.302167068701237e-05,1.7183874660986476e-05,1.0,1.0,1.0,1.0,1.0,0.18402297794818878,False,0.23104029893875122,0.767978310585022,0.30630059400573373
233,0.3853021562099457,0.3127092123031616,0.11887602508068085,1.879024624824524,0.005930735729634762,1.7128269672393799,0.4627680778503418,0.001297931419685483,0.00021365884458646178,0.057094234973192215,0.015425603836774826,6.490813393611461e-05,8.190969310817309e-06,1.0,1.0,1.0,1.0,1.0,0.1791296899318695,False,0.26553791761398315,0.7789751887321472,0.28859047894366086
234,0.41628825664520264,0.32014039158821106,0.12356085330247879,1.915974497795105,0.004982080310583115,2.3158140182495117,0.566765308380127,0.001139938598498702,0.00021456021931953728,0.07719380408525467,0.018892178311944008,5.638091897708364e-05,5.515492375707254e-06,1.0,1.0,1.0,1.0,1.0,0.20848284661769867,False,0.2690366804599762,0.7590115070343018,0.28892801492474973
235,0.3283388614654541,0.23488624393939972,0.11228083819150925,1.1846392154693604,0.004141487181186676,2.332592010498047,0.4695422947406769,0.0008047694573178887,0.00011334197188261896,0.07775307446718216,0.015651410445570946,4.4103791879024357e-05,4.032309334434103e-06,1.0,1.0,1.0,1.0,1.0,0.23959670960903168,False,0.3318336009979248,0.7555360794067383,0.2870372221805155
236,0.3364384174346924,0.27382761240005493,0.08882787078619003,1.7937376499176025,0.0056259725242853165,1.5883269309997559,0.2876579463481903,0.0009140484617091715,0.0005824959371238947,0.05294423550367355,0.009588598273694515,5.001039244234562e-05,2.795627551677171e-05,1.0,1.0,1.0,1.0,1.0,0.20647543668746948,False,0.21749931573867798,0.6781871914863586,0.2971169878728688
237,0.47303083539009094,0.3859744071960449,0.15039440989494324,2.256831169128418,0.009896889328956604,1.9798142910003662,0.6300145387649536,0.0009408758487552404,0.0002625631168484688,0.06599381566047668,0.021000485867261887,5.3169147577136755e-05,8.966326277004555e-06,1.0,1.0,1.0,1.0,1.0,0.24713674187660217,False,0.3081304728984833,0.7745013236999512,0.2911680538672954
238,0.4270411729812622,0.3706941604614258,0.10060704499483109,2.6236343383789062,0.007723653689026833,1.3128373622894287,0.3699773848056793,0.003530242945998907,0.0005659667658619583,0.043761245906353,0.012332580052316189,0.0002301524073118344,2.303861219843384e-05,1.0,1.0,1.0,1.0,1.0,0.22086286544799805,False,0.2856470048427582,0.6921895742416382,0.3133299711626023
239,0.34520086646080017,0.2602902948856354,0.10607706755399704,1.4014503955841064,0.014068166725337505,2.087294340133667,0.45933598279953003,0.00038023144588805735,0.0001789828238543123,0.06957647949457169,0.01531120017170906,1.752295247570146e-05,5.366776804294204e-06,1.0,1.0,1.0,1.0,1.0,0.20827484130859375,False,0.30809783935546875,0.7826672196388245,0.2866052750032395
240,0.316584974527359,0.24888001382350922,0.07327625900506973,1.5831515789031982,0.017288604751229286,1.6628849506378174,0.3644566535949707,0.0017458177171647549,0.0008005958516150713,0.055429499596357346,0.012148555368185043,9.035765833687037e-05,3.655317777884193e-05,1.0,1.0,1.0,1.0,1.0,0.26223355531692505,False,0.16992637515068054,0.6683772802352905,0.28703663987107575
241,0.38443607091903687,0.30185067653656006,0.10502571612596512,1.8934125900268555,0.007483666762709618,2.0177671909332275,0.4590536952018738,0.00036137166898697615,9.055631380761042e-05,0.06725890934467316,0.01530179101973772,2.1071933588245884e-05,3.609550958572072e-06,1.0,1.0,1.0,1.0,1.0,0.17942485213279724,False,0.24885194003582,0.7778462171554565,0.2931683021597564
242,0.34818142652511597,0.2712981104850769,0.08259592950344086,1.7946901321411133,0.009233159944415092,1.8269293308258057,0.47783198952674866,0.0008437663782387972,0.00024151404795702547,0.060897648334503174,0.015927733853459358,4.807369987247512e-05,9.862760634860024e-06,1.0,1.0,1.0,1.0,1.0,0.19376099109649658,False,0.19314557313919067,0.6689440608024597,0.28537154314108193
243,0.35072585940361023,0.27163609862327576,0.10333046317100525,1.571134328842163,0.011192191392183304,1.9714995622634888,0.39947056770324707,0.0005987440817989409,0.0003211875446140766,0.06571665406227112,0.013315686024725437,4.3795898818643764e-05,1.361955492029665e-05,1.0,1.0,1.0,1.0,1.0,0.1796059012413025,False,0.22535200417041779,0.7275366187095642,0.28702715993858874
244,0.35391998291015625,0.2838481664657593,0.10773510485887527,1.7085572481155396,0.005257320590317249,1.728224515914917,0.37266504764556885,0.0007494005840271711,0.0001666877797106281,0.057607486844062805,0.012422168627381325,3.812613431364298e-05,4.028217517770827e-06,1.0,1.0,1.0,1.0,1.0,0.2252465933561325,False,0.3038027882575989,0.7389669418334961,0.2926908228546381
245,0.4284147620201111,0.3353763222694397,0.11752699315547943,2.098459243774414,0.008003457449376583,2.222285747528076,0.5676290988922119,0.00038527295691892505,0.0003385390737093985,0.07407619804143906,0.01892097108066082,2.5355915568070486e-05,1.593063097971026e-05,1.0,1.0,1.0,1.0,1.0,0.26789650321006775,False,0.23116537928581238,0.7421834468841553,0.2989162008743733
246,0.29606619477272034,0.22498773038387299,0.0701657086610794,1.433011770248413,0.01152084395289421,1.6067023277282715,0.5231327414512634,0.0011292056879028678,0.0003179817576892674,0.05355674773454666,0.017437759786844254,7.460001506842673e-05,9.350427717436105e-06,1.0,1.0,1.0,1.0,1.0,0.16361448168754578,False,0.23406416177749634,0.6742772459983826,0.29227796103805304
247,0.3376048505306244,0.269244909286499,0.06567402184009552,1.9489574432373047,0.008675123564898968,1.5697554349899292,0.4786744713783264,0.0012614415027201176,0.0003283474943600595,0.052325185388326645,0.015955816954374313,6.879585271235555e-05,1.0146564818569459e-05,1.0,1.0,1.0,1.0,1.0,0.18699632585048676,False,0.20187321305274963,0.6080572605133057,0.2921073758043349
248,0.33372947573661804,0.26605677604675293,0.11513116955757141,1.440123200416565,0.006913257762789726,1.6503822803497314,0.37853485345840454,0.0004989737062714994,0.0003473489196039736,0.055012743920087814,0.012617829255759716,2.805884651024826e-05,1.4071783880353905e-05,1.0,1.0,1.0,1.0,1.0,0.1728503704071045,False,0.21545346081256866,0.6765995621681213,0.2991637890227139
249,0.3037758469581604,0.22732819616794586,0.09953461587429047,1.2263007164001465,0.005163504742085934,1.8455556631088257,0.44603535532951355,0.0010173849295824766,0.00012688912102021277,0.06151852384209633,0.014867845922708511,5.670246173394844e-05,4.5875653995608445e-06,1.0,1.0,1.0,1.0,1.0,0.16041463613510132,False,0.30122971534729004,0.7672117948532104,0.29517484293319285
250,0.35743948817253113,0.26107046008110046,0.0997476875782013,1.4988665580749512,0.011436088010668755,2.437990188598633,0.451099157333374,0.0010811991523951292,0.00027775816852226853,0.08126634359359741,0.015036639757454395,5.6899058108683676e-05,9.141280315816402e-06,1.0,1.0,1.0,1.0,1.0,0.20778203010559082,False,0.3252204656600952,0.7617093920707703,0.4426960200071335
251,0.42387285828590393,0.33400827646255493,0.12263329327106476,1.9937852621078491,0.011996455490589142,2.186912775039673,0.5074149370193481,0.0009730178862810135,0.00016260537086054683,0.07289709895849228,0.01691383123397827,4.939075734000653e-05,4.2526326069491915e-06,1.0,1.0,1.0,1.0,1.0,0.19383685290813446,False,0.29624027013778687,0.7930965423583984,0.29274832108058035
252,0.3600572347640991,0.2908324897289276,0.11028848588466644,1.6941187381744385,0.011132130399346352,1.6864800453186035,0.38807517290115356,0.0004535323823802173,0.0009424744639545679,0.056216005235910416,0.012935839593410492,2.64775753748836e-05,4.641495252144523e-05,1.0,1.0,1.0,1.0,1.0,0.2524986267089844,False,0.18858937919139862,0.701513409614563,0.3128769469913095
253,0.3650968074798584,0.2897692620754242,0.0982481837272644,1.610733985900879,0.03044765628874302,1.7092440128326416,0.5484877824783325,0.0011800494976341724,0.0004021796630695462,0.056974802166223526,0.018282927572727203,5.97456528339535e-05,1.0050135642813984e-05,1.0,1.0,1.0,1.0,1.0,0.20797200500965118,False,0.28963983058929443,0.7031741142272949,0.29397642612457275
254,0.36459267139434814,0.28686070442199707,0.08186608552932739,2.0008106231689453,0.0049135638400912285,1.6723560094833374,0.6564890742301941,0.0013074408052489161,0.0006610880955122411,0.0557452030479908,0.02188296988606453,7.262828876264393e-05,3.115074650850147e-05,1.0,1.0,1.0,1.0,1.0,0.17293454706668854,False,0.18493632972240448,0.6858050227165222,0.29288628115318716
255,0.3411054313182831,0.2691496014595032,0.07543152570724487,1.8818504810333252,0.00553300091996789,1.628296136856079,0.5282197594642639,0.0011305888183414936,0.00026012019952759147,0.054276540875434875,0.017607325688004494,6.274189217947423e-05,9.222521839546971e-06,1.0,1.0,1.0,1.0,1.0,0.22863616049289703,False,0.2740933299064636,0.7001431584358215,0.29322663601487875
256,0.29478856921195984,0.2490684688091278,0.04282224550843239,1.9258625507354736,0.01365998201072216,0.7965060472488403,0.5707170367240906,0.0020960732363164425,0.000546048569958657,0.026550203561782837,0.019023902714252472,0.00012158892786828801,2.4405373551417142e-05,1.0,1.0,1.0,1.0,1.0,0.2385944426059723,False,0.16893234848976135,0.573436975479126,0.3116467031650245
257,0.3962709903717041,0.31305181980133057,0.11722689867019653,1.8602893352508545,0.00979600939899683,1.9167784452438354,0.5778546333312988,0.0007253763033077121,0.0007589362212456763,0.06389261782169342,0.01926182210445404,3.189803101122379e-05,3.284779450041242e-05,1.0,1.0,1.0,1.0,1.0,0.20126383006572723,False,0.25689154863357544,0.736150860786438,0.30203714687377214
258,0.33234459161758423,0.26425665616989136,0.10124070942401886,1.5760974884033203,0.005406212992966175,1.6702558994293213,0.3706759214401245,0.0010370214004069567,0.00011806104157585651,0.0556752011179924,0.012355864979326725,5.2440409490372986e-05,4.425925453688251e-06,1.0,1.0,1.0,1.0,1.0,0.19939030706882477,False,0.3192159831523895,0.7087489366531372,0.2994978469796479
259,0.3940497636795044,0.31984928250312805,0.11518538743257523,1.981302261352539,0.006533659528940916,1.6979622840881348,0.5256843566894531,0.0014855125918984413,8.147538756020367e-05,0.05659874528646469,0.017522811889648438,7.668428588658571e-05,2.228772245871369e-06,1.0,1.0,1.0,1.0,1.0,0.17869757115840912,False,0.3121764063835144,0.7299311757087708,0.29558841208927333
260,0.3138858675956726,0.23576295375823975,0.1382126659154892,0.9047492742538452,0.0070753623731434345,2.014458179473877,0.32768356800079346,0.000465170422103256,0.000504076131619513,0.0671486109495163,0.010922785848379135,2.8259120881557465e-05,2.326178400835488e-05,1.0,1.0,1.0,1.0,1.0,0.20470057427883148,False,0.3115066885948181,0.8147659301757812,0.2993669300340116
261,0.4881569743156433,0.4070412218570709,0.11580011993646622,2.8502936363220215,0.0062117502093315125,1.970663070678711,0.4592636823654175,0.002068933565169573,0.00019885037909261882,0.06568877398967743,0.015308789908885956,0.00011080266267526895,7.376925623248098e-06,1.0,1.0,1.0,1.0,1.0,0.22580832242965698,False,0.3216349482536316,0.7746977806091309,0.30766440997831523
262,0.34943687915802,0.27824050188064575,0.10178695619106293,1.7287230491638184,0.003581239376217127,1.7304787635803223,0.40370193123817444,0.0008886756259016693,0.0002521416172385216,0.05768262967467308,0.013456732034683228,4.8174890252994373e-05,8.839114343572874e-06,1.0,1.0,1.0,1.0,1.0,0.15852104127407074,False,0.2596094012260437,0.7485949993133545,0.30465116910636425
263,0.366403192281723,0.27148541808128357,0.13320288062095642,1.260330319404602,0.012249507009983063,2.4621946811676025,0.3843063712120056,0.0005051275948062539,0.0001871565036708489,0.0820731595158577,0.01281021349132061,2.817106360453181e-05,6.234729426068952e-06,1.0,1.0,1.0,1.0,1.0,0.21666628122329712,False,0.30243363976478577,0.7330677509307861,0.2888759768102318
264,0.32860586047172546,0.25836002826690674,0.108003169298172,1.4585797786712646,0.004498867783695459,1.6412746906280518,0.4643723964691162,0.0008039581589400768,0.00011154261301271617,0.05470915883779526,0.015479080379009247,5.293335561873391e-05,4.663422714656917e-06,1.0,1.0,1.0,1.0,1.0,0.19204886257648468,False,0.302584707736969,0.7035616040229797,0.3037813571281731
265,0.34361889958381653,0.26231393218040466,0.09500973671674728,1.61669921875,0.00563428457826376,1.8989086151123047,0.539265513420105,0.00046830199426040053,0.00017631870287004858,0.06329695880413055,0.017975518479943275,2.64735226664925e-05,6.016504812578205e-06,1.0,1.0,1.0,1.0,1.0,0.16938292980194092,False,0.18215887248516083,0.6550493240356445,0.29348548012785614
266,0.39412808418273926,0.30920812487602234,0.11900407075881958,1.7982940673828125,0.01037464290857315,2.2682440280914307,0.27568358182907104,0.0013914064038544893,0.00043441864545457065,0.07560814172029495,0.009189452975988388,0.00010323629976483062,1.9123423044220544e-05,1.0,1.0,1.0,1.0,1.0,0.26585644483566284,False,0.23195704817771912,0.8035454750061035,0.30122053902596235
267,0.33570292592048645,0.2642907500267029,0.10607605427503586,1.533170461654663,0.004897634498775005,1.639452338218689,0.5021732449531555,0.0003823851002380252,0.0002892134652938694,0.05464841425418854,0.01673910953104496,2.014693382079713e-05,4.513734893407673e-06,1.0,1.0,1.0,1.0,1.0,0.16627177596092224,False,0.2733073830604553,0.7415818572044373,0.2933193831704557
268,0.35956960916519165,0.274802565574646,0.13193094730377197,1.3871467113494873,0.004156953655183315,2.2478690147399902,0.2941958010196686,0.0005338154151104391,0.00010564829426584765,0.07492896914482117,0.009806526824831963,2.7986938221147284e-05,3.5541440865927143e-06,1.0,1.0,1.0,1.0,1.0,0.32736459374427795,False,0.26240092515945435,0.8119547367095947,0.29749773000366986
269,0.34421223402023315,0.24791471660137177,0.1464705467224121,0.9498069882392883,0.006463461555540562,2.5701487064361572,0.3164452910423279,0.0012074949918314815,0.00023616221733391285,0.08567162603139877,0.010548177175223827,6.945511267986149e-05,8.247463483712636e-06,1.0,1.0,1.0,1.0,1.0,0.27183908224105835,False,0.27284109592437744,0.7682123184204102,0.29191827308386564
270,0.25900596380233765,0.19611817598342896,0.07772035151720047,1.0236620903015137,0.01603160798549652,1.5978730916976929,0.2876851260662079,0.00042863268754445016,0.0002494541695341468,0.053262438625097275,0.009589504450559616,2.7077097911387682e-05,8.781225005805027e-06,1.0,1.0,1.0,1.0,1.0,0.2037394642829895,False,0.2538730204105377,0.6984931230545044,0.28937386302277446
271,0.37627631425857544,0.29817086458206177,0.10068225860595703,1.9272325038909912,0.004765363875776529,1.8272924423217773,0.5150176882743835,0.00036246664240024984,0.00010131753515452147,0.06090975180268288,0.017167257145047188,2.4190774638555013e-05,4.2566944102873094e-06,1.0,1.0,1.0,1.0,1.0,0.1752775013446808,False,0.26806509494781494,0.7607247829437256,0.2982875790912658
