step,objective,raw_loss,configured_weighted_loss,balance_scale,balanced_weighted_loss,raw_configured_gradient_l2,balanced_gradient_l2,gradient_over_base,cosine_vs_base,t_low_mean,t_high_mean
150,base,0.39564406871795654,0.39564406871795654,1.0,0.39564406871795654,0.22597980508288654,0.22597980508288654,1.0,1.0,0.2776954770088196,0.7611782550811768
150,atomic_tcl,2.5709524154663086,0.08569841831922531,1.0,0.08569841831922531,0.09713600869057469,0.09713600869057469,0.4298437581842609,0.46081673450385013,0.2776954770088196,0.7611782550811768
150,position_tcl,0.2682516872882843,0.00894172303378582,1.0,0.00894172303378582,0.001612662722874831,0.001612662722874831,0.007136313451918089,0.4943883518611191,0.2776954770088196,0.7611782550811768
150,position_anchor,0.0011353208683431149,6.0426013078540564e-05,1.0,6.0426013078540564e-05,0.0018637717683299946,0.0018637717683299946,0.008247514717726155,-0.046785366345732306,0.2776954770088196,0.7611782550811768
150,cell_anchor,0.0006382096325978637,2.844372829713393e-05,1.0,2.844372829713393e-05,0.002614387316622178,0.002614387316622178,0.011569119265605408,0.3913886015948436,0.2776954770088196,0.7611782550811768
175,base,0.25581079721450806,0.25581079721450806,1.0,0.25581079721450806,0.15063053879770513,0.15063053879770513,1.0,1.0,0.2516521215438843,0.7602087259292603
175,atomic_tcl,2.094416618347168,0.06981389224529266,1.0,0.06981389224529266,0.08516290040542687,0.08516290040542687,0.5653760590991416,0.5583304080969408,0.2516521215438843,0.7602087259292603
175,position_tcl,0.4019773006439209,0.013399244286119938,1.0,0.013399244286119938,0.0024368229413197005,0.0024368229413197005,0.01617748273869167,0.6146839465512397,0.2516521215438843,0.7602087259292603
175,position_anchor,0.0007319778669625521,4.163077028351836e-05,1.0,4.163077028351836e-05,0.0017267130185232963,0.0017267130185232963,0.011463233367585902,0.599972554071861,0.2516521215438843,0.7602087259292603
175,cell_anchor,0.0001448949333280325,5.059090199210914e-06,1.0,5.059090199210914e-06,0.00031989134024592664,0.00031989134024592664,0.0021236818429995565,0.20669545339367612,0.2516521215438843,0.7602087259292603
200,base,0.2518490254878998,0.2518490254878998,1.0,0.2518490254878998,0.12480130000462682,0.12480130000462682,1.0,1.0,0.33491843938827515,0.791723906993866
200,atomic_tcl,1.6518343687057495,0.05506115034222603,1.0,0.05506115034222603,0.05991044039194456,0.05991044039194456,0.48004660520141595,0.43111583943752774,0.33491843938827515,0.791723906993866
200,position_tcl,0.24090097844600677,0.008030032739043236,1.0,0.008030032739043236,0.0038588606092361225,0.0038588606092361225,0.03092003536095426,0.3825780455143466,0.33491843938827515,0.791723906993866
200,position_anchor,0.0008585534524172544,5.291055276757106e-05,1.0,5.291055276757106e-05,0.0015372137008326475,0.0015372137008326475,0.012317289169068412,0.04217829965149812,0.33491843938827515,0.791723906993866
200,cell_anchor,0.00016948566189967096,5.623435299639823e-06,1.0,5.623435299639823e-06,0.0003196236413379888,0.0003196236413379888,0.0025610601918901427,0.15414189681346618,0.33491843938827515,0.791723906993866
225,base,0.3246176838874817,0.3246176838874817,1.0,0.3246176838874817,0.2427901965761273,0.2427901965761273,1.0,1.0,0.24292971193790436,0.7454715967178345
225,atomic_tcl,1.9705113172531128,0.06568371504545212,1.0,0.06568371504545212,0.0712080682030537,0.0712080682030537,0.29329054141082783,0.45079808335921107,0.24292971193790436,0.7454715967178345
225,position_tcl,0.49165230989456177,0.016388410702347755,1.0,0.016388410702347755,0.0016355622757026776,0.0016355622757026776,0.0067365251923993735,0.38741352067076124,0.24292971193790436,0.7454715967178345
225,position_anchor,0.0007773590041324496,4.5844499254599214e-05,1.0,4.5844499254599214e-05,0.0015127010108175016,0.0015127010108175016,0.006230486371154576,-0.18143875174903457,0.24292971193790436,0.7454715967178345
225,cell_anchor,0.0005036105285398662,2.3677534045418724e-05,1.0,2.3677534045418724e-05,0.005711339749686226,0.005711339749686226,0.02352376591076825,0.9246193139023626,0.24292971193790436,0.7454715967178345
250,base,0.26107046008110046,0.26107046008110046,1.0,0.26107046008110046,0.13375423122307495,0.13375423122307495,1.0,1.0,0.3252204656600952,0.7617093920707703
250,atomic_tcl,2.437990188598633,0.08126634359359741,1.0,0.08126634359359741,0.11740679087698526,0.11740679087698526,0.8777800134126189,0.36522090310774574,0.3252204656600952,0.7617093920707703
250,position_tcl,0.451099157333374,0.015036639757454395,1.0,0.015036639757454395,0.0031805246112628456,0.0031805246112628456,0.023778871009758003,0.21775241678629728,0.3252204656600952,0.7617093920707703
250,position_anchor,0.0010811991523951292,5.6899058108683676e-05,1.0,5.6899058108683676e-05,0.0013523830037865665,0.0013523830037865665,0.010110954931444866,0.369047975423985,0.3252204656600952,0.7617093920707703
250,cell_anchor,0.00027775816852226853,9.141280315816402e-06,1.0,9.141280315816402e-06,0.0004990797207809147,0.0004990797207809147,0.0037313191232698343,0.10270641983078757,0.3252204656600952,0.7617093920707703
275,base,0.21776390075683594,0.21776390075683594,1.0,0.21776390075683594,0.13654494634118877,0.13654494634118877,1.0,1.0,0.2354050725698471,0.6840463876724243
275,atomic_tcl,1.4745022058486938,0.049150075763463974,1.0,0.049150075763463974,0.11652004816315036,0.11652004816315036,0.8533457391531604,0.2772970694729303,0.2354050725698471,0.6840463876724243
275,position_tcl,0.35112398862838745,0.011704133823513985,1.0,0.011704133823513985,0.002076422847641408,0.002076422847641408,0.015206881713900937,0.3136090029687747,0.2354050725698471,0.6840463876724243
275,position_anchor,0.0016193513292819262,0.00010995149204973131,1.0,0.00010995149204973131,0.0024008783401466643,0.0024008783401466643,0.01758306260670769,0.24391459186795975,0.2354050725698471,0.6840463876724243
275,cell_anchor,0.0022865389473736286,9.804563887882978e-05,1.0,9.804563887882978e-05,0.0032316212230126774,0.0032316212230126774,0.02366708772170691,0.22902050443918434,0.2354050725698471,0.6840463876724243
300,base,0.28189617395401,0.28189617395401,1.0,0.28189617395401,0.15503799008444372,0.15503799008444372,1.0,1.0,0.3217770755290985,0.7886689305305481
300,atomic_tcl,2.2924396991729736,0.07641465961933136,1.0,0.07641465961933136,0.10717306884854243,0.10717306884854243,0.6912697255051425,0.5208544220846638,0.3217770755290985,0.7886689305305481
300,position_tcl,0.23425081372261047,0.0078083607368171215,1.0,0.0078083607368171215,0.004466272763836328,0.004466272763836328,0.02880760232639566,0.608082489064872,0.3217770755290985,0.7886689305305481
300,position_anchor,0.0028558336198329926,0.00014050696336198598,1.0,0.00014050696336198598,0.0046829634941254,0.0046829634941254,0.03020526447469266,-0.19441099524475353,0.3217770755290985,0.7886689305305481
300,cell_anchor,0.00046286292490549386,1.2756952855852433e-05,1.0,1.2756952855852433e-05,0.00039523688112615775,0.00039523688112615775,0.0025492905378280907,0.19879364926482276,0.3217770755290985,0.7886689305305481
325,base,0.27867668867111206,0.27867668867111206,1.0,0.27867668867111206,0.15190363846816646,0.15190363846816646,1.0,1.0,0.2525802254676819,0.7196385860443115
325,atomic_tcl,1.8570160865783691,0.0619005411863327,1.0,0.0619005411863327,0.08614324121986106,0.08614324121986106,0.5670913619222727,0.6192501364866876,0.2525802254676819,0.7196385860443115
325,position_tcl,0.42589515447616577,0.014196505770087242,1.0,0.014196505770087242,0.002129444258716284,0.002129444258716284,0.014018388764022522,0.22279096453398667,0.2525802254676819,0.7196385860443115
325,position_anchor,0.0011918082600459456,9.347856394015253e-05,1.0,9.347856394015253e-05,0.002514882125208336,0.002514882125208336,0.016555772794970707,0.029765113678393056,0.2525802254676819,0.7196385860443115
325,cell_anchor,0.001639910857193172,8.029652235563844e-05,1.0,8.029652235563844e-05,0.003952925000814856,0.003952925000814856,0.0260225827417771,0.21066728038667915,0.2525802254676819,0.7196385860443115
350,base,0.31879743933677673,0.31879743933677673,1.0,0.31879743933677673,0.17884854404841843,0.17884854404841843,1.0,1.0,0.32897886633872986,0.7297828197479248
350,atomic_tcl,1.5805869102478027,0.05268623307347298,1.0,0.05268623307347298,0.06625377958777988,0.06625377958777988,0.3704462898498265,0.014610661851532229,0.32897886633872986,0.7297828197479248
350,position_tcl,0.539320707321167,0.017977358773350716,1.0,0.017977358773350716,0.00349941713895751,0.00349941713895751,0.019566371968955682,0.31672902371926465,0.32897886633872986,0.7297828197479248
350,position_anchor,0.0015583904460072517,7.839478348614648e-05,1.0,7.839478348614648e-05,0.0020165346809484304,0.0020165346809484304,0.011275096991578012,0.8329722071918956,0.32897886633872986,0.7297828197479248
350,cell_anchor,0.00013153527106624097,3.6494966479949653e-06,1.0,3.6494966479949653e-06,0.00011490213734839515,0.00011490213734839515,0.0006424549775327692,-0.07764229497915703,0.32897886633872986,0.7297828197479248
375,base,0.309797078371048,0.309797078371048,1.0,0.309797078371048,0.10385101629039684,0.10385101629039684,1.0,1.0,0.31318461894989014,0.7866913080215454
375,atomic_tcl,1.8187098503112793,0.060623664408922195,1.0,0.060623664408922195,0.0791391252255092,0.0791391252255092,0.7620447835022992,0.5647771342993385,0.31318461894989014,0.7866913080215454
375,position_tcl,0.5139151215553284,0.017130505293607712,1.0,0.017130505293607712,0.0011902398771617185,0.0011902398771617185,0.011461032541400181,0.21098918447153606,0.31318461894989014,0.7866913080215454
375,position_anchor,0.0008941657724790275,4.016812454210594e-05,1.0,4.016812454210594e-05,0.001750695175030262,0.001750695175030262,0.016857756790119634,-0.07608645072418832,0.31318461894989014,0.7866913080215454
375,cell_anchor,0.0001153045886894688,3.002535322593758e-06,1.0,3.002535322593758e-06,0.0001586514744829499,0.0001586514744829499,0.0015276834079246317,-0.010457679515054096,0.31318461894989014,0.7866913080215454
400,base,0.26323091983795166,0.26323091983795166,1.0,0.26323091983795166,0.14155416285583822,0.14155416285583822,1.0,1.0,0.3790774941444397,0.7830294370651245
400,atomic_tcl,2.3019049167633057,0.0767301693558693,1.0,0.0767301693558693,0.0730433512767391,0.0730433512767391,0.516009913118048,0.3436543522841051,0.3790774941444397,0.7830294370651245
400,position_tcl,0.397885262966156,0.013262842781841755,1.0,0.013262842781841755,0.0010431006890628106,0.0010431006890628106,0.007368915671700356,0.22563277743244706,0.3790774941444397,0.7830294370651245
400,position_anchor,0.001114180195145309,5.5101678299251944e-05,1.0,5.5101678299251944e-05,0.0014240485071751563,0.0014240485071751563,0.010060096280075053,0.005177820632912438,0.3790774941444397,0.7830294370651245
400,cell_anchor,0.00017396078328602016,4.8338642955059186e-06,1.0,4.8338642955059186e-06,0.00014731976470355493,0.00014731976470355493,0.001040730712056759,0.14199203194395155,0.3790774941444397,0.7830294370651245
425,base,0.21052274107933044,0.21052274107933044,1.0,0.21052274107933044,0.14491170575109477,0.14491170575109477,1.0,1.0,0.26247596740722656,0.7368485927581787
425,atomic_tcl,1.9809558391571045,0.06603186577558517,1.0,0.06603186577558517,0.07878687911107199,0.07878687911107199,0.5436888531724207,0.6702594885542956,0.26247596740722656,0.7368485927581787
425,position_tcl,0.2855851650238037,0.009519506245851517,1.0,0.009519506245851517,0.000267584234164938,0.000267584234164938,0.0018465329131143464,-0.0016301268609908337,0.26247596740722656,0.7368485927581787
425,position_anchor,0.0005577732226811349,3.6425364669412374e-05,1.0,3.6425364669412374e-05,0.001043575203346323,0.001043575203346323,0.0072014555203621915,-0.14854150714621278,0.26247596740722656,0.7368485927581787
425,cell_anchor,0.00014199837460182607,4.291023287805729e-06,1.0,4.291023287805729e-06,0.00017805302243393848,0.00017805302243393848,0.0012287000660924409,-0.004235027811195142,0.26247596740722656,0.7368485927581787
450,base,0.25313377380371094,0.25313377380371094,1.0,0.25313377380371094,0.1322023541692969,0.1322023541692969,1.0,1.0,0.36461570858955383,0.8063364028930664
450,atomic_tcl,2.0945186614990234,0.06981728971004486,1.0,0.06981728971004486,0.10544996976004652,0.10544996976004652,0.7976406352417025,0.12744633637402794,0.36461570858955383,0.8063364028930664
450,position_tcl,0.36161279678344727,0.012053760699927807,1.0,0.012053760699927807,0.0008022979384056592,0.0008022979384056592,0.006068711434429111,-0.061815656729491804,0.36461570858955383,0.8063364028930664
450,position_anchor,0.0017367398831993341,8.99322476470843e-05,1.0,8.99322476470843e-05,0.0030002849229879103,0.0030002849229879103,0.022694640665368016,0.1319010646899371,0.36461570858955383,0.8063364028930664
450,cell_anchor,0.000380530022084713,1.659613371884916e-05,1.0,1.659613371884916e-05,0.000815095313032056,0.000815095313032056,0.006165512846981936,0.2207756019886416,0.36461570858955383,0.8063364028930664
475,base,0.25614163279533386,0.25614163279533386,1.0,0.25614163279533386,0.15725419687359818,0.15725419687359818,1.0,1.0,0.33099618554115295,0.7764217853546143
475,atomic_tcl,1.532494306564331,0.051083147525787354,1.0,0.051083147525787354,0.06407515729099271,0.06407515729099271,0.4074623034862255,0.5958927593517108,0.33099618554115295,0.7764217853546143
475,position_tcl,0.3324772119522095,0.011082574725151062,1.0,0.011082574725151062,0.0030482556866330865,0.0030482556866330865,0.019384256491947822,0.19609577944589993,0.33099618554115295,0.7764217853546143
475,position_anchor,0.0016624229028820992,8.400558726862073e-05,1.0,8.400558726862073e-05,0.004533841827025483,0.004533841827025483,0.028831293009431165,-0.04503572881547373,0.33099618554115295,0.7764217853546143
475,cell_anchor,0.00017875939374789596,6.3104253058554605e-06,1.0,6.3104253058554605e-06,0.0005045702497850736,0.0005045702497850736,0.00320862819445544,-0.006267434929789084,0.33099618554115295,0.7764217853546143
500,base,0.18975213170051575,0.18975213170051575,1.0,0.18975213170051575,0.11243962460246695,0.11243962460246695,1.0,1.0,0.274370014667511,0.7366131544113159
500,atomic_tcl,1.5605833530426025,0.05201944708824158,1.0,0.05201944708824158,0.06151536799458037,0.06151536799458037,0.547096881655995,0.4348924032493739,0.274370014667511,0.7366131544113159
500,position_tcl,0.48446792364120483,0.01614893227815628,1.0,0.01614893227815628,0.0022428803531251186,0.0022428803531251186,0.019947419435584892,0.029023647830852477,0.274370014667511,0.7366131544113159
500,position_anchor,0.0007552922470495105,4.12957051594276e-05,1.0,4.12957051594276e-05,0.0009637968104409459,0.0009637968104409459,0.00857168292626797,0.23523325902264247,0.274370014667511,0.7366131544113159
500,cell_anchor,0.0002397495263721794,1.0124817890755367e-05,1.0,1.0124817890755367e-05,0.00038528759616998957,0.00038528759616998957,0.003426617596173798,0.07136001038413838,0.274370014667511,0.7366131544113159
525,base,0.20737224817276,0.20737224817276,1.0,0.20737224817276,0.10820361715519654,0.10820361715519654,1.0,1.0,0.21644097566604614,0.733213484287262
525,atomic_tcl,2.185286283493042,0.07284288108348846,1.0,0.07284288108348846,0.06409561010192047,0.06409561010192047,0.5923610669132076,0.8536755757256091,0.21644097566604614,0.733213484287262
525,position_tcl,0.30072975158691406,0.010024325922131538,1.0,0.010024325922131538,0.0021891931592201426,0.0021891931592201426,0.020232162443148096,0.5652073234560087,0.21644097566604614,0.733213484287262
525,position_anchor,0.0008085764129646122,4.484473538468592e-05,1.0,4.484473538468592e-05,0.001146608474489194,0.001146608474489194,0.010596766583547872,-0.33098533047300693,0.21644097566604614,0.733213484287262
525,cell_anchor,0.00011102124699391425,4.789940248883795e-06,1.0,4.789940248883795e-06,0.0005443727440893508,0.0005443727440893508,0.005031003199352907,-0.08203938277497506,0.21644097566604614,0.733213484287262
550,base,0.272141695022583,0.272141695022583,1.0,0.272141695022583,0.11635916118961606,0.11635916118961606,1.0,1.0,0.259074330329895,0.7673825025558472
550,atomic_tcl,1.7911927700042725,0.0597064271569252,1.0,0.0597064271569252,0.059606850072241965,0.059606850072241965,0.5122660688066331,0.7754121073070765,0.259074330329895,0.7673825025558472
550,position_tcl,0.4605148434638977,0.015350495465099812,1.0,0.015350495465099812,0.0014026588381190926,0.0014026588381190926,0.012054562990819036,0.38244220909736815,0.259074330329895,0.7673825025558472
550,position_anchor,0.00041510583832859993,2.2756536054657772e-05,1.0,2.2756536054657772e-05,0.0006101414065167619,0.0006101414065167619,0.005243604373552421,0.5238208879769098,0.259074330329895,0.7673825025558472
550,cell_anchor,6.176800525281578e-05,1.8767537994790473e-06,1.0,1.8767537994790473e-06,0.00011090979039444085,0.00011090979039444085,0.0009531676686264948,0.25233042464389255,0.259074330329895,0.7673825025558472
575,base,0.3244766891002655,0.3244766891002655,1.0,0.3244766891002655,0.17258937154027554,0.17258937154027554,1.0,1.0,0.267902672290802,0.7763820886611938
575,atomic_tcl,2.122382640838623,0.07074609398841858,1.0,0.07074609398841858,0.08073796802182537,0.08073796802182537,0.46780382419426286,0.3193555135966461,0.267902672290802,0.7763820886611938
575,position_tcl,0.26688510179519653,0.008896170184016228,1.0,0.008896170184016228,0.001434777779362066,0.001434777779362066,0.008313245285948826,0.10607012219404596,0.267902672290802,0.7763820886611938
575,position_anchor,0.0018335499335080385,9.217554179485887e-05,1.0,9.217554179485887e-05,0.003638259296158702,0.003638259296158702,0.0210804365511562,0.8604703336527461,0.267902672290802,0.7763820886611938
575,cell_anchor,0.00020049381419084966,5.100976522953715e-06,1.0,5.100976522953715e-06,0.00021840646410232234,0.00021840646410232234,0.001265468795402357,0.19035591301365248,0.267902672290802,0.7763820886611938
600,base,0.18235193192958832,0.18235193192958832,1.0,0.18235193192958832,0.1341064834452794,0.1341064834452794,1.0,1.0,0.2349434494972229,0.6997210383415222
600,atomic_tcl,1.5669598579406738,0.05223199725151062,1.0,0.05223199725151062,0.08039980954626488,0.08039980954626488,0.5995221668687711,0.7522563970275332,0.2349434494972229,0.6997210383415222
600,position_tcl,0.39155516028404236,0.013051839545369148,1.0,0.013051839545369148,0.0027015387405765266,0.0027015387405765266,0.020144728809318592,0.46562362200565144,0.2349434494972229,0.6997210383415222
600,position_anchor,0.0010351326782256365,5.227874135016464e-05,1.0,5.227874135016464e-05,0.0011228272531522243,0.0011228272531522243,0.008372654507866362,0.16413576475135985,0.2349434494972229,0.6997210383415222
600,cell_anchor,0.0002077162789646536,8.088891263469122e-06,1.0,8.088891263469122e-06,0.0007446374748762511,0.0007446374748762511,0.005552583706216499,0.06629333896264344,0.2349434494972229,0.6997210383415222
625,base,0.24899202585220337,0.24899202585220337,1.0,0.24899202585220337,0.16822823166794187,0.16822823166794187,1.0,1.0,0.17891086637973785,0.638992190361023
625,atomic_tcl,1.2691091299057007,0.04230364039540291,1.0,0.04230364039540291,0.06021012626038917,0.06021012626038917,0.3579073836978518,0.6091592077680282,0.17891086637973785,0.638992190361023
625,position_tcl,0.5282618999481201,0.017608730122447014,1.0,0.017608730122447014,0.003600293861948361,0.003600293861948361,0.021401246546149392,0.46384555098692976,0.17891086637973785,0.638992190361023
625,position_anchor,0.0014537551905959845,7.432291749864817e-05,1.0,7.432291749864817e-05,0.0016245706819298842,0.0016245706819298842,0.009656944413090849,-0.10236726766350879,0.17891086637973785,0.638992190361023
625,cell_anchor,0.00014961379929445684,5.272149792290293e-06,1.0,5.272149792290293e-06,0.0007189748603791438,0.0007189748603791438,0.004273806205121956,-0.05212884768441815,0.17891086637973785,0.638992190361023
650,base,0.36249080300331116,0.36249080300331116,1.0,0.36249080300331116,0.2097665522228689,0.2097665522228689,1.0,1.0,0.29963016510009766,0.7634232640266418
650,atomic_tcl,1.8491225242614746,0.06163742020726204,1.0,0.06163742020726204,0.06539855026324164,0.06539855026324164,0.311768246988005,0.6973677614336655,0.29963016510009766,0.7634232640266418
650,position_tcl,0.3478964567184448,0.011596549302339554,1.0,0.011596549302339554,0.0022363582111405624,0.0022363582111405624,0.010661176376510768,0.521536165609184,0.29963016510009766,0.7634232640266418
650,position_anchor,0.001466379500925541,7.661600830033422e-05,1.0,7.661600830033422e-05,0.0015549294912029794,0.0015549294912029794,0.007412666484363658,-0.14005678424473758,0.29963016510009766,0.7634232640266418
650,cell_anchor,0.0005375809269025922,2.400358789600432e-05,1.0,2.400358789600432e-05,0.0010672519166328564,0.0010672519166328564,0.005087807876533825,-0.13413056180660354,0.29963016510009766,0.7634232640266418
675,base,0.2321890890598297,0.2321890890598297,1.0,0.2321890890598297,0.12532907538220128,0.12532907538220128,1.0,1.0,0.2805063724517822,0.7385832071304321
675,atomic_tcl,1.4892971515655518,0.04964324086904526,1.0,0.04964324086904526,0.05513736816245617,0.05513736816245617,0.43994075592044585,0.4270348408639421,0.2805063724517822,0.7385832071304321
675,position_tcl,0.3273554742336273,0.010911849327385426,1.0,0.010911849327385426,0.0023432891897502877,0.0023432891897502877,0.018697091497756887,0.6052477163191782,0.2805063724517822,0.7385832071304321
675,position_anchor,0.0007843325147405267,4.2216233850922436e-05,1.0,4.2216233850922436e-05,0.0014778720654875746,0.0014778720654875746,0.011791933044911428,0.3484102144722309,0.2805063724517822,0.7385832071304321
675,cell_anchor,0.0001657224347582087,4.480568350118119e-06,1.0,4.480568350118119e-06,0.0001535681543332967,0.0001535681543332967,0.0012253194549227944,0.03210156732925632,0.2805063724517822,0.7385832071304321
700,base,0.18188318610191345,0.18188318610191345,1.0,0.18188318610191345,0.11301696686979618,0.11301696686979618,1.0,1.0,0.21212370693683624,0.6543396711349487
700,atomic_tcl,1.0437970161437988,0.03479323536157608,1.0,0.03479323536157608,0.056509019177143,0.056509019177143,0.5000047403700502,0.8407102211906472,0.21212370693683624,0.6543396711349487
700,position_tcl,0.36478137969970703,0.012159380130469799,1.0,0.012159380130469799,0.0003943799846457699,0.0003943799846457699,0.003489564404078589,-0.041796404406906254,0.21212370693683624,0.6543396711349487
700,position_anchor,0.0005933215143159032,3.7527119275182486e-05,1.0,3.7527119275182486e-05,0.0008376547586432093,0.0008376547586432093,0.007411761099625412,0.16870586842499705,0.21212370693683624,0.6543396711349487
700,cell_anchor,0.00011674099368974566,4.2081019273609854e-06,1.0,4.2081019273609854e-06,0.00038706199217511687,0.00038706199217511687,0.0034248131311207515,0.32593444541538547,0.21212370693683624,0.6543396711349487
725,base,0.16550126671791077,0.16550126671791077,1.0,0.16550126671791077,0.10321503592669717,0.10321503592669717,1.0,1.0,0.17943322658538818,0.5947402119636536
725,atomic_tcl,1.1474545001983643,0.03824848681688309,1.0,0.03824848681688309,0.040501321324715185,0.040501321324715185,0.3923974928757379,0.2952111295115681,0.17943322658538818,0.5947402119636536
725,position_tcl,0.2935095429420471,0.009783651679754257,1.0,0.009783651679754257,0.004966715766898717,0.004966715766898717,0.048120079814980204,0.7144184632358024,0.17943322658538818,0.5947402119636536
725,position_anchor,0.0014443941181525588,7.692995859542862e-05,1.0,7.692995859542862e-05,0.0016873320708630248,0.0016873320708630248,0.016347735150345342,0.3511539907824667,0.17943322658538818,0.5947402119636536
