atomic_numbers_unchanged,batch_size,config,converged,elapsed_seconds,family,finished_at,generation_summary,initial_energy_ev,initial_energy_per_atom_ev,initial_max_force_ev_ang,initial_stress_frobenius_ev_ang3,input_hash,input_path,method,output_dir,output_hash,output_path,pid,precision,rank,relax_steps,relaxed_energy_ev,relaxed_energy_per_atom_ev,relaxed_max_force_ev_ang,seed,started_at,status,task_id,generation_success,generation_elapsed_seconds,generation_composition_valid,generation_structure_valid,initial_state_hash,minimum_distance_angstrom,energy_above_hull_per_atom,rmsd_from_relaxation,stable,comp_validity,structure_validity,novel,unique,chgnet_mag_density,target_error,hit_0.01,hit_0.02,hit_0.05,metastable_le_0_2,nus,msun_le_0_2
True,1,C0_B1,True,2.7781888769823126,quality,2026-07-27T14:29:32+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24074/summary.json,-115.27200317382812,-9.606000264485678,2.0859966972537305,0.044567810425898,3d80f8b00c5720de0b475b9d46a0fd34024c381ffd09b79b354bad1c29d9badb,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24074/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24074,e9802bce90f9377f879e7f1d4958d587cc645b88a4d6ff5426851ec55f38f728,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24074/relaxed_structure.extxyz,1455388,FP32,10,60,-115.45845794677734,-9.621538162231444,0.0495976544916629,24074,2026-07-27T14:29:29+08:00,success,quality_C0_B1_24074,True,61.37624289101223,True,True,70d587b88223f34c47dc0b74b8275fe1da6ae5e3a5456f98ebcc151fc1b9a795,1.2779540346090004,0.0748714581542238,0.0316225307851927,True,True,True,True,True,0.1567295979825587,0.0567295979825586,False,False,False,True,True,True
True,1,C0_B1,True,4.035587558988482,quality,2026-07-27T14:29:34+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24075/summary.json,-103.54413604736328,-6.471508502960205,0.9119766480850124,0.007832220854102,beb9ccaca64902eb28c95bc85d4e8e88c5c7fc71367d9442b00dc66e4e63f2b6,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24075/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24075,3c61382a4851a13f365b59fa340bd0b33fb137fc1b5ee4a8c163d5bb6f1b34f7,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24075/relaxed_structure.extxyz,1455389,FP32,11,99,-103.64689636230467,-6.477931022644043,0.0481834039092063,24075,2026-07-27T14:29:30+08:00,success,quality_C0_B1_24075,True,66.94299826503266,True,True,10e4fc8a5b8cbadbc102c2229beba68b9d871888c4994a6cae1a873281b393a5,1.5394935375139789,0.2513410002770673,0.0476591929764744,False,True,True,True,True,0.0664816113953093,0.0335183886046906,False,False,True,False,False,False
True,1,C0_B1,True,1.3721614929963837,quality,2026-07-27T14:29:30+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24076/summary.json,-28.002479553222656,-7.000619888305664,0.0047428128584808,0.0243952137799378,e43113012ba743d796ea23ffacf5bd446b55d2a8d2f98f17380b42b5ff1846ca,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24076/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24076,a26127ed45487aaa08d40ef6df94f88089e2b8e65b575c1332a91ebee6bb7b16,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24076/relaxed_structure.extxyz,1455390,FP32,12,11,-28.092744827270508,-7.023186206817627,0.0052238162606954,24076,2026-07-27T14:29:29+08:00,success,quality_C0_B1_24076,True,60.03937253099866,True,True,7f93e6366157825302c05dbb052a0ca2b2810c5c131400c625b1c30114b41ff0,3.4710497898782906,0.05523570166857,0.002154112396576,True,True,True,False,True,0.1068848214752569,0.0068848214752569,True,True,True,True,False,False
True,1,C0_B1,True,1.9225500709726475,quality,2026-07-27T14:29:31+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24077/summary.json,-63.91948699951172,-7.989935874938965,0.8210563773242211,0.036472173661101,ae0fbe334309ba08e2db45ded384323600893c3c35e43306b12f6db9e93b92f2,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24077/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24077,dbe2f68955d267923a38fdb21c45df999540d6586ce202070201e16fdebf1358,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24077/relaxed_structure.extxyz,1455391,FP32,13,43,-63.99840545654297,-7.999800682067871,0.0474247820675373,24077,2026-07-27T14:29:29+08:00,success,quality_C0_B1_24077,True,63.12469831301132,True,True,58e400bbc2a8b2c953c77c28bccf659947a29608d9a15e54b992fef7893d0696,1.7925941635201894,0.1768300136875495,0.03544813907598,False,True,True,True,True,0.129162067115534,0.029162067115534,False,False,True,True,False,True
True,1,C0_B1,True,2.6739138729753904,quality,2026-07-27T14:29:31+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24078/summary.json,-134.130615234375,-11.17755126953125,0.8885977521296745,0.0138336274263143,3491171a89f4047c9df6287ef71f05f01331f1a28a3935b3dd48d881f5d8ede2,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24078/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24078,9a092a9efff6a07dbf90484e070f3ee332ba7992de2468a9b57c56eae1bb1ca5,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24078/relaxed_structure.extxyz,1455392,FP32,14,52,-134.26470947265625,-11.18872578938802,0.0499313063919544,24078,2026-07-27T14:29:28+08:00,success,quality_C0_B1_24078,True,60.88189915096154,True,True,25b6162a5bb020b4dd077080d98fd70312c7ef42ba4b8fa467ecc90705776da1,2.276079826698488,0.3687322772514037,0.0650974680878707,False,True,True,True,True,0.1639090270860462,0.0639090270860462,False,False,False,False,False,False
True,1,C0_B1,True,4.341185907018371,quality,2026-07-27T14:29:34+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24079/summary.json,-126.1346435546875,-6.306732177734375,0.6304411069716915,0.0114643703341257,0eb8522da0e832748af072edfb7658938201ee0b1ea1c51fe3c5eaaaccbdae01,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24079/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24079,a667fbdad155b071dfbad28eaaa4e63ff435014e175469316e1b2ae1ea420e9b,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24079/relaxed_structure.extxyz,1455393,FP32,15,112,-126.33834075927734,-6.316917037963867,0.0502437390387058,24079,2026-07-27T14:29:29+08:00,success,quality_C0_B1_24079,True,60.21111180697335,False,True,2f949c50d25d6e962ec3efbcdd58310e726ecd3a5139a894ae78d500976fb85e,1.746685020904336,0.1890589643890354,0.0688431004722829,False,False,True,True,True,0.0242939703004025,0.0757060296995974,False,False,False,True,False,True
True,1,C0_B1,True,1.8297591080190612,quality,2026-07-27T14:29:34+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24080/summary.json,-86.71416473388672,-8.671416473388671,0.4584131621213725,0.0414676193222226,cf3f8010044123e3e7f3b4e11bb9e906cc32be65b2c1071327babe6d2e03b78f,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24080/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24080,1a6c772905c285f10fc357c7c3be5a1ff7d599edef11fc6b93a24d6c4a3ecaa2,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24080/relaxed_structure.extxyz,1455378,FP32,0,57,-86.82950592041016,-8.682950592041015,0.0504591576755046,24080,2026-07-27T14:29:32+08:00,success,quality_C0_B1_24080,True,62.57375933701405,True,True,c17bc427cd912a5a22836cb147baf6d8b092613f39e7720a3666602d48b97054,1.849085570390717,0.260359703543557,0.0472155467304832,False,True,True,True,True,0.1411551264338861,0.0411551264338861,False,False,True,False,False,False
True,1,C0_B1,True,0.4755357510293834,quality,2026-07-27T14:29:32+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24081/summary.json,-26.043392181396484,-6.510848045349121,0.0152884383883152,0.0035257557950103,fce6cebb1f1195af64a55f053d94b0efc6c9f65afc6a6d0581fe4e11240b667e,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24081/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24081,44962c0267d5fa3dc06afff4903925ede568276f14a13e1e63af6c9556c58121,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24081/relaxed_structure.extxyz,1455379,FP32,1,15,-26.047622680664062,-6.511905670166016,0.0091777499765157,24081,2026-07-27T14:29:32+08:00,success,quality_C0_B1_24081,True,65.21161600103369,True,True,e5de79a284e6fdf718bd7b5d65b9b223789d1f3e5d4def0f2c98168d368e9ff1,3.356555639693143,0.1287470495693874,0.0024358089684272,False,True,True,True,True,0.1024456396897649,0.0024456396897649,True,True,True,True,False,True
True,1,C0_B1,True,1.010530232975725,quality,2026-07-27T14:29:32+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24082/summary.json,-26.719362258911133,-6.679840564727783,0.0680932744915694,0.0227594988868667,a54a2416a196af92cf40dcef140f6a975d5a2698e2ab5f93e0e43eb8d26972ca,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24082/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24082,e9e12eb33ae96fa1ef0058c4c78c571f393c3b9b5c6d6980519150e51fadb613,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24082/relaxed_structure.extxyz,1455380,FP32,2,20,-26.73419570922852,-6.683548927307129,0.0429945327341556,24082,2026-07-27T14:29:31+08:00,success,quality_C0_B1_24082,True,61.279740469995886,True,True,702e9baba3a98ecfc47030cf44bb8458f008885a10c86c015d7f0c8ae624d47a,2.4521425958092724,0.2146066241487014,0.0072390581757998,False,True,True,True,True,0.1319940331382555,0.0319940331382555,False,False,True,False,False,False
True,1,C0_B1,True,0.5806941399932839,quality,2026-07-27T14:29:32+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24083/summary.json,-36.59457015991211,-9.148642539978027,0.4422621555846271,0.0113197703886911,e6bf5e7d6c7b811fc6a2795d323d50a0fa040162dcb299932b5346e0d439d2be,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24083/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24083,a41136c37c785c4e49dd257b3f33a4360ac1c3c49e03dc2f6683b98a82aa68c8,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24083/relaxed_structure.extxyz,1455381,FP32,3,13,-36.61226272583008,-9.15306568145752,0.0348592177033424,24083,2026-07-27T14:29:31+08:00,success,quality_C0_B1_24083,True,65.95711709494935,True,True,fd4bdafa0053e8cf169cd549294c995abf39f5edc799d31a3405dd4957f9037f,1.7018780431357678,0.2811474306461399,0.025385186573364,False,True,True,True,True,0.1533983789792918,0.0533983789792918,False,False,False,False,False,False
True,1,C0_B1,True,1.4933570430148393,quality,2026-07-27T14:29:31+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24084/summary.json,-40.87677383422852,-5.1095967292785645,0.1648716620221979,0.0060894975537923,28278a06e0cb23d283c3b4b88c56db5fe1c79adbacc1c01422a6b27386cafb66,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24084/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24084,76a178f6d9a72a61f28ab531405b6a4edb49cab05f28a6b67c43d2752a3cf0a8,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24084/relaxed_structure.extxyz,1455382,FP32,4,38,-40.91234970092773,-5.114043712615967,0.0428268313407897,24084,2026-07-27T14:29:30+08:00,success,quality_C0_B1_24084,True,60.12596587400185,True,True,574196fa0d18982c4917f384a98c36131e4d58f9fc17b7c2d211abe60f62f95c,2.647829493553751,-0.0183344154534905,0.0767844848708447,True,True,True,False,True,0.0792951658383538,0.0207048341616461,False,False,True,True,False,False
True,1,C0_B1,True,0.9140433550346644,quality,2026-07-27T14:29:31+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24085/summary.json,-81.3849105834961,-8.13849105834961,0.1331285948782436,0.0042703576428046,e6bdb230197b0e36dedf49d8b4be4fd921148e2f906c6c0a9dc141c6d566a3cc,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24085/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24085,a4557ebc4916874094184768eb9bcd5bc3698c5c3a776eae6f639678768ab688,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24085/relaxed_structure.extxyz,1455383,FP32,5,25,-81.41175842285156,-8.141175842285156,0.0479793027043342,24085,2026-07-27T14:29:31+08:00,success,quality_C0_B1_24085,True,62.854100309021305,False,True,5af41b8fdcb796be8638c110e08bcf73f5a21dba47036db87c8a570c8545584f,2.3524251713350046,0.086210947833047,0.0270262792514018,True,False,True,True,True,0.1512118893781421,0.051211889378142,False,False,False,True,True,True
True,1,C0_B1,True,0.8348385370336473,quality,2026-07-27T14:29:32+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24086/summary.json,-43.355262756347656,-7.225877126057942,0.1046403668444627,0.008861100036148,e8ea799dc445e1e9e7fbd2ac72d9abc4e20fe1f7e5c11f2c6acfae9888d318e8,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24086/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24086,8cc705e8b5b0b1ddf7d0aec1afdc10dd05425f31ac78166dcb602cbdc748344a,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24086/relaxed_structure.extxyz,1455384,FP32,6,23,-43.36229705810547,-7.227049509684245,0.0195177271962165,24086,2026-07-27T14:29:31+08:00,success,quality_C0_B1_24086,True,60.91705401800573,True,True,9e315e44c1ef2cac393faf3980efed1c0a53be5bf3a77237fd89245af4f029ed,2.461228720792236,0.0572453672709691,0.0104606510738689,True,True,True,False,True,0.1742175719568089,0.0742175719568089,False,False,False,True,False,False
True,1,C0_B1,True,2.214887392008677,quality,2026-07-27T14:29:33+08:00,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24087/summary.json,-62.6839485168457,-7.835493564605713,1.5239174480662492,0.0618446909714811,ba22ead60b940bfe493048c127a73af08901610c3441df7dacfe74bb57a20e3a,/data/dxl/results/spg_fastgate/quality_generation/C0/B1/seed_24087/generated_crystals.extxyz,C0,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24087,660a91ac64da6adc76ca8262f4355eea2b32c2f8ac2124c7ef047f96da62bdce,/data/dxl/results/spg_fastgate/relaxed/quality/C0_B1/seed_24087/relaxed_structure.extxyz,1455385,FP32,7,65,-62.90680313110352,-7.8633503913879395,0.0454816967248916,24087,2026-07-27T14:29:30+08:00,success,quality_C0_B1_24087,True,59.94666175800376,True,True,33141290a4f4d5efcccaf40a8b29ab4a74565d70b5952c7a121b3d92b45f26f1,1.2695632105939596,0.3262019833296623,0.1127408228085922,False,True,True,True,True,0.084251455132135,0.0157485448678649,False,True,True,False,False,False
