atomic_numbers_unchanged,batch_size,config,converged,elapsed_seconds,family,finished_at,generation_summary,initial_energy_ev,initial_energy_per_atom_ev,initial_max_force_ev_ang,initial_stress_frobenius_ev_ang3,input_hash,input_path,method,output_dir,output_hash,output_path,pid,precision,rank,relax_steps,relaxed_energy_ev,relaxed_energy_per_atom_ev,relaxed_max_force_ev_ang,seed,started_at,status,task_id,generation_success,generation_elapsed_seconds,generation_composition_valid,generation_structure_valid,initial_state_hash,minimum_distance_angstrom,energy_above_hull_per_atom,rmsd_from_relaxation,stable,comp_validity,structure_validity,novel,unique,chgnet_mag_density,target_error,hit_0.01,hit_0.02,hit_0.05,metastable_le_0_2,nus,msun_le_0_2
True,4,A0_B4,True,0.4370772979455068,quality,2026-07-27T14:29:46+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24085/summary.json,-61.71849060058594,-6.171849060058594,0.0687371016682457,0.0055603627297739,ad935ab80d2cde112cda91eb4fd758789c562055a178cc5a82853d8596b5173d,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24085/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24085,1e6181f25596c218b21d6dda0fd3875ebf8567f7efe3e48a95bc2e3119858b5a,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24085/relaxed_structure.extxyz,1455383,FP32,5,15,-61.7310676574707,-6.17310676574707,0.0446454882621765,24085,2026-07-27T14:29:46+08:00,success,quality_A0_B4_24085,True,21.997375885752263,True,True,5af41b8fdcb796be8638c110e08bcf73f5a21dba47036db87c8a570c8545584f,2.8486453901880404,0.0833501150350732,0.0011309742812774,True,True,True,False,True,0.0003616798942183,0.0996383201057816,False,False,False,True,False,False
True,4,A0_B4,True,0.3504321360378526,quality,2026-07-27T14:29:51+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24086/summary.json,-40.791481018066406,-6.798580169677734,0.0345423119965932,0.0058203219917917,d24aa02dff86c154ed1b728235e56537a4f96816a50f7271d2cdc47a36a830c2,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24086/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24086,fa8fc9f2e16a75524820062b27f3bc751a7fe64b47a0260757f535c8848416b8,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24086/relaxed_structure.extxyz,1455384,FP32,6,12,-40.79210662841797,-6.798684438069661,0.0171964056789875,24086,2026-07-27T14:29:50+08:00,success,quality_A0_B4_24086,True,22.090960817498853,True,True,9e315e44c1ef2cac393faf3980efed1c0a53be5bf3a77237fd89245af4f029ed,2.6806644777370274,-0.0025150821478501,0.0012605460375343,True,True,True,False,True,0.000440952782306,0.099559047217694,False,False,False,True,False,False
True,4,A0_B4,True,1.0570778420078568,quality,2026-07-27T14:30:04+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24087/summary.json,-39.89044952392578,-4.986306190490723,0.6777686162253655,0.0403881441818781,ea216ae164a9f0ddd62fcd150892d74114c6349a6fdea926a28f2f49f0f6a3d6,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24087/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24087,268068118d5e0f0dae84b405fa506d24031d00905e802de27325de851627dcba,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24087/relaxed_structure.extxyz,1455385,FP32,7,48,-40.00050354003906,-5.000062942504883,0.0483609996736049,24087,2026-07-27T14:30:03+08:00,success,quality_A0_B4_24087,True,20.958855839751777,True,True,33141290a4f4d5efcccaf40a8b29ab4a74565d70b5952c7a121b3d92b45f26f1,1.866984568054664,0.3931925472708402,0.0565470191686073,False,True,True,True,True,0.000309965565542,0.0996900344344579,False,False,False,False,False,False
True,4,A0_B4,True,1.1598070270265453,quality,2026-07-27T14:29:54+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24088/summary.json,-49.58302307128906,-7.083289010184152,0.4757181422024308,0.0235231293111178,9e392ac1c8391f5fde7cb9c01857af2d140d05df6166ae9e269baedc00ca1fcf,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24088/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24088,3b3e47bad6fc52de0da97d8c5acccd3f04470d3acc1c43932f18b7748f30cb38,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24088/relaxed_structure.extxyz,1455386,FP32,8,39,-49.61332702636719,-7.087618146623884,0.0487223602831363,24088,2026-07-27T14:29:53+08:00,success,quality_A0_B4_24088,True,21.5118448479916,True,True,85f2edb72e41a1d0d958e1decc69189f65c0454c823d6ccab1ca2b1459aeb759,1.962360957064026,0.1920484433921672,0.0198119942482409,False,True,True,True,True,0.0812406874057354,0.0187593125942645,False,True,True,True,False,True
True,4,A0_B4,True,12.595726765983272,quality,2026-07-27T14:30:50+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24089/summary.json,-141.9137420654297,-7.0956871032714846,1.574025262440414,0.0144630956166662,515aef837924cd97afd0f6e01bd1d6b166538523ce2a6c00cb5d81e609711f40,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24089/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24089,d84f4bc06f1f11bd695302412e92fed43c352c0641d07267e341d2e872731b11,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24089/relaxed_structure.extxyz,1455387,FP32,9,456,-142.4467315673828,-7.122336578369141,0.0498530641198158,24089,2026-07-27T14:30:37+08:00,success,quality_A0_B4_24089,True,23.105525653998484,True,True,5d6b8ef65861364282287eba73cc2fe548ec6f55c2ffd532044042cbd44ac289,1.1311262991150517,0.2931257791666199,0.2216821912912117,False,True,True,True,True,0.0017664258451907,0.0982335741548092,False,False,False,False,False,False
True,4,A0_B4,True,0.4018048649886623,quality,2026-07-27T14:29:47+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24090/summary.json,-15.251821517944336,-1.906477689743042,0.0974794350250483,0.0048043652982035,3e748934be1d9f28009dd8349d655ff50b02c8939fd01caf1a8ed5c09fce250a,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24090/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24090,f5486733f95e18a1ebd90b4a644491c37ea0db1fb1d4a1df0a8e439efc7f62a2,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24090/relaxed_structure.extxyz,1455388,FP32,10,15,-15.261287689208984,-1.907660961151123,0.0326025113463401,24090,2026-07-27T14:29:47+08:00,success,quality_A0_B4_24090,True,21.592111948004455,True,True,79ea406d1d2228906174315e6192e2ee3612dae9f379f2a3773b31ddb15b7241,2.908341993269745,0.0724580698664221,0.0150045368874913,True,True,True,False,True,0.0002035569748293,0.0997964430251706,False,False,False,True,False,False
True,4,A0_B4,True,2.5751188110443763,quality,2026-07-27T14:30:20+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24091/summary.json,-86.69123077392578,-4.816179487440321,0.2376255370100843,0.013266995346881,59d01086512532257a3598d68cf955a5ee817acb862c4cf63db8093ea7c05b95,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24091/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24091,42ac3e755132f6c523e5ac02f4a4386615da3c3cdda91b6a0b8134ce4b562392,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24091/relaxed_structure.extxyz,1455389,FP32,11,94,-86.83151245117188,-4.823972913953993,0.0464941412210464,24091,2026-07-27T14:30:18+08:00,success,quality_A0_B4_24091,True,22.21701444775681,True,True,627e9563447b1d567e834d7c15ae61dca4902f5867d27d4cade4cfd8488f0acc,2.244067815623985,0.0740132367971675,0.0556246634338321,True,True,True,True,True,0.0045439350160761,0.0954560649839239,False,False,False,True,True,True
True,4,A0_B4,True,0.4026459570159204,quality,2026-07-27T14:29:41+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24092/summary.json,-68.11807250976562,-5.676506042480469,0.042664234655151,0.0013254244331498,173069ad3466ef5023ba80394fb4fdc928c35654906d9ff662e0c388cfe324ae,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24092/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24092,a992629b84d6e17a9c1d231d1eaf6f5e61b9567aa5f20873059fce8089db4971,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24092/relaxed_structure.extxyz,1455390,FP32,12,13,-68.1191635131836,-5.676596959431966,0.036754947155714,24092,2026-07-27T14:29:41+08:00,success,quality_A0_B4_24092,True,21.556225378997624,True,True,b687e96c1bd0fefa66c32f0ffd204721830dddaf0a8650a180cc865d5e1f2f62,2.935916188667655,-0.0008772874139522,0.0021441518370021,True,True,True,False,True,0.0005374497314153,0.0994625502685846,False,False,False,True,False,False
True,4,A0_B4,True,0.0691840630024671,quality,2026-07-27T14:30:02+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24093/summary.json,-19.47349548339844,-4.868373870849609,0.014297474748997,0.0022207736072696,5d1a9707347ed2f382566d5e6f309ec0a9f833958083628cc69777aba88aa206,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24093/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24093,91c288e4ed01f75859a63407585b25e398e5a8356f7ba04facbb91b329cd4e63,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24093/relaxed_structure.extxyz,1455391,FP32,13,2,-19.473655700683597,-4.868413925170898,0.0130067598074674,24093,2026-07-27T14:30:02+08:00,success,quality_A0_B4_24093,True,21.997375885752263,True,True,13cd593cf63664819267f4673048e55f1799f738ed4080902aa8b76a73c70faf,2.8805770263451733,0.0558332318337404,0.001124178098921,True,True,True,False,True,0.0009109634290476,0.0990890365709523,False,False,False,True,False,False
True,4,A0_B4,True,0.2339885950204916,quality,2026-07-27T14:29:48+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24094/summary.json,-15.150736808776855,-3.787684202194214,0.0015578051303512,0.0042630523125162,967cb4973a9976569b6684357a4bc41a875930c2fb795fb02d7687031450fb9a,/data/dxl/results/spg_fastgate/quality_generation/A0/B4/seed_24094/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24094,d5dec50c8d79a675eb2c4a1c2c3eb02eada5df6af096daa25f12b1818b4d61df,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B4/seed_24094/relaxed_structure.extxyz,1455392,FP32,14,7,-15.15328598022461,-3.788321495056152,0.0013052194844931,24094,2026-07-27T14:29:48+08:00,success,quality_A0_B4_24094,True,22.090960817498853,True,True,15c1b7e7fa82608fe32815b876e54d93fc4cd20ac7045862b550f3eb446af13e,3.0326730888753803,0.0251377979972824,0.0005701037658739,True,True,True,False,True,0.0004986373489755,0.0995013626510244,False,False,False,True,False,False
