method,seed,pool_id,candidate_seed,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,pre_relax_max_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,pre_relax_minimum_distance_angstrom,pre_relax_short_bond,pre_relax_abnormal_cell,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
A0_E3G,30,30,20030,-79.63943481445312,-6.636619567871094,0.04186699166893959,0.10488922552592111,True,0.4594373370055109,19,ZnFe3,Fe-Zn,2.4458099929086767,False,False,0.05145810446049559,0.008543130863677254,True,True,True,True,True,True,True,True,True,True,True,0.05145810446049559,0.034923713618828955
A0_E3G,31,31,20031,-39.05057907104492,-7.810115814208984,0.012221931479871273,0.12096570945031086,True,0.3689346769824624,15,Eu3H2,Eu-H,2.404207063508211,False,False,0.08340915711044516,0.0028212660016002306,True,True,False,False,True,True,True,True,True,True,True,0.08340915711044516,0.04150717171208562
A0_E3G,32,32,20032,-71.82774353027344,-7.9808603922526045,0.046810511499643326,0.24762854231679643,True,2.1651692159939557,85,EuFeGe,Eu-Fe-Ge,2.5055542889414606,False,False,0.30990435291078455,0.25350720173749475,False,False,True,True,True,True,True,True,True,True,True,0.30990435291078455,0.30990435291078455
A0_E3G,33,33,20033,-47.384376525878906,-6.769196646554129,0.002905795816332102,0.004943465368534201,True,0.30202753003686666,12,Eu3PbI3,Eu-I-Pb,3.2934664455441127,False,False,0.07866325106016703,0.001794352358376081,True,True,False,False,True,True,True,True,True,True,True,0.07866325106016703,0.07866325106016703
A0_E3G,34,34,20034,-90.23025512695312,-7.519187927246094,0.04972182586789131,0.12242657594823837,True,0.6065108450129628,27,ErFe3,Er-Fe,2.4567588201748682,False,False,0.08290428131466143,0.005665179764380463,True,True,True,True,True,True,True,True,True,True,True,0.08290428131466143,0.0
A0_E3G,35,35,20035,-63.09818649291992,-7.010909610324436,0.04908933490514755,0.15454954887389843,True,0.8823449449846521,35,Fe5Pd4,Fe-Pd,2.5812675955331223,False,False,0.07347070896496888,0.013773978518109641,True,True,True,True,True,True,True,True,True,True,True,0.07347070896496888,0.0
A0_E3G,36,36,20036,-50.57992172241211,-12.644980430603027,0.012391792610287666,0.015137780724776654,True,0.09854599798563868,4,Gd2NO,Gd-N-O,2.466867404992912,False,False,0.030672746411845253,0.0010479734815673216,False,True,True,True,True,False,False,True,True,False,True,0.030672746411845253,0.0
A0_E3G,37,37,20037,-90.88031005859375,-7.5733591715494795,0.04679388552904129,0.13103828719489877,True,0.42919857695233077,17,Nd2DyMn2Fe7,Dy-Fe-Mn-Nd,2.4165540607615448,False,False,0.10667982125857911,0.005305949342214001,False,False,True,True,True,True,True,True,True,True,False,0.10667982125857911,0.10667982125857911
A0_E3G,38,38,20038,-117.0541000366211,-6.503005557590061,0.046622078865766525,0.33033015762101375,True,1.0681336909765378,39,Mn3OF5,F-Mn-O,1.9431474910563704,False,False,0.14951336110854463,0.006976812665578876,False,False,True,True,True,False,False,True,True,False,True,0.14951336110854463,0.14951336110854463
A0_E3G,39,39,20039,-94.45802307128906,-5.903626441955566,0.043914686888456345,0.49179818296055816,True,1.5392107309307903,55,Li3MnFe2(HO4)2,Fe-H-Li-Mn-O,0.9815510520132613,False,False,0.1732956839076083,0.06979239427141272,False,False,True,True,True,True,True,True,True,True,False,0.1732956839076083,0.1732956839076083
