task_id,stage,config_id,config,seed,gpu,repeat_index,trace,output_dir,status,attempt,failure_reason,started_at,finished_at,return_code,elapsed_seconds
eight_seed_smoke_G2_seed14004_rep1,eight_seed_smoke,G2,"{'config_id': 'G2', 'gating_enabled': True, 'budget_aware_enabled': True, 'warmup_frac': 0.3, 'min_progress': 0.3, 'max_progress': 1.0, 'convergence_threshold': 1.2916040531399804, 'consecutive_stable_steps': 3, 'calibration_interval': 6, 'max_consecutive_skips': 8, 'fallback_threshold': 3.9144905477788186, 'rescue_enabled': True, 'max_skip_ratio': 0.6, 'atomic_veto_enabled': True, 'atomic_stability_threshold': 0.2180201811548675, 'atomic_min_stable_steps': 2, 'adaptive_calibration_enabled': True, 'calibration_interval_min': 6, 'calibration_interval_max': 12, 'field_aggregation': 'all_fields', 'target_physical_forward_reduction': 0.21, 'probe_estimate': {'scheduled_skips': 1680, 'estimated_rescues': 0, 'estimated_fallbacks': 27, 'estimated_calibrations': 175, 'estimated_atomic_vetoes': 263, 'budget_used': 1680, 'net_corrector_skips': 1680, 'estimated_corrector_skip_rate': 0.42, 'estimated_physical_forward_reduction': 0.21}, 'probe_seeds': [14000, 14001, 14002, 14003], 'source_commit': 'f59ebad248c85c7699ee850810cd152607fb5229'}",14004,4,1,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G2_seed14004_rep1,success,1,,2026-07-24T17:40:52+08:00,2026-07-24T17:41:54+08:00,0,62.17970292799873
eight_seed_smoke_G2_seed14005_rep1,eight_seed_smoke,G2,"{'config_id': 'G2', 'gating_enabled': True, 'budget_aware_enabled': True, 'warmup_frac': 0.3, 'min_progress': 0.3, 'max_progress': 1.0, 'convergence_threshold': 1.2916040531399804, 'consecutive_stable_steps': 3, 'calibration_interval': 6, 'max_consecutive_skips': 8, 'fallback_threshold': 3.9144905477788186, 'rescue_enabled': True, 'max_skip_ratio': 0.6, 'atomic_veto_enabled': True, 'atomic_stability_threshold': 0.2180201811548675, 'atomic_min_stable_steps': 2, 'adaptive_calibration_enabled': True, 'calibration_interval_min': 6, 'calibration_interval_max': 12, 'field_aggregation': 'all_fields', 'target_physical_forward_reduction': 0.21, 'probe_estimate': {'scheduled_skips': 1680, 'estimated_rescues': 0, 'estimated_fallbacks': 27, 'estimated_calibrations': 175, 'estimated_atomic_vetoes': 263, 'budget_used': 1680, 'net_corrector_skips': 1680, 'estimated_corrector_skip_rate': 0.42, 'estimated_physical_forward_reduction': 0.21}, 'probe_seeds': [14000, 14001, 14002, 14003], 'source_commit': 'f59ebad248c85c7699ee850810cd152607fb5229'}",14005,5,1,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G2_seed14005_rep1,success,1,,2026-07-24T17:40:52+08:00,2026-07-24T17:41:56+08:00,0,64.2156392330071
eight_seed_smoke_G2_seed14006_rep1,eight_seed_smoke,G2,"{'config_id': 'G2', 'gating_enabled': True, 'budget_aware_enabled': True, 'warmup_frac': 0.3, 'min_progress': 0.3, 'max_progress': 1.0, 'convergence_threshold': 1.2916040531399804, 'consecutive_stable_steps': 3, 'calibration_interval': 6, 'max_consecutive_skips': 8, 'fallback_threshold': 3.9144905477788186, 'rescue_enabled': True, 'max_skip_ratio': 0.6, 'atomic_veto_enabled': True, 'atomic_stability_threshold': 0.2180201811548675, 'atomic_min_stable_steps': 2, 'adaptive_calibration_enabled': True, 'calibration_interval_min': 6, 'calibration_interval_max': 12, 'field_aggregation': 'all_fields', 'target_physical_forward_reduction': 0.21, 'probe_estimate': {'scheduled_skips': 1680, 'estimated_rescues': 0, 'estimated_fallbacks': 27, 'estimated_calibrations': 175, 'estimated_atomic_vetoes': 263, 'budget_used': 1680, 'net_corrector_skips': 1680, 'estimated_corrector_skip_rate': 0.42, 'estimated_physical_forward_reduction': 0.21}, 'probe_seeds': [14000, 14001, 14002, 14003], 'source_commit': 'f59ebad248c85c7699ee850810cd152607fb5229'}",14006,6,1,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G2_seed14006_rep1,success,1,,2026-07-24T17:40:52+08:00,2026-07-24T17:41:59+08:00,0,67.16346291900845
eight_seed_smoke_G2_seed14007_rep1,eight_seed_smoke,G2,"{'config_id': 'G2', 'gating_enabled': True, 'budget_aware_enabled': True, 'warmup_frac': 0.3, 'min_progress': 0.3, 'max_progress': 1.0, 'convergence_threshold': 1.2916040531399804, 'consecutive_stable_steps': 3, 'calibration_interval': 6, 'max_consecutive_skips': 8, 'fallback_threshold': 3.9144905477788186, 'rescue_enabled': True, 'max_skip_ratio': 0.6, 'atomic_veto_enabled': True, 'atomic_stability_threshold': 0.2180201811548675, 'atomic_min_stable_steps': 2, 'adaptive_calibration_enabled': True, 'calibration_interval_min': 6, 'calibration_interval_max': 12, 'field_aggregation': 'all_fields', 'target_physical_forward_reduction': 0.21, 'probe_estimate': {'scheduled_skips': 1680, 'estimated_rescues': 0, 'estimated_fallbacks': 27, 'estimated_calibrations': 175, 'estimated_atomic_vetoes': 263, 'budget_used': 1680, 'net_corrector_skips': 1680, 'estimated_corrector_skip_rate': 0.42, 'estimated_physical_forward_reduction': 0.21}, 'probe_seeds': [14000, 14001, 14002, 14003], 'source_commit': 'f59ebad248c85c7699ee850810cd152607fb5229'}",14007,7,1,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G2_seed14007_rep1,success,1,,2026-07-24T17:40:52+08:00,2026-07-24T17:41:55+08:00,0,63.002995371003635
eight_seed_smoke_G3_seed14000_rep1,eight_seed_smoke,G3,"{'config_id': 'G3', 'gating_enabled': True, 'budget_aware_enabled': False, 'warmup_frac': 0.15, 'min_progress': 0.15, 'max_progress': 0.95, 'convergence_threshold': 1.7533084836308386, 'consecutive_stable_steps': 2, 'calibration_interval': 16, 'max_consecutive_skips': 12, 'fallback_threshold': 2.6299627254462576, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 16, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields', 'original_g3_config_sha256': '33177d98708dc0a3d2a05643f640989071653cca40e8aea4e6578269723e07a1'}",14000,0,1,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G3_seed14000_rep1,success,1,,2026-07-24T17:42:03+08:00,2026-07-24T17:43:01+08:00,0,58.588079570035916
eight_seed_smoke_G3_seed14001_rep1,eight_seed_smoke,G3,"{'config_id': 'G3', 'gating_enabled': True, 'budget_aware_enabled': False, 'warmup_frac': 0.15, 'min_progress': 0.15, 'max_progress': 0.95, 'convergence_threshold': 1.7533084836308386, 'consecutive_stable_steps': 2, 'calibration_interval': 16, 'max_consecutive_skips': 12, 'fallback_threshold': 2.6299627254462576, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 16, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields', 'original_g3_config_sha256': '33177d98708dc0a3d2a05643f640989071653cca40e8aea4e6578269723e07a1'}",14001,1,1,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G3_seed14001_rep1,success,1,,2026-07-24T17:42:03+08:00,2026-07-24T17:42:55+08:00,0,52.636372237000614
eight_seed_smoke_G3_seed14002_rep1,eight_seed_smoke,G3,"{'config_id': 'G3', 'gating_enabled': True, 'budget_aware_enabled': False, 'warmup_frac': 0.15, 'min_progress': 0.15, 'max_progress': 0.95, 'convergence_threshold': 1.7533084836308386, 'consecutive_stable_steps': 2, 'calibration_interval': 16, 'max_consecutive_skips': 12, 'fallback_threshold': 2.6299627254462576, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 16, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields', 'original_g3_config_sha256': '33177d98708dc0a3d2a05643f640989071653cca40e8aea4e6578269723e07a1'}",14002,2,1,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G3_seed14002_rep1,success,1,,2026-07-24T17:42:03+08:00,2026-07-24T17:43:00+08:00,0,57.10020710597746
eight_seed_smoke_G3_seed14003_rep1,eight_seed_smoke,G3,"{'config_id': 'G3', 'gating_enabled': True, 'budget_aware_enabled': False, 'warmup_frac': 0.15, 'min_progress': 0.15, 'max_progress': 0.95, 'convergence_threshold': 1.7533084836308386, 'consecutive_stable_steps': 2, 'calibration_interval': 16, 'max_consecutive_skips': 12, 'fallback_threshold': 2.6299627254462576, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 16, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields', 'original_g3_config_sha256': '33177d98708dc0a3d2a05643f640989071653cca40e8aea4e6578269723e07a1'}",14003,3,1,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G3_seed14003_rep1,success,1,,2026-07-24T17:42:03+08:00,2026-07-24T17:42:55+08:00,0,52.56690516899107
eight_seed_smoke_G3_seed14004_rep1,eight_seed_smoke,G3,"{'config_id': 'G3', 'gating_enabled': True, 'budget_aware_enabled': False, 'warmup_frac': 0.15, 'min_progress': 0.15, 'max_progress': 0.95, 'convergence_threshold': 1.7533084836308386, 'consecutive_stable_steps': 2, 'calibration_interval': 16, 'max_consecutive_skips': 12, 'fallback_threshold': 2.6299627254462576, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 16, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields', 'original_g3_config_sha256': '33177d98708dc0a3d2a05643f640989071653cca40e8aea4e6578269723e07a1'}",14004,4,1,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G3_seed14004_rep1,success,1,,2026-07-24T17:42:03+08:00,2026-07-24T17:42:57+08:00,0,54.27709827199578
eight_seed_smoke_G3_seed14005_rep1,eight_seed_smoke,G3,"{'config_id': 'G3', 'gating_enabled': True, 'budget_aware_enabled': False, 'warmup_frac': 0.15, 'min_progress': 0.15, 'max_progress': 0.95, 'convergence_threshold': 1.7533084836308386, 'consecutive_stable_steps': 2, 'calibration_interval': 16, 'max_consecutive_skips': 12, 'fallback_threshold': 2.6299627254462576, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 16, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields', 'original_g3_config_sha256': '33177d98708dc0a3d2a05643f640989071653cca40e8aea4e6578269723e07a1'}",14005,5,1,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G3_seed14005_rep1,success,1,,2026-07-24T17:42:03+08:00,2026-07-24T17:42:58+08:00,0,55.82784499198897
eight_seed_smoke_G3_seed14006_rep1,eight_seed_smoke,G3,"{'config_id': 'G3', 'gating_enabled': True, 'budget_aware_enabled': False, 'warmup_frac': 0.15, 'min_progress': 0.15, 'max_progress': 0.95, 'convergence_threshold': 1.7533084836308386, 'consecutive_stable_steps': 2, 'calibration_interval': 16, 'max_consecutive_skips': 12, 'fallback_threshold': 2.6299627254462576, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 16, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields', 'original_g3_config_sha256': '33177d98708dc0a3d2a05643f640989071653cca40e8aea4e6578269723e07a1'}",14006,6,1,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G3_seed14006_rep1,success,1,,2026-07-24T17:42:03+08:00,2026-07-24T17:42:58+08:00,0,55.73948858195217
eight_seed_smoke_G3_seed14007_rep1,eight_seed_smoke,G3,"{'config_id': 'G3', 'gating_enabled': True, 'budget_aware_enabled': False, 'warmup_frac': 0.15, 'min_progress': 0.15, 'max_progress': 0.95, 'convergence_threshold': 1.7533084836308386, 'consecutive_stable_steps': 2, 'calibration_interval': 16, 'max_consecutive_skips': 12, 'fallback_threshold': 2.6299627254462576, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 16, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields', 'original_g3_config_sha256': '33177d98708dc0a3d2a05643f640989071653cca40e8aea4e6578269723e07a1'}",14007,7,1,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G3_seed14007_rep1,success,1,,2026-07-24T17:42:03+08:00,2026-07-24T17:42:56+08:00,0,53.57794599799672
eight_seed_smoke_A0_seed14000_rep2,eight_seed_smoke,A0,"{'gating_enabled': False, 'budget_aware_enabled': False, 'warmup_frac': 0.15, 'min_progress': 0.15, 'max_progress': 0.95, 'convergence_threshold': 0.05, 'consecutive_stable_steps': 3, 'calibration_interval': 10, 'max_consecutive_skips': 8, 'fallback_threshold': 0.2, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 4, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields'}",14000,0,2,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_A0_seed14000_rep2,success,1,,2026-07-24T17:43:01+08:00,2026-07-24T17:45:57+08:00,0,176.24206764099654
eight_seed_smoke_A0_seed14001_rep2,eight_seed_smoke,A0,"{'gating_enabled': False, 'budget_aware_enabled': False, 'warmup_frac': 0.15, 'min_progress': 0.15, 'max_progress': 0.95, 'convergence_threshold': 0.05, 'consecutive_stable_steps': 3, 'calibration_interval': 10, 'max_consecutive_skips': 8, 'fallback_threshold': 0.2, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 4, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields'}",14001,1,2,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_A0_seed14001_rep2,success,1,,2026-07-24T17:43:01+08:00,2026-07-24T17:44:52+08:00,0,111.1247324590222
eight_seed_smoke_A0_seed14002_rep2,eight_seed_smoke,A0,"{'gating_enabled': False, 'budget_aware_enabled': False, 'warmup_frac': 0.15, 'min_progress': 0.15, 'max_progress': 0.95, 'convergence_threshold': 0.05, 'consecutive_stable_steps': 3, 'calibration_interval': 10, 'max_consecutive_skips': 8, 'fallback_threshold': 0.2, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 4, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields'}",14002,2,2,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_A0_seed14002_rep2,success,1,,2026-07-24T17:43:01+08:00,2026-07-24T17:44:55+08:00,0,113.90067826997256
eight_seed_smoke_A0_seed14003_rep2,eight_seed_smoke,A0,"{'gating_enabled': False, 'budget_aware_enabled': False, 'warmup_frac': 0.15, 'min_progress': 0.15, 'max_progress': 0.95, 'convergence_threshold': 0.05, 'consecutive_stable_steps': 3, 'calibration_interval': 10, 'max_consecutive_skips': 8, 'fallback_threshold': 0.2, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 4, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields'}",14003,3,2,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_A0_seed14003_rep2,success,1,,2026-07-24T17:43:01+08:00,2026-07-24T17:44:56+08:00,0,114.34431129303994
eight_seed_smoke_G1_seed14000_rep2,eight_seed_smoke,G1,"{'config_id': 'G1', 'gating_enabled': True, 'budget_aware_enabled': True, 'warmup_frac': 0.4, 'min_progress': 0.4, 'max_progress': 1.0, 'convergence_threshold': 1.1219068872685298, 'consecutive_stable_steps': 4, 'calibration_interval': 4, 'max_consecutive_skips': 5, 'fallback_threshold': 3.9144905477788186, 'rescue_enabled': True, 'max_skip_ratio': 0.45, 'atomic_veto_enabled': True, 'atomic_stability_threshold': 0.13343943612965592, 'atomic_min_stable_steps': 3, 'adaptive_calibration_enabled': True, 'calibration_interval_min': 4, 'calibration_interval_max': 8, 'field_aggregation': 'all_fields', 'target_physical_forward_reduction': 0.13, 'probe_estimate': {'scheduled_skips': 1042, 'estimated_rescues': 0, 'estimated_fallbacks': 27, 'estimated_calibrations': 182, 'estimated_atomic_vetoes': 574, 'budget_used': 1042, 'net_corrector_skips': 1042, 'estimated_corrector_skip_rate': 0.2605, 'estimated_physical_forward_reduction': 0.13025}, 'probe_seeds': [14000, 14001, 14002, 14003], 'source_commit': 'f59ebad248c85c7699ee850810cd152607fb5229'}",14000,0,2,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G1_seed14000_rep2,success,1,,2026-07-24T17:43:01+08:00,2026-07-24T17:45:29+08:00,0,147.84766990196658
eight_seed_smoke_G1_seed14001_rep2,eight_seed_smoke,G1,"{'config_id': 'G1', 'gating_enabled': True, 'budget_aware_enabled': True, 'warmup_frac': 0.4, 'min_progress': 0.4, 'max_progress': 1.0, 'convergence_threshold': 1.1219068872685298, 'consecutive_stable_steps': 4, 'calibration_interval': 4, 'max_consecutive_skips': 5, 'fallback_threshold': 3.9144905477788186, 'rescue_enabled': True, 'max_skip_ratio': 0.45, 'atomic_veto_enabled': True, 'atomic_stability_threshold': 0.13343943612965592, 'atomic_min_stable_steps': 3, 'adaptive_calibration_enabled': True, 'calibration_interval_min': 4, 'calibration_interval_max': 8, 'field_aggregation': 'all_fields', 'target_physical_forward_reduction': 0.13, 'probe_estimate': {'scheduled_skips': 1042, 'estimated_rescues': 0, 'estimated_fallbacks': 27, 'estimated_calibrations': 182, 'estimated_atomic_vetoes': 574, 'budget_used': 1042, 'net_corrector_skips': 1042, 'estimated_corrector_skip_rate': 0.2605, 'estimated_physical_forward_reduction': 0.13025}, 'probe_seeds': [14000, 14001, 14002, 14003], 'source_commit': 'f59ebad248c85c7699ee850810cd152607fb5229'}",14001,1,2,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G1_seed14001_rep2,success,1,,2026-07-24T17:43:01+08:00,2026-07-24T17:44:43+08:00,0,101.65363770100521
eight_seed_smoke_G1_seed14002_rep2,eight_seed_smoke,G1,"{'config_id': 'G1', 'gating_enabled': True, 'budget_aware_enabled': True, 'warmup_frac': 0.4, 'min_progress': 0.4, 'max_progress': 1.0, 'convergence_threshold': 1.1219068872685298, 'consecutive_stable_steps': 4, 'calibration_interval': 4, 'max_consecutive_skips': 5, 'fallback_threshold': 3.9144905477788186, 'rescue_enabled': True, 'max_skip_ratio': 0.45, 'atomic_veto_enabled': True, 'atomic_stability_threshold': 0.13343943612965592, 'atomic_min_stable_steps': 3, 'adaptive_calibration_enabled': True, 'calibration_interval_min': 4, 'calibration_interval_max': 8, 'field_aggregation': 'all_fields', 'target_physical_forward_reduction': 0.13, 'probe_estimate': {'scheduled_skips': 1042, 'estimated_rescues': 0, 'estimated_fallbacks': 27, 'estimated_calibrations': 182, 'estimated_atomic_vetoes': 574, 'budget_used': 1042, 'net_corrector_skips': 1042, 'estimated_corrector_skip_rate': 0.2605, 'estimated_physical_forward_reduction': 0.13025}, 'probe_seeds': [14000, 14001, 14002, 14003], 'source_commit': 'f59ebad248c85c7699ee850810cd152607fb5229'}",14002,2,2,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G1_seed14002_rep2,success,1,,2026-07-24T17:43:01+08:00,2026-07-24T17:44:46+08:00,0,104.41268797096564
eight_seed_smoke_G1_seed14003_rep2,eight_seed_smoke,G1,"{'config_id': 'G1', 'gating_enabled': True, 'budget_aware_enabled': True, 'warmup_frac': 0.4, 'min_progress': 0.4, 'max_progress': 1.0, 'convergence_threshold': 1.1219068872685298, 'consecutive_stable_steps': 4, 'calibration_interval': 4, 'max_consecutive_skips': 5, 'fallback_threshold': 3.9144905477788186, 'rescue_enabled': True, 'max_skip_ratio': 0.45, 'atomic_veto_enabled': True, 'atomic_stability_threshold': 0.13343943612965592, 'atomic_min_stable_steps': 3, 'adaptive_calibration_enabled': True, 'calibration_interval_min': 4, 'calibration_interval_max': 8, 'field_aggregation': 'all_fields', 'target_physical_forward_reduction': 0.13, 'probe_estimate': {'scheduled_skips': 1042, 'estimated_rescues': 0, 'estimated_fallbacks': 27, 'estimated_calibrations': 182, 'estimated_atomic_vetoes': 574, 'budget_used': 1042, 'net_corrector_skips': 1042, 'estimated_corrector_skip_rate': 0.2605, 'estimated_physical_forward_reduction': 0.13025}, 'probe_seeds': [14000, 14001, 14002, 14003], 'source_commit': 'f59ebad248c85c7699ee850810cd152607fb5229'}",14003,3,2,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G1_seed14003_rep2,success,1,,2026-07-24T17:43:01+08:00,2026-07-24T17:44:44+08:00,0,102.55823070596671
eight_seed_smoke_G2_seed14000_rep2,eight_seed_smoke,G2,"{'config_id': 'G2', 'gating_enabled': True, 'budget_aware_enabled': True, 'warmup_frac': 0.3, 'min_progress': 0.3, 'max_progress': 1.0, 'convergence_threshold': 1.2916040531399804, 'consecutive_stable_steps': 3, 'calibration_interval': 6, 'max_consecutive_skips': 8, 'fallback_threshold': 3.9144905477788186, 'rescue_enabled': True, 'max_skip_ratio': 0.6, 'atomic_veto_enabled': True, 'atomic_stability_threshold': 0.2180201811548675, 'atomic_min_stable_steps': 2, 'adaptive_calibration_enabled': True, 'calibration_interval_min': 6, 'calibration_interval_max': 12, 'field_aggregation': 'all_fields', 'target_physical_forward_reduction': 0.21, 'probe_estimate': {'scheduled_skips': 1680, 'estimated_rescues': 0, 'estimated_fallbacks': 27, 'estimated_calibrations': 175, 'estimated_atomic_vetoes': 263, 'budget_used': 1680, 'net_corrector_skips': 1680, 'estimated_corrector_skip_rate': 0.42, 'estimated_physical_forward_reduction': 0.21}, 'probe_seeds': [14000, 14001, 14002, 14003], 'source_commit': 'f59ebad248c85c7699ee850810cd152607fb5229'}",14000,0,2,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G2_seed14000_rep2,success,1,,2026-07-24T17:44:43+08:00,2026-07-24T17:47:04+08:00,0,140.75677941797767
eight_seed_smoke_G2_seed14001_rep2,eight_seed_smoke,G2,"{'config_id': 'G2', 'gating_enabled': True, 'budget_aware_enabled': True, 'warmup_frac': 0.3, 'min_progress': 0.3, 'max_progress': 1.0, 'convergence_threshold': 1.2916040531399804, 'consecutive_stable_steps': 3, 'calibration_interval': 6, 'max_consecutive_skips': 8, 'fallback_threshold': 3.9144905477788186, 'rescue_enabled': True, 'max_skip_ratio': 0.6, 'atomic_veto_enabled': True, 'atomic_stability_threshold': 0.2180201811548675, 'atomic_min_stable_steps': 2, 'adaptive_calibration_enabled': True, 'calibration_interval_min': 6, 'calibration_interval_max': 12, 'field_aggregation': 'all_fields', 'target_physical_forward_reduction': 0.21, 'probe_estimate': {'scheduled_skips': 1680, 'estimated_rescues': 0, 'estimated_fallbacks': 27, 'estimated_calibrations': 175, 'estimated_atomic_vetoes': 263, 'budget_used': 1680, 'net_corrector_skips': 1680, 'estimated_corrector_skip_rate': 0.42, 'estimated_physical_forward_reduction': 0.21}, 'probe_seeds': [14000, 14001, 14002, 14003], 'source_commit': 'f59ebad248c85c7699ee850810cd152607fb5229'}",14001,1,2,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G2_seed14001_rep2,success,1,,2026-07-24T17:44:44+08:00,2026-07-24T17:46:13+08:00,0,89.24562160403002
eight_seed_smoke_G2_seed14002_rep2,eight_seed_smoke,G2,"{'config_id': 'G2', 'gating_enabled': True, 'budget_aware_enabled': True, 'warmup_frac': 0.3, 'min_progress': 0.3, 'max_progress': 1.0, 'convergence_threshold': 1.2916040531399804, 'consecutive_stable_steps': 3, 'calibration_interval': 6, 'max_consecutive_skips': 8, 'fallback_threshold': 3.9144905477788186, 'rescue_enabled': True, 'max_skip_ratio': 0.6, 'atomic_veto_enabled': True, 'atomic_stability_threshold': 0.2180201811548675, 'atomic_min_stable_steps': 2, 'adaptive_calibration_enabled': True, 'calibration_interval_min': 6, 'calibration_interval_max': 12, 'field_aggregation': 'all_fields', 'target_physical_forward_reduction': 0.21, 'probe_estimate': {'scheduled_skips': 1680, 'estimated_rescues': 0, 'estimated_fallbacks': 27, 'estimated_calibrations': 175, 'estimated_atomic_vetoes': 263, 'budget_used': 1680, 'net_corrector_skips': 1680, 'estimated_corrector_skip_rate': 0.42, 'estimated_physical_forward_reduction': 0.21}, 'probe_seeds': [14000, 14001, 14002, 14003], 'source_commit': 'f59ebad248c85c7699ee850810cd152607fb5229'}",14002,2,2,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G2_seed14002_rep2,success,1,,2026-07-24T17:44:46+08:00,2026-07-24T17:45:56+08:00,0,70.39348476298619
eight_seed_smoke_G2_seed14003_rep2,eight_seed_smoke,G2,"{'config_id': 'G2', 'gating_enabled': True, 'budget_aware_enabled': True, 'warmup_frac': 0.3, 'min_progress': 0.3, 'max_progress': 1.0, 'convergence_threshold': 1.2916040531399804, 'consecutive_stable_steps': 3, 'calibration_interval': 6, 'max_consecutive_skips': 8, 'fallback_threshold': 3.9144905477788186, 'rescue_enabled': True, 'max_skip_ratio': 0.6, 'atomic_veto_enabled': True, 'atomic_stability_threshold': 0.2180201811548675, 'atomic_min_stable_steps': 2, 'adaptive_calibration_enabled': True, 'calibration_interval_min': 6, 'calibration_interval_max': 12, 'field_aggregation': 'all_fields', 'target_physical_forward_reduction': 0.21, 'probe_estimate': {'scheduled_skips': 1680, 'estimated_rescues': 0, 'estimated_fallbacks': 27, 'estimated_calibrations': 175, 'estimated_atomic_vetoes': 263, 'budget_used': 1680, 'net_corrector_skips': 1680, 'estimated_corrector_skip_rate': 0.42, 'estimated_physical_forward_reduction': 0.21}, 'probe_seeds': [14000, 14001, 14002, 14003], 'source_commit': 'f59ebad248c85c7699ee850810cd152607fb5229'}",14003,3,2,off,/data/dxl/results/budget_aware_gating/eight_seed_smoke/eight_seed_smoke_G2_seed14003_rep2,success,1,,2026-07-24T17:44:52+08:00,2026-07-24T17:45:53+08:00,0,60.344930647988804
