task_id,stage,config_id,config,seed,gpu,repeat_index,trace,output_dir,status,attempt,failure_reason,started_at,finished_at,return_code,elapsed_seconds
threshold_probe_P0_FULL_seed14000_rep1,threshold_probe,P0_FULL,"{'gating_enabled': True, 'budget_aware_enabled': False, 'warmup_frac': 1.0, 'min_progress': 0.0, 'max_progress': 1.0, 'convergence_threshold': 0.05, 'consecutive_stable_steps': 3, 'calibration_interval': 10, 'max_consecutive_skips': 8, 'fallback_threshold': 1000000000.0, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 4, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields'}",14000,0,1,disk,/data/dxl/results/budget_aware_gating/threshold_probe/threshold_probe_P0_FULL_seed14000_rep1,success,1,,2026-07-24T17:36:09+08:00,2026-07-24T17:37:35+08:00,0,85.59174568299204
threshold_probe_P0_FULL_seed14001_rep1,threshold_probe,P0_FULL,"{'gating_enabled': True, 'budget_aware_enabled': False, 'warmup_frac': 1.0, 'min_progress': 0.0, 'max_progress': 1.0, 'convergence_threshold': 0.05, 'consecutive_stable_steps': 3, 'calibration_interval': 10, 'max_consecutive_skips': 8, 'fallback_threshold': 1000000000.0, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 4, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields'}",14001,1,1,disk,/data/dxl/results/budget_aware_gating/threshold_probe/threshold_probe_P0_FULL_seed14001_rep1,success,1,,2026-07-24T17:36:09+08:00,2026-07-24T17:37:27+08:00,0,77.83150118298363
threshold_probe_P0_FULL_seed14002_rep1,threshold_probe,P0_FULL,"{'gating_enabled': True, 'budget_aware_enabled': False, 'warmup_frac': 1.0, 'min_progress': 0.0, 'max_progress': 1.0, 'convergence_threshold': 0.05, 'consecutive_stable_steps': 3, 'calibration_interval': 10, 'max_consecutive_skips': 8, 'fallback_threshold': 1000000000.0, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 4, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields'}",14002,2,1,disk,/data/dxl/results/budget_aware_gating/threshold_probe/threshold_probe_P0_FULL_seed14002_rep1,success,1,,2026-07-24T17:36:09+08:00,2026-07-24T17:37:27+08:00,0,77.6438664579764
threshold_probe_P0_FULL_seed14003_rep1,threshold_probe,P0_FULL,"{'gating_enabled': True, 'budget_aware_enabled': False, 'warmup_frac': 1.0, 'min_progress': 0.0, 'max_progress': 1.0, 'convergence_threshold': 0.05, 'consecutive_stable_steps': 3, 'calibration_interval': 10, 'max_consecutive_skips': 8, 'fallback_threshold': 1000000000.0, 'rescue_enabled': True, 'max_skip_ratio': 1.0, 'atomic_veto_enabled': False, 'atomic_stability_threshold': 0.05, 'atomic_min_stable_steps': 1, 'adaptive_calibration_enabled': False, 'calibration_interval_min': 4, 'calibration_interval_max': 16, 'field_aggregation': 'all_fields'}",14003,3,1,disk,/data/dxl/results/budget_aware_gating/threshold_probe/threshold_probe_P0_FULL_seed14003_rep1,success,1,,2026-07-24T17:36:09+08:00,2026-07-24T17:37:33+08:00,0,83.91070608200971
