loss_train_step,pos_train_step,cell_train_step,atomic_numbers_train_step,loss_diffusion_train_step,loss_repa_alignment_train_step,loss_repa_weighted_train_step,repa_positive_cosine_train_step,epoch,step,loss_train_epoch,pos_train_epoch,cell_train_epoch,atomic_numbers_train_epoch,loss_diffusion_train_epoch,loss_repa_alignment_train_epoch,loss_repa_weighted_train_epoch,repa_positive_cosine_train_epoch,loss_val,pos_val,cell_val,atomic_numbers_val,loss_diffusion_val,loss_repa_alignment_val,loss_repa_weighted_val,repa_positive_cosine_val
2.698796510696411,2.3688387870788574,0.04869070649147034,0.08517863601446152,0.3707532584667206,2.328043222427368,2.328043222427368,0.6452609896659851,3,159,,,,,,,,,,,,,,,,
2.989989757537842,2.3620288372039795,0.01574259251356125,0.08806055039167404,0.3400059938430786,2.6499838829040527,2.6499838829040527,0.6157267093658447,3,169,,,,,,,,,,,,,,,,
3.191251277923584,2.783328056335449,0.020103955641388893,0.10021911561489105,0.39865586161613464,2.792595386505127,2.792595386505127,0.5838024020195007,3,179,,,,,,,,,,,,,,,,
,,,,,,,,3,187,,,,,,,,,2.711265802383423,2.485469102859497,0.03492017462849617,0.11135947704315186,0.3948265314102173,2.316439151763916,2.316439151763916,0.5918523669242859
3.4206271171569824,1.5489555597305298,0.010881230235099792,0.12566262483596802,0.29143938422203064,3.1291873455047607,3.1291873455047607,0.5554076433181763,3,189,,,,,,,,,,,,,,,,
2.6462669372558594,2.9529316425323486,0.03380408510565758,0.06977006047964096,0.39886727929115295,2.2473998069763184,2.2473998069763184,0.6542102694511414,3,199,,,,,,,,,,,,,,,,
2.8465635776519775,1.9583723545074463,0.03610750660300255,0.10298281162977219,0.33492758870124817,2.511636257171631,2.511636257171631,0.6226325631141663,3,209,,,,,,,,,,,,,,,,
,,,,,,,,3,211,3.2399487495422363,2.4878222942352295,0.027825603261590004,0.11141706258058548,0.3880249559879303,2.851924180984497,2.851924180984497,0.5863116979598999,,,,,,,,
2.869507074356079,3.411238431930542,0.027018586173653603,0.07209974527359009,0.44024214148521423,2.429264783859253,2.429264783859253,0.6325407028198242,4,219,,,,,,,,,,,,,,,,
2.5089833736419678,2.287257432937622,0.02219698578119278,0.08120650798082352,0.33212924003601074,2.176853895187378,2.176853895187378,0.6678907871246338,4,229,,,,,,,,,,,,,,,,
2.966914176940918,3.5821337699890137,0.024936892092227936,0.09946006536483765,0.4826103448867798,2.4843037128448486,2.4843037128448486,0.6216232776641846,4,239,,,,,,,,,,,,,,,,
2.980241060256958,1.8691294193267822,0.01105338241904974,0.09687276929616928,0.294839084148407,2.6854019165039062,2.6854019165039062,0.594199001789093,4,249,,,,,,,,,,,,,,,,
,,,,,,,,4,249,,,,,,,,,2.739107608795166,2.690274953842163,0.037074021995067596,0.11648765951395035,0.42258918285369873,2.316518783569336,2.316518783569336,0.5873583555221558
3.1472327709198,1.9575351476669312,0.03962448239326477,0.11151178181171417,0.34688979387283325,2.8003430366516113,2.8003430366516113,0.5975831747055054,4,259,,,,,,,,,,,,,,,,
,,,,,,,,4,264,3.200676441192627,2.498807907104492,0.02829073928296566,0.1131010502576828,0.391272634267807,2.809403896331787,2.809403896331787,0.5903815031051636,,,,,,,,
2.9518628120422363,3.2468183040618896,0.0752115249633789,0.08307279646396637,0.4829661250114441,2.4688968658447266,2.4688968658447266,0.627935528755188,5,269,,,,,,,,,,,,,,,,
4.160368919372559,2.149675130844116,0.018131349235773087,0.1721596121788025,0.4052584767341614,3.755110263824463,3.755110263824463,0.4885295331478119,5,279,,,,,,,,,,,,,,,,
3.0176613330841064,2.2622697353363037,0.017406556755304337,0.11155811697244644,0.3551916778087616,2.6624696254730225,2.6624696254730225,0.6058384776115417,5,289,,,,,,,,,,,,,,,,
3.3325304985046387,1.5917984247207642,0.010866427794098854,0.13712671399116516,0.3071729838848114,3.025357484817505,3.025357484817505,0.573347270488739,5,299,,,,,,,,,,,,,,,,
4.036351680755615,2.135322093963623,0.02976991981267929,0.16678422689437866,0.41008633375167847,3.626265048980713,3.626265048980713,0.506415605545044,5,309,,,,,,,,,,,,,,,,
,,,,,,,,5,312,,,,,,,,,2.6703343391418457,2.7601535320281982,0.03406738117337227,0.11520770192146301,0.42529046535491943,2.245043992996216,2.245043992996216,0.598132848739624
,,,,,,,,5,317,3.230332612991333,2.5179150104522705,0.02912246063351631,0.1164274588227272,0.3973414897918701,2.832990884780884,2.832990884780884,0.5876107215881348,,,,,,,,
3.3957290649414062,2.4844484329223633,0.02313968911767006,0.12631191313266754,0.3978964388370514,2.997832775115967,2.997832775115967,0.5690259337425232,6,319,,,,,,,,,,,,,,,,
3.257150173187256,3.8309884071350098,0.03581314533948898,0.1126539409160614,0.5315659046173096,2.725584030151367,2.725584030151367,0.6013611555099487,6,329,,,,,,,,,,,,,,,,
3.3861894607543945,2.909485340118408,0.03780798614025116,0.12686221301555634,0.4556187391281128,2.930570602416992,2.930570602416992,0.5713462233543396,6,339,,,,,,,,,,,,,,,,
2.66632080078125,1.2604182958602905,0.01906989887356758,0.0966595858335495,0.24177132546901703,2.4245493412017822,2.4245493412017822,0.6305100917816162,6,349,,,,,,,,,,,,,,,,
3.0220260620117188,2.6859934329986572,0.016602739691734314,0.10442507266998291,0.3896271884441376,2.632399320602417,2.632399320602417,0.6097095608711243,6,359,,,,,,,,,,,,,,,,
3.550262451171875,3.2062535285949707,0.02850104682147503,0.13691425323486328,0.4860406517982483,3.0642218589782715,3.0642218589782715,0.5571331977844238,6,369,,,,,,,,,,,,,,,,
,,,,,,,,6,370,3.107454299926758,2.549410820007324,0.028444066643714905,0.11082358658313751,0.39420878887176514,2.713245391845703,2.713245391845703,0.6003828048706055,,,,,,,,
,,,,,,,,7,374,,,,,,,,,2.7232775688171387,2.6747374534606934,0.028107810765504837,0.11935789883136749,0.4149394631385803,2.308338165283203,2.308338165283203,0.5929030776023865
3.0654516220092773,2.3694443702697754,0.048766858875751495,0.11891109496355057,0.4046224355697632,2.6608290672302246,2.6608290672302246,0.6089409589767456,7,379,,,,,,,,,,,,,,,,
3.365194797515869,3.123983383178711,0.020748883485794067,0.12768635153770447,0.4608336091041565,2.9043614864349365,2.9043614864349365,0.5777753591537476,7,389,,,,,,,,,,,,,,,,
2.889514446258545,2.7633450031280518,0.025673676282167435,0.08695380389690399,0.3889620006084442,2.5005524158477783,2.5005524158477783,0.623246967792511,7,399,,,,,,,,,,,,,,,,
3.352043628692627,1.6302403211593628,0.036517612636089325,0.1444094181060791,0.3439510762691498,3.0080924034118652,3.0080924034118652,0.5691108703613281,7,409,,,,,,,,,,,,,,,,
3.0899648666381836,2.4432075023651123,0.016100389882922173,0.1134556233882904,0.37387675046920776,2.71608829498291,2.71608829498291,0.5978648662567139,7,419,,,,,,,,,,,,,,,,
,,,,,,,,7,423,3.067209005355835,2.6209189891815186,0.02874581702053547,0.10961615294218063,0.4004538655281067,2.666754722595215,2.666754722595215,0.6051466464996338,,,,,,,,
2.99812388420105,1.741107702255249,0.015678508207201958,0.10797446221113205,0.29776373505592346,2.7003602981567383,2.7003602981567383,0.6000995635986328,8,429,,,,,,,,,,,,,,,,
,,,,,,,,8,437,,,,,,,,,2.7599093914031982,2.4914493560791016,0.027343599125742912,0.12371538579463959,0.4002039432525635,2.359705924987793,2.359705924987793,0.5892149209976196
3.1581573486328125,3.062223196029663,0.02591349184513092,0.10637295991182327,0.4385087490081787,2.7196483612060547,2.7196483612060547,0.6025081276893616,8,439,,,,,,,,,,,,,,,,
3.7283167839050293,1.6609313488006592,0.025202913209795952,0.15464454889297485,0.34594058990478516,3.3823764324188232,3.3823764324188232,0.5328599214553833,8,449,,,,,,,,,,,,,,,,
3.029332399368286,4.012895107269287,0.032074764370918274,0.09564398974180222,0.5290082693099976,2.50032377243042,2.50032377243042,0.6118969917297363,8,459,,,,,,,,,,,,,,,,
3.2110238075256348,3.3763773441314697,0.028662782162427902,0.11248418688774109,0.4787846803665161,2.732239007949829,2.732239007949829,0.6057473421096802,8,469,,,,,,,,,,,,,,,,
,,,,,,,,8,476,3.0717577934265137,2.5283565521240234,0.026239894330501556,0.11165783554315567,0.39073339104652405,2.6810245513916016,2.6810245513916016,0.6035979986190796,,,,,,,,
2.845949411392212,2.1826577186584473,0.0275272149592638,0.10505315661430359,0.35084617137908936,2.495103359222412,2.495103359222412,0.6142722368240356,9,479,,,,,,,,,,,,,,,,
3.385582208633423,3.7816388607025146,0.022265296429395676,0.13274253904819489,0.5331717133522034,2.852410316467285,2.852410316467285,0.5918579697608948,9,489,,,,,,,,,,,,,,,,
3.066579580307007,2.2318878173828125,0.022750230506062508,0.1252458393573761,0.3711848258972168,2.695394992828369,2.695394992828369,0.6008860468864441,9,499,,,,,,,,,,,,,,,,
,,,,,,,,9,499,,,,,,,,,2.6476693153381348,2.4550418853759766,0.025477079674601555,0.11758515238761902,0.38856643438339233,2.2591030597686768,2.2591030597686768,0.5985258221626282
3.3176565170288086,1.8229657411575317,0.023028556257486343,0.13143768906593323,0.33676278591156006,2.980893850326538,2.980893850326538,0.5703279376029968,9,509,,,,,,,,,,,,,,,,
2.9074110984802246,1.7995389699935913,0.04764731973409653,0.09749750047922134,0.3250986933708191,2.5823121070861816,2.5823121070861816,0.6272828578948975,9,519,,,,,,,,,,,,,,,,
2.655532121658325,2.3099448680877686,0.03351735696196556,0.08688432723283768,0.35139620304107666,2.304136037826538,2.304136037826538,0.6452402472496033,9,529,,,,,,,,,,,,,,,,
,,,,,,,,9,529,3.023820400238037,2.6253228187561035,0.02711331658065319,0.10889268666505814,0.398538202047348,2.625282049179077,2.625282049179077,0.6101482510566711,,,,,,,,
2.8595175743103027,2.3033807277679443,0.020246850326657295,0.08998522162437439,0.3405701518058777,2.5189473628997803,2.5189473628997803,0.6288938522338867,10,539,,,,,,,,,,,,,,,,
2.7499845027923584,1.7548463344573975,0.020923590287566185,0.10268775373697281,0.2990959882736206,2.4508886337280273,2.4508886337280273,0.6200792193412781,10,549,,,,,,,,,,,,,,,,
3.698075771331787,3.446258544921875,0.030674297362565994,0.14581021666526794,0.5211103558540344,3.1769654750823975,3.1769654750823975,0.5569770932197571,10,559,,,,,,,,,,,,,,,,
,,,,,,,,10,562,,,,,,,,,2.6086339950561523,2.619847297668457,0.03039727732539177,0.11653691530227661,0.40891894698143005,2.1997151374816895,2.1997151374816895,0.6078557968139648
3.0821728706359863,2.5407159328460693,0.016504721716046333,0.11238706111907959,0.3829634189605713,2.699209451675415,2.699209451675415,0.5934616327285767,10,569,,,,,,,,,,,,,,,,
2.5893733501434326,1.5913523435592651,0.01882239244878292,0.09957118332386017,0.2775288224220276,2.31184458732605,2.31184458732605,0.651481032371521,10,579,,,,,,,,,,,,,,,,
,,,,,,,,10,582,3.0236124992370605,2.6137378215789795,0.02737223170697689,0.11042707413434982,0.39917317032814026,2.6244397163391113,2.6244397163391113,0.6095342040061951,,,,,,,,
2.319939374923706,2.4437649250030518,0.05069344490766525,0.07098914682865143,0.3660590946674347,1.9538801908493042,1.9538801908493042,0.6925497055053711,11,589,,,,,,,,,,,,,,,,
3.855872869491577,3.682978630065918,0.025821655988693237,0.15887638926506042,0.5529959201812744,3.3028767108917236,3.3028767108917236,0.5445415377616882,11,599,,,,,,,,,,,,,,,,
3.5000483989715576,4.2655487060546875,0.022165486589074135,0.13020165264606476,0.5789220333099365,2.921126365661621,2.921126365661621,0.5794497132301331,11,609,,,,,,,,,,,,,,,,
2.2234437465667725,1.8677550554275513,0.025495246052742004,0.07031647115945816,0.2825872302055359,1.9408564567565918,1.9408564567565918,0.6850049495697021,11,619,,,,,,,,,,,,,,,,
,,,,,,,,11,624,,,,,,,,,2.5042920112609863,2.5866024494171143,0.028513647615909576,0.11083321273326874,0.3980071246623993,2.1062846183776855,2.1062846183776855,0.6167904734611511
3.6039657592773438,3.394798517227173,0.01894185319542885,0.14062684774398804,0.4990485608577728,3.104917287826538,3.104917287826538,0.5577120184898376,11,629,,,,,,,,,,,,,,,,
,,,,,,,,11,635,2.9756686687469482,2.6129696369171143,0.026594651862978935,0.10773298144340515,0.3956245481967926,2.5800445079803467,2.5800445079803467,0.6146692037582397,,,,,,,,
3.061870574951172,2.5647315979003906,0.015296371653676033,0.11188916862010956,0.38365864753723145,2.6782119274139404,2.6782119274139404,0.6130504608154297,12,639,,,,,,,,,,,,,,,,
2.870819091796875,1.8555923700332642,0.02604866400361061,0.11002743989229202,0.32163530588150024,2.5491838455200195,2.5491838455200195,0.6162480115890503,12,649,,,,,,,,,,,,,,,,
2.8731682300567627,2.0254065990448,0.05740927904844284,0.10418088734149933,0.3641308546066284,2.5090372562408447,2.5090372562408447,0.6178867816925049,12,659,,,,,,,,,,,,,,,,
3.0985331535339355,3.088893413543701,0.02736583910882473,0.11400166898965836,0.4502568244934082,2.6482760906219482,2.6482760906219482,0.5940624475479126,12,669,,,,,,,,,,,,,,,,
3.416524887084961,3.041134834289551,0.03239647299051285,0.13095730543136597,0.4674672484397888,2.9490573406219482,2.9490573406219482,0.5805038809776306,12,679,,,,,,,,,,,,,,,,
,,,,,,,,12,687,,,,,,,,,2.6137301921844482,2.4528648853302,0.021137923002243042,0.11868152767419815,0.3851059079170227,2.2286243438720703,2.2286243438720703,0.6042860150337219
,,,,,,,,12,688,3.0476672649383545,2.4875385761260986,0.02500951662659645,0.11400596052408218,0.38776934146881104,2.659898281097412,2.659898281097412,0.6064018607139587,,,,,,,,
2.557316303253174,1.2555296421051025,0.018043236806988716,0.09994066506624222,0.24353687465190887,2.313779592514038,2.313779592514038,0.6408193707466125,13,689,,,,,,,,,,,,,,,,
3.4203312397003174,3.0535154342651367,0.022826295346021652,0.12582023441791534,0.4539980888366699,2.9663331508636475,2.9663331508636475,0.5717405080795288,13,699,,,,,,,,,,,,,,,,
3.2073471546173096,2.492259979248047,0.01911257952451706,0.11598338931798935,0.38432198762893677,2.8230252265930176,2.8230252265930176,0.5920979380607605,13,709,,,,,,,,,,,,,,,,
3.1007447242736816,2.0649523735046387,0.013139608316123486,0.12398412823677063,0.3436189889907837,2.7571258544921875,2.7571258544921875,0.5926766395568848,13,719,,,,,,,,,,,,,,,,
3.261181354522705,3.314652442932129,0.0346955880522728,0.13110603392124176,0.4972669184207916,2.7639145851135254,2.7639145851135254,0.6018199324607849,13,729,,,,,,,,,,,,,,,,
2.8119430541992188,1.3605493307113647,0.04397439584136009,0.10132457315921783,0.2813538908958435,2.5305888652801514,2.5305888652801514,0.6153751611709595,13,739,,,,,,,,,,,,,,,,
,,,,,,,,13,741,3.025696277618408,2.519420623779297,0.027056865394115448,0.11231198161840439,0.39131084084510803,2.634385585784912,2.634385585784912,0.6089474558830261,,,,,,,,
3.007955551147461,1.6662561893463135,0.022347966209053993,0.12522417306900024,0.31419774889945984,2.693758010864258,2.693758010864258,0.5962750315666199,14,749,,,,,,,,,,,,,,,,
,,,,,,,,14,749,,,,,,,,,2.642286539077759,2.587885618209839,0.02987753041088581,0.11910939961671829,0.40777552127838135,2.234511137008667,2.234511137008667,0.595394492149353
2.344949245452881,2.1706109046936035,0.023227741941809654,0.08094367384910583,0.32123252749443054,2.023716926574707,2.023716926574707,0.6718981266021729,14,759,,,,,,,,,,,,,,,,
2.9973251819610596,2.147576093673706,0.015431411564350128,0.11406669020652771,0.3442557454109192,2.653069257736206,2.653069257736206,0.6011332273483276,14,769,,,,,,,,,,,,,,,,
2.6511714458465576,3.5065550804138184,0.02671259641647339,0.083369180560112,0.46073731780052185,2.190433979034424,2.190433979034424,0.6649168729782104,14,779,,,,,,,,,,,,,,,,
3.4013915061950684,4.169619560241699,0.026042668148875237,0.123069629073143,0.5660743117332458,2.835317611694336,2.835317611694336,0.590009868144989,14,789,,,,,,,,,,,,,,,,
,,,,,,,,14,794,2.967708110809326,2.597541093826294,0.02753804810345173,0.10948801785707474,0.3967801332473755,2.570927143096924,2.570927143096924,0.6161330342292786,,,,,,,,
2.5012145042419434,3.1015982627868652,0.021991988644003868,0.07342558354139328,0.4055774211883545,2.095637321472168,2.095637321472168,0.6719638705253601,15,799,,,,,,,,,,,,,,,,
2.036618947982788,3.3175673484802246,0.040190357714891434,0.049060046672821045,0.4210071265697479,1.6156119108200073,1.6156119108200073,0.7163177728652954,15,809,,,,,,,,,,,,,,,,
,,,,,,,,15,812,,,,,,,,,2.4360432624816895,2.722219705581665,0.034296032041311264,0.1061398908495903,0.4126579165458679,2.0233852863311768,2.0233852863311768,0.6288807392120361
3.2663393020629883,2.9049761295318604,0.015267650596797466,0.11639522016048431,0.4221605062484741,2.8441789150238037,2.8441789150238037,0.5800057649612427,15,819,,,,,,,,,,,,,,,,
2.8671936988830566,3.0363106727600098,0.02033717930316925,0.09338929504156113,0.41735750436782837,2.449836254119873,2.449836254119873,0.6239742040634155,15,829,,,,,,,,,,,,,,,,
2.7256951332092285,2.888085126876831,0.03200693801045418,0.09737320244312286,0.4181886911392212,2.307506561279297,2.307506561279297,0.6473816633224487,15,839,,,,,,,,,,,,,,,,
,,,,,,,,15,847,2.9990696907043457,2.534013271331787,0.02765296772122383,0.11164866387844086,0.3927028477191925,2.6063666343688965,2.6063666343688965,0.6121826767921448,,,,,,,,
3.186870574951172,2.4215598106384277,0.01725807785987854,0.12147857993841171,0.38089263439178467,2.8059778213500977,2.8059778213500977,0.5894629955291748,16,849,,,,,,,,,,,,,,,,
3.790720224380493,2.4304842948913574,0.04316253215074539,0.15593796968460083,0.44214892387390137,3.3485710620880127,3.3485710620880127,0.5286939144134521,16,859,,,,,,,,,,,,,,,,
3.0736937522888184,2.5650644302368164,0.014881406910717487,0.12536050379276276,0.3967483639717102,2.676945209503174,2.676945209503174,0.6053103804588318,16,869,,,,,,,,,,,,,,,,
,,,,,,,,16,874,,,,,,,,,2.700719118118286,2.4049313068389893,0.03332198038697243,0.12712500989437103,0.4009401202201843,2.299778938293457,2.299778938293457,0.5957660675048828
2.7122011184692383,1.721874475479126,0.017756571993231773,0.10340426862239838,0.2933482825756073,2.4188528060913086,2.4188528060913086,0.6384760141372681,16,879,,,,,,,,,,,,,,,,
3.0376977920532227,2.349236011505127,0.02196190506219864,0.10725964605808258,0.3641451597213745,2.6735525131225586,2.6735525131225586,0.6070647239685059,16,889,,,,,,,,,,,,,,,,
2.9055957794189453,3.1477696895599365,0.02080186828970909,0.10045052319765091,0.4360293447971344,2.469566583633423,2.469566583633423,0.621842622756958,16,899,,,,,,,,,,,,,,,,
,,,,,,,,16,900,2.9923665523529053,2.4301955699920654,0.030621817335486412,0.11339668929576874,0.3870380222797394,2.60532808303833,2.60532808303833,0.6125267744064331,,,,,,,,
2.903071641921997,2.1983213424682617,0.023917576298117638,0.11613120883703232,0.35988089442253113,2.5431909561157227,2.5431909561157227,0.6182355284690857,17,909,,,,,,,,,,,,,,,,
3.8057312965393066,2.36492919921875,0.020966824144124985,0.15638595819473267,0.4138457179069519,3.391885280609131,3.391885280609131,0.5262559056282043,17,919,,,,,,,,,,,,,,,,
3.2969484329223633,2.5513498783111572,0.01653691567480564,0.13120096921920776,0.40287286043167114,2.894075632095337,2.894075632095337,0.5861424207687378,17,929,,,,,,,,,,,,,,,,
,,,,,,,,17,937,,,,,,,,,2.5867807865142822,2.265712022781372,0.023039279505610466,0.12045006453990936,0.3700605630874634,2.2167201042175293,2.2167201042175293,0.6072235107421875
3.6705551147460938,1.6942768096923828,0.014293921180069447,0.160727858543396,0.3444494605064392,3.3261055946350098,3.3261055946350098,0.5415850877761841,17,939,,,,,,,,,,,,,,,,
3.533219814300537,1.4714967012405396,0.012509671971201897,0.15622645616531372,0.3158857822418213,3.217334270477295,3.217334270477295,0.5514011383056641,17,949,,,,,,,,,,,,,,,,
,,,,,,,,17,953,3.029479742050171,2.439069986343384,0.024743836373090744,0.11595293134450912,0.38460373878479004,2.6448757648468018,2.6448757648468018,0.6077666878700256,,,,,,,,
2.342710494995117,1.9422332048416138,0.02328740432858467,0.08124826103448868,0.29875898361206055,2.0439515113830566,2.0439515113830566,0.6721986532211304,18,959,,,,,,,,,,,,,,,,
3.171769142150879,1.9236410856246948,0.019043540582060814,0.12702423334121704,0.33843183517456055,2.8333370685577393,2.8333370685577393,0.5852305293083191,18,969,,,,,,,,,,,,,,,,
4.11008882522583,1.0722901821136475,0.010870466008782387,0.19414928555488586,0.31224876642227173,3.797840118408203,3.797840118408203,0.48331326246261597,18,979,,,,,,,,,,,,,,,,
2.888085126876831,3.4339599609375,0.0371660515666008,0.09366107732057571,0.47422313690185547,2.4138617515563965,2.4138617515563965,0.6465715169906616,18,989,,,,,,,,,,,,,,,,
3.503779649734497,2.5676827430725098,0.014599047601222992,0.13864260911941528,0.4100099802017212,3.0937695503234863,3.0937695503234863,0.5601157546043396,18,999,,,,,,,,,,,,,,,,
,,,,,,,,18,999,,,,,,,,,2.622990131378174,2.1814050674438477,0.028244398534297943,0.1255570352077484,0.3719419538974762,2.2510480880737305,2.2510480880737305,0.6030690670013428
,,,,,,,,18,999,2.9747934341430664,2.4075119495391846,0.023992717266082764,0.11307274550199509,0.37781664729118347,2.5969762802124023,2.5969762802124023,0.6137967109680176,,,,,,,,
