seed,a0_max_force,a0_e3g_max_force,force_difference,force_relative_change,a0_rmsd,a0_e3g_rmsd,a0_ehull,a0_e3g_ehull,a0_stable,a0_e3g_stable,a0_nus,a0_e3g_nus,gate_confidence,gate_on,exact_fallback,displacement_mean,displacement_max,refinement_harm,relaxation_converged
50012,0.1929621181017037,0.1929615489519289,-5.691497747817298e-07,-2.9495414974754294e-06,0.0165906088962144,0.0165906129995233,0.1511260355746966,0.1511260355746966,False,False,False,False,0.0122504898809865,False,True,,0.0,False,True
50013,0.1195621730959973,0.1434897818603194,0.0239276087643221,0.200126914263347,0.008762743453861,0.0092974433976504,0.1108240728196525,0.1109039101948692,False,False,False,False,0.6631527915058381,True,False,,0.0094712348345768,True,True
50014,0.4573920425733139,0.4083586257778008,-0.049033416795513,-0.1072021640771192,0.073679600667836,0.0714250592961558,0.3444358295476801,0.3444579022337697,False,False,False,False,0.9803918902560836,True,False,,0.011897939868846,False,True
50015,0.2607150182911787,0.2607150784768496,6.01856708914994e-08,2.3084849996742893e-07,1.1245286109620451,1.1245286059019808,0.0516443905852757,0.0516443905852757,True,True,False,False,0.0134038738621773,False,True,,0.0,False,True
50016,0.0129806718018648,0.0099333841775822,-0.0030472876242825,-0.2347557715652919,0.0025453929490768,0.0023796525807692,0.0910090249961967,0.09100733432237,True,True,False,False,0.97850451483567,True,False,,0.0004547795195477,False,True
50017,0.3117351287494329,0.2344035593577672,-0.0773315693916656,-0.2480681907807169,0.0156154956551393,0.0118968492473873,0.0335592102789155,0.0335880926234795,True,True,True,True,0.7509421195857962,True,False,,0.0068610595361503,False,True
50018,0.2084736209202426,0.2084740849740803,4.6405383768988173e-07,2.22595950337246e-06,0.0446571197580905,0.0446571946919717,0.0799379144348986,0.0799374448032805,True,True,True,True,0.4888098198796609,False,True,,0.0,False,True
50019,0.0612357635385052,0.0612353988731016,-3.646654035960317e-07,-5.955105032155421e-06,0.0059083494704187,0.0059083492899559,0.0709291621824155,0.0709291621824155,True,True,True,True,0.3082765176226937,False,True,,0.0,False,True
50020,0.0556651343116166,0.0797774841922304,0.0241123498806137,0.4331679098379873,0.0042686673285227,0.0121352254173512,0.1850923813915272,0.1850078477001204,False,False,False,False,0.9127417644919672,True,False,,0.0102360244864786,True,True
50021,0.0353861006631755,0.0337102489331945,-0.0016758517299809,-0.0473590392434782,0.0016474420841998,0.001574610230768,0.0875331652378363,0.0875218940789821,True,True,True,True,0.5906314813332897,True,False,,0.0007235298662116,False,True
50022,0.0514274422939617,0.0694075056012555,0.0179800633072938,0.3496200181319324,0.0027621024291652,0.0042384257046863,0.0591632761855942,0.0591909844511109,True,True,True,True,0.7856274427160364,True,False,,0.005260410877422,True,True
50023,0.2226228980899803,0.4356607199073112,0.2130378218173309,0.9569447871046256,0.0072768091947046,0.0092758257777052,0.0679089735060927,0.0678827680617573,True,True,True,True,0.6712777031483788,True,False,,0.0110750118036234,True,True
50024,0.4124637233104996,0.1833021376900871,-0.2291615856204124,-0.5555920985756639,0.0234673717944229,0.0118120293437779,0.1116429038181117,0.1118347952976037,False,False,False,False,0.8694878628047723,True,False,,0.0079662952172386,False,True
50025,0.0053471116475843,0.0050438354686331,-0.0003032761789512,-0.0567177569759952,0.0012114911011138,0.0011467273722299,0.1283459971448692,0.1283454688092984,False,False,False,False,0.9675424295313036,True,False,,0.0003248755968063,False,True
50026,0.0280405551122484,0.0249734908609359,-0.0030670642513125,-0.1093795839288779,0.0031871985739404,0.0030852364712944,0.0756161957325582,0.0756170410694725,True,True,True,True,0.6693724266012071,True,False,,0.0013365004584357,False,True
50027,0.0153738905521683,0.0127330188266847,-0.0026408717254835,-0.1717764099153897,0.002117225357319,0.0010715958267381,-0.054419796522529,-0.0544208531936725,True,True,True,True,0.9242661653961872,True,False,,0.0005320987329438,False,True
50028,0.1504387764162734,0.1504387558710673,-2.054520609195976e-08,-1.365685535430699e-07,0.0116253655212493,0.011625382906131,0.0521382926881415,0.0521382926881415,True,True,False,False,0.1006744654221543,False,True,,0.0,False,True
50029,0.2975912483546271,0.2122520086001316,-0.0853392397544954,-0.2867666311638313,0.0372088267430378,0.0289841167209658,0.0262596941142447,0.0262195406108283,True,True,True,True,0.8635739563132824,True,False,,0.0148921070216713,False,True
50030,0.1318529587826954,0.131852701593093,-2.571896023928488e-07,-1.950578923425743e-06,0.002491600543794,0.0024915907530017,0.1535229720436994,0.1535229720436994,False,False,False,False,0.439740315107082,False,True,,0.0,False,True
50031,0.0566586739563292,0.0607496332606987,0.0040909593043695,0.072203583647628,0.1904826001793759,0.1949095159455927,0.0988981517499807,0.0989414752668267,True,True,True,True,0.8798568662268348,True,False,,0.0046394993739737,True,True
50032,0.125720797422,0.1257208641759693,6.675396929667343e-08,5.3096998003126e-07,0.0125756416535276,0.0125756416598815,0.0491519196918179,0.0491524480273897,True,True,False,False,0.029202491046314,False,True,,0.0,False,True
50033,0.2754468204334614,0.2280908303510264,-0.047355990082435,-0.1719242574951945,0.0350496305861194,0.0324301446582315,0.2990475187825367,0.2990255400227726,False,False,False,False,0.9732188862336352,True,False,,0.0122774542287477,False,True
50034,0.0249507457929279,0.0219202097138712,-0.0030305360790566,-0.1214607412623185,0.0011891229610637,0.0011216646046006,0.0094888586828716,0.009487802011729,True,True,False,False,0.8184463582616083,True,False,,0.0002807103179437,False,True
50035,0.1784446491322867,0.1536273435268225,-0.0248173056054641,-0.1390756502150217,0.0312171866806323,0.028713736809745,0.0535080151320936,0.0534922355096991,True,True,True,True,0.7911597896302096,True,False,,0.0099631353259362,False,True
50036,0.115157088496656,0.0896533583139082,-0.0255037301827478,-0.2214690429889463,0.0051595276766848,0.0040668067343627,0.0782339693107454,0.078204382518753,True,True,True,True,0.6804837409945769,True,False,,0.0070496756874481,False,True
50037,0.2226788319726996,0.1634747020193453,-0.0592041299533543,-0.2658722853396892,0.0235679458480565,0.01891696103016,0.2192711403840039,0.2192787484162313,False,False,False,False,0.7059998629806792,True,False,,0.0158146740022456,False,True
50038,0.5698003167253273,0.4457026080396072,-0.12409770868572,-0.2177915754749246,0.0548425851051366,0.0502921925232414,0.2228416239893764,0.22278315485282,False,False,False,False,0.8556757310954383,True,False,,0.0153272320712058,False,True
50039,0.2008507981308959,0.0896459037882081,-0.1112048943426878,-0.553669168246047,0.0036752192490231,0.0046531240209423,0.0572906364528407,0.0572207040354051,True,True,False,False,0.9946104095406154,True,False,,0.0073390753577068,False,True
50040,0.1711646158708892,0.1446241802380599,-0.0265404356328292,-0.1550579569135302,0.0048242099010663,0.0040621684055559,-0.0002548832842759,-0.0002903874346671,True,True,False,False,0.8717856293953259,True,False,,0.0035377771323107,False,True
50041,0.0283558679760487,0.0283557584141339,-1.0956191480102073e-07,-3.863818060288763e-06,0.0022183105393433,0.0022182883187517,0.0423222202248965,0.0423222202248965,True,True,False,False,0.0223599451106775,False,True,,0.0,False,True
50042,0.2705726426483631,0.310593801630646,0.0400211589822828,0.1479128066701646,0.0661901904912901,0.0569773651853467,0.0904066217049566,0.0903819660449629,True,True,True,True,0.9244976400932866,True,False,,0.0178882676022828,True,True
50043,0.0390486646253139,0.0390487752759707,1.1065065679688457e-07,2.8336604557061742e-06,0.0012628912352684,0.0012628912437464,0.0168622125492374,0.0168622125492374,True,True,False,False,0.2532815658060437,False,True,,0.0,False,True
50044,0.0676950314185882,0.0850906083449948,0.0173955769264066,0.256969774027315,0.0037435972747982,0.004474501194294,0.0143587757410745,0.0143637068730733,True,True,False,False,0.5723601940644446,True,False,,0.0040878239767385,True,True
