adapter_accept_calls,adapter_calls,adapter_checkpoint_sha256,adapter_streak_max,adapter_streak_mean,adapter_streak_p95,anchor_k,atomic_risk_fallback_calls,checkpoint_sha256,coverage,fallback_calls,formula,forward_reduction,generation_time_seconds,invalid_risk_fallback_calls,late_exact_calls,logical_score_calls,method,nonfinite_adapter_fallback_calls,nonfinite_risk_fallback_calls,num_atoms,output_path,output_sha256,peak_gpu_memory_bytes,periodic_exact_calls,periodic_trace_calls,run_summary_path,samples_per_hour,second_forward_calls,seed,success
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,EuGd3FeO7,0.0,122.50154355494305,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69010/generated_crystals.extxyz,4cb480a28a1e7a81f31cba46c53712b52dae812778c4264d0259e0150a141452,315387904,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69010/run_summary.json,29.387384807811564,1000,69010,True
497,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,189,11.833333333333334,50,0,203,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.497,503,Eu2Gd2FeO6F,0.2485,91.55878839106299,0,300,1503,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69010/generated_crystals.extxyz,119abb7a718739fde86620185254cb46c59d2eb741a1d6b3c6a451220531849a,316278272,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69010/run_summary.json,39.318999991828136,503,69010,True
482,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,7.1940298507462686,16,16,196,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.482,518,EuGd2TiO8,0.241,92.36887538898736,0,300,1518,V3_AnchorK16,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69010/generated_crystals.extxyz,44e89fb9c8fc699f39d7a44d6300828cc4e25366966ed30c223161620f74ef9c,315897344,22,22,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69010/run_summary.json,38.97416727051771,518,69010,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,EuMn2O4,0.0,114.58464297512546,0,0,2000,C0,0,0,14,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69011/generated_crystals.extxyz,396d741b5c5a13fae9e1b00f64c7e6c18d044f0171f13bd73dafe73eda9d0108,329188352,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69011/run_summary.json,31.4178227250008,1000,69011,True
484,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,148,15.125,128,0,216,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.484,516,Eu4As3,0.242,101.11646533501334,0,300,1516,V2_Frozen_Atomic75_Late30,0,0,14,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69011/generated_crystals.extxyz,f42117dab8ecd932d94034c89f39f4ed7dc3173ae64f8d960680950836ca3dbe,327603712,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69011/run_summary.json,35.6025103139502,516,69011,True
432,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,8.816326530612244,16,16,245,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.432,568,Eu5B2As7,0.216,96.30505385203287,0,300,1568,V3_AnchorK16,0,0,14,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69011/generated_crystals.extxyz,afad62d2d7860f8c8d9ee8dc4fd13613affc0d15afaa67f5eeedcb86d0ac51d3,328807936,23,23,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69011/run_summary.json,37.381215793006994,568,69011,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,MnFeH2O3F,0.0,117.33896653819829,0,0,2000,C0,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69012/generated_crystals.extxyz,6b081aa9dc003d9dca1ab30ac061f7efec9bb9edc67ce88a37e6111c3e343444,345087488,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69012/run_summary.json,30.680345210199743,1000,69012,True
361,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,144,8.022222222222222,17,0,339,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.361,639,MnFe3H5O7,0.1805,101.90139495790936,0,300,1639,V2_Frozen_Atomic75_Late30,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69012/generated_crystals.extxyz,e4d0a8aa05f1862fd6cbb373121117b31cd12dbc9efc0c096bed34c2e35cc324,342837760,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69012/run_summary.json,35.32827005446775,639,69012,True
366,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,5.304347826086956,16,16,319,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.366,634,Fe5H4O7,0.183,107.1295285068918,0,300,1634,V3_AnchorK16,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69012/generated_crystals.extxyz,8f564a400f9d1cd3431d234ff9bbdcc4f8ff593cb149fbf8049474cd4b6a1e1b,344087552,15,15,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69012/run_summary.json,33.60418038028055,634,69012,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Fe8BH3,0.0,113.61426616809331,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69013/generated_crystals.extxyz,90dc3a05101bc8816da20fd04ca5bc1d244011ed8144195c87a0f47479a1cdb0,315916800,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69013/run_summary.json,31.68616161876862,1000,69013,True
575,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,155,9.583333333333334,24,0,125,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.575,425,ScFe4Si,0.2875,94.56284597422928,0,300,1425,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69013/generated_crystals.extxyz,4b6d0f496a7c5bc1a4504b475bae22410d6b7763fca43e2818fe2c7352f1797e,315396608,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69013/run_summary.json,38.06992019869082,425,69013,True
549,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,7.12987012987013,16,16,130,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.549,451,EuFe4B,0.2745,89.1573917020578,0,300,1451,V3_AnchorK16,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69013/generated_crystals.extxyz,4a52c30524943686634bcfce42d22075c19b9610f8da23cf34ae8bebafa2aa2b,317041664,21,21,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69013/run_summary.json,40.37803182971435,451,69013,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,EuTmZn2,0.0,113.96821949398145,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69014/generated_crystals.extxyz,4df5755cd5fbf4bbf6ad985aadf5b6d49f0ea7c6da5b03a9b8a95da7bd246b61,257762816,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69014/run_summary.json,31.587753287574284,1000,69014,True
698,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,575,232.66666666666666,575,0,2,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.698,302,Eu3Tm,0.349,80.2959221729543,0,300,1302,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69014/generated_crystals.extxyz,809505374e077ebbd3ab3ccb244cfbb2e2517cd398f8ced62eda8963c5de755c,257906688,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69014/run_summary.json,44.834157234607,302,69014,True
656,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,15.255813953488373,16,16,7,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.656,344,EuTmZn2,0.328,83.99618727597408,0,300,1344,V3_AnchorK16,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69014/generated_crystals.extxyz,86cdadf9520344ccfa42bab3642e916593ded54007f3fa39fd5662c78cff6740,257149952,37,37,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69014/run_summary.json,42.85908821280188,344,69014,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Gd2(CoB)5,0.0,111.9080910650082,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69015/generated_crystals.extxyz,58c083648a0a7fa766f066d960d3636b1cf546fd73239bfa3a889fc25090ed7a,315812864,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69015/run_summary.json,32.16925573244507,1000,69015,True
659,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,153,18.305555555555557,87,0,41,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.659,341,Fe2Sb,0.3295,84.1602377970703,0,300,1341,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69015/generated_crystals.extxyz,85bbdb6194dcd399353b92a4869290233e3632bd2914c948d6b14eb7a08c2b20,316056576,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69015/run_summary.json,42.7755445354186,341,69015,True
450,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,7.377049180327869,16,16,228,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.45,550,Fe9Sn2Sb,0.225,102.41189657896757,0,300,1550,V3_AnchorK16,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69015/generated_crystals.extxyz,db0b339a38836c8e55a4aba59d06e428f43213768b5311a33441e405d96dc4cf,315991552,22,22,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69015/run_summary.json,35.15216610820325,550,69015,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,EuCuGe,0.0,120.78129881294444,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69016/generated_crystals.extxyz,aaedc0404948cb5bbbe8550bf53c499e3a5be519c0999e2409871b0893e9269b,315731456,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69016/run_summary.json,29.80593879500639,1000,69016,True
538,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,223,9.275862068965518,18,0,162,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.538,462,FeRh,0.269,97.07582808006555,0,300,1462,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69016/generated_crystals.extxyz,ff5bc814b8ffb5b01cf6581cb2a2f0c30fce85a27da5b91f88aa1c217de198f3,317394432,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69016/run_summary.json,37.0844119612435,462,69016,True
497,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,4.920792079207921,16,16,186,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.497,503,Eu8Ge3N,0.2485,90.26132837007754,0,300,1503,V3_AnchorK16,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69016/generated_crystals.extxyz,016a18d1b45bace2bfe01cc6061fd2c0e46eade681bda25680f251608dfe103f,316048896,17,17,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69016/run_summary.json,39.88419032832928,503,69016,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,PrEuP,0.0,115.55742538301274,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69017/generated_crystals.extxyz,b38e9a0ddbbdda305ad8bf7f652a3580d19e83490f5f1fdf6b3b443a186836c7,318100992,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69017/run_summary.json,31.153342055414207,1000,69017,True
479,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,138,6.302631578947368,44,0,221,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.479,521,EuHO2,0.2395,92.9312537710648,0,300,1521,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69017/generated_crystals.extxyz,c9745f388585019ad72ae0f81618456598833edb89e4cc6666bef374a79e18b8,315310592,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69017/run_summary.json,38.738313042333026,521,69017,True
433,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,4.977011494252873,16,16,252,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.433,567,Eu3H3ClO5,0.2165,102.7288517919369,0,300,1567,V3_AnchorK16,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69017/generated_crystals.extxyz,a3e8d4ec717e16c2d544d7cbc96d0e9785d3e222baabc6cc824853b947a74e9d,320428544,15,15,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69017/run_summary.json,35.043709115831476,567,69017,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Be5Fe9Ir2,0.0,114.671203894075,0,0,2000,C0,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69018/generated_crystals.extxyz,5f651b75e526aa70407632ea5f318425c97efaee72940a20c069dcbdb6d14b7f,343643136,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69018/run_summary.json,31.394106608712512,1000,69018,True
439,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,184,5.4875,15,0,261,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.439,561,Li3Fe3(IrO4)2,0.2195,102.15354494191706,0,300,1561,V2_Frozen_Atomic75_Late30,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69018/generated_crystals.extxyz,2e3ba8f112d0611ac61bcce83002a87eb71a93e16b1d443cbf979756642f6661,350138368,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69018/run_summary.json,35.241067767613,561,69018,True
335,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,5.317460317460317,16,16,355,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.335,665,Fe9Ir7,0.1675,102.4294719309546,0,300,1665,V3_AnchorK16,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69018/generated_crystals.extxyz,8993c299f641e9159edfe0601dc7e3795b67942cbc2f97869a85de295bc02bba,342950912,10,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69018/run_summary.json,35.146134526854524,665,69018,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,FeNi,0.0,114.78725329996087,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69019/generated_crystals.extxyz,f175528cd14a9f0d2d23ce1b308687828b27fe1038b10038ed9ae437dc090289,257572352,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69019/run_summary.json,31.362367305649496,1000,69019,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,700,700.0,700,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,300,FeCoNi2,0.35,81.33697651792318,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69019/generated_crystals.extxyz,a0ecfc103a169a710a1e66d91e4a43366db7c0e011bd314d0a46297650ce9971,257203200,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69019/run_summary.json,44.2603125185839,300,69019,True
659,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,15.69047619047619,16,16,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.659,341,EuNi,0.3295,82.07152928505093,0,300,1341,V3_AnchorK16,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69019/generated_crystals.extxyz,193cf0b5c71ce44f467d2cc89f886da8708cbbc909c1d580e7d332756422335a,257537536,41,41,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69019/run_summary.json,43.86417593726657,341,69019,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,MnFe,0.0,111.83728598803282,0,0,2000,C0,0,0,2,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69020/generated_crystals.extxyz,9246a4c0e8377f1f1b6d89f2e210e62977fe43749f39d368815afe0342377e1c,242691584,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69020/run_summary.json,32.18962234460177,1000,69020,True
685,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,311,52.69230769230769,311,0,15,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.685,315,Mn,0.3425,82.58028308697976,0,300,1315,V2_Frozen_Atomic75_Late30,0,0,2,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69020/generated_crystals.extxyz,20658afd1e84184b6bf36af92e0362655ecfa735b21abffe55adc6daa694614f,242714624,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69020/run_summary.json,43.59394113735611,315,69020,True
655,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,14.886363636363637,16,16,8,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.655,345,MnFe,0.3275,81.30787587701343,0,300,1345,V3_AnchorK16,0,0,2,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69020/generated_crystals.extxyz,17a7c6ec99fa7ae8414794c3f9757baf9237439eaa8e6cba6c9aefc9d6eec874,242714624,37,37,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69020/run_summary.json,44.27615358499062,345,69020,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Fe7Ni4Pt,0.0,121.18865277199075,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69021/generated_crystals.extxyz,d744679ad96c1b51d8408cdadec28902c38b664876e9208d4ba7466af89e5010,317058048,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69021/run_summary.json,29.705751468111345,1000,69021,True
569,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,195,8.014084507042254,10,0,131,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.569,431,FeCoF4,0.2845,92.6957246910315,0,300,1431,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69021/generated_crystals.extxyz,975cc91ff5d76031eb232bb10f73246bc6426fdd2c8c32b9ccd68b9f9c20555e,315394560,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69021/run_summary.json,38.83674260058196,431,69021,True
581,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,7.644736842105263,16,16,94,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.581,419,Mn4SiNi,0.2905,86.01015832601115,0,300,1419,V3_AnchorK16,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69021/generated_crystals.extxyz,b721029373f97816dd0d8b5713923f851ba80d369341ff20e9539e99cc737b91,315949568,25,25,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69021/run_summary.json,41.855521139196526,419,69021,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Fe2P2O8F,0.0,117.27064437093213,0,0,2000,C0,0,0,13,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69022/generated_crystals.extxyz,217b186def58453e7a65bcd61bc5c68b1e10e745aabd366b952679b8c33cdf77,323502592,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69022/run_summary.json,30.69821965515124,1000,69022,True
