method,baseline,seed,metric,value,baseline_value,paired_delta
B3_V2_Global75_Late20,B0_C0,65000,pre_relaxation_max_force,0.08595792949199677,0.2741708755493164,-0.18821294605731964
B3_V2_Global75_Late20,B0_C0,65001,e_hull,0.434827258643665,0.1593434256253614,0.2754838330183036
B3_V2_Global75_Late20,B0_C0,65001,stable,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65001,nus,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65001,novel,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65001,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65001,rmsd,0.15080580732243062,0.08798622686308669,0.06281958045934394
B3_V2_Global75_Late20,B0_C0,65001,pre_relaxation_max_force,0.7765643000602722,0.7314927577972412,0.045071542263031006
B3_V2_Global75_Late20,B0_C0,65002,e_hull,-0.011267801384278187,0.06524279367920016,-0.07651059506347835
B3_V2_Global75_Late20,B0_C0,65002,stable,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65002,nus,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65002,novel,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65002,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65002,rmsd,0.007047606208018844,0.04964934366115585,-0.04260173745313701
B3_V2_Global75_Late20,B0_C0,65002,pre_relaxation_max_force,0.10121699422597885,0.15262770652770996,-0.05141071230173111
B3_V2_Global75_Late20,B0_C0,65003,e_hull,0.2602500911478369,0.06911517929086486,0.19113491185697207
B3_V2_Global75_Late20,B0_C0,65003,stable,0.0,1.0,-1.0
B3_V2_Global75_Late20,B0_C0,65003,nus,0.0,1.0,-1.0
B3_V2_Global75_Late20,B0_C0,65003,novel,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65003,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65003,rmsd,0.0051102332015992985,0.02433187230865006,-0.019221639107050763
B3_V2_Global75_Late20,B0_C0,65003,pre_relaxation_max_force,0.06377661973237991,0.190921351313591,-0.1271447315812111
B3_V2_Global75_Late20,B0_C0,65004,e_hull,0.027727587662326414,0.231977066672016,-0.2042494790096896
B3_V2_Global75_Late20,B0_C0,65004,stable,1.0,0.0,1.0
B3_V2_Global75_Late20,B0_C0,65004,nus,1.0,0.0,1.0
B3_V2_Global75_Late20,B0_C0,65004,novel,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65004,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65004,rmsd,0.019194381866878454,0.6745899969207836,-0.6553956150539051
B3_V2_Global75_Late20,B0_C0,65004,pre_relaxation_max_force,0.16238373517990112,3.366518974304199,-3.204135239124298
B3_V2_Global75_Late20,B0_C0,65005,e_hull,0.03532994748779217,0.13009585014648373,-0.09476590265869156
B3_V2_Global75_Late20,B0_C0,65005,stable,1.0,0.0,1.0
B3_V2_Global75_Late20,B0_C0,65005,nus,1.0,0.0,1.0
B3_V2_Global75_Late20,B0_C0,65005,novel,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65005,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65005,rmsd,0.016848054879415948,0.017005051896144263,-0.00015699701672831565
B3_V2_Global75_Late20,B0_C0,65005,pre_relaxation_max_force,0.10848303884267807,0.22913455963134766,-0.12065152078866959
B3_V2_Global75_Late20,B0_C0,65006,e_hull,0.018845216069658832,0.06880231986487839,-0.04995710379521956
B3_V2_Global75_Late20,B0_C0,65006,stable,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65006,nus,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65006,novel,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65006,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65006,rmsd,0.0008192490055442781,0.0009972894927156415,-0.00017804048717136333
B3_V2_Global75_Late20,B0_C0,65006,pre_relaxation_max_force,0.062157340347766876,0.010208654217422009,0.05194868613034487
B3_V2_Global75_Late20,B0_C0,65007,e_hull,0.285183402642577,0.07408067232618976,0.21110273031638727
B3_V2_Global75_Late20,B0_C0,65007,stable,0.0,1.0,-1.0
B3_V2_Global75_Late20,B0_C0,65007,nus,0.0,1.0,-1.0
B3_V2_Global75_Late20,B0_C0,65007,novel,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65007,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65007,rmsd,0.11000349732951838,0.07151171548690417,0.0384917818426142
B3_V2_Global75_Late20,B0_C0,65007,pre_relaxation_max_force,0.5072142481803894,0.36783021688461304,0.13938403129577637
B3_V2_Global75_Late20,B0_C0,65008,e_hull,0.2659922729509958,0.28680647068536835,-0.02081419773437254
B3_V2_Global75_Late20,B0_C0,65008,stable,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65008,nus,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65008,novel,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65008,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65008,rmsd,0.5203523001376994,0.3057979223689237,0.21455437776877567
B3_V2_Global75_Late20,B0_C0,65008,pre_relaxation_max_force,1.0827157497406006,1.1992942094802856,-0.11657845973968506
B3_V2_Global75_Late20,B0_C0,65009,e_hull,0.13786006928913253,0.1017028086425853,0.03615726064654723
B3_V2_Global75_Late20,B0_C0,65009,stable,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65009,nus,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65009,novel,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65009,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65009,rmsd,0.04202920213914309,0.02975667699868804,0.012272525140455046
B3_V2_Global75_Late20,B0_C0,65009,pre_relaxation_max_force,0.6379256844520569,0.332765132188797,0.3051605522632599
B3_V2_Global75_Late20,B0_C0,65010,e_hull,0.029663966679687626,0.05976134311686376,-0.030097376437176138
B3_V2_Global75_Late20,B0_C0,65010,stable,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65010,nus,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65010,novel,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65010,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65010,rmsd,0.0026621504128871887,0.00839745084263276,-0.005735300429745571
B3_V2_Global75_Late20,B0_C0,65010,pre_relaxation_max_force,0.09641308337450027,0.10447023063898087,-0.00805714726448059
B3_V2_Global75_Late20,B0_C0,65011,e_hull,0.07570635276628579,0.14476277359374912,-0.06905642082746333
B3_V2_Global75_Late20,B0_C0,65011,stable,1.0,0.0,1.0
B3_V2_Global75_Late20,B0_C0,65011,nus,1.0,0.0,1.0
B3_V2_Global75_Late20,B0_C0,65011,novel,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65011,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65011,rmsd,0.013507271560329262,0.024031852117856044,-0.010524580557526782
B3_V2_Global75_Late20,B0_C0,65011,pre_relaxation_max_force,0.3453860878944397,0.5451765060424805,-0.19979041814804077
B3_V2_Global75_Late20,B0_C0,65012,e_hull,0.16208984266989468,0.14852389949923328,0.013565943170661399
B3_V2_Global75_Late20,B0_C0,65012,stable,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65012,nus,0.0,0.0,0.0
B3_V2_Global75_Late20,B0_C0,65012,novel,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65012,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65012,rmsd,0.039220489690608235,0.041456576122912606,-0.002236086432304371
B3_V2_Global75_Late20,B0_C0,65012,pre_relaxation_max_force,0.5129162669181824,0.28138744831085205,0.23152881860733032
B3_V2_Global75_Late20,B0_C0,65013,e_hull,0.12284656924845372,0.09789802752344734,0.02494854172500638
B3_V2_Global75_Late20,B0_C0,65013,stable,0.0,1.0,-1.0
B3_V2_Global75_Late20,B0_C0,65013,nus,0.0,1.0,-1.0
B3_V2_Global75_Late20,B0_C0,65013,novel,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65013,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65013,rmsd,0.0011545955555220034,0.019026720329645357,-0.017872124774123352
B3_V2_Global75_Late20,B0_C0,65013,pre_relaxation_max_force,0.007196897640824318,0.07146461308002472,-0.0642677154392004
B3_V2_Global75_Late20,B0_C0,65014,e_hull,0.07271048052490237,0.0714392717360921,0.001271208788810263
B3_V2_Global75_Late20,B0_C0,65014,stable,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65014,nus,1.0,0.0,1.0
B3_V2_Global75_Late20,B0_C0,65014,novel,1.0,0.0,1.0
B3_V2_Global75_Late20,B0_C0,65014,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65014,rmsd,0.04073112791250281,0.002064414494896734,0.03866671341760607
B3_V2_Global75_Late20,B0_C0,65014,pre_relaxation_max_force,0.12046100199222565,0.00990274827927351,0.11055825371295214
B3_V2_Global75_Late20,B0_C0,65015,e_hull,0.09546695694824336,0.05086550237792942,0.04460145457031395
B3_V2_Global75_Late20,B0_C0,65015,stable,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65015,nus,1.0,0.0,1.0
B3_V2_Global75_Late20,B0_C0,65015,novel,1.0,0.0,1.0
B3_V2_Global75_Late20,B0_C0,65015,unique,1.0,1.0,0.0
B3_V2_Global75_Late20,B0_C0,65015,rmsd,0.043544186558193566,0.0020346024485453657,0.0415095841096482
B3_V2_Global75_Late20,B0_C0,65015,pre_relaxation_max_force,0.1632104218006134,0.036920465528964996,0.1262899562716484
B3_V2_Global75_Late30,B0_C0,65000,e_hull,0.10054498222900321,0.2182105039063602,-0.117665521677357
B3_V2_Global75_Late30,B0_C0,65000,stable,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65000,nus,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65000,novel,0.0,1.0,-1.0
B3_V2_Global75_Late30,B0_C0,65000,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65000,rmsd,0.016891943206492704,0.06397255339087012,-0.04708061018437741
B3_V2_Global75_Late30,B0_C0,65000,pre_relaxation_max_force,0.08595593273639679,0.2741708755493164,-0.18821494281291962
B3_V2_Global75_Late30,B0_C0,65001,e_hull,0.4348035227495668,0.1593434256253614,0.2754600971242054
B3_V2_Global75_Late30,B0_C0,65001,stable,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65001,nus,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65001,novel,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65001,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65001,rmsd,0.152184004280781,0.08798622686308669,0.06419777741769431
B3_V2_Global75_Late30,B0_C0,65001,pre_relaxation_max_force,0.786092221736908,0.7314927577972412,0.05459946393966675
B3_V2_Global75_Late30,B0_C0,65002,e_hull,-0.011267801384278187,0.06524279367920016,-0.07651059506347835
B3_V2_Global75_Late30,B0_C0,65002,stable,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65002,nus,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65002,novel,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65002,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65002,rmsd,0.006783389080629648,0.04964934366115585,-0.0428659545805262
B3_V2_Global75_Late30,B0_C0,65002,pre_relaxation_max_force,0.10122214257717133,0.15262770652770996,-0.051405563950538635
B3_V2_Global75_Late30,B0_C0,65003,e_hull,0.2602500911478369,0.06911517929086486,0.19113491185697207
B3_V2_Global75_Late30,B0_C0,65003,stable,0.0,1.0,-1.0
B3_V2_Global75_Late30,B0_C0,65003,nus,0.0,1.0,-1.0
B3_V2_Global75_Late30,B0_C0,65003,novel,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65003,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65003,rmsd,0.005110274547314763,0.02433187230865006,-0.0192215977613353
B3_V2_Global75_Late30,B0_C0,65003,pre_relaxation_max_force,0.06377111375331879,0.190921351313591,-0.12715023756027222
B3_V2_Global75_Late30,B0_C0,65004,e_hull,0.16997933581770752,0.231977066672016,-0.061997730854308486
B3_V2_Global75_Late30,B0_C0,65004,stable,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65004,nus,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65004,novel,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65004,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65004,rmsd,0.18810905507280054,0.6745899969207836,-0.4864809418479831
B3_V2_Global75_Late30,B0_C0,65004,pre_relaxation_max_force,0.39081206917762756,3.366518974304199,-2.9757069051265717
B3_V2_Global75_Late30,B0_C0,65005,e_hull,0.03532708646484295,0.13009585014648373,-0.09476876368164078
B3_V2_Global75_Late30,B0_C0,65005,stable,1.0,0.0,1.0
B3_V2_Global75_Late30,B0_C0,65005,nus,1.0,0.0,1.0
B3_V2_Global75_Late30,B0_C0,65005,novel,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65005,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65005,rmsd,0.0167964389978834,0.017005051896144263,-0.0002086128982608619
B3_V2_Global75_Late30,B0_C0,65005,pre_relaxation_max_force,0.10784440487623215,0.22913455963134766,-0.12129015475511551
B3_V2_Global75_Late30,B0_C0,65006,e_hull,0.018844453130204997,0.06880231986487839,-0.049957866734673395
B3_V2_Global75_Late30,B0_C0,65006,stable,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65006,nus,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65006,novel,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65006,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65006,rmsd,0.0008191022054567155,0.0009972894927156415,-0.00017818728725892596
B3_V2_Global75_Late30,B0_C0,65006,pre_relaxation_max_force,0.06215861812233925,0.010208654217422009,0.05194996390491724
B3_V2_Global75_Late30,B0_C0,65007,e_hull,0.24833292515624628,0.07408067232618976,0.17425225283005652
B3_V2_Global75_Late30,B0_C0,65007,stable,0.0,1.0,-1.0
B3_V2_Global75_Late30,B0_C0,65007,nus,0.0,1.0,-1.0
B3_V2_Global75_Late30,B0_C0,65007,novel,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65007,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65007,rmsd,0.05749825110883127,0.07151171548690417,-0.014013464378072903
B3_V2_Global75_Late30,B0_C0,65007,pre_relaxation_max_force,0.6478066444396973,0.36783021688461304,0.27997642755508423
B3_V2_Global75_Late30,B0_C0,65008,e_hull,0.26599157936967366,0.28680647068536835,-0.020814891315694695
B3_V2_Global75_Late30,B0_C0,65008,stable,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65008,nus,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65008,novel,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65008,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65008,rmsd,0.520326286484819,0.3057979223689237,0.21452836411589532
B3_V2_Global75_Late30,B0_C0,65008,pre_relaxation_max_force,1.0826566219329834,1.1992942094802856,-0.11663758754730225
B3_V2_Global75_Late30,B0_C0,65009,e_hull,0.13786245347492354,0.1017028086425853,0.036159644832338245
B3_V2_Global75_Late30,B0_C0,65009,stable,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65009,nus,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65009,novel,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65009,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65009,rmsd,0.04240786625478616,0.02975667699868804,0.012651189256098119
B3_V2_Global75_Late30,B0_C0,65009,pre_relaxation_max_force,0.6462830305099487,0.332765132188797,0.31351789832115173
B3_V2_Global75_Late30,B0_C0,65010,e_hull,0.029663966679687626,0.05976134311686376,-0.030097376437176138
B3_V2_Global75_Late30,B0_C0,65010,stable,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65010,nus,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65010,novel,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65010,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65010,rmsd,0.002663054608324823,0.00839745084263276,-0.005734396234307937
B3_V2_Global75_Late30,B0_C0,65010,pre_relaxation_max_force,0.09645358473062515,0.10447023063898087,-0.008016645908355713
B3_V2_Global75_Late30,B0_C0,65011,e_hull,0.07570558982683195,0.14476277359374912,-0.06905718376691716
B3_V2_Global75_Late30,B0_C0,65011,stable,1.0,0.0,1.0
B3_V2_Global75_Late30,B0_C0,65011,nus,1.0,0.0,1.0
B3_V2_Global75_Late30,B0_C0,65011,novel,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65011,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65011,rmsd,0.013507467775799838,0.024031852117856044,-0.010524384342056206
B3_V2_Global75_Late30,B0_C0,65011,pre_relaxation_max_force,0.3452650308609009,0.5451765060424805,-0.1999114751815796
B3_V2_Global75_Late30,B0_C0,65012,e_hull,0.16208984266989468,0.14852389949923328,0.013565943170661399
B3_V2_Global75_Late30,B0_C0,65012,stable,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65012,nus,0.0,0.0,0.0
B3_V2_Global75_Late30,B0_C0,65012,novel,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65012,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65012,rmsd,0.03921676883010076,0.041456576122912606,-0.0022398072928118476
B3_V2_Global75_Late30,B0_C0,65012,pre_relaxation_max_force,0.5128442645072937,0.28138744831085205,0.23145681619644165
B3_V2_Global75_Late30,B0_C0,65013,e_hull,0.1314762602404791,0.09789802752344734,0.03357823271703175
B3_V2_Global75_Late30,B0_C0,65013,stable,0.0,1.0,-1.0
B3_V2_Global75_Late30,B0_C0,65013,nus,0.0,1.0,-1.0
B3_V2_Global75_Late30,B0_C0,65013,novel,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65013,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65013,rmsd,0.0012263341660336124,0.019026720329645357,-0.017800386163611744
B3_V2_Global75_Late30,B0_C0,65013,pre_relaxation_max_force,0.011106138117611408,0.07146461308002472,-0.06035847496241331
B3_V2_Global75_Late30,B0_C0,65014,e_hull,0.07248350603759768,0.0714392717360921,0.0010442343015055755
B3_V2_Global75_Late30,B0_C0,65014,stable,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65014,nus,1.0,0.0,1.0
B3_V2_Global75_Late30,B0_C0,65014,novel,1.0,0.0,1.0
B3_V2_Global75_Late30,B0_C0,65014,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65014,rmsd,0.050641752484503734,0.002064414494896734,0.048577337989607
B3_V2_Global75_Late30,B0_C0,65014,pre_relaxation_max_force,0.12103377282619476,0.00990274827927351,0.11113102454692125
B3_V2_Global75_Late30,B0_C0,65015,e_hull,0.09546695694824336,0.05086550237792942,0.04460145457031395
B3_V2_Global75_Late30,B0_C0,65015,stable,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65015,nus,1.0,0.0,1.0
B3_V2_Global75_Late30,B0_C0,65015,novel,1.0,0.0,1.0
B3_V2_Global75_Late30,B0_C0,65015,unique,1.0,1.0,0.0
B3_V2_Global75_Late30,B0_C0,65015,rmsd,0.0436168069385448,0.0020346024485453657,0.041582204489999434
B3_V2_Global75_Late30,B0_C0,65015,pre_relaxation_max_force,0.16366451978683472,0.036920465528964996,0.12674405425786972
B3_V2_Global75_Late40,B0_C0,65000,e_hull,0.028183630439452934,0.2182105039063602,-0.19002687346690728
B3_V2_Global75_Late40,B0_C0,65000,stable,1.0,0.0,1.0
B3_V2_Global75_Late40,B0_C0,65000,nus,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65000,novel,0.0,1.0,-1.0
B3_V2_Global75_Late40,B0_C0,65000,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65000,rmsd,0.010550105626489416,0.06397255339087012,-0.053422447764380696
B3_V2_Global75_Late40,B0_C0,65000,pre_relaxation_max_force,0.13893261551856995,0.2741708755493164,-0.13523826003074646
B3_V2_Global75_Late40,B0_C0,65001,e_hull,0.08478203911675486,0.1593434256253614,-0.07456138650860655
B3_V2_Global75_Late40,B0_C0,65001,stable,1.0,0.0,1.0
B3_V2_Global75_Late40,B0_C0,65001,nus,1.0,0.0,1.0
B3_V2_Global75_Late40,B0_C0,65001,novel,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65001,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65001,rmsd,0.02254670877048594,0.08798622686308669,-0.06543951809260075
B3_V2_Global75_Late40,B0_C0,65001,pre_relaxation_max_force,0.3500445485115051,0.7314927577972412,-0.3814482092857361
B3_V2_Global75_Late40,B0_C0,65002,e_hull,0.02862677419677695,0.06524279367920016,-0.03661601948242321
B3_V2_Global75_Late40,B0_C0,65002,stable,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65002,nus,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65002,novel,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65002,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65002,rmsd,0.0033399847457100647,0.04964934366115585,-0.046309358915445784
B3_V2_Global75_Late40,B0_C0,65002,pre_relaxation_max_force,0.06536494940519333,0.15262770652770996,-0.08726275712251663
B3_V2_Global75_Late40,B0_C0,65003,e_hull,0.2661184530600966,0.06911517929086486,0.19700327376923177
B3_V2_Global75_Late40,B0_C0,65003,stable,0.0,1.0,-1.0
B3_V2_Global75_Late40,B0_C0,65003,nus,0.0,1.0,-1.0
B3_V2_Global75_Late40,B0_C0,65003,novel,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65003,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65003,rmsd,0.00564364403760978,0.02433187230865006,-0.01868822827104028
B3_V2_Global75_Late40,B0_C0,65003,pre_relaxation_max_force,0.04815249145030975,0.190921351313591,-0.14276885986328125
B3_V2_Global75_Late40,B0_C0,65004,e_hull,0.08122321509982555,0.231977066672016,-0.15075385157219046
B3_V2_Global75_Late40,B0_C0,65004,stable,1.0,0.0,1.0
B3_V2_Global75_Late40,B0_C0,65004,nus,1.0,0.0,1.0
B3_V2_Global75_Late40,B0_C0,65004,novel,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65004,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65004,rmsd,0.03630272521496585,0.6745899969207836,-0.6382872717058178
B3_V2_Global75_Late40,B0_C0,65004,pre_relaxation_max_force,0.22706517577171326,3.366518974304199,-3.139453798532486
B3_V2_Global75_Late40,B0_C0,65005,e_hull,0.07511909126668215,0.13009585014648373,-0.05497675887980158
B3_V2_Global75_Late40,B0_C0,65005,stable,1.0,0.0,1.0
B3_V2_Global75_Late40,B0_C0,65005,nus,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65005,novel,0.0,1.0,-1.0
B3_V2_Global75_Late40,B0_C0,65005,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65005,rmsd,0.004706537410798994,0.017005051896144263,-0.01229851448534527
B3_V2_Global75_Late40,B0_C0,65005,pre_relaxation_max_force,0.16932035982608795,0.22913455963134766,-0.059814199805259705
B3_V2_Global75_Late40,B0_C0,65006,e_hull,0.01185503625703177,0.06880231986487839,-0.05694728360784662
B3_V2_Global75_Late40,B0_C0,65006,stable,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65006,nus,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65006,novel,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65006,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65006,rmsd,0.0010511337563009393,0.0009972894927156415,5.384426358529784e-05
B3_V2_Global75_Late40,B0_C0,65006,pre_relaxation_max_force,0.024435944855213165,0.010208654217422009,0.014227290637791157
B3_V2_Global75_Late40,B0_C0,65007,e_hull,0.22508324727929807,0.07408067232618976,0.15100257495310832
B3_V2_Global75_Late40,B0_C0,65007,stable,0.0,1.0,-1.0
B3_V2_Global75_Late40,B0_C0,65007,nus,0.0,1.0,-1.0
B3_V2_Global75_Late40,B0_C0,65007,novel,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65007,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65007,rmsd,0.09424688075930528,0.07151171548690417,0.022735165272401103
B3_V2_Global75_Late40,B0_C0,65007,pre_relaxation_max_force,0.6376874446868896,0.36783021688461304,0.2698572278022766
B3_V2_Global75_Late40,B0_C0,65008,e_hull,0.17387326878551157,0.28680647068536835,-0.11293320189985678
B3_V2_Global75_Late40,B0_C0,65008,stable,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65008,nus,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65008,novel,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65008,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65008,rmsd,0.035827617953988825,0.3057979223689237,-0.2699703044149349
B3_V2_Global75_Late40,B0_C0,65008,pre_relaxation_max_force,0.34100836515426636,1.1992942094802856,-0.8582858443260193
B3_V2_Global75_Late40,B0_C0,65009,e_hull,0.3143060001879867,0.1017028086425853,0.21260319154540142
B3_V2_Global75_Late40,B0_C0,65009,stable,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65009,nus,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65009,novel,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65009,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65009,rmsd,0.5299257782018663,0.02975667699868804,0.5001691012031783
B3_V2_Global75_Late40,B0_C0,65009,pre_relaxation_max_force,1.3455368280410767,0.332765132188797,1.0127716958522797
B3_V2_Global75_Late40,B0_C0,65010,e_hull,0.029664602462564638,0.05976134311686376,-0.030096740654299126
B3_V2_Global75_Late40,B0_C0,65010,stable,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65010,nus,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65010,novel,0.0,0.0,0.0
B3_V2_Global75_Late40,B0_C0,65010,unique,1.0,1.0,0.0
B3_V2_Global75_Late40,B0_C0,65010,rmsd,0.002663039348660862,0.00839745084263276,-0.005734411493971897
B3_V2_Global75_Late40,B0_C0,65010,pre_relaxation_max_force,0.09649773687124252,0.10447023063898087,-0.007972493767738342
B3_V2_Global75_Late40,B0_C0,65011,e_hull,0.07570406394792606,0.14476277359374912,-0.06905870964582306
B3_V2_Global75_Late40,B0_C0,65011,stable,1.0,0.0,1.0
B3_V2_Global75_Late40,B0_C0,65011,nus,1.0,0.0,1.0
B3_V2_Global75_Late40,B0_C0,65011,novel,1.0,1.0,0.0
