atomic_numbers_unchanged,converged,elapsed_seconds,finished_at,frozen_a0_relax_reused,initial_energy_ev,initial_energy_per_atom_ev,initial_max_force_ev_ang,initial_stress_frobenius_ev_ang3,input_hash,input_path,method,output_dir,output_path,pid,rank,relax_steps,relaxed_energy_ev,relaxed_energy_per_atom_ev,relaxed_max_force_ev_ang,seed,started_at,status,task_id,energy_above_hull_per_atom,rmsd_from_relaxation,stable,comp_validity,structure_validity,novel,unique,minimum_distance_angstrom,chgnet_energy_per_atom_ev
True,True,0.8202879340387881,2026-07-26T23:39:57+08:00,False,-102.2793960571289,-6.392462253570557,0.11710358757573279,0.006894654111239624,72e07132630ec800edb17933fd45b1d5cbbcbaec345d7229da6942ea03ee90c3,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20020.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20020,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20020/relaxed_structure.extxyz,901759,4,28,-102.2935562133789,-6.393347263336182,0.04407183825969696,20020,2026-07-26T23:39:56+08:00,success,pos_1_20020,0.2643621190060106,0.0068588696839261155,False,True,True,True,True,2.5063784552984063,-6.629919052124023
True,True,1.2383069170173258,2026-07-26T23:39:57+08:00,False,-83.61328125,-8.361328125,0.6796761336400432,0.03717716695014562,42d0fc609406ae84d6db27d8b78f2cb9488be484e178b97ba6ae1d7228ace6b5,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20021.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20021,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20021/relaxed_structure.extxyz,901760,5,42,-83.72369384765625,-8.372369384765625,0.04570772871375084,20021,2026-07-26T23:39:56+08:00,success,pos_1_20021,0.2842119220235748,0.03642664046831925,False,True,True,True,True,1.885259407164048,-8.518303871154785
True,True,0.2032683520228602,2026-07-26T23:39:55+08:00,False,-70.6749496459961,-8.834368705749512,0.0212353153566813,0.001937818477640308,080a88c7084c41a7ad6f51bd5c7806fab27c52340599e22ce69be56de4084fc3,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20022.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20022,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20022/relaxed_structure.extxyz,901761,6,6,-70.67819213867188,-8.834774017333984,0.014112597331404686,20022,2026-07-26T23:39:55+08:00,success,pos_1_20022,0.09433199562394456,0.0021209747564016604,True,True,True,False,True,3.845888772204071,-8.833809852600098
True,True,2.8335820980137214,2026-07-26T23:39:59+08:00,False,-105.55473327636719,-7.0369822184244795,0.500760494130517,0.029504684367911718,0f96687c04fc76f8f09e31a88234b77bc6d044034ee9d487fa64ffdfccb2f11d,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20023.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20023,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20023/relaxed_structure.extxyz,901762,7,95,-105.69371795654297,-7.046247863769532,0.04958225041627884,20023,2026-07-26T23:39:57+08:00,success,pos_1_20023,0.28336426077970067,0.050868320668882076,False,True,True,True,True,1.6757911375329413,-8.292511940002441
True,True,0.5573685020208359,2026-07-26T23:39:56+08:00,False,-29.144207000732422,-7.2860517501831055,0.16448416281993236,0.011622382776165108,af622750c64eeaac73ac7c6d99ebc60544d4ebc2f794edf4b70d04f5d2fb639e,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20024.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20024,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20024/relaxed_structure.extxyz,901763,8,18,-29.1585693359375,-7.289642333984375,0.035596225410699844,20024,2026-07-26T23:39:55+08:00,success,pos_1_20024,0.08605706476531338,0.04558526581007962,True,True,True,False,True,2.5699329022869715,-7.192689418792725
True,False,15.215802860970143,2026-07-26T23:40:11+08:00,False,-158.03073120117188,-7.901536560058593,0.5747861561973532,0.04007115130032646,ba407cdb387ba136618b296c7d1b8f9a20ecd2bee9b1c22122a9ab3abb35efd9,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20025.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20025,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20025/relaxed_structure.extxyz,901764,9,500,-158.48011779785156,-7.9240058898925785,0.15700440108776093,20025,2026-07-26T23:39:55+08:00,success,pos_1_20025,0.21711325521102331,0.2598046102805359,False,True,True,True,True,1.9918484458963603,-7.930244445800781
True,True,8.432834559993353,2026-07-26T23:40:05+08:00,False,-90.1146469116211,-6.436760493687221,1.1986763447580413,0.011597785422913131,e2956d83691954d62f902a2a4c08924efa1a6d2b60a5be4bd751bef08fbb4ad4,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20026.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20026,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20026/relaxed_structure.extxyz,901765,10,268,-90.48661804199219,-6.4633298601422995,0.04664211347699165,20026,2026-07-26T23:39:57+08:00,success,pos_1_20026,0.36522866002519194,0.2412771724791906,False,True,True,True,True,1.6227945221084368,-7.229213714599609
True,True,0.8083873189752921,2026-07-26T23:39:56+08:00,False,-57.11758041381836,-6.346397823757595,0.07114941863359411,0.010398227392033062,028706ec918adef3e3b03662b0def8537450c53f9d3ae86165dc553b5e7e5942,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20027.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20027,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20027/relaxed_structure.extxyz,901766,11,28,-57.141902923583984,-6.349100324842665,0.04730163887143135,20027,2026-07-26T23:39:55+08:00,success,pos_1_20027,0.0026242305737742555,0.0046399154690177575,True,True,True,True,True,2.991132202083716,-6.31458044052124
True,True,1.5194801079924218,2026-07-26T23:39:57+08:00,False,-177.6344451904297,-8.881722259521485,0.5245394907109934,0.0050052427540966254,d8f381ac4eacbf4cb7128a6846aea8dbf813791c7fdc286d2c5067633c00fd1c,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20028.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20028,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20028/relaxed_structure.extxyz,901767,12,48,-177.6875457763672,-8.88437728881836,0.043979089707136154,20028,2026-07-26T23:39:56+08:00,success,pos_1_20028,0.21914561643775698,0.027449259803731783,False,True,True,True,True,1.836327543287961,-9.577117919921877
True,True,0.07559929904527962,2026-07-26T23:39:55+08:00,False,-45.16455841064453,-9.032911682128907,0.04394954257856817,0.002544772257020996,e0f5573fceccb907da9d6aef6ca7a51c1b7480aee248fd82a0f9c2ce77f7d83d,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20029.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20029,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20029/relaxed_structure.extxyz,901768,13,2,-45.16559982299805,-9.03311996459961,0.039912350475788116,20029,2026-07-26T23:39:55+08:00,success,pos_1_20029,0.49830255784363153,0.003171615521775529,False,True,True,True,True,2.7168792815880813,-9.058767318725586
True,True,0.5402489260304719,2026-07-26T23:39:56+08:00,False,-79.63307189941406,-6.636089324951172,0.09943755628652755,0.007007198374377329,859ff9ced0543b3f69e577ed8e74dc7db6e46146b31f5c06c539fe7f2ad6f9c9,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20030.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20030,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20030/relaxed_structure.extxyz,901769,14,17,-79.63905334472656,-6.636587778727214,0.04723764955997467,20030,2026-07-26T23:39:56+08:00,success,pos_1_20030,0.05149332683191421,0.005204677497466522,True,True,True,True,True,2.443124237037876,-6.601985931396484
True,True,0.4832576570333913,2026-07-26T23:39:56+08:00,False,-39.020545959472656,-7.804109191894531,0.13035976544205113,0.010694882952043518,4e6eada8dbfaaece3dfcd9995a4e672ca342b6898f93bc86bc7d882eb4275e75,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20031.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20031,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20031/relaxed_structure.extxyz,901770,15,16,-39.05058670043945,-7.81011734008789,0.015339381992816925,20031,2026-07-26T23:39:56+08:00,success,pos_1_20031,0.0834074664366149,0.003367664300977782,True,False,True,True,True,2.4059532659866982,-7.899114608764648
True,True,2.226049138989765,2026-07-26T23:39:58+08:00,False,-71.59104919433594,-7.954561021592882,0.2519129663407914,0.009271768460770349,05ebd816d8962aa0fd1e1269c3698681f4a8bd7715c8d6b6419f8f4b171eb766,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20032.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20032,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20032/relaxed_structure.extxyz,901755,0,77,-71.82772064208984,-7.980857849121094,0.047097619622945786,20032,2026-07-26T23:39:56+08:00,success,pos_1_20032,0.30990717070049634,0.2513458311421205,False,True,True,True,True,2.5064498508286825,-7.971031665802002
True,True,0.36945123301120475,2026-07-26T23:39:59+08:00,False,-47.36243438720703,-6.76606205531529,0.0056739163781713104,0.007117613701225003,0b64f4ef398ad0fcbb4c979cabd8274b50158626211c7dfa51cccf8212ecc682,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20033.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20033,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20033/relaxed_structure.extxyz,901756,1,12,-47.384376525878906,-6.769196646554129,0.0033357087522745132,20033,2026-07-26T23:39:58+08:00,success,pos_1_20033,0.07866325106016703,0.0018572221801645423,True,False,True,True,True,3.2933075722334104,-6.992893218994141
True,True,0.9227460310212336,2026-07-26T23:39:57+08:00,False,-90.21780395507812,-7.518150329589844,0.16321848967522465,0.011664614805803952,82441ed1beabdfffb3dde92f30ef83829cbaae245d80eebac947f4ea9f060f12,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20034.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20034,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20034/relaxed_structure.extxyz,901757,2,29,-90.23036193847656,-7.51919682820638,0.04738599807024002,20034,2026-07-26T23:39:57+08:00,success,pos_1_20034,0.08289441905066397,0.008707862741789953,True,True,True,True,True,2.461732672344935,-7.546019554138184
True,True,0.8825436329934746,2026-07-26T23:40:00+08:00,False,-63.07771301269531,-7.008634779188368,0.16377620906014098,0.007802626936546039,afa8fca198674024e60524ead69ed030993a96169509bf4dc26ffad112aa2620,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20035.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20035,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20035/relaxed_structure.extxyz,901758,3,26,-63.09861755371094,-7.010957505967882,0.025592517107725143,20035,2026-07-26T23:39:59+08:00,success,pos_1_20035,0.07341764059203104,0.015859180715457628,True,True,True,True,True,2.5779667742725723,-6.9500412940979
True,True,0.1410074770101346,2026-07-26T23:39:57+08:00,False,-50.57797622680664,-12.64449405670166,0.017175667860598275,0.011045600584322612,e69eb5dd267a526836248f4068910961ac364994152204d113d162a5614e6555,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/pos_1/20036.extxyz,pos_1,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20036,/data/dxl/results/rp_qtfg/phase0/offline_relax/pos_1/20036/relaxed_structure.extxyz,901759,4,4,-50.579917907714844,-12.644979476928711,0.014237185940146446,20036,2026-07-26T23:39:57+08:00,success,pos_1_20036,0.03067380308298695,0.0011596204336880708,True,True,True,False,True,2.466745926405947,-12.864075660705566
