atomic_numbers_unchanged,converged,elapsed_seconds,finished_at,frozen_a0_relax_reused,initial_energy_ev,initial_energy_per_atom_ev,initial_max_force_ev_ang,initial_stress_frobenius_ev_ang3,input_hash,input_path,method,output_dir,output_path,pid,rank,relax_steps,relaxed_energy_ev,relaxed_energy_per_atom_ev,relaxed_max_force_ev_ang,seed,started_at,status,task_id,energy_above_hull_per_atom,rmsd_from_relaxation,stable,comp_validity,structure_validity,novel,unique,minimum_distance_angstrom,chgnet_energy_per_atom_ev
True,True,0.03520480100996792,2026-07-26T23:39:54+08:00,True,-79.63317108154297,-6.636097590128581,0.10669601441175786,0.0070312716179690175,7e14e9d8020b7e48d02cfc3e609dc166f8e16eb15bbf8dd49c997d525041bd9f,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20030.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20030,/data/dxl/results/formal_256/relaxed/A0/20030/relaxed_structure.extxyz,901769,14,17,-79.63910675048828,-6.6365922292073565,0.04964505508542061,20030,2026-07-26T23:39:54+08:00,success,baseline_20030,0.0514883956999154,0.0051634933254321,True,True,True,True,True,2.442531736603225,-6.601753234863281
True,True,0.03237799002090469,2026-07-26T23:39:54+08:00,True,-39.02119445800781,-7.804238891601562,0.12096575434724281,0.010563211674588888,613b365ab8bcd67709809bca5d4f341bbb895e027b97f393339c43b7337e1965,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20031.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20031,/data/dxl/results/formal_256/relaxed/A0/20031/relaxed_structure.extxyz,901770,15,15,-39.05057907104492,-7.810115814208984,0.012222572229802608,20031,2026-07-26T23:39:54+08:00,success,baseline_20031,0.0834091571104451,0.0028212720980405,True,False,True,True,True,2.404207063508211,-7.898810386657715
True,True,0.1848092069849372,2026-07-26T23:39:54+08:00,True,-71.59001159667969,-7.95444573296441,0.24762858963933732,0.009204338897624613,9fd061f5d630cc56c32bec031c7605b39c6a821cc0aeb47d541f1d1352b456cb,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20032.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20032,/data/dxl/results/formal_256/relaxed/A0/20032/relaxed_structure.extxyz,901755,0,85,-71.82775115966797,-7.980861239963108,0.04680557921528816,20032,2026-07-26T23:39:54+08:00,success,baseline_20032,0.3099034136475449,0.2535149305818215,False,True,True,True,True,2.5055542889414606,-7.970449447631836
True,True,0.18833857198478654,2026-07-26T23:39:54+08:00,True,-47.36243438720703,-6.76606205531529,0.005874351753443143,0.007117620115798107,05c4b698f57496e7e61f6bbe3082557f47b0dfe391203486d8479173db793c51,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20033.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20033,/data/dxl/results/formal_256/relaxed/A0/20033/relaxed_structure.extxyz,901756,1,12,-47.384376525878906,-6.769196646554129,0.003450133604928851,20033,2026-07-26T23:39:54+08:00,success,baseline_20033,0.078663251060167,0.0018743274532424,True,False,True,True,True,3.2932647298323103,-6.992893218994141
True,True,0.1699760010233149,2026-07-26T23:39:54+08:00,True,-90.21710205078125,-7.5180918375651045,0.17935972892482524,0.011693076707347014,5cd839a836e086664b8ec76486ab4684ea4b6c5993cd7c3d96e531022042e7a5,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20034.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20034,/data/dxl/results/formal_256/relaxed/A0/20034/relaxed_structure.extxyz,901757,2,29,-90.23033142089844,-7.51919428507487,0.04929281771183014,20034,2026-07-26T23:39:53+08:00,success,baseline_20034,0.0828972368403775,0.0093679610347832,True,True,True,True,True,2.4633739447949567,-7.545897483825684
True,True,0.16933306597638875,2026-07-26T23:39:54+08:00,True,-63.079166412353516,-7.00879626803928,0.1545492775066917,0.007753229750894146,392ed4f8e715f07c9ed349ecb84fbdd5d9515af84250069b2daddc7a8ef4c635,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20035.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20035,/data/dxl/results/formal_256/relaxed/A0/20035/relaxed_structure.extxyz,901758,3,35,-63.09818649291992,-7.010909610324436,0.049089185893535614,20035,2026-07-26T23:39:54+08:00,success,baseline_20035,0.0734707089649688,0.0137739363628346,True,True,True,True,True,2.5812675955331223,-6.949779987335205
True,True,0.17507479101186618,2026-07-26T23:39:55+08:00,True,-50.57796859741211,-12.644492149353027,0.01811802757110401,0.011045303376323245,cd7b661a0e0ca5ee6a20f6bc3c326fa7c7777a1336ec946aab6b0ff9fe6b452f,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20036.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20036,/data/dxl/results/formal_256/relaxed/A0/20036/relaxed_structure.extxyz,901759,4,4,-50.57991027832031,-12.644977569580078,0.015051254071295261,20036,2026-07-26T23:39:54+08:00,success,baseline_20036,0.0306759164252721,0.0011957474243784,True,True,True,False,True,2.466702948402198,-12.86407470703125
True,True,0.17533846700098366,2026-07-26T23:39:55+08:00,True,-90.87547302246094,-7.572956085205078,0.1310382747913475,0.004118257180072105,c5888a32b48ef8619ab6389e9feea327bdb23eaf88fcc0227d363c0f61d648ba,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20037.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20037,/data/dxl/results/formal_256/relaxed/A0/20037/relaxed_structure.extxyz,901760,5,17,-90.88031768798828,-7.5733598073323565,0.04679754376411438,20037,2026-07-26T23:39:54+08:00,success,baseline_20037,0.1066791168111489,0.0053059966099383,False,True,True,True,True,2.4165540607615448,-7.584244728088379
True,True,0.1785332400468178,2026-07-26T23:39:54+08:00,True,-117.03472137451172,-6.501928965250651,0.4683401795091048,0.006868939058359861,125e4a4fa28901072b7e2142fa128f8d378d479ceae0232b15d86631d4a6b308,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20038.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20038,/data/dxl/results/formal_256/relaxed/A0/20038/relaxed_structure.extxyz,901761,6,30,-117.0542221069336,-6.503012339274089,0.042806919664144516,20038,2026-07-26T23:39:54+08:00,success,baseline_20038,0.1495058470026418,0.0103200930536383,False,True,True,False,True,1.9378185807403971,-7.381859302520752
True,True,0.18420730397338048,2026-07-26T23:39:55+08:00,True,-94.26545715332031,-5.8915910720825195,0.8968243687473324,0.03244008920142255,76227fad95c27114eecea5573dc4ffdb7102472a1b974c7ed3e03e08f6ae2f04,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20039.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20039,/data/dxl/results/formal_256/relaxed/A0/20039/relaxed_structure.extxyz,901762,7,74,-94.45665740966797,-5.903541088104248,0.04769653454422951,20039,2026-07-26T23:39:54+08:00,success,baseline_20039,0.1733902559748692,0.0699143544064806,False,True,True,True,True,0.9724983666375782,-6.629873752593994
True,True,0.1701464270008728,2026-07-26T23:39:54+08:00,True,-23.745616912841797,-5.936404228210449,0.0023735845468631444,0.002057303209036846,01af75060e871b6bdf8d31050dcf6c0121acda8f94a598759f4495b667ec4f2a,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20040.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20040,/data/dxl/results/formal_256/relaxed/A0/20040/relaxed_structure.extxyz,901763,8,7,-23.746536254882812,-5.936634063720703,0.002107496140524745,20040,2026-07-26T23:39:54+08:00,success,baseline_20040,0.0244505836674608,0.0014671854977977,True,True,True,False,True,3.3330603967185164,-5.927597522735596
True,True,0.17595262895338237,2026-07-26T23:39:55+08:00,True,-42.629493713378906,-7.104915618896484,0.10125525302149041,0.005475394093346326,bb3949b851bf3fefd4d8b533de5349231a642c4a64de67fb4b977b3b90417d07,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20041.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20041,/data/dxl/results/formal_256/relaxed/A0/20041/relaxed_structure.extxyz,901764,9,16,-42.6337890625,-7.105631510416667,0.02285413071513176,20041,2026-07-26T23:39:54+08:00,success,baseline_20041,0.0949399070266681,0.008424093202617,True,True,True,False,True,2.4533894118408988,-7.051737308502197
True,True,0.19307566998759285,2026-07-26T23:39:54+08:00,True,-80.8065414428711,-8.978504604763454,0.0592699019057871,0.0024302579182053584,90571e16b5f15d5e0e97b0c9d9431d774f8341671e8d98679e64fea4d20bf9ac,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20042.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20042,/data/dxl/results/formal_256/relaxed/A0/20042/relaxed_structure.extxyz,901765,10,15,-80.81385040283203,-8.979316711425781,0.04205382615327835,20042,2026-07-26T23:39:54+08:00,success,baseline_20042,0.0869123132050511,0.0092556944578836,True,False,True,True,True,3.0767251740612216,-9.013957977294922
True,True,0.168692534964066,2026-07-26T23:39:54+08:00,True,-49.70458221435547,-8.284097035725912,0.15973987151716218,0.006463512602654934,0285d6ce966ee09d995693be43e6aae7e0796d379b11804a43d7c985169730f0,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20043.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20043,/data/dxl/results/formal_256/relaxed/A0/20043/relaxed_structure.extxyz,901766,11,18,-49.71581268310547,-8.285968780517578,0.028428006917238235,20043,2026-07-26T23:39:54+08:00,success,baseline_20043,0.1211742408215226,0.0242760954380287,False,True,True,True,True,2.827514015328335,-8.3191556930542
True,True,0.17772703000809997,2026-07-26T23:39:54+08:00,True,-24.203380584716797,-6.050845146179199,0.06167478380167116,0.014033612584535574,f85b211b5e9ad2f85bb8280bd2873b700c8cafb5bef1558f3cff2c19201cdcf6,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20044.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20044,/data/dxl/results/formal_256/relaxed/A0/20044/relaxed_structure.extxyz,901767,12,6,-24.205684661865234,-6.051421165466309,0.0384855680167675,20044,2026-07-26T23:39:54+08:00,success,baseline_20044,0.047495387598329,0.0018679974721784,True,True,True,False,True,2.466183448270133,-5.990960597991943
True,True,0.19205706095090136,2026-07-26T23:39:54+08:00,True,-86.399169921875,-7.199930826822917,0.17690728075601472,0.016329885348604287,05f6dcc5bff54dbe2dfaf0d517452c137f73028726aec412c7135c719a4ae620,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20045.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20045,/data/dxl/results/formal_256/relaxed/A0/20045/relaxed_structure.extxyz,901768,13,56,-86.42643737792969,-7.202203114827474,0.04883388429880142,20045,2026-07-26T23:39:54+08:00,success,baseline_20045,0.1556974600906073,0.0290668429768179,False,True,True,True,True,2.335649605578955,-7.174835205078125
True,True,0.17377771501196548,2026-07-26T23:39:55+08:00,True,-90.10151672363281,-9.010151672363282,0.05795102032399174,0.013693058200381037,0e548502cfe197a73ffbd631d3598b8773073a0b486413a6fb7f9197ec14eb02,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20046.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20046,/data/dxl/results/formal_256/relaxed/A0/20046/relaxed_structure.extxyz,901769,14,30,-90.11128234863281,-9.011128234863282,0.03815324231982231,20046,2026-07-26T23:39:54+08:00,success,baseline_20046,0.2125601811014839,0.0100418209853339,False,True,True,True,True,2.0505222963779053,-9.609681129455566
True,True,0.1799872419796884,2026-07-26T23:39:55+08:00,True,-26.7380428314209,-6.684510707855225,0.02509958086834333,0.002120243104384675,3ec24eba608070c04ce74f224832a712b6eefb4b148c2fba8fbac4913b10578e,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20047.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20047,/data/dxl/results/formal_256/relaxed/A0/20047/relaxed_structure.extxyz,901770,15,3,-26.739280700683594,-6.684820175170898,0.022811928763985634,20047,2026-07-26T23:39:54+08:00,success,baseline_20047,0.1046360129906442,0.000757569975618,False,True,True,True,True,3.5144044968952146,-6.701991558074951
True,True,0.17660751001676545,2026-07-26T23:39:55+08:00,True,-86.72615814208984,-8.672615814208985,0.4097528356459262,0.026646025452272355,8736bad2c40a46e4544fdb383f1d0a7b648609090dfe4ba3cd25b9558c7feffc,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20048.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20048,/data/dxl/results/formal_256/relaxed/A0/20048/relaxed_structure.extxyz,901755,0,23,-86.75740051269531,-8.675740051269532,0.0500163771212101,20048,2026-07-26T23:39:54+08:00,success,baseline_20048,0.1006830725813596,0.018451994389549,False,True,True,False,True,1.935490169206666,-9.052530288696287
True,True,0.17362945200875401,2026-07-26T23:39:54+08:00,True,-91.85220336914062,-7.654350280761719,0.06787111441156216,0.026951927474310237,f27890d221584391044393216ba38021bd3494392669b47a23596df30bf767f1,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20049.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20049,/data/dxl/results/formal_256/relaxed/A0/20049/relaxed_structure.extxyz,901756,1,38,-91.87844848632812,-7.656537373860677,0.04425102099776268,20049,2026-07-26T23:39:54+08:00,success,baseline_20049,0.0903542305357021,0.0077633426503719,True,False,True,True,True,2.039678860282728,-7.6880106925964355
True,True,0.1653654429828748,2026-07-26T23:39:54+08:00,True,-75.65524291992188,-7.565524291992188,0.2397938605576435,0.03043608522709276,5f825535591e55d2c6f8a105461dbdf38fc626d68ab79e37b2ef2fa3fbe40283,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20050.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20050,/data/dxl/results/formal_256/relaxed/A0/20050/relaxed_structure.extxyz,901757,2,36,-75.68348693847656,-7.568348693847656,0.04413203150033951,20050,2026-07-26T23:39:54+08:00,success,baseline_20050,0.187848395960799,0.019323271733085,False,True,True,True,True,1.9261023356661,-7.940832138061523
True,True,0.1507685919641517,2026-07-26T23:39:54+08:00,True,-60.909881591796875,-8.701411655970983,0.2546285641972195,0.003993344962367728,7fc10e8cc60001261f25822e0e313774f344972286de6dfcb9332d48b1ecc7b8,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20051.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20051,/data/dxl/results/formal_256/relaxed/A0/20051/relaxed_structure.extxyz,901758,3,20,-60.92635726928711,-8.703765324183873,0.03665674477815628,20051,2026-07-26T23:39:54+08:00,success,baseline_20051,0.0996569762814125,0.023978569528813,True,False,True,True,True,2.2760086913665023,-8.753477096557617
True,True,0.1615019459859468,2026-07-26T23:39:55+08:00,True,-73.75965881347656,-5.268547058105469,0.4118792191701663,0.006457916101693913,3797b4f4362ffc599a9856fe9633bfcb3c663d4e62b052a5bcffe7c6a17b6443,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20052.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20052,/data/dxl/results/formal_256/relaxed/A0/20052/relaxed_structure.extxyz,901759,4,53,-73.7891616821289,-5.270654405866351,0.03565472736954689,20052,2026-07-26T23:39:55+08:00,success,baseline_20052,0.3167685357757994,0.02835571576589,False,True,True,True,True,1.9057215304970287,-6.553918361663818
True,True,0.1702857359778136,2026-07-26T23:39:55+08:00,True,-27.669870376586914,-6.9174675941467285,0.005892003915742332,0.004151857938370021,fce7ef752dd2661398b3a508de1827e29fdedd1cff061b284eed3df761dcbda5,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20053.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20053,/data/dxl/results/formal_256/relaxed/A0/20053/relaxed_structure.extxyz,901760,5,15,-27.676815032958984,-6.919203758239746,0.003528325352817774,20053,2026-07-26T23:39:55+08:00,success,baseline_20053,0.0454866456203619,0.0015830936100965,True,True,True,False,True,3.4370188123750505,-6.929214000701904
True,True,0.16622712597018108,2026-07-26T23:39:55+08:00,True,-44.358062744140625,-7.3930104573567705,0.060925522787172816,0.09998671401268808,2c42b96fd758ce2593e8c50aa5c33827ff6a8675da2ede321557d1fee3126fc0,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20054.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20054,/data/dxl/results/formal_256/relaxed/A0/20054/relaxed_structure.extxyz,901761,6,25,-44.81962585449219,-7.469937642415364,0.04678543657064438,20054,2026-07-26T23:39:54+08:00,success,baseline_20054,0.0211922904370958,0.0032502720452658,True,True,True,False,True,2.678903760102195,-7.381281852722168
True,True,0.1644721530028619,2026-07-26T23:39:55+08:00,True,-103.57463073730469,-8.631219228108725,0.21892039443332173,0.007695644267738534,72dad2db07122b5a33c157daa7f4565ba884b54b2678db9fdab3af942bf0f862,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20055.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20055,/data/dxl/results/formal_256/relaxed/A0/20055/relaxed_structure.extxyz,901762,7,23,-103.58939361572266,-8.632449467976889,0.047801464796066284,20055,2026-07-26T23:39:55+08:00,success,baseline_20055,0.0384950061749425,0.0160566193792319,True,True,True,False,True,2.432413609418228,-8.550387382507324
True,True,0.16228128602961078,2026-07-26T23:39:55+08:00,True,-41.398406982421875,-10.349601745605469,0.22487718881027874,0.021831078732624853,743bf48441f8fb15b29916c12724fd13099e5332de168c4dd1f5a18c081889ae,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20056.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20056,/data/dxl/results/formal_256/relaxed/A0/20056/relaxed_structure.extxyz,901763,8,16,-41.406978607177734,-10.351744651794434,0.027200741693377495,20056,2026-07-26T23:39:54+08:00,success,baseline_20056,0.228655367519476,0.0060586113979404,False,True,True,False,True,2.191053226349217,-10.716299057006836
True,True,0.16180275799706578,2026-07-26T23:39:55+08:00,True,-62.61466979980469,-7.826833724975586,0.18183296454802886,0.009396535404896758,24686510921fc3949854406cd0197dd0f5265e6f3ddff0e93e687d0c06a8134e,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20057.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20057,/data/dxl/results/formal_256/relaxed/A0/20057/relaxed_structure.extxyz,901764,9,27,-62.62005615234375,-7.827507019042969,0.042769305408000946,20057,2026-07-26T23:39:55+08:00,success,baseline_20057,0.0327813666203908,0.0055755820970885,True,True,True,False,True,2.4439782789963704,-7.711635112762451
True,True,0.16579497803468257,2026-07-26T23:39:54+08:00,True,-29.07765769958496,-9.69255256652832,0.008139238589168995,0.005562146727050368,8308caa10a6477cbadc09961151bb75746d0ca20600b030e282f7fba2b2c86bc,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20058.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20058,/data/dxl/results/formal_256/relaxed/A0/20058/relaxed_structure.extxyz,901765,10,2,-29.077939987182617,-9.692646662394205,0.008720667101442814,20058,2026-07-26T23:39:54+08:00,success,baseline_20058,0.0412095380938861,0.0009756528355429,True,True,True,False,True,2.3303318580934804,-9.842395782470703
True,True,0.16659230302320793,2026-07-26T23:39:55+08:00,True,-99.7635726928711,-9.97635726928711,0.21990068981011462,0.0022206778603358003,442a5bd51c33d26c839a8fbc0738635cb45e33f9f55e3f18ddf38f58aed2d672,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20059.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20059,/data/dxl/results/formal_256/relaxed/A0/20059/relaxed_structure.extxyz,901766,11,29,-99.7807388305664,-9.978073883056641,0.04858730360865593,20059,2026-07-26T23:39:54+08:00,success,baseline_20059,-0.0070623790250916,0.0238374923167558,True,True,True,True,True,2.09879678465457,-10.342486381530762
True,True,0.16525256301974878,2026-07-26T23:39:55+08:00,True,-60.075462341308594,-7.509432792663574,0.1869468724448605,0.02855306622142628,dae58618576aeb96fb5732b91624c63ad5cf6bc2a4f84e1bd29a50e4740073f7,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20060.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20060,/data/dxl/results/formal_256/relaxed/A0/20060/relaxed_structure.extxyz,901767,12,118,-61.43605422973633,-7.679506778717041,0.03704160079360008,20060,2026-07-26T23:39:54+08:00,success,baseline_20060,0.2850344195090191,0.7090967291310192,False,False,True,True,True,1.8994487617927576,-7.659646034240723
True,True,0.16920737799955532,2026-07-26T23:39:54+08:00,True,-66.42586517333984,-6.642586517333984,0.784459625394371,0.010819042419101402,6397a3fc49060a6c431e8bcbdae6bf6b36d7e6e57f8bc801efb0fbfb746e7b2b,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20061.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20061,/data/dxl/results/formal_256/relaxed/A0/20061/relaxed_structure.extxyz,901768,13,58,-66.54008483886719,-6.654008483886718,0.047420959919691086,20061,2026-07-26T23:39:54+08:00,success,baseline_20061,0.4369683120550149,0.0580925039343259,False,True,True,True,True,1.6326087531350482,-7.707394599914551
True,True,0.16264894796768203,2026-07-26T23:39:55+08:00,True,-69.3144760131836,-6.931447601318359,0.08709967793502181,0.005413775725581142,15f75257cc9c1969d300339f1b36994185f3fd17b1eeed90c1c5a10942762669,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20062.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20062,/data/dxl/results/formal_256/relaxed/A0/20062/relaxed_structure.extxyz,901769,14,11,-69.31631469726562,-6.931631469726563,0.049065135419368744,20062,2026-07-26T23:39:55+08:00,success,baseline_20062,0.0911343098029711,0.0011348345000619,True,True,True,False,True,2.0729007066084346,-7.663308620452881
True,True,0.161795396998059,2026-07-26T23:39:55+08:00,True,-36.22885513305664,-4.52860689163208,0.05081547294018807,0.005183389812437374,40e52dd231e46548887b9fe3cb6fc89908b70a0f32bcb2c105aff0945b69b813,/data/dxl/results/rp_qtfg/phase0/offline_probe/structures/baseline/20063.extxyz,baseline,/data/dxl/results/rp_qtfg/phase0/offline_relax/baseline/20063,/data/dxl/results/formal_256/relaxed/A0/20063/relaxed_structure.extxyz,901770,15,17,-36.24689483642578,-4.530861854553223,0.042251940816640854,20063,2026-07-26T23:39:55+08:00,success,baseline_20063,-0.013632877902471,0.006111497770312,True,True,True,False,True,2.753262815778138,-4.513543605804443
