config,seed,task_id,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,input_hash,output_hash,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
G1,14014,G1_seed_14014,-40.18901824951172,-10.04725456237793,0.016651755198836327,True,0.9620084509951994,31,EuGd2Zn,Eu-Gd-Zn,089451b75d7bb8cd003d38fc61e1845739adf84ac05a8d789c554f73875af5b9,e3293103add18e5ba6c9e999de61e2ddf8df78870f55d5325724e795af9ae2fa,0.06994830882525349,0.028988822076176285,True,True,True,True,True,True,True,True,True,True,False,0.06994830882525349,0.06994830882525349
G1,14015,G1_seed_14015,-83.39454650878906,-6.949545542399089,0.01735265739262104,True,0.7428600830025971,18,Fe5Ni7,Fe-Ni,aa563a01d9833eafdd73dd4dbc372a2de70d31fed1996f716c0fdb699005c153,9d37256810ae43e84733cdc98f45ebf3def49e4d720fda49c2af50b75fcaa5b8,0.029175536638476274,0.010819885673277376,False,True,True,True,True,False,False,True,True,False,True,0.029175536638476274,0.0
G1,14016,G1_seed_14016,-161.8008270263672,-8.988934834798178,0.02655877359211445,True,1.6424835310317576,60,Eu5As4,As-Eu,1768b6b1ec02f0546d888a19615b8b19dcd4f343650fe68c01a9fe54dd2b7212,4dc311ee881ca131b12ad24e7c95dfede905ef44ce363e4a89f3cb3ac442808a,0.05056197362361914,0.04573605005936805,False,True,False,False,True,False,False,True,True,False,True,0.05056197362361914,0.0
G1,14017,G1_seed_14017,-27.30988121032715,-6.827470302581787,0.0053843348287045956,True,0.14238071703584865,5,Eu2ZnPb,Eu-Pb-Zn,d24529ed2b0db2612af201d84bd33f92c958e4bd80910378f48a1ed934769310,53c1556f6a74056225d2b7a5587a70d0f6a303cd039e7bdee81857f58f43584c,0.019973331439380182,0.00039121419386598715,False,True,True,True,True,False,False,True,True,False,True,0.019973331439380182,0.0
G1,14018,G1_seed_14018,-97.81057739257812,-9.781057739257813,0.04446490854024887,True,1.1638088710024022,40,Eu2O3,Eu-O,f343db3bfd4621f9b9dc4641ba38d7fb075ce922e27a07c233a1bd7b60b5b53f,72e1f7736f83953d286faee0961e75f5364f59864b0800773901ee9741f37f11,0.16764536985167666,0.019668199804327328,False,False,True,True,True,True,True,True,True,True,True,0.16764536985167666,0.0
G1,14019,G1_seed_14019,-59.99461364746094,-6.666068183051215,0.04748765751719475,True,0.5974247120320797,20,Fe2H,Fe-H,e956966b836c7ffe897dc7e79a7e87291f3db3ea96fd735184c6840c42425108,745f8c5ee6e36d0581060944c5e468c844707c3e4ff8b8f6d9bff2afa1786239,0.12462203439258701,0.006759934432376662,False,False,False,False,True,True,True,True,True,True,True,0.12462203439258701,0.12462203439258701
G1,14020,G1_seed_14020,-34.19550704956055,-8.548876762390137,0.0016274251975119114,True,0.06170765502611175,2,Fe3Ir,Fe-Ir,cd0a235ac64bf28319c10c2e62e481832c59454b36dbeaee91e19c4188060ee9,8179468dd116a6d11e16bece576ac9d249d87b289d4fcee39c7b9cd7d9e11a3f,0.07079983266506318,0.0005057347348933428,False,True,True,True,True,False,False,True,True,False,True,0.07079983266506318,0.014678440641729296
G1,14021,G1_seed_14021,-75.75279998779297,-8.41697777642144,0.03139737248420715,True,0.6737466149497777,21,Eu3Fe3Ge2Ir,Eu-Fe-Ge-Ir,2d596df7b9ba90132f8514ca34ffebc720179b7334440cf3feeb1515f9d2f7e0,f56786f5f8138d84db564fed2c5c5dd7fb87d5993c452a6de273fd1a482c4444,0.2850914608406949,0.008549835159682044,False,False,True,True,True,True,True,True,True,True,False,0.2850914608406949,0.2850914608406949
G1,14022,G1_seed_14022,-44.29450988769531,-7.382418314615886,0.03298677131533623,True,0.2871565179666504,10,BaEu3Sn2,Ba-Eu-Sn,ff01297659afbd7b3874f5d44680dc2d6957d1fa7579aaf6df3d1113f2b4a247,6f7fb8b4facb287466351c0cf9452390b6421712d72f1c1c1aaf6cb85ee6164d,0.06995332189226566,0.0019305629584103513,True,True,True,True,True,True,True,True,True,True,True,0.06995332189226566,0.062364806941433315
G1,14023,G1_seed_14023,-70.76080322265625,-6.43280029296875,0.04636365547776222,True,2.395095034968108,84,Eu3(AlAs)4,Al-As-Eu,d7a75d46daf094bd08bf813d8e92b41fd1f22bbc848343f91ad3d93b95951fb0,90b58c7e3402e901d07f20ea11e03dbbbec7fcefcc6ebb819f264e61da38270a,0.2492266989851677,0.12268580039247419,False,False,False,False,True,True,True,True,True,True,True,0.2492266989851677,0.20942799887471697
G1,14024,G1_seed_14024,-87.69926452636719,-7.308272043863933,0.04863036796450615,True,2.1406677839695476,77,EuSnPd,Eu-Pd-Sn,fa2ab3c994d454dfa516a47f16bc8ccc0d9413d7afa644a82b9381406fc55fde,ad101747a49610a34910d1b97915dacde6495129d439abd1796642f2ea6f9a27,-0.007052547392348174,0.056854255720975286,False,True,True,True,True,False,False,True,True,False,True,-0.007052547392348174,0.0
G1,14025,G1_seed_14025,-32.39111328125,-8.0977783203125,0.0013568593421950936,True,0.028878237993922085,1,Eu3Mg,Eu-Mg,228af5e5485236cc546fe92cfc351e37496c7633c2bca5f4a2049222dc63f86b,228af5e5485236cc546fe92cfc351e37496c7633c2bca5f4a2049222dc63f86b,0.07161321753624961,0.0006239839292081442,False,True,True,True,True,False,False,True,True,False,True,0.07161321753624961,0.02979529136375092
G1,14026,G1_seed_14026,-68.24317932128906,-6.824317932128906,0.025745786726474762,True,0.5929279249976389,20,Mg2Mn2FeO5,Fe-Mg-Mn-O,a3f35b39a4223167047a3942304d9de44bf20d2729f7c07116f7e329afefddac,f87af5971e565698ac011a1382c451ec126faa5095e9225b49519fe62f9b9c5c,0.15928451609717342,0.017834429425885798,False,False,True,True,True,True,True,True,True,True,True,0.15928451609717342,0.15928451609717342
G1,14027,G1_seed_14027,-97.20932006835938,-8.100776672363281,0.04338403791189194,True,6.5007630420150235,252,Fe5Si,Fe-Si,4fdadeabdc518eb8c9f3dcf6d61d6c7ce1907e1d4c08bc08aedc020556df4a1c,1fd06c441caed2d673e5d30723a75d2ef5ab106d8a52edd414c602f493ad0a6d,0.08330648470148638,0.36684188264697254,False,True,False,False,True,False,False,True,True,False,True,0.08330648470148638,0.0
G1,14028,G1_seed_14028,-36.358089447021484,-9.089522361755371,0.002336538629606366,True,0.16906536498572677,6,Gd2CdPd,Cd-Gd-Pd,8e1b2979ecd4bd6338d3f30d941c95c0ce73e8d1a7cca9836e72847f04eaf42d,4b77a595203e572a741d7cbf665cc88e4b3ae5bb606a0377764a06a01968855a,0.10818152675004811,0.0005313119265660659,False,False,True,True,True,True,True,True,True,True,True,0.10818152675004811,0.10818152675004811
G1,14029,G1_seed_14029,-56.01327896118164,-7.001659870147705,0.044864263385534286,True,1.2666618909570388,43,EuNi2Ge,Eu-Ge-Ni,8d47c02cbf72db8cfc1f9abfa01452676e5cb8dbb2090f0ba56d9b3c178b737c,b8d3cb8603da0f91984e5702e3bcf89856b1b815e18b7907b7abed2494cc88ce,0.06965123987634314,0.03538092597252302,True,True,True,True,True,True,True,True,True,True,True,0.06965123987634314,0.004611123271343054
G1,14030,G1_seed_14030,-33.801048278808594,-8.450262069702148,0.0065794438123703,True,0.2863372979918495,9,Mn2SiIr,Ir-Mn-Si,98ed8ada3c439dd99de3947cc551a07a0388b9d55130929c16a104a88c72566e,5e930a310369413b23c40c7b17eff9551b989e94332e4677a0d37be14f9869b5,0.12741820467102016,0.00047971885839376993,False,False,False,False,True,False,False,True,True,False,True,0.12741820467102016,0.1019147761872432
G1,14031,G1_seed_14031,-54.503787994384766,-6.812973499298096,0.030026033520698547,True,1.8187371109961532,62,AlFeCo2,Al-Co-Fe,f610a225103b7c069fc9e8eb54f89c86ee8948bc357a569722ab10052b479fea,08b2cf8609040c861e2a076579290ab5422d258645407b7d4289107861f70a8e,0.18440526623770914,1.1425095784299018,False,False,True,True,True,False,False,True,True,False,True,0.18440526623770914,0.14934146499771028
