method,seed,formula,num_atoms,relaxation_steps,e_hull,stable,nus,novel,unique,rmsd,force_mean,force_max,streak_mean,streak_p95,streak_max,periodic_exact_calls
C0,68030,Eu3O6W,10,27,0.0145185374355421,1.0,0.0,0.0,1.0,0.03769787566796457,0.22046853325903623,0.49040524170357896,0.0,0.0,0,0
C0,68031,H2Eu4Ge2,8,66,0.13856119162841818,0.0,0.0,1.0,1.0,0.2149465275323149,0.14905673986032367,0.3873974830210454,0.0,0.0,0,0
V2_Frozen_Atomic75_Late30,68000,Fe4Gd2O12Si2,20,418,0.15651301254295724,0.0,0.0,1.0,1.0,0.2032319945273028,0.3923333320764241,0.6986279576542197,10.10909090909091,44.0,128,0
V2_Frozen_Atomic75_Late30,68001,FeGaMn5O9,16,448,0.08730357334472671,1.0,1.0,1.0,1.0,0.3844678643657587,0.24436652357479993,0.533244046857104,11.25,43.0,176,0
V2_Frozen_Atomic75_Late30,68002,Fe2NiPt,4,11,0.026061222220459257,1.0,0.0,0.0,1.0,0.0015086058438055097,0.018723966307668587,0.03257204977999543,139.2,355.0,355,0
V2_Frozen_Atomic75_Late30,68003,Eu2NiO6Pd,10,24,0.022449465070311092,1.0,0.0,0.0,1.0,0.005632140914274242,0.09870470783915025,0.1802610275073403,68.8,322.0,322,0
V2_Frozen_Atomic75_Late30,68004,HMnNi2Rh,5,8,0.08921966005566251,1.0,0.0,0.0,1.0,0.0007325123115298873,0.004709644288291242,0.007213028087862961,42.625,347.0,347,0
V2_Frozen_Atomic75_Late30,68005,Co5Fe3,8,42,0.07308415699707105,1.0,1.0,1.0,1.0,0.03668509053509775,0.09974814755734172,0.21605505831190946,9.5,67.0,109,0
V2_Frozen_Atomic75_Late30,68006,AgEu3O,5,2,0.09231620071093793,1.0,0.0,0.0,1.0,0.0010803646258016227,0.003650131140951958,0.006665166659266669,700.0,700.0,700,0
V2_Frozen_Atomic75_Late30,68007,Eu2GeHg,4,6,0.06262688583740328,1.0,0.0,0.0,1.0,0.0011271810357724725,0.005184073530563476,0.009186538616535608,76.77777777777777,370.0,370,0
V2_Frozen_Atomic75_Late30,68008,CaFe5O6,12,25,0.09424607083170589,1.0,1.0,1.0,1.0,0.005405974213491547,0.07018823999075072,0.1351448290332982,49.07142857142857,358.0,358,0
V2_Frozen_Atomic75_Late30,68009,Co5Eu,6,18,0.10036116802246031,0.0,0.0,1.0,1.0,0.0009516870268917022,0.012446639449591254,0.021457848024361625,86.375,256.0,256,0
V2_Frozen_Atomic75_Late30,68010,CaEuTb,3,3,0.08334076414225233,1.0,1.0,1.0,1.0,0.001281770890186797,0.02495947941739345,0.03741322013010508,700.0,700.0,700,0
V2_Frozen_Atomic75_Late30,68011,DyEu2Mg,4,3,0.1461305529516599,0.0,0.0,0.0,1.0,0.0007791376878813511,0.0013098207904807678,0.002372982060509519,76.88888888888889,188.0,188,0
V2_Frozen_Atomic75_Late30,68012,Eu3P3Pd3,9,11,0.14329046458550376,0.0,0.0,1.0,1.0,0.012306171970597753,0.09830410625620725,0.180417261385123,5.157303370786517,8.0,179,0
V2_Frozen_Atomic75_Late30,68013,CB3Fe12,16,59,0.06670323635009723,1.0,1.0,1.0,1.0,0.02474238538090777,0.22711513329290361,0.42135121299881473,5.473118279569892,13.0,185,0
V2_Frozen_Atomic75_Late30,68014,Cu3Fe3Ni6,12,30,0.06876989295735658,1.0,0.0,0.0,1.0,0.012708786880577843,0.08104684946649662,0.20050502897388883,5.910714285714286,32.0,107,0
V2_Frozen_Atomic75_Late30,68015,EuGd2MnNO6Ti,12,98,0.5353162977050765,0.0,0.0,1.0,1.0,0.07914144100849627,0.3028710529194722,0.7084531488770474,10.627450980392156,62.0,145,0
V2_Frozen_Atomic75_Late30,68016,Co5Fe2Ni2,9,12,0.07185388895616374,1.0,1.0,1.0,1.0,0.00748709181350616,0.04470725218121898,0.11214857854618088,5.862745098039215,16.0,102,0
V2_Frozen_Atomic75_Late30,68017,HMn2NiSn,5,6,0.07713621509863255,1.0,0.0,0.0,1.0,0.0015078024142336217,0.00947805569215374,0.015927343919404768,139.2,512.0,512,0
V2_Frozen_Atomic75_Late30,68018,Eu3O4Sr,8,125,0.03512044905029299,1.0,1.0,1.0,1.0,0.3224360800671938,0.13176178913338846,0.24852888009159277,25.807692307692307,182.0,186,0
V2_Frozen_Atomic75_Late30,68019,EuHg2Zn,4,6,0.08943847325281196,1.0,0.0,0.0,1.0,0.0013246371747266841,0.004107756718307361,0.006235852923193426,232.66666666666666,539.0,539,0
V2_Frozen_Atomic75_Late30,68020,Fe4Ir2Ni3,9,19,0.055737923778935716,1.0,1.0,1.0,1.0,0.020575583404470126,0.057005946485454886,0.10180228338966715,8.5,11.0,161,0
V2_Frozen_Atomic75_Late30,68021,Eu3Fe5O12,20,97,0.10168179506835884,0.0,0.0,1.0,1.0,0.03912336381379664,0.15770780826406186,0.32718306754963483,13.51063829787234,94.0,157,0
V2_Frozen_Atomic75_Late30,68022,Fe5LiNi6,12,22,0.079587531263563,1.0,1.0,1.0,1.0,0.01495298563085163,0.08769170548583767,0.17881035809623222,7.63768115942029,13.0,219,0
V2_Frozen_Atomic75_Late30,68023,As3Fe9,12,65,0.10434041698730478,0.0,0.0,1.0,1.0,0.19816632766487172,0.26252600132267057,0.47847035007775335,7.309859154929577,16.0,149,0
V2_Frozen_Atomic75_Late30,68024,Eu5Li2P2,9,23,0.2473357376714409,0.0,0.0,1.0,1.0,0.02636083061106056,0.08091981159856494,0.2372313959936218,16.56756756756757,148.0,338,0
