adapter_accept_calls,adapter_calls,adapter_checkpoint_sha256,adapter_streak_max,adapter_streak_mean,adapter_streak_p95,anchor_k,atomic_risk_fallback_calls,checkpoint_sha256,coverage,fallback_calls,formula,forward_reduction,generation_time_seconds,invalid_risk_fallback_calls,late_exact_calls,logical_score_calls,method,nonfinite_adapter_fallback_calls,nonfinite_risk_fallback_calls,num_atoms,output_path,output_sha256,peak_gpu_memory_bytes,periodic_exact_calls,periodic_trace_calls,run_summary_path,samples_per_hour,second_forward_calls,seed,success
560,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,4,3.971631205673759,4,4,1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.56,440,SrEu3,0.28,87.65172209194861,0,300,1440,V3_AnchorK4,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68011/generated_crystals.extxyz,e96d76f6692d9c433cf0be872fa24f5a138181eec4a4283c27ab4becc7818f61,257161728,139,139,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68011/run_summary.json,41.0716402836161,440,68011,True
623,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,8,7.987179487179487,8,8,1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.623,377,EuIn2Sb,0.3115,83.71449495106936,0,300,1377,V3_AnchorK8,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68011/generated_crystals.extxyz,c119e3d760687a8aaa4bd5c7c6fea5beec6fc688434578b6706629b459ddf697,257654272,76,76,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68011/run_summary.json,43.00330548615481,377,68011,True
659,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,15.69047619047619,16,16,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.659,341,Eu2CdIn,0.3295,83.36632855492644,0,300,1341,V3_AnchorK16,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68011/generated_crystals.extxyz,72ae776c3e2e1f27231960b683cd5ba0b2b4aaa2551fc08a6bed97c9a09df30d,257261568,41,41,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68011/run_summary.json,43.18290204693513,341,68011,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,EuPIr,0.0,122.44226327794604,0,0,2000,C0,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68012/generated_crystals.extxyz,b6a62f2319b0c6284d433f2f72e15ba2499ed50ad5d8ee32dbe03b592d577df6,293532672,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68012/run_summary.json,29.401612675420235,1000,68012,True
459,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,179,5.157303370786517,8,0,241,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.459,541,EuPPd,0.2295,94.60217953310348,0,300,1541,V2_Frozen_Atomic75_Late30,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68012/generated_crystals.extxyz,f0803f7bb80f6d4280b7733875f85fcc6414d3728735df571cee4363b702e273,293983744,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68012/run_summary.json,38.0540915417311,541,68012,True
412,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,4,2.861111111111111,4,4,212,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.412,588,Eu(H3Ir)2,0.206,96.88480891590007,0,300,1588,V3_AnchorK4,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68012/generated_crystals.extxyz,4807ab1eeb23ac0e024e9e5cf0854ad22a411df4a635311b97c73441aff2dbf5,293034496,76,76,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68012/run_summary.json,37.157527999306325,588,68012,True
426,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,8,4.217821782178218,8,8,242,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.426,574,LiEuP,0.213,94.09659610688686,0,300,1574,V3_AnchorK8,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68012/generated_crystals.extxyz,959ac04730cb8618a2ab23acf3954ac8af8d3e0d2c8d57a6e2d5617068f2ca8e,294046720,32,32,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68012/run_summary.json,38.25855715238267,574,68012,True
586,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,6.813953488372093,16,16,97,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.586,414,EuCoP,0.293,86.94780705682933,0,300,1414,V3_AnchorK16,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68012/generated_crystals.extxyz,5bd1a50a934a78b712d1cb130b72f5997db61d6319144187389746bafdd3238d,293718016,17,17,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68012/run_summary.json,41.40414947609926,414,68012,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Mn6Cd2Fe3O5,0.0,114.84897782094777,0,0,2000,C0,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68013/generated_crystals.extxyz,bad7fe41c62ec8d7fccb4d2ea9d93547ac750a10c82dc004c04442c0d489f9ba,343465472,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68013/run_summary.json,31.345511891385605,1000,68013,True
509,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,185,5.473118279569892,13,0,191,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.509,491,Fe12B3C,0.2545,91.3180587310344,0,300,1491,V2_Frozen_Atomic75_Late30,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68013/generated_crystals.extxyz,d6fe3c496d13411800bb327f4f8cb87999a57186d013d03a802e9d087264f06c,346157568,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68013/run_summary.json,39.4226514451357,491,68013,True
384,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,4,2.6122448979591835,4,4,256,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.384,616,Mn3Fe13,0.192,97.25291219190694,0,300,1616,V3_AnchorK4,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68013/generated_crystals.extxyz,a775290ba459da0106b0c02799ebc449c4ca5e9ff0c8245e6493b073262c32e0,343333376,60,60,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68013/run_summary.json,37.01688637247389,616,68013,True
402,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,8,3.4655172413793105,8,8,274,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.402,598,Mn3Fe12Ge,0.201,104.33013851684518,0,300,1598,V3_AnchorK8,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68013/generated_crystals.extxyz,47a83169774bb01cdfaf0cb79d901b0362825df73c5c997d5397b98bc36f5083,345775616,24,24,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68013/run_summary.json,34.50584894429851,598,68013,True
429,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,3.830357142857143,16,16,260,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.429,571,MnFe6B,0.2145,94.57618867908604,0,300,1571,V3_AnchorK16,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68013/generated_crystals.extxyz,a58932bf55a69fad6e97e46b31bcf7bd38919e8ef81ade29cb9759d2d935523a,343857152,11,11,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68013/run_summary.json,38.06454933614892,571,68013,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,MnCuPt2,0.0,122.49437696300447,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68014/generated_crystals.extxyz,0d4361a2d06086b078e557f85a2f1a68af33348b8788d8e04eeacf94f8a6a236,318087168,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68014/run_summary.json,29.38910413077382,1000,68014,True
331,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,107,5.910714285714286,32,0,369,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.331,669,FeCuNi2,0.1655,99.20693625602871,0,300,1669,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68014/generated_crystals.extxyz,e39a66e3417d431896ad955b9192aec360b8a4dfeb448ff0726e06bc00fd0ee4,317877760,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68014/run_summary.json,36.287785268454265,669,68014,True
536,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,4,3.526315789473684,4,4,52,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.536,464,EuCuGe,0.268,92.41374334087595,0,300,1464,V3_AnchorK4,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68014/generated_crystals.extxyz,9d17fef2657c4e0cf35873d1270ea9be2b85465cc6c9df25e4a64286ae09e8f3,316876288,112,112,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68014/run_summary.json,38.955244857045706,464,68014,True
374,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,8,6.032258064516129,8,8,289,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.374,626,Mn3Cu5Pt4,0.187,99.15432609408163,0,300,1626,V3_AnchorK8,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68014/generated_crystals.extxyz,8c5206c8aecfd006f42aa167606612c7824d5438bc4d2b6ec16d8b8b0d65b439,320254976,37,37,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68014/run_summary.json,36.30703915615517,626,68014,True
399,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,9.068181818181818,16,16,284,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.399,601,Fe7Cu2Pt3,0.1995,95.38099213805981,0,300,1601,V3_AnchorK16,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68014/generated_crystals.extxyz,d59d6acf627169948a4d9fce8e059550cb32d5dd5b2f5f846ce34839b32773df,316795904,17,17,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68014/run_summary.json,37.74336919025918,601,68014,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Fe2Si,0.0,113.84429477411322,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68015/generated_crystals.extxyz,f392def08908a55f60c796c9700cd3bce9925089ad69c278244aa03f132cf5d6,318162944,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68015/run_summary.json,31.622138001232496,1000,68015,True
542,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,145,10.627450980392156,62,0,158,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.542,458,EuGd2TiMnNO6,0.271,87.86309863813221,0,300,1458,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68015/generated_crystals.extxyz,de79669a64ac740ba34ed199f702a6e8493542d4403b5337bf630e7b9d4d7d5d,316249088,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68015/run_summary.json,40.97283223332184,458,68015,True
543,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,4,3.668918918918919,4,4,37,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.543,457,EuMnAsH2Rh,0.2715,88.14566734503023,0,300,1457,V3_AnchorK4,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68015/generated_crystals.extxyz,15d2d5bc31e21bf59c83556aeb60eb5fbade6ae11fb4c30f4fef1651b3b55da7,319749120,120,120,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68015/run_summary.json,40.84148555944846,457,68015,True
540,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,8,5.454545454545454,8,8,111,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.54,460,EuGd2Ti2O7,0.27,91.27467237785459,0,300,1460,V3_AnchorK8,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68015/generated_crystals.extxyz,83567259270d1f7363caee72b288e5463d10e28e0c688fecb92a9df4f26502a9,316250112,49,49,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68015/run_summary.json,39.44139054366462,460,68015,True
576,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,7.2,16,16,102,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.576,424,EuMn(FeH4)2,0.288,92.66562404995784,0,300,1424,V3_AnchorK16,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68015/generated_crystals.extxyz,7b534299b6492e2e2b05af5bb1bf2add927edcbb09fedc1c655a6bc62ab45679,315614208,22,22,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68015/run_summary.json,38.849357967515225,424,68015,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Fe2Co4Ni3,0.0,113.08970868308097,0,0,2000,C0,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68016/generated_crystals.extxyz,7cf3bae6ce1f313b9edfbceb784db33464a07facc73b6d6050c3b2d2c0f28456,294797312,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68016/run_summary.json,31.83313532169869,1000,68016,True
299,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,102,5.862745098039215,16,0,401,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.299,701,Fe2Co5Ni2,0.1495,101.47516043903306,0,300,1701,V2_Frozen_Atomic75_Late30,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68016/generated_crystals.extxyz,e20711b087ec0b359d825e7e0c6331c9842aa612640e80d3459a17200f3fdc3f,295014912,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68016/run_summary.json,35.47666231247699,701,68016,True
259,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,4,2.8777777777777778,4,4,396,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.259,741,Eu2Fe3CoNi2C,0.1295,106.00293188891374,0,300,1741,V3_AnchorK4,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68016/generated_crystals.extxyz,041f5f74103713effd642385aab42ce5de90357df431690c3eea825c1d824f49,294154752,45,45,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68016/run_summary.json,33.96132480347465,741,68016,True
298,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,8,4.806451612903226,8,8,376,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.298,702,Fe2Co4Ni3,0.149,103.48613383807242,0,300,1702,V3_AnchorK8,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68016/generated_crystals.extxyz,38efd00cef0fa4e47390780ab8f1ec43a3117d250c2b83e775a3070f2b4b65d0,293947392,26,26,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68016/run_summary.json,34.787269235828425,702,68016,True
297,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,4.569230769230769,16,16,394,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.297,703,Fe2Co4Ni3,0.1485,104.00754258804955,0,300,1703,V3_AnchorK16,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68016/generated_crystals.extxyz,ac0c6eb90be3920e7f106cc2bfe33eb0bd9c7aa5b9abe7e6ae20f6711fd41320,294379520,9,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68016/run_summary.json,34.61287432065181,703,68016,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Mn2GaNiH,0.0,112.27765454002656,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68017/generated_crystals.extxyz,9eb3cfbd9a5d351a5a545d810d2e411ad280ba8866924c74e0873672acf58987,264941056,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68017/run_summary.json,32.06337017591166,1000,68017,True
696,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,512,139.2,512,0,4,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.696,304,Mn2NiSnH,0.348,81.97205793298781,0,300,1304,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68017/generated_crystals.extxyz,8e0b4aa9982b77a378587556c41c667af624cf329d6219aad19d697197540c4a,264769024,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68017/run_summary.json,43.9174041835451,304,68017,True
560,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,4,4.0,4,4,1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.56,440,Eu3SnO,0.28,94.03392724995501,0,300,1440,V3_AnchorK4,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68017/generated_crystals.extxyz,f0bb6c63bc02dac6c0399db638b94a5a8ce2f6f872a4ddb6924d54f0807ba698,265432064,139,139,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68017/run_summary.json,38.28405454587373,440,68017,True
622,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,8,7.8734177215189876,8,8,4,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.622,378,Mn2FeMoH,0.311,87.04808497196063,0,300,1378,V3_AnchorK8,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68017/generated_crystals.extxyz,530cd260640ab26cb4bbdc2da0a3ce0d17538b30c7b43136e6b1539956904df8,264454144,74,74,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68017/run_summary.json,41.35645259926866,378,68017,True
657,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,14.931818181818182,16,16,5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.657,343,MnNi2HAu,0.3285,83.82695598504506,0,300,1343,V3_AnchorK16,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68017/generated_crystals.extxyz,2507a5f2b81dbc85f4c60670280cb72878f316b0f2a890ad3b33ff1d6e9cc490,264939008,38,38,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK16/68017/run_summary.json,42.94561287233487,343,68017,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,EuF3,0.0,113.95861569209956,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68018/generated_crystals.extxyz,fefcdbf858e3da6445e2bb98b109f6437c9be8f90162395e50311e2a51cb61e1,286817280,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/C0/68018/run_summary.json,31.590415328725147,1000,68018,True
671,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,186,25.807692307692307,182,0,29,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.671,329,SrEu3O4,0.3355,81.75935645005666,0,300,1329,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68018/generated_crystals.extxyz,780d4e4537851c5ea9795a83504d0c96b12706e6984d934a4525efde126059db,287726080,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V2_Frozen_Atomic75_Late30/68018/run_summary.json,44.031657736923215,329,68018,True
531,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,4,3.563758389261745,4,4,55,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.531,469,SrEu3,0.2655,88.97818226506934,0,300,1469,V3_AnchorK4,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68018/generated_crystals.extxyz,04a19c74676cd62c2de6ab9c25eeb4772a8b9df5e57c24661395cb0a417d2fed,287265280,114,114,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK4/68018/run_summary.json,40.45935653389125,469,68018,True
616,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,8,7.7,8,8,12,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.616,384,FeO3,0.308,85.05578389088623,0,300,1384,V3_AnchorK8,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68018/generated_crystals.extxyz,e314de99010a205ca8f75aa294753d6f9df88744dd35b8a47dd45caf26659b34,287701504,72,72,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_b/generation/V3_AnchorK8/68018/run_summary.json,42.325163972602475,384,68018,True
