comparison,source_method,seed,field,sampling_progress,forward_diffusion_t,stage,rms_diff,relative_l2_diff,cosine_to_c0,c0_rms,candidate_rms
TCL_vs_C0,C0,85016,pos,0.55,0.44999999999999996,mid_30_70,0.11024047212439017,0.14061094078276687,0.9901804097276862,0.7840106289787453,0.7881679195319916
TCL_vs_C0,C0,85016,cell,0.55,0.44999999999999996,mid_30_70,0.10664792988139793,0.14783574093409635,0.9899113591402644,0.7213947669727612,0.6836820057300955
TCL_vs_C0,C0,85017,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.7726717470953008,0.14469598129376546,0.9906788703735544,12.251008847967771,11.538952415804609
TCL_vs_C0,C0,85017,pos,0.55,0.44999999999999996,mid_30_70,0.28867581488320176,0.31813047189038035,0.9488431528544634,0.907413279739742,0.896257598968113
TCL_vs_C0,C0,85017,cell,0.55,0.44999999999999996,mid_30_70,0.07865799166947714,0.0588087280286619,0.9990384865340836,1.3375224104684122,1.3886625354853699
TCL_vs_C0,C0,85018,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.2462814016271024,0.1685276491912101,0.9869464170764126,13.328859759258195,12.493135957645968
TCL_vs_C0,C0,85018,pos,0.55,0.44999999999999996,mid_30_70,0.1813464817061702,0.31052232637947663,0.9568216556596387,0.5840046473326819,0.6225807332209145
TCL_vs_C0,C0,85018,cell,0.55,0.44999999999999996,mid_30_70,0.05707708585220445,0.045328413474103726,0.9990116491728497,1.2591900196289194,1.2691331907246142
TCL_vs_C0,C0,85019,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.9587085639708288,0.1641464208658906,0.9869326026143487,11.932691274280755,11.403207904694264
TCL_vs_C0,C0,85019,pos,0.55,0.44999999999999996,mid_30_70,0.5605111034390056,0.6671784260853009,0.8006980289642499,0.8401217448349304,0.9194056920493519
TCL_vs_C0,C0,85019,cell,0.55,0.44999999999999996,mid_30_70,0.13412108534857048,0.09452403841972845,0.9956157506066402,1.4189098095133605,1.4320151470837437
TCL_vs_C0,C0,85020,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.1773808859300445,0.14201050162645643,0.9898741021837714,8.290801542459304,8.241750705348005
TCL_vs_C0,C0,85020,pos,0.55,0.44999999999999996,mid_30_70,0.10645484076422661,0.21732161056864113,0.9775181881683566,0.4898493089834837,0.5046200479124409
TCL_vs_C0,C0,85020,cell,0.55,0.44999999999999996,mid_30_70,0.13379544742982194,0.14747318656044184,0.9898034679751421,0.907252705053511,0.8633447495659429
TCL_vs_C0,C0,85021,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.895114109324462,0.13022063695284278,0.992411189247588,14.55310121091442,15.066474852800955
TCL_vs_C0,C0,85021,pos,0.55,0.44999999999999996,mid_30_70,0.083374355174364,0.09109358961295598,0.9970808250109899,0.9152603989875696,0.9580597553318209
TCL_vs_C0,C0,85021,cell,0.55,0.44999999999999996,mid_30_70,0.02266298522866899,0.027528984058188974,0.999765912064624,0.8232408860699489,0.837060786928985
TCL_vs_C0,C0,85022,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.745114899445906,0.1992042783296371,0.9835777176532223,13.780401317000706,12.392327652334364
TCL_vs_C0,C0,85022,pos,0.55,0.44999999999999996,mid_30_70,0.2817585961255604,0.25210596585293765,0.9682470193521973,1.117619708729623,1.1185140097003796
TCL_vs_C0,C0,85022,cell,0.55,0.44999999999999996,mid_30_70,0.20833855236901738,0.17324437342338242,0.9851336926501191,1.2025703822419112,1.211636762161784
TCL_vs_C0,C0,85023,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.6628054849166138,0.1812849185696833,0.9837136983644561,9.172332139021567,9.239396774350073
TCL_vs_C0,C0,85023,pos,0.55,0.44999999999999996,mid_30_70,0.38174845956976905,0.5710689172513523,0.8446337456054773,0.6684805424311772,0.6975226083014238
TCL_vs_C0,C0,85023,cell,0.55,0.44999999999999996,mid_30_70,0.1319549951057699,0.1316816514003509,0.9913910550070497,1.0020757919004823,1.0074880999843359
TCL_vs_C0,C0,85024,atomic_numbers,0.55,0.44999999999999996,mid_30_70,6.961131219397948,0.3737824717150876,0.9784362757160529,18.623482228733316,12.420118940592303
TCL_vs_C0,C0,85024,pos,0.55,0.44999999999999996,mid_30_70,0.3153699629330229,0.4180289417341591,0.9175798122246023,0.7544213604558963,0.5947464345406523
TCL_vs_C0,C0,85024,cell,0.55,0.44999999999999996,mid_30_70,0.18108606319961454,0.2478032356884022,0.9769815289055938,0.7307655313561743,0.806088574147792
TCL_vs_C0,C0,85025,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.7708978386025893,0.11948938950048245,0.9933198095927558,14.820544702803424,14.261874732724275
TCL_vs_C0,C0,85025,pos,0.55,0.44999999999999996,mid_30_70,0.1507983730682156,0.16405628257553787,0.9886884592039504,0.9191868223564205,0.9698951650582527
TCL_vs_C0,C0,85025,cell,0.55,0.44999999999999996,mid_30_70,0.022620407387613464,0.030769029072825232,0.9995268709542593,0.7351680592219754,0.7342056233399644
TCL_vs_C0,C0,85026,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.3139124185537814,0.11006639940443212,0.9947105374522958,11.937452534682198,12.346355040068241
TCL_vs_C0,C0,85026,pos,0.55,0.44999999999999996,mid_30_70,0.03951712434546302,0.0515759782615768,0.9988468739677571,0.7661924344904298,0.779748325610669
TCL_vs_C0,C0,85026,cell,0.55,0.44999999999999996,mid_30_70,0.0231305000878075,0.030765865768101985,0.9995329753443943,0.7518234741760194,0.7541524014858854
TCL_vs_C0,C0,85027,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.0717354476006524,0.16204664871166838,0.9886162509506485,12.78480896749008,13.408614632791044
TCL_vs_C0,C0,85027,pos,0.55,0.44999999999999996,mid_30_70,0.3292253787687318,0.4624169102039594,0.8866986232379916,0.7119665641628884,0.6369887056243281
TCL_vs_C0,C0,85027,cell,0.55,0.44999999999999996,mid_30_70,0.03737726216264067,0.03939640397194772,0.9993821108945244,0.948748068205799,0.9312783901556522
TCL_vs_C0,C0,85028,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.13044824949053,0.18920726402455745,0.9829482764539552,11.259864997646266,11.569744617246204
TCL_vs_C0,C0,85028,pos,0.55,0.44999999999999996,mid_30_70,0.35711810894052665,0.47221194922497833,0.8965545656430304,0.7562665653138375,0.8018270495720217
TCL_vs_C0,C0,85028,cell,0.55,0.44999999999999996,mid_30_70,0.1349578438437219,0.10514492944219868,0.9954288688230233,1.283541151814765,1.3341218484492543
TCL_vs_C0,C0,85029,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.6044258541095937,0.2018098213870419,0.9898077271888908,12.905347401872397,14.619166288124632
TCL_vs_C0,C0,85029,pos,0.55,0.44999999999999996,mid_30_70,0.0948655623179536,0.1105704728935363,0.9940431586247764,0.8579646974043033,0.8688505667080708
TCL_vs_C0,C0,85029,cell,0.55,0.44999999999999996,mid_30_70,0.050365717621598693,0.09710771358439085,0.9959752375550354,0.5186582585721028,0.5359534922015301
TCL_vs_C0,C0,85030,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.067431436116298,0.16417897421021432,0.9871838441310493,12.592546920589019,12.916695494846671
TCL_vs_C0,C0,85030,pos,0.55,0.44999999999999996,mid_30_70,0.08842795185531177,0.12420591745540843,0.9955213899675519,0.7119463683125933,0.7661123887779291
TCL_vs_C0,C0,85030,cell,0.55,0.44999999999999996,mid_30_70,0.0746275883905434,0.07906294406014555,0.9970970634195702,0.9439009548363386,0.9210599236551728
TCL_vs_C0,C0,85031,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.1257934742389424,0.08932687807162602,0.9960388932692009,12.60307645965455,12.445644803819915
TCL_vs_C0,C0,85031,pos,0.55,0.44999999999999996,mid_30_70,0.02948518416138544,0.043843891770376744,0.999575884697688,0.6725038077323966,0.6942602649755856
TCL_vs_C0,C0,85031,cell,0.55,0.44999999999999996,mid_30_70,0.02132975686349981,0.03329342633635832,0.9995470272658892,0.6406597100583336,0.6312479912537313
TCL_vs_C0,TCL,85000,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.8317212264520109,0.15012583030325136,0.9917489699390548,12.201239605149686,13.053809634537982
TCL_vs_C0,TCL,85000,pos,0.55,0.44999999999999996,mid_30_70,0.253101883148073,0.30675067397011113,0.9541032912008099,0.8251062006557628,0.8420242535729406
TCL_vs_C0,TCL,85000,cell,0.55,0.44999999999999996,mid_30_70,0.02674824576565108,0.026577486700168115,0.9998269199213549,1.0064249515919006,0.9871490207355992
TCL_vs_C0,TCL,85001,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.2860339363638196,0.2055853100807089,0.9792507356101301,11.119636590116121,10.504146707078947
TCL_vs_C0,TCL,85001,pos,0.55,0.44999999999999996,mid_30_70,0.25074935585578956,0.1950771437918581,0.9812422482364481,1.2853856222302094,1.2996524644242764
TCL_vs_C0,TCL,85001,cell,0.55,0.44999999999999996,mid_30_70,0.09661094268390205,0.137724475646063,0.9944164138744752,0.7014798366862671,0.7596431785496965
TCL_vs_C0,TCL,85002,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.1814938503694563,0.18294393424449729,0.9864922793735098,11.924384699489288,12.73465689352503
TCL_vs_C0,TCL,85002,pos,0.55,0.44999999999999996,mid_30_70,0.37311894675125257,0.43908443577395034,0.9029771263844422,0.849765822588487,0.8440940789342561
TCL_vs_C0,TCL,85002,cell,0.55,0.44999999999999996,mid_30_70,0.0489364226212835,0.04607625891263783,0.999346667839668,1.0620745645619503,1.091734169054764
TCL_vs_C0,TCL,85003,atomic_numbers,0.55,0.44999999999999996,mid_30_70,3.158801997762143,0.24730892810353042,0.9720117829662666,12.772696974529687,11.428434346647027
TCL_vs_C0,TCL,85003,pos,0.55,0.44999999999999996,mid_30_70,0.4011926121224961,0.7423810812040078,0.8336456862168583,0.5404133029250076,0.7186011414970281
TCL_vs_C0,TCL,85003,cell,0.55,0.44999999999999996,mid_30_70,0.2954340686721019,0.41862517937118987,0.9082469295890785,0.7057245555937859,0.6498857136557472
TCL_vs_C0,TCL,85004,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.4778747086585695,0.11737670028721361,0.9942432559566202,12.590869440377014,13.121822331457148
TCL_vs_C0,TCL,85004,pos,0.55,0.44999999999999996,mid_30_70,0.21419328096610676,0.20525928210673478,0.9790969404385849,1.0435254316768308,1.0505220186119846
TCL_vs_C0,TCL,85004,cell,0.55,0.44999999999999996,mid_30_70,0.0843876643215484,0.178015694949382,0.9849220355474464,0.4740462033167564,0.48679157583804633
TCL_vs_C0,TCL,85005,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.5347580686246594,0.23590345928872147,0.9725882372527088,10.744895713980933,10.877233394514567
TCL_vs_C0,TCL,85005,pos,0.55,0.44999999999999996,mid_30_70,0.5607602948798928,0.7936441523329069,0.6705060937071552,0.7065638841180206,0.6729130044312518
TCL_vs_C0,TCL,85005,cell,0.55,0.44999999999999996,mid_30_70,0.3537357644020223,0.1759402092027191,0.9896585166754577,2.0105453210780624,1.784924839172699
TCL_vs_C0,TCL,85006,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.5066919714969218,0.11240946556663754,0.9942091227632824,13.403604081755367,13.768033744908374
TCL_vs_C0,TCL,85006,pos,0.55,0.44999999999999996,mid_30_70,0.03438529586499354,0.037861125836378524,0.9992840134671896,0.9081952822426305,0.9088308274179284
TCL_vs_C0,TCL,85006,cell,0.55,0.44999999999999996,mid_30_70,0.04707562045008237,0.03923158861617275,0.9992645090030954,1.1999417334498663,1.209003258429097
TCL_vs_C0,TCL,85007,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.2588998028782965,0.13801200787370146,0.9923914483407451,9.121668630677048,8.48348758530924
TCL_vs_C0,TCL,85007,pos,0.55,0.44999999999999996,mid_30_70,0.03695760240418548,0.042232414432756146,0.9992291449928435,0.8751003915021388,0.8880521444262452
TCL_vs_C0,TCL,85007,cell,0.55,0.44999999999999996,mid_30_70,0.11811612907543002,0.28036328182858117,0.964307883872022,0.421296712982723,0.4450859876406304
TCL_vs_C0,TCL,85008,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.583661574635537,0.1262308594826899,0.9929066365866722,12.545756094235465,12.988713253876812
TCL_vs_C0,TCL,85008,pos,0.55,0.44999999999999996,mid_30_70,0.09047702022745811,0.10609940471691802,0.9945649634791107,0.8527570957524058,0.830717930131657
TCL_vs_C0,TCL,85008,cell,0.55,0.44999999999999996,mid_30_70,0.029482344096704464,0.03755611132588011,0.9997790212789484,0.7850212137481879,0.7604166384211976
TCL_vs_C0,TCL,85009,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.175844166369824,0.1835897530759115,0.9851800936267406,11.851664539633353,12.451834187138106
TCL_vs_C0,TCL,85009,pos,0.55,0.44999999999999996,mid_30_70,0.3136207049144187,0.349809015846694,0.9418036199016043,0.8965483755623523,0.9311128358657453
TCL_vs_C0,TCL,85009,cell,0.55,0.44999999999999996,mid_30_70,0.10353169866867956,0.1241773895037474,0.9929710002600379,0.8337403377734495,0.8592027863296894
TCL_vs_C0,TCL,85010,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.8324987676856004,0.1817606094772224,0.9839065187825111,10.081935645771711,10.255420782004773
TCL_vs_C0,TCL,85010,pos,0.55,0.44999999999999996,mid_30_70,0.1283742250081683,0.27026587386156486,0.9671179223141809,0.4749923590942301,0.4159417645933732
TCL_vs_C0,TCL,85010,cell,0.55,0.44999999999999996,mid_30_70,0.11710101269541993,0.10602927484931032,0.9960582830867046,1.1044215181311468,1.035913663880263
TCL_vs_C0,TCL,85011,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.740531056332561,0.2853198975878867,0.9812547615741853,9.605117201783655,7.404145969106901
TCL_vs_C0,TCL,85011,pos,0.55,0.44999999999999996,mid_30_70,0.4461404426465425,0.6657527377105473,0.7675894849440211,0.6701293398819086,0.6350453447869444
TCL_vs_C0,TCL,85011,cell,0.55,0.44999999999999996,mid_30_70,0.1835811470717376,0.17726556003540828,0.9865708440795755,1.0356278288634735,0.950381254333404
TCL_vs_C0,TCL,85012,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.427643353867168,0.16151971182144928,0.9934946335384872,15.030012909822352,16.65382684703913
TCL_vs_C0,TCL,85012,pos,0.55,0.44999999999999996,mid_30_70,0.14428108960750344,0.16147116015473256,0.9876011756313462,0.8935409237739023,0.9162400135881278
TCL_vs_C0,TCL,85012,cell,0.55,0.44999999999999996,mid_30_70,0.057891812920053895,0.07914483508818555,0.9985473285811302,0.7314667199135496,0.7728082202800668
TCL_vs_C0,TCL,85013,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.6410615834025313,0.19344014839530918,0.9852961581062372,13.65312012687939,12.213944503127236
TCL_vs_C0,TCL,85013,pos,0.55,0.44999999999999996,mid_30_70,0.43992064296883937,0.4808150821376263,0.8773691759063271,0.9149476780408449,0.8310927614461127
TCL_vs_C0,TCL,85013,cell,0.55,0.44999999999999996,mid_30_70,0.10893885707257611,0.17023308799611866,0.9859038947204153,0.6399393816733203,0.6510111324421642
TCL_vs_C0,TCL,85014,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.700580689437838,0.21040579029251516,0.9778481149347624,12.835106323278344,12.276241487915412
TCL_vs_C0,TCL,85014,pos,0.55,0.44999999999999996,mid_30_70,0.20043709337926854,0.21345719226871593,0.9802464748002785,0.9390037002217441,0.9958514175218733
TCL_vs_C0,TCL,85014,cell,0.55,0.44999999999999996,mid_30_70,0.14082460212535555,0.16967303240942325,0.9903301239622174,0.8299763381698981,0.9030282236554092
TCL_vs_C0,TCL,85015,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.675987214570121,0.14263491820478877,0.9924007797055278,11.75018877329753,12.508542727315909
TCL_vs_C0,TCL,85015,pos,0.55,0.44999999999999996,mid_30_70,0.1391725632623081,0.16075456312907618,0.9877701560623828,0.8657456469870839,0.8890426786558357
TCL_vs_C0,TCL,85015,cell,0.55,0.44999999999999996,mid_30_70,0.14703982123615683,0.16038657331874562,0.9938455739552794,0.9167838566133338,1.0174761668514205
TCL_vs_C0,TCL,85016,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.1650903900331786,0.08228560485862725,0.9969262193211734,14.159103430483261,14.471763130108027
TCL_vs_C0,TCL,85016,pos,0.55,0.44999999999999996,mid_30_70,0.12563245978578078,0.1915876960604052,0.9814887647282927,0.6557438831884613,0.646951512393459
TCL_vs_C0,TCL,85016,cell,0.55,0.44999999999999996,mid_30_70,0.04630905706059939,0.04671106841480344,0.9990833531059202,0.9913936596218671,1.0090181401931577
TCL_vs_C0,TCL,85017,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.0763538467177645,0.1676853639726193,0.991466486497501,12.382439334757953,13.582764422157284
TCL_vs_C0,TCL,85017,pos,0.55,0.44999999999999996,mid_30_70,0.2464612146587548,0.2974173226595547,0.9551512478756049,0.8286713512678349,0.8145156531805757
TCL_vs_C0,TCL,85017,cell,0.55,0.44999999999999996,mid_30_70,0.10767931241030845,0.059004066228782084,0.998324955294804,1.8249473179152302,1.8430312017077013
TCL_vs_C0,TCL,85018,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.197854162670191,0.1943689168300541,0.9852177632416336,11.307642181243816,12.178905685169049
TCL_vs_C0,TCL,85018,pos,0.55,0.44999999999999996,mid_30_70,0.15358639569775853,0.2234962626566882,0.9755849476233118,0.6871989440542996,0.6988926310358646
TCL_vs_C0,TCL,85018,cell,0.55,0.44999999999999996,mid_30_70,0.12979882433153211,0.15788798020321582,0.9882394170685068,0.822094399867992,0.7801045028233278
TCL_vs_C0,TCL,85019,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.7341870707610336,0.14712648468335635,0.9902739668364071,11.787048908925737,12.236308266405288
TCL_vs_C0,TCL,85019,pos,0.55,0.44999999999999996,mid_30_70,0.31289424038372576,0.30898975266531453,0.9515356038429248,1.0126363016402051,0.9332704505757261
TCL_vs_C0,TCL,85019,cell,0.55,0.44999999999999996,mid_30_70,0.025313374462744297,0.03161363888792371,0.9995135204989078,0.8007105588978533,0.8044584509984545
TCL_vs_C0,TCL,85020,atomic_numbers,0.55,0.44999999999999996,mid_30_70,3.0866523002549444,0.2930501756711038,0.9748257084169782,10.532845759898663,8.26468695207857
TCL_vs_C0,TCL,85020,pos,0.55,0.44999999999999996,mid_30_70,0.1675802715045807,0.16585020432686323,0.9868082377985873,1.0104315046504724,0.9607155349344296
TCL_vs_C0,TCL,85020,cell,0.55,0.44999999999999996,mid_30_70,0.10741569999816052,0.12833855479614664,0.9917586144475198,0.8369714009073885,0.8363332241427007
TCL_vs_C0,TCL,85021,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.9044072487707429,0.16135267611423423,0.9886479629800518,11.802762090059561,12.362983900018357
TCL_vs_C0,TCL,85021,pos,0.55,0.44999999999999996,mid_30_70,0.12083037954772494,0.14486951041110793,0.9895734121496986,0.8340635597154624,0.838361208782815
TCL_vs_C0,TCL,85021,cell,0.55,0.44999999999999996,mid_30_70,0.08590156716931768,0.09960531733927878,0.9959183254966515,0.8624194918903481,0.8225698049002088
TCL_vs_C0,TCL,85022,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.2616085843749945,0.09938645853969383,0.9951117404301947,12.693968604094314,12.489969283690277
TCL_vs_C0,TCL,85022,pos,0.55,0.44999999999999996,mid_30_70,0.08309503375741074,0.07966237244395145,0.9969866350089079,1.0430901215737007,1.0588508567882156
TCL_vs_C0,TCL,85022,cell,0.55,0.44999999999999996,mid_30_70,0.03523409862359024,0.024517805331500303,0.9997843615159957,1.4370820775839068,1.4180408651888807
TCL_vs_C0,TCL,85023,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.2928573759044553,0.19504532523356985,0.9809657156067108,11.755510536634098,11.74736761408068
TCL_vs_C0,TCL,85023,pos,0.55,0.44999999999999996,mid_30_70,0.19813198952936598,0.3203887631483991,0.9583141902373785,0.6184111689260285,0.6822805907596676
TCL_vs_C0,TCL,85023,cell,0.55,0.44999999999999996,mid_30_70,0.09471446964453878,0.08313627873169753,0.9974239149823627,1.139267610836986,1.1842105686422348
TCL_vs_C0,TCL,85024,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.4629882354611758,0.174403211274305,0.9871754103559524,8.388539550227419,8.870058319581242
TCL_vs_C0,TCL,85024,pos,0.55,0.44999999999999996,mid_30_70,0.049201633703869256,0.10031391484174204,0.9978564891975341,0.4904766580139065,0.5267159132516807
TCL_vs_C0,TCL,85024,cell,0.55,0.44999999999999996,mid_30_70,0.045928025769360774,0.04772158068602027,0.998863936832678,0.9624162718234329,0.9637791553916426
TCL_vs_C0,TCL,85025,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.360106975189307,0.17050932338614783,0.9854187682254365,13.841512759067362,13.485816305451873
TCL_vs_C0,TCL,85025,pos,0.55,0.44999999999999996,mid_30_70,0.04447037493242431,0.05910100310138164,0.9993254875818322,0.7524470414848966,0.7867832379020404
TCL_vs_C0,TCL,85025,cell,0.55,0.44999999999999996,mid_30_70,0.08095360991195709,0.21607019279839132,0.9789860326868327,0.37466347793511945,0.39354658459787034
TCL_vs_C0,TCL,85026,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.4888500045449506,0.09491407530444547,0.9962392781687442,15.686293100041594,16.235108446912083
TCL_vs_C0,TCL,85026,pos,0.55,0.44999999999999996,mid_30_70,0.11241314200864021,0.1217480020274114,0.9926287982206861,0.9233263802007244,0.9058118764869184
TCL_vs_C0,TCL,85026,cell,0.55,0.44999999999999996,mid_30_70,0.027953382579562206,0.026673128584668533,0.9996726050805211,1.0479978938664716,1.0555512340599862
TCL_vs_C0,TCL,85027,atomic_numbers,0.55,0.44999999999999996,mid_30_70,1.8527849119685729,0.2109885530731942,0.984699040554109,8.781447547658294,9.691609121860683
TCL_vs_C0,TCL,85027,pos,0.55,0.44999999999999996,mid_30_70,0.42666832203168326,0.7096789387250471,0.8614429612693516,0.6012131666161628,0.8159380884296349
TCL_vs_C0,TCL,85027,cell,0.55,0.44999999999999996,mid_30_70,0.09353404777285261,0.1215573704917819,0.993760052595258,0.7694642241309106,0.7274789999018071
TCL_vs_C0,TCL,85028,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.0969496964704817,0.194895128945763,0.981030787624505,10.75937458167073,10.77194426457544
TCL_vs_C0,TCL,85028,pos,0.55,0.44999999999999996,mid_30_70,0.3459079546553204,0.3849724295167835,0.9244460398178341,0.8985265648490809,0.7830576806447445
TCL_vs_C0,TCL,85028,cell,0.55,0.44999999999999996,mid_30_70,0.05450815046011562,0.0487097574631761,0.9990670298373165,1.1190396606126198,1.0927844194341723
TCL_vs_C0,TCL,85029,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.097633234124661,0.16181348977654827,0.9878106777789565,12.963277888767662,13.378226624824967
TCL_vs_C0,TCL,85029,pos,0.55,0.44999999999999996,mid_30_70,0.09788992362491027,0.14598948296298422,0.9893763273015151,0.6705272300315657,0.6544466145751474
TCL_vs_C0,TCL,85029,cell,0.55,0.44999999999999996,mid_30_70,0.024840463276537078,0.0604986207063358,0.9982143421692055,0.41059553071654786,0.4059249950702428
TCL_vs_C0,TCL,85030,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.777764937218466,0.21609215448969005,0.9814374818344832,12.854538582292655,13.895927587098598
TCL_vs_C0,TCL,85030,pos,0.55,0.44999999999999996,mid_30_70,0.04642439862397189,0.05749010815945343,0.9988672758581228,0.8075197648821618,0.8326586554357595
TCL_vs_C0,TCL,85030,cell,0.55,0.44999999999999996,mid_30_70,0.05200861642368725,0.11196298707107898,0.9943625818945983,0.4645161564925909,0.4785984701049919
TCL_vs_C0,TCL,85031,atomic_numbers,0.55,0.44999999999999996,mid_30_70,2.0838439873574597,0.1265242551551681,0.9922614501526044,16.469917051097074,15.942013534581777
TCL_vs_C0,TCL,85031,pos,0.55,0.44999999999999996,mid_30_70,0.04544072231442477,0.045259558980369055,0.998978492750524,1.0040027640157583,1.0055283342364347
TCL_vs_C0,TCL,85031,cell,0.55,0.44999999999999996,mid_30_70,0.04918323681839898,0.058394126620803864,0.9982936199739094,0.8422634203912667,0.840691162208503
TCL_vs_C0,C0,85000,atomic_numbers,0.65,0.35,mid_30_70,1.9866381310747898,0.14145689051788793,0.9921415513677612,14.044124141294978,13.006962916072302
TCL_vs_C0,C0,85000,pos,0.65,0.35,mid_30_70,0.16854174393572233,0.1905372148764798,0.9818164147835793,0.8845607617650098,0.8539980238946642
TCL_vs_C0,C0,85000,cell,0.65,0.35,mid_30_70,0.028031823266086827,0.04138476346401991,0.9994917103087945,0.6773464656976429,0.6591277033807641
TCL_vs_C0,C0,85001,atomic_numbers,0.65,0.35,mid_30_70,1.8428195471135655,0.1439046690500153,0.9899935816766889,12.8058356916347,12.316433113247435
TCL_vs_C0,C0,85001,pos,0.65,0.35,mid_30_70,0.05920332833606442,0.07382085270049013,0.9973985201860932,0.8019865142477737,0.8126647639703548
TCL_vs_C0,C0,85001,cell,0.65,0.35,mid_30_70,0.03963593681876907,0.03072527136749349,0.9995566666967475,1.2900109601864358,1.2796509201959179
TCL_vs_C0,C0,85002,atomic_numbers,0.65,0.35,mid_30_70,3.0635993136232402,0.23186848826121503,0.987161140456718,13.21265919572432,15.263777082292451
TCL_vs_C0,C0,85002,pos,0.65,0.35,mid_30_70,0.31444689409229104,0.3710073299689431,0.9290034081239974,0.8475490069660166,0.8096999642477087
TCL_vs_C0,C0,85002,cell,0.65,0.35,mid_30_70,0.08433374672273967,0.06871025105617046,0.9985201870937315,1.2273823108839617,1.1740208873682219
TCL_vs_C0,C0,85003,atomic_numbers,0.65,0.35,mid_30_70,1.5126258566138435,0.11110582612627054,0.9939981691724808,13.61428027090822,13.268275518803545
TCL_vs_C0,C0,85003,pos,0.65,0.35,mid_30_70,0.1411286506200051,0.1681447181438823,0.9889724695357776,0.8393284795258368,0.8968992880337558
TCL_vs_C0,C0,85003,cell,0.65,0.35,mid_30_70,0.05012395830312599,0.060796807054356396,0.9992387757743804,0.8244505054074935,0.7853785580402507
TCL_vs_C0,C0,85004,atomic_numbers,0.65,0.35,mid_30_70,1.294699704180436,0.08979814816765301,0.9962914580215674,14.417888682550933,13.993911368894862
TCL_vs_C0,C0,85004,pos,0.65,0.35,mid_30_70,0.15816652675168574,0.14955650370704604,0.9887762195334786,1.0575703685979794,1.0385620177269597
TCL_vs_C0,C0,85004,cell,0.65,0.35,mid_30_70,0.047191515537375175,0.050174130889525374,0.9989034831489655,0.9405547181531176,0.9564954341797862
TCL_vs_C0,C0,85005,atomic_numbers,0.65,0.35,mid_30_70,1.4730172090803495,0.1313354404271464,0.991440765100662,11.215687131284662,10.959580393586615
TCL_vs_C0,C0,85005,pos,0.65,0.35,mid_30_70,0.30556718177408143,0.32087622630742096,0.9482234564503234,0.9522898760387675,0.9465114333480901
TCL_vs_C0,C0,85005,cell,0.65,0.35,mid_30_70,0.04308966338390573,0.10065022227026481,0.997199974407709,0.4281129481085681,0.398073715409096
TCL_vs_C0,C0,85006,atomic_numbers,0.65,0.35,mid_30_70,1.8232809017819316,0.1548289215105707,0.9879432935688943,11.776100253061887,11.610725863579507
TCL_vs_C0,C0,85006,pos,0.65,0.35,mid_30_70,0.18503277309017052,0.17606528078620212,0.9863543936328527,1.0509327691633745,0.9710121563756585
TCL_vs_C0,C0,85006,cell,0.65,0.35,mid_30_70,0.05313135582751809,0.05098127554730054,0.9988291818734866,1.0421739208588983,1.0241871894222487
